label,score,best_time,best_W_relational,best_sv1,best_damage_sv1,best_damage_active_power,best_leakage_gain,mean_slack_occupancy,final_W_relational,final_sv1,final_damage_sv1,final_damage_active_power,final_leakage_gain,final_slack_occupancy
committed_minimal_dL2,3.1469545496738807,1.68,1.534229183749076,0.010864538862820681,-0.0011343868360049417,-2.560741190913541e-05,0.0,0.0,-0.3728511537667425,0.022422063327386655,-0.002821670634882305,-5.574350680072359e-05,0.0,0.0
committed_oversized_dL6_weakslack,18.929446755933004,1.68,1.5386778370964045,0.010828023708034288,0.00884450466863009,0.0002299854546491887,10.960625795594977,0.01921657399929078,0.09268837972481614,0.021002247533177587,0.01682252899568635,0.0011704013991042542,10.35649567509598,0.05320082949384335
committed_oversized_dL6_randweak,7.29451317419596,1.68,1.5368123792949437,0.010864668384908112,0.007818629937788691,0.0002221798928504742,3.9913491753275685,0.011743334434271802,-0.006482850512728344,0.02265807472159973,0.016260588132279135,0.0012282808561184307,4.008893386109479,0.03254636870596983
