t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
17,26,4,22,0,0,0,0.010638297872340313,0.008670520231213848,0.001967777641126465,0.010638297872340313,0.008670520231213848,0.001967777641126465,0.1501632208922742,1.076089500131012,0.004137628042983858
18,15,2,13,0,0,0,0.010416666666666559,0.008356545961002762,0.002060120705663797,0.010416666666666559,0.008356545961002762,0.002060120705663797,0.1501632208922742,1.1128609398371845,0.004034692634388093
19,28,5,23,0,0,0,0.009900990099009804,0.007853403141361235,0.0020475869576485686,0.009900990099009804,0.007853403141361235,0.0020475869576485686,0.1501632208922742,1.1476594970836942,0.003908782712137208
20,26,3,23,0,0,0,0.009615384615384524,0.007407407407407389,0.0022079772079771354,0.009615384615384524,0.007407407407407389,0.0022079772079771354,0.1501632208922742,1.18197040527635,0.003935418249815874
21,22,2,20,0,0,0,0.009433962264150855,0.007058823529411748,0.002375138734739107,0.009433962264150855,0.007058823529411748,0.002375138734739107,0.1501632208922742,1.2145951446637202,0.0038210454407002705
22,16,3,13,0,0,0,0.00917431192660542,0.006849315068493135,0.0023249968581122854,0.00917431192660542,0.006849315068493135,0.0023249968581122854,0.1501632208922742,1.2449202612766472,0.00364879449843333
23,23,4,19,0,0,0,0.008849557522123816,0.00656455142231946,0.0022850060998043558,0.008849557522123816,0.00656455142231946,0.0022850060998043558,0.1501632208922742,1.2738223719861703,0.003548943293300535
24,13,3,10,0,0,0,0.008620689655172339,0.006423982869379001,0.002196706785793338,0.008620689655172339,0.006423982869379001,0.002196706785793338,0.1512513601741023,1.3012900594757277,0.0034551871030495574
25,25,2,23,0,0,0,0.00847457627118637,0.006122448979591824,0.0023521272915945452,0.00847457627118637,0.006122448979591824,0.0023521272915945452,0.1501632208922742,1.327330428527949,0.003357862998415798
26,25,4,21,0,0,0,0.008196721311475343,0.005870841487279832,0.0023258798241955108,0.008196721311475343,0.005870841487279832,0.0023258798241955108,0.1501632208922742,1.3531072235788477,0.0033685299499887325
27,12,2,10,2,1,1,0.016129032258064387,0.007677543186180407,0.008451489071883981,0.016129032258064387,0.007677543186180407,0.008451489071883981,0.1501632208922742,1.3775162469696012,0.0032734381790132327
28,29,7,22,0,0,0,0.015267175572518969,0.007366482504604038,0.007900693067914931,0.015267175572518969,0.007366482504604038,0.007900693067914931,0.1501632208922742,1.4008775543909924,0.0032087588041517837
29,24,3,21,2,1,1,0.02238805970149237,0.008865248226950338,0.013522811474542032,0.02238805970149237,0.008865248226950338,0.013522811474542032,0.1501632208922742,1.4236539943234052,0.0031833909564082693
30,28,5,23,0,0,0,0.021582733812949485,0.008517887563884143,0.013064846249065343,0.021582733812949485,0.008517887563884143,0.013064846249065343,0.1501632208922742,1.4459448897234342,0.0031676513423774953
31,32,2,30,0,0,0,0.0212765957446807,0.00810372771474877,0.013172868029931931,0.0212765957446807,0.00810372771474877,0.013172868029931931,0.1501632208922742,1.4667448690046114,0.0030590721765442926
32,29,6,23,0,0,0,0.020408163265305986,0.007812499999999988,0.012595663265305998,0.020408163265305986,0.007812499999999988,0.012595663265305998,0.1501632208922742,1.487558070185411,0.0030862343849515288
33,18,6,12,1,1,0,0.026143790849673033,0.007668711656441706,0.01847507919323133,0.026143790849673033,0.007668711656441706,0.01847507919323133,0.1501632208922742,1.5079409570632525,0.0030720789717406795
34,21,3,18,2,0,2,0.025641025641025477,0.010447761194029835,0.015193264446995642,0.025641025641025477,0.010447761194029835,0.015193264446995642,0.1501632208922742,1.527010128933454,0.002975085900522027
35,21,8,13,0,0,0,0.024390243902438876,0.010248901903367481,0.014141341999071395,0.024390243902438876,0.010248901903367481,0.014141341999071395,0.1501632208922742,1.5457214116241305,0.0029637989371760274
36,18,3,15,1,1,0,0.029940119760478865,0.010028653295128925,0.019911466465349942,0.029940119760478865,0.010028653295128925,0.019911466465349942,0.1501632208922742,1.5637208371230136,0.002919192566711346
37,23,4,19,0,0,0,0.029239766081871173,0.009762900976290083,0.01947686510558109,0.029239766081871173,0.009762900976290083,0.01947686510558109,0.1501632208922742,1.5813424430814016,0.0029048561310660074
38,21,7,14,1,1,0,0.03370786516853914,0.009575923392612845,0.024131941775926292,0.03370786516853914,0.009575923392612845,0.024131941775926292,0.1501632208922742,1.5983044241739792,0.0028628424752797387
39,24,2,22,0,0,0,0.03333333333333315,0.0092961487383798,0.024037184594953354,0.03333333333333315,0.0092961487383798,0.024037184594953354,0.1501632208922742,1.6146374540873043,0.002822485261112791
40,22,3,19,0,0,0,0.03278688524590146,0.009067357512953357,0.023719527732948102,0.03278688524590146,0.009067357512953357,0.023719527732948102,0.1501632208922742,1.6303184737969008,0.0027788207974808786
41,23,4,19,0,0,0,0.03208556149732603,0.008849557522123882,0.023236003975202153,0.03208556149732603,0.008849557522123882,0.023236003975202153,0.1501632208922742,1.6457708594392124,0.002772954714520236
42,19,4,15,0,0,0,0.031413612565444865,0.00868486352357319,0.022728749041871676,0.031413612565444865,0.00868486352357319,0.022728749041871676,0.1501632208922742,1.660887955550904,0.0027557498652983118
43,19,3,16,0,0,0,0.030927835051546233,0.00851581508515814,0.022412019966388093,0.030927835051546233,0.00851581508515814,0.022412019966388093,0.1501632208922742,1.675607705827256,0.0027317668377069425
44,25,4,21,0,0,0,0.03030303030303015,0.008303677342823241,0.02199935296020691,0.03030303030303015,0.008303677342823241,0.02199935296020691,0.1501632208922742,1.6897743086633306,0.002692162050053646
45,27,3,24,1,0,1,0.02985074626865657,0.00922722029988465,0.02062352596877192,0.02985074626865657,0.00922722029988465,0.02062352596877192,0.1501632208922742,1.704098017532173,0.0027171925027508702
46,18,4,14,0,0,0,0.02926829268292669,0.009080590238365483,0.020187702444561206,0.02926829268292669,0.009080590238365483,0.020187702444561206,0.1501632208922742,1.7182503543861665,0.002710419283728448
47,23,0,23,1,0,1,0.02926829268292669,0.00995575221238937,0.01931254047053732,0.02926829268292669,0.00995575221238937,0.01931254047053732,0.1501632208922742,1.7321077106085148,0.002691061936115991
48,12,1,11,0,0,0,0.02912621359223287,0.00983606557377048,0.019290148018462388,0.02912621359223287,0.00983606557377048,0.019290148018462388,0.1501632208922742,1.7456260656183082,0.002666281417699708
49,19,4,15,0,0,0,0.028571428571428435,0.0096774193548387,0.018894009216589736,0.028571428571428435,0.0096774193548387,0.018894009216589736,0.1501632208922742,1.7590353598751414,0.002661557601290813
50,15,2,13,0,0,0,0.0283018867924527,0.009544008483563087,0.018757878308889614,0.0283018867924527,0.009544008483563087,0.018757878308889614,0.1501632208922742,1.7724775222785203,0.002668705675569404
51,26,6,20,1,0,1,0.027522935779816387,0.010384215991692616,0.01713871978812377,0.027522935779816387,0.010384215991692616,0.01713871978812377,0.1501632208922742,1.7856984463457757,0.0026511407806956615
52,19,3,16,0,0,0,0.027149321266968205,0.010214504596527058,0.016934816670441145,0.027149321266968205,0.010214504596527058,0.016934816670441145,0.1501632208922742,1.7986467029178468,0.0026275930405130553
53,17,3,14,2,1,1,0.03124999999999986,0.011077542799597169,0.020172457200402692,0.03124999999999986,0.011077542799597169,0.020172457200402692,0.1501632208922742,1.81105230111009,0.0025778157903031916
54,24,6,18,0,0,0,0.03043478260869552,0.010880316518298704,0.019554466090396818,0.03043478260869552,0.010880316518298704,0.019554466090396818,0.1501632208922742,1.8230112864632189,0.0025356936871205943
55,26,5,21,0,0,0,0.029787234042553064,0.010658914728682162,0.019128319313870903,0.029787234042553064,0.010658914728682162,0.019128319313870903,0.1501632208922742,1.8349847860052537,0.00253502015716424
56,18,2,16,0,0,0,0.02953586497890283,0.010496183206106862,0.01903968177279597,0.02953586497890283,0.010496183206106862,0.01903968177279597,0.1501632208922742,1.846400817898688,0.0024801722088406454
57,24,3,21,2,0,2,0.029166666666666546,0.01216089803554723,0.017005768631119314,0.029166666666666546,0.01216089803554723,0.017005768631119314,0.1501632208922742,1.8575282607630426,0.0024489992142095363
58,22,5,17,0,0,0,0.028571428571428456,0.011970534069981574,0.016600894501446882,0.028571428571428456,0.011970534069981574,0.016600894501446882,0.1501632208922742,1.8685299716474881,0.0024316825875754294
59,22,2,20,0,0,0,0.028340080971659805,0.011754068716094022,0.01658601225556578,0.028340080971659805,0.011754068716094022,0.01658601225556578,0.1501632208922742,1.8794000610223767,0.0024126176196997353
60,22,4,18,1,1,0,0.03187250996015924,0.011565836298932375,0.020306673661226862,0.03187250996015924,0.011565836298932375,0.020306673661226862,0.1501632208922742,1.8898673837488609,0.0023672551025232707
61,17,2,15,0,0,0,0.03162055335968367,0.011413520632133441,0.020207032727550228,0.03162055335968367,0.011413520632133441,0.020207032727550228,0.1501632208922742,1.900255545108826,0.0023506528343335232
62,28,6,22,0,0,0,0.030888030888030767,0.011197243755383281,0.019690787132647485,0.030888030888030767,0.011197243755383281,0.019690787132647485,0.1501632208922742,1.9103766578029433,0.002315479518959431
63,28,8,20,0,0,0,0.029962546816479287,0.011007620660457232,0.018954926156022053,0.029962546816479287,0.011007620660457232,0.018954926156022053,0.1501632208922742,1.9203299945098593,0.002288323084563069
64,19,5,14,1,1,0,0.03308823529411752,0.010878661087866101,0.02220957420625142,0.03308823529411752,0.010878661087866101,0.02220957420625142,0.1501632208922742,1.9301360427009446,0.0022618990179654693
65,20,3,17,0,0,0,0.032727272727272605,0.010726072607260719,0.022001200120011888,0.032727272727272605,0.010726072607260719,0.022001200120011888,0.1501632208922742,1.9401101223524693,0.0022635288720529597
66,21,5,16,1,0,1,0.03214285714285703,0.011400651465798037,0.020742205677058992,0.03214285714285703,0.011400651465798037,0.020742205677058992,0.1501632208922742,1.9498403821272667,0.0022259063187333927
67,21,4,17,1,1,0,0.03521126760563367,0.011244979919678707,0.023966287685954966,0.03521126760563367,0.011244979919678707,0.023966287685954966,0.1501632208922742,1.9593446496724414,0.00218881061869551
68,22,4,18,2,0,2,0.0347222222222221,0.0126682501979414,0.0220539720242807,0.0347222222222221,0.0126682501979414,0.0220539720242807,0.1501632208922742,1.968461756195248,0.0021356846146430115
69,23,4,19,1,0,1,0.034246575342465634,0.013260530421216839,0.020986044921248795,0.034246575342465634,0.013260530421216839,0.020986044921248795,0.1501632208922742,1.9775870566790708,0.00211806568140015
70,25,7,18,0,0,0,0.03344481605351159,0.013076923076923068,0.020367892976588524,0.03344481605351159,0.013076923076923068,0.020367892976588524,0.1501632208922742,1.9865251466792744,0.002081291364520949
71,17,2,15,0,0,0,0.03322259136212613,0.012927756653992387,0.020294834708133744,0.03322259136212613,0.012927756653992387,0.020294834708133744,0.1501632208922742,1.9953263194814537,0.002048118468655957
72,19,5,14,0,0,0,0.032679738562091394,0.012791572610985695,0.0198881659511057,0.032679738562091394,0.012791572610985695,0.0198881659511057,0.1501632208922742,2.0039554095429373,0.002010655680998683
73,27,7,20,0,0,0,0.031948881789137275,0.012601927353595247,0.019346954435542026,0.031948881789137275,0.012601927353595247,0.019346954435542026,0.1501632208922742,2.0125245148000115,0.001982556948495015
74,14,3,11,0,0,0,0.03164556962025306,0.012499999999999992,0.019145569620253072,0.03164556962025306,0.012499999999999992,0.019145569620253072,0.1501632208922742,2.0208368876203435,0.0019352510254001167
75,26,11,15,1,1,0,0.03363914373088674,0.012363636363636356,0.02127550736725039,0.03363914373088674,0.012363636363636356,0.02127550736725039,0.1501632208922742,2.0291249753016736,0.0019084913974097388
76,24,7,17,1,1,0,0.03592814371257474,0.012212643678160912,0.023715500034413826,0.03592814371257474,0.012212643678160912,0.023715500034413826,0.1501632208922742,2.0372022296086043,0.001863514914079997
77,29,10,19,0,0,0,0.034883720930232454,0.01204819277108433,0.022835528159148126,0.034883720930232454,0.01204819277108433,0.022835528159148126,0.1501632208922742,2.0451536764864784,0.0018254821056411814
78,23,6,17,0,0,0,0.03428571428571418,0.011904761904761897,0.022380952380952286,0.03428571428571418,0.011904761904761897,0.022380952380952286,0.1501632208922742,2.053153128008296,0.0018026415306280268
79,29,4,25,0,0,0,0.033898305084745665,0.011699931176875423,0.022198373907870245,0.033898305084745665,0.011699931176875423,0.022198373907870245,0.1501632208922742,2.060967209918593,0.0017573240280212977
80,24,7,17,0,0,0,0.0332409972299168,0.011564625850340128,0.021676371379576675,0.0332409972299168,0.011564625850340128,0.021676371379576675,0.1501632208922742,2.0684743647391692,0.0016998978911985368
81,24,8,16,1,0,1,0.032520325203251946,0.012113055181695821,0.020407270021556123,0.032520325203251946,0.012113055181695821,0.020407270021556123,0.1501632208922742,2.0757699940969716,0.0016504723960290722
82,34,4,30,2,0,2,0.03217158176943691,0.013192612137203158,0.01897896963223375,0.03217158176943691,0.013192612137203158,0.01897896963223375,0.1501632208922742,2.0829612218544096,0.0016101649182314276
83,24,4,20,0,0,0,0.03183023872679037,0.013020833333333325,0.018809405393457043,0.03183023872679037,0.013020833333333325,0.018809405393457043,0.1501632208922742,2.090052397289566,0.0015694919255743423
84,22,6,16,3,0,3,0.03133159268929495,0.01481958762886597,0.016512005060428984,0.03133159268929495,0.01481958762886597,0.016512005060428984,0.1501632208922742,2.0969762259773272,0.0015218485860318137
85,23,8,15,1,1,0,0.03324808184143214,0.0146777281429483,0.018570353698483838,0.03324808184143214,0.0146777281429483,0.018570353698483838,0.1501632208922742,2.1037439610767565,0.0014745339105683988
86,16,3,13,0,0,0,0.03299492385786793,0.014556962025316447,0.018437961832551485,0.03299492385786793,0.014556962025316447,0.018437961832551485,0.1501632208922742,2.110452320722121,0.001435491658719903
87,26,7,19,0,0,0,0.03241895261845378,0.014383989993746083,0.018034962624707697,0.03241895261845378,0.014383989993746083,0.018034962624707697,0.1501632208922742,2.11706444448845,0.001392388453023838
88,19,8,11,1,0,1,0.03178484107579454,0.014906832298136637,0.016878008777657903,0.03178484107579454,0.014906832298136637,0.016878008777657903,0.1501632208922742,2.1235367876643374,0.0013446347437627482
89,23,7,16,0,0,0,0.031249999999999924,0.014760147601476006,0.016489852398523918,0.031249999999999924,0.014760147601476006,0.016489852398523918,0.1501632208922742,2.129902987425715,0.001299406517166647
90,31,5,26,0,0,0,0.03087885985748211,0.014527845036319605,0.016351014821162507,0.03087885985748211,0.014527845036319605,0.016351014821162507,0.1501632208922742,2.136169885069061,0.0012542564087985925
91,26,5,21,1,0,1,0.030516431924882556,0.014943215780035856,0.0155732161448467,0.030516431924882556,0.014943215780035856,0.0155732161448467,0.1501632208922742,2.1423695197907633,0.0012115504892263045
92,27,6,21,0,0,0,0.03009259259259252,0.01475796930342384,0.01533462328916868,0.03009259259259252,0.01475796930342384,0.01533462328916868,0.1501632208922742,2.1484965751654834,0.0011678645034258958
93,30,5,25,1,0,1,0.029748283752860344,0.015125072716695746,0.014623211036164598,0.029748283752860344,0.015125072716695746,0.014623211036164598,0.1501632208922742,2.1544735517210416,0.0011165480862567571
94,21,6,15,1,0,1,0.029345372460496545,0.015570934256055356,0.01377443820444119,0.029345372460496545,0.015570934256055356,0.01377443820444119,0.1501632208922742,2.160393278496004,0.0010734027084655995
95,22,4,18,1,0,1,0.029082774049216935,0.015981735159817344,0.013101038889399591,0.029082774049216935,0.015981735159817344,0.013101038889399591,0.1501632208922742,2.1662654387664446,0.001030768351096826
96,26,6,20,0,0,0,0.028697571743929295,0.01580135440180586,0.012896217342123435,0.028697571743929295,0.01580135440180586,0.012896217342123435,0.1501632208922742,2.172014458428654,0.0009807858889234922
97,25,8,17,0,0,0,0.028199566160520544,0.01565120178870877,0.012548364371811775,0.028199566160520544,0.01565120178870877,0.012548364371811775,0.1501632208922742,2.1775261690482703,0.0009199132330741006
98,23,1,22,0,0,0,0.028138528138528077,0.01546107123136388,0.012677456907164198,0.028138528138528077,0.01546107123136388,0.012677456907164198,0.1501632208922742,2.1828810648096275,0.0008662046584307296
99,34,5,29,3,0,3,0.027837259100642338,0.016847826086956515,0.010989433013685823,0.027837259100642338,0.016847826086956515,0.010989433013685823,0.1501632208922742,2.1880758127682114,0.0008119376304261169
100,25,6,19,0,0,0,0.02748414376321347,0.016675632060247438,0.010808511702966032,0.02748414376321347,0.016675632060247438,0.010808511702966032,0.1501632208922742,2.193036714609004,0.0007506323826767956
101,22,2,20,2,0,2,0.02736842105263152,0.017562533262373593,0.009805887790257928,0.02736842105263152,0.017562533262373593,0.009805887790257928,0.1501632208922742,2.1978547333721212,0.0006975678298480229
102,28,6,22,0,0,0,0.02702702702702697,0.017359284587059435,0.009667742439967535,0.02702702702702697,0.017359284587059435,0.009667742439967535,0.1501632208922742,2.2024980031739494,0.0006414111884915709
103,20,4,16,0,0,0,0.02680412371134015,0.01721439749608763,0.00958972621525252,0.02680412371134015,0.01721439749608763,0.00958972621525252,0.1501632208922742,2.207023110948839,0.0005903872435689328
104,25,4,21,0,0,0,0.026584867075664566,0.017027863777089775,0.009557003298574791,0.026584867075664566,0.017027863777089775,0.009557003298574791,0.1501632208922742,2.2112905123406277,0.0005263745871750324
105,30,5,25,2,0,2,0.026315789473684157,0.01782985226693835,0.008485937206745807,0.026315789473684157,0.01782985226693835,0.008485937206745807,0.1501632208922742,2.215506480312869,0.0005040605605427497
106,28,6,22,0,0,0,0.025999999999999947,0.01763224181360201,0.008367758186397938,0.025999999999999947,0.01763224181360201,0.008367758186397938,0.1501632208922742,2.2197264904424783,0.0005450064455027493
107,23,5,18,0,0,0,0.02574257425742569,0.017473789316025952,0.008268784941399737,0.02574257425742569,0.017473789316025952,0.008268784941399737,0.1501632208922742,2.223959882612283,0.0005867708061189957
108,28,9,19,0,0,0,0.025291828793774267,0.017309594460929764,0.007982234332844503,0.025291828793774267,0.017309594460929764,0.007982234332844503,0.1501632208922742,2.2281671327507313,0.0006247933311453596
109,14,4,10,0,0,0,0.025096525096525046,0.01722440944881889,0.007872115647706155,0.025096525096525046,0.01722440944881889,0.007872115647706155,0.1501632208922742,2.232399522641164,0.0006674438997395818
110,19,2,17,0,0,0,0.02499999999999995,0.017081503172279154,0.007918496827720795,0.02499999999999995,0.017081503172279154,0.007918496827720795,0.1501632208922742,2.23661517911484,0.0007060633505609974
111,28,8,20,0,0,0,0.024621212121212075,0.01691638472692121,0.007704827394290865,0.024621212121212075,0.01691638472692121,0.007704827394290865,0.1501632208922742,2.2409318764767954,0.000755395946011979
112,26,6,20,0,0,0,0.024344569288389465,0.016754427955959782,0.007590141332429683,0.024344569288389465,0.016754427955959782,0.007590141332429683,0.1501632208922742,2.2453290849996916,0.0008026053997764245
113,23,5,18,1,0,1,0.024118738404452646,0.017085904129093492,0.007032834275359154,0.024118738404452646,0.017085904129093492,0.007032834275359154,0.1501632208922742,2.2497612427136806,0.0008453373506150028
114,22,6,16,0,0,0,0.023853211009174268,0.016957136128120578,0.00689607488105369,0.023853211009174268,0.016957136128120578,0.00689607488105369,0.1501632208922742,2.2541358470833734,0.0008792080022738591
115,23,8,15,0,0,0,0.02350813743218802,0.016838166510757712,0.006669970921430308,0.02350813743218802,0.016838166510757712,0.006669970921430308,0.1501632208922742,2.2586063835953145,0.0009269546291811145
116,29,6,23,1,0,1,0.02325581395348833,0.017121702915316974,0.006134111038171356,0.02325581395348833,0.017121702915316974,0.006134111038171356,0.1501632208922742,2.263041025737086,0.0009621317781949049
117,18,3,15,0,0,0,0.023131672597864725,0.017003676470588227,0.0061279961272764985,0.023131672597864725,0.017003676470588227,0.0061279961272764985,0.1501632208922742,2.267411525999206,0.0009942895336180729
118,18,5,13,0,0,0,0.022927689594356218,0.016902695294655087,0.006024994299701131,0.022927689594356218,0.016902695294655087,0.006024994299701131,0.1501632208922742,2.2718075149846224,0.0010343071252085986
119,23,7,16,0,0,0,0.02264808362369334,0.016780045351473916,0.005868038272219423,0.02264808362369334,0.016780045351473916,0.005868038272219423,0.1501632208922742,2.276337394557244,0.0010838930671081273
120,23,2,21,0,0,0,0.022569444444444406,0.01662174303683737,0.005947701407607035,0.022569444444444406,0.01662174303683737,0.005947701407607035,0.1501632208922742,2.28091602222433,0.0011250983338166206
121,25,5,20,0,0,0,0.022375215146299445,0.016473731077471052,0.005901484068828393,0.022375215146299445,0.016473731077471052,0.005901484068828393,0.1501632208922742,2.2855426493450026,0.001165700386239648
122,24,5,19,0,0,0,0.02218430034129689,0.01633554083885209,0.0058487595024447996,0.02218430034129689,0.01633554083885209,0.0058487595024447996,0.1501632208922742,2.290236739912243,0.0012075383800750825
123,20,5,15,0,0,0,0.02199661590524531,0.01622807017543859,0.0057685457298067185,0.02199661590524531,0.01622807017543859,0.0057685457298067185,0.1501632208922742,2.2948710364065277,0.0012369960678615258
124,18,5,13,0,0,0,0.021812080536912713,0.01613606628870475,0.005676014248207965,0.021812080536912713,0.01613606628870475,0.005676014248207965,0.1501632208922742,2.2995206061619267,0.0012727700265173234
125,20,6,14,0,0,0,0.021594684385382024,0.016038144776766357,0.0055565396086156675,0.021594684385382024,0.016038144776766357,0.0055565396086156675,0.1501632208922742,2.3042767833170297,0.0013163391983584557
126,29,6,23,1,0,1,0.021381578947368383,0.016309012875536474,0.005072566071831909,0.021381578947368383,0.016309012875536474,0.005072566071831909,0.1501632208922742,2.3089913786793366,0.0013454996005671145
127,17,4,13,0,0,0,0.021241830065359443,0.016218523260776777,0.005023306804582666,0.021241830065359443,0.016218523260776777,0.005023306804582666,0.1501632208922742,2.3137517711599083,0.0013820267073592575
128,23,7,16,0,0,0,0.021001615508885265,0.01610852055955913,0.004893094949326136,0.021001615508885265,0.01610852055955913,0.004893094949326136,0.1501632208922742,2.3184554304430307,0.0014083115293242645
129,32,8,24,1,0,1,0.020733652312599646,0.01636592530423835,0.004367727008361296,0.020733652312599646,0.01636592530423835,0.004367727008361296,0.1501632208922742,2.3232125132778907,0.0014440143794000216
130,23,7,16,2,2,0,0.023659305993690812,0.016256773655689866,0.0074025323380009465,0.023659305993690812,0.016256773655689866,0.0074025323380009465,0.1501632208922742,2.327837916485711,0.0014617739913993341
131,20,3,17,2,0,2,0.023547880690737797,0.01697019867549668,0.006577682015241115,0.023547880690737797,0.01697019867549668,0.006577682015241115,0.1501632208922742,2.3325203809395254,0.0014961702300799325
132,19,6,13,0,0,0,0.023328149300155483,0.016879374228077393,0.00644877507207809,0.023328149300155483,0.016879374228077393,0.00644877507207809,0.1501632208922742,2.337291689743035,0.0015326526984870076
133,23,6,17,0,0,0,0.023112480739599348,0.016762060506950116,0.006350420232649232,0.023112480739599348,0.016762060506950116,0.006350420232649232,0.1501632208922742,2.3421261114492204,0.0015658722150895883
134,36,3,33,2,0,2,0.023006134969325118,0.017345703912868087,0.0056604310564570305,0.023006134969325118,0.017345703912868087,0.0056604310564570305,0.1501632208922742,2.347063601525565,0.0016018852722742111
135,12,1,11,0,0,0,0.022970903522205172,0.017269076305220878,0.005701827216984295,0.022970903522205172,0.017269076305220878,0.005701827216984295,0.1501632208922742,2.3520463468887582,0.0016316174578766853
136,25,3,22,1,0,1,0.02286585365853655,0.017515923566878974,0.005349930091657577,0.02286585365853655,0.017515923566878974,0.005349930091657577,0.1501632208922742,2.357019306224565,0.0016552999601310327
137,22,4,18,1,0,1,0.022727272727272693,0.01778656126482213,0.004940711462450564,0.022727272727272693,0.01778656126482213,0.004940711462450564,0.1501632208922742,2.3620533998445175,0.001684571422347042
138,16,3,13,0,0,0,0.022624434389140236,0.01769563507668108,0.004928799312459157,0.022624434389140236,0.01769563507668108,0.004928799312459157,0.1501632208922742,2.3671079006178375,0.0017090763619336717
139,17,5,12,0,0,0,0.022455089820359247,0.017612524461839522,0.004842565358519724,0.022455089820359247,0.017612524461839522,0.004842565358519724,0.1501632208922742,2.3721872697308504,0.001732976853778576
140,21,5,16,0,0,0,0.02228826151560175,0.017502917152858805,0.004785344362742944,0.02228826151560175,0.017502917152858805,0.004785344362742944,0.1501632208922742,2.3773154780540255,0.0017580603300755755
141,23,1,22,0,0,0,0.022255192878338246,0.01735441573467026,0.004900777143667986,0.022255192878338246,0.01735441573467026,0.004900777143667986,0.1501632208922742,2.3824328178505034,0.0017765615902865645
142,25,4,21,0,0,0,0.0221238938053097,0.017214996174445288,0.004908897630864412,0.0221238938053097,0.017214996174445288,0.004908897630864412,0.1501632208922742,2.3876421708615716,0.001803515109493845
143,17,3,14,0,0,0,0.02202643171806164,0.017123287671232872,0.004903144046828768,0.02202643171806164,0.017123287671232872,0.004903144046828768,0.1501632208922742,2.3928059529465653,0.0018166439150571476
144,26,5,21,0,0,0,0.021865889212827956,0.016987542468856167,0.004878346743971789,0.021865889212827956,0.016987542468856167,0.004878346743971789,0.1501632208922742,2.397942804324663,0.0018303914606702732
