t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.055326058888873875,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.055326058888873875,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,1,1,0,0,0,1,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,1
15,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,9,3,6,3,2.0,14.264662506490405,0.3170276684139079,0.6340553368278157,4.73144822817678,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,12,4,8,4,2.0,19.019550008653873,0.5246012292540366,1.049202458508073,3.812419583621498,0.0,0.0,1.0,1,1,0,0,0,1,8,0
