t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.08028369359828767,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.08028369359828767,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.6735118875779903,1.3470237751559804,2.227132182319953,0.0,0.0,1.0,1,1,0,0,0,1,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.6735118875779903,1.3470237751559804,2.227132182319953,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.6735118875779903,1.3470237751559804,2.227132182319953,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,10,4,6,3,1.5,15.84962500721156,0.6735118875779903,1.3470237751559804,2.9695095764266037,0.0,0.0,1.0,1,1,0,0,0,1,8,0
7,10,4,6,3,1.5,15.84962500721156,0.6735118875779903,1.3470237751559804,2.9695095764266037,0.0,0.0,1.0,1,0,0,1,0,0,8,0
8,10,4,6,3,1.5,15.84962500721156,0.6735118875779903,1.3470237751559804,2.9695095764266037,0.0,0.0,1.0,0,0,0,0,0,0,8,0
9,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,1,1,0,0,0,1,10,0
10,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
11,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
12,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
13,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
14,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
15,13,5,8,4,1.6,20.604512509375027,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
16,15,5,10,5,2.0,23.774437510817343,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,1
17,17,5,12,6,2.4,26.94436251225965,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,1
18,17,5,12,6,2.4,26.94436251225965,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
19,19,5,14,7,2.8,30.114287513701967,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,1
20,19,5,14,7,2.8,30.114287513701967,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
21,19,5,14,7,2.8,30.114287513701967,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
22,19,5,14,7,2.8,30.114287513701967,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
23,19,5,14,7,2.8,30.114287513701967,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,1,0,0,1,0,0,10,0
24,19,5,14,7,2.8,30.114287513701967,0.6735118875779903,1.3470237751559804,3.711886970533255,0.0,0.0,1.0,0,0,0,0,0,0,10,0
