t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,5.629073431721206,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.1776491303816993,0.35529826076339854,5.629073431721206,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.1776491303816993,0.35529826076339854,5.629073431721206,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,1,1,0,0,0,1,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719985411459934,0.9439970822919866,3.1779759241587078,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,1,1,0,0,0,1,8,0
17,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
18,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
19,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,1,0,0,1,0,0,8,0
20,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
21,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
22,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
23,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
24,10,4,6,3,1.5,15.84962500721156,0.4719985411459934,0.9439970822919866,4.23730123221161,0.0,0.0,1.0,0,0,0,0,0,0,8,0
25,13,5,8,4,1.6,20.604512509375027,0.7380545307746392,1.4761090615492782,3.387283589162548,0.0,0.0,1.0,2,1,0,1,0,1,10,0
26,13,5,8,4,1.6,20.604512509375027,0.7380545307746392,1.4761090615492782,3.387283589162548,0.0,0.0,1.0,1,0,0,1,0,0,10,0
27,13,5,8,4,1.6,20.604512509375027,0.7380545307746392,1.4761090615492782,3.387283589162548,0.0,0.0,1.0,0,0,0,0,0,0,10,0
28,13,5,8,4,1.6,20.604512509375027,0.7380545307746392,1.4761090615492782,3.387283589162548,0.0,0.0,1.0,0,0,0,0,0,0,10,0
29,13,5,8,4,1.6,20.604512509375027,0.7380545307746392,1.4761090615492782,3.387283589162548,0.0,0.0,1.0,0,0,0,0,0,0,10,0
30,16,6,10,5,1.6666666666666667,25.359400011538497,0.8916888523999531,1.783377704799906,3.364402270955382,0.0,0.0,1.0,1,1,0,0,0,1,12,0
31,16,6,10,5,1.6666666666666667,25.359400011538497,0.8916888523999531,1.783377704799906,3.364402270955382,0.0,0.0,1.0,2,0,0,2,0,0,12,0
32,16,6,10,5,1.6666666666666667,25.359400011538497,0.8916888523999531,1.783377704799906,3.364402270955382,0.0,0.0,1.0,0,0,0,0,0,0,12,0
