t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,7.550822724813365,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.1324358995628145,0.26487179912562897,7.550822724813365,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,7,3,4,2,1.3333333333333333,11.094737505048093,0.4764652355859062,0.9529304711718123,3.148183514701676,0.0,0.0,1.0,1,1,0,0,0,1,6,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.4764652355859062,0.9529304711718123,3.148183514701676,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,10,4,6,3,1.5,15.84962500721156,0.4764652355859062,0.9529304711718123,4.1975780196022345,0.0,0.0,1.0,1,1,0,0,0,1,8,0
5,12,4,8,4,2.0,19.019550008653873,0.4764652355859062,0.9529304711718123,4.1975780196022345,0.0,0.0,1.0,0,0,0,0,0,0,8,1
6,12,4,8,4,2.0,19.019550008653873,0.4764652355859062,0.9529304711718123,4.1975780196022345,0.0,0.0,1.0,0,0,0,0,0,0,8,0
7,12,4,8,4,2.0,19.019550008653873,0.4764652355859062,0.9529304711718123,4.1975780196022345,0.0,0.0,1.0,0,0,0,0,0,0,8,0
8,15,5,10,5,2.0,23.774437510817343,0.8346659084420526,1.669331816884105,2.9952103886288834,0.0,0.0,1.0,1,1,0,0,0,1,10,0
9,18,6,12,6,2.0,28.52932501298081,0.8346659084420526,1.669331816884105,3.5942524663546602,0.0,0.0,1.0,1,1,0,0,0,1,12,0
10,19,7,12,6,1.7142857142857142,30.114287513701967,0.8346659084420526,1.669331816884105,4.193294544080437,0.0,0.0,1.0,1,1,0,0,0,0,14,0
11,22,8,14,7,1.75,34.86917501586544,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,1,1,0,0,0,1,16,0
12,22,8,14,7,1.75,34.86917501586544,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,0,0,0,0,0,0,16,0
13,22,8,14,7,1.75,34.86917501586544,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,0,0,0,0,0,0,16,0
14,22,8,14,7,1.75,34.86917501586544,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,1,0,0,1,0,0,16,0
15,24,8,16,8,2.0,38.039100017307746,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,1,0,0,1,0,0,16,1
16,24,8,16,8,2.0,38.039100017307746,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,0,0,0,0,0,0,16,0
17,26,8,18,9,2.25,41.209025018750054,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,2,0,0,2,0,0,16,1
18,28,8,20,10,2.5,44.37895002019237,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,0,0,0,0,0,0,16,1
19,28,8,20,10,2.5,44.37895002019237,0.8346659084420526,1.669331816884105,4.792336621806213,0.0,0.0,1.0,2,0,0,2,0,0,16,0
20,31,9,22,11,2.4444444444444446,49.13383752235584,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,1,1,0,0,0,1,18,0
21,31,9,22,11,2.4444444444444446,49.13383752235584,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,0,0,0,0,0,0,18,0
22,31,9,22,11,2.4444444444444446,49.13383752235584,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,1,0,0,1,0,0,18,0
23,33,9,24,12,2.6666666666666665,52.30376252379815,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,1,0,0,1,0,0,18,1
24,33,9,24,12,2.6666666666666665,52.30376252379815,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,0,0,0,0,0,0,18,0
25,33,9,24,12,2.6666666666666665,52.30376252379815,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,0,0,0,0,0,0,18,0
26,33,9,24,12,2.6666666666666665,52.30376252379815,1.217505290792558,2.4350105815851157,3.6960825008576683,0.0,0.0,1.0,0,0,0,0,0,0,18,0
27,38,10,28,14,2.8,60.228575027403934,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,2,1,0,1,0,1,20,1
28,38,10,28,14,2.8,60.228575027403934,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,1,0,0,1,0,0,20,0
29,38,10,28,14,2.8,60.228575027403934,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,1,0,0,1,0,0,20,0
30,38,10,28,14,2.8,60.228575027403934,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,1,0,0,1,0,0,20,0
31,38,10,28,14,2.8,60.228575027403934,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,1,0,0,1,0,0,20,0
32,40,10,30,15,3.0,63.39850002884624,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,0,0,0,0,0,0,20,1
33,40,10,30,15,3.0,63.39850002884624,1.217505290792558,2.4350105815851157,4.106758334286298,0.0,0.0,1.0,3,0,0,3,0,0,20,0
34,41,11,30,15,2.727272727272727,64.9834625295674,1.217505290792558,2.4350105815851157,4.517434167714928,0.0,0.0,1.0,1,1,0,0,0,0,22,0
35,41,11,30,15,2.727272727272727,64.9834625295674,1.217505290792558,2.4350105815851157,4.517434167714928,0.0,0.0,1.0,0,0,0,0,0,0,22,0
36,44,12,32,16,2.6666666666666665,69.73835003173087,1.217505290792558,2.4350105815851157,4.9281100011435575,0.0,0.0,1.0,1,1,0,0,0,1,24,0
37,44,12,32,16,2.6666666666666665,69.73835003173087,1.217505290792558,2.4350105815851157,4.9281100011435575,0.0,0.0,1.0,1,0,0,1,0,0,24,0
38,44,12,32,16,2.6666666666666665,69.73835003173087,1.217505290792558,2.4350105815851157,4.9281100011435575,0.0,0.0,1.0,1,0,0,1,0,0,24,0
39,44,12,32,16,2.6666666666666665,69.73835003173087,1.217505290792558,2.4350105815851157,4.9281100011435575,0.0,0.0,1.0,0,0,0,0,0,0,24,0
40,44,12,32,16,2.6666666666666665,69.73835003173087,1.217505290792558,2.4350105815851157,4.9281100011435575,0.0,0.0,1.0,1,0,0,1,0,0,24,0
41,44,12,32,16,2.6666666666666665,69.73835003173087,1.217505290792558,2.4350105815851157,4.9281100011435575,0.0,0.0,1.0,1,0,0,1,0,0,24,0
42,47,13,34,17,2.6153846153846154,74.49323753389433,1.9893006892582608,3.978601378516521,3.267479891349969,0.0,0.0,1.0,1,1,0,0,0,1,26,0
43,50,14,36,18,2.5714285714285716,79.2481250360578,2.6015340431658815,5.203068086331762,2.6907201227632216,0.0,0.0,1.0,2,1,0,1,0,1,28,0
