t,S,L_flow,P,gini_flow,top10_flow,gini_mem,top10_mem,norm
16,28,0.6688788001690722,0.023888528577466865,0.8949110898229646,0.2043911097387677,0.9277671813002969,0.26058307741969977,1.0
17,32,0.7030921174527522,0.021971628670398508,0.8896464111793259,0.19539132456006617,0.9243350184702692,0.2548480154049496,0.9999999999999996
18,36,0.7378308351026055,0.020495300975072375,0.8842814731914298,0.1869711613803213,0.9208673115413379,0.24921763945698736,1.0000000000000004
19,40,0.7727988629459425,0.01931997157364856,0.8788633457680249,0.17913358290138315,0.9173619143514643,0.24375155043235944,0.9999999999999999
20,44,0.8076684923946166,0.01835610209987765,0.8734093457873005,0.1718928456918804,0.9138226997742799,0.23831798298414175,1.0000000000000002
21,48,0.8420558859635385,0.01754283095757372,0.8679326098669732,0.16532958805710282,0.9102544753286586,0.23295831128171446,1.0000000000000002
22,52,0.8755084635328518,0.016836701221785613,0.8624443753165095,0.1593023945656505,0.9066635724755505,0.2277913777393718,1.0
23,56,0.907508725614095,0.016205512957394554,0.8569525337087953,0.15380881727324697,0.9030611410083835,0.22277656091615664,0.9999999999999996
24,61,0.9369272096177974,0.015359462452750777,0.8513813564988594,0.14834451549893649,0.8994489424007189,0.2178893076148105,1.0000000000000004
25,65,0.9444061724132453,0.014529325729434543,0.8427670543638972,0.12621942053717294,0.8957149179472621,0.21219930066229697,0.9999999999999999
26,68,0.9442296205219253,0.013885729713557724,0.8339945789430031,0.10886753221594554,0.8918964294521857,0.20609224122069952,0.9999999999999997
27,72,0.9415691326506415,0.013077349064592243,0.825505107416648,0.09542268239294488,0.888022456058294,0.1999382695632612,1.0
28,75,0.9380826172690624,0.012507768230254165,0.8173002959073661,0.08475312275511217,0.8841171147504886,0.19385917171554223,1.0
29,78,0.9344066843253721,0.011979572875966309,0.8093529141150839,0.07798498341821528,0.8801943578998461,0.18796131361720686,1.0000000000000002
30,82,0.9307972075532152,0.011351185457966038,0.8016229030649082,0.07325786164593005,0.876266093033169,0.1822775088080853,0.9999999999999999
31,85,0.9273553171842496,0.010910062555108818,0.7940610310884645,0.0691506773202845,0.8723371696677941,0.17683261118607557,1.0
32,88,0.9241134355165318,0.010501289039960589,0.7866514828060484,0.06540398144662814,0.8684109310216654,0.17163581827442606,1.0000000000000004
33,91,0.9210725565249918,0.01012167644532958,0.7793729440092126,0.062312617747866755,0.8644925226706184,0.16668685467358918,0.9999999999999997
34,94,0.9182210449241239,0.00976830898855451,0.7722106746733062,0.0596786299803997,0.8605840408479304,0.16197977912757375,1.0
35,97,0.9155425198406155,0.009438582678769233,0.7651478248093238,0.05734789889031484,0.8566894639954217,0.15750537345226379,0.9999999999999999
36,100,0.9130193737272876,0.009130193737272876,0.758182341163933,0.055167597829483904,0.8528105211129797,0.15325265600427804,1.0
37,103,0.9106343311289368,0.008841110010960551,0.751303945261859,0.05313405048044388,0.8489494942591899,0.14920984300835088,0.9999999999999997
38,107,0.9083709443854707,0.008489448078368884,0.7445116920763334,0.05135474478433998,0.8451063619903918,0.14537365768326843,0.9999999999999999
39,110,0.9062138574207119,0.008238307794733744,0.7377991457945492,0.04972915190718568,0.8412829982517773,0.14178594946777792,1.0000000000000002
40,113,0.904148794713997,0.008001316767380504,0.7311676938668518,0.04822571307860815,0.8374795438865169,0.13836616619138484,1.0
41,116,0.9021626768466564,0.007777264455574624,0.7246129325224154,0.046829223651458675,0.8336955705164565,0.13510420023097555,0.9999999999999999
42,119,0.9002437653342219,0.007565073658270772,0.7181347040112588,0.04549647596801333,0.8299316072275499,0.13199047064611305,1.0
43,121,0.8983816068852493,0.007424641379216936,0.7117332875119639,0.04423215126816681,0.8261880939997235,0.1290159566380618,1.0000000000000002
44,124,0.8965668842904126,0.007230378099116231,0.705410364602931,0.043049120734739175,0.8224646515796997,0.1261722044889082,1.0000000000000002
45,127,0.894791258212799,0.007045600458368497,0.6991639673413105,0.041953044835688444,0.8187626520307355,0.1234513176303163,1.0
46,131,0.893047210770608,0.006817154280691664,0.6929945818075489,0.040920875732984106,0.8150824440239104,0.12084593632336361,0.9999999999999998
47,134,0.8913279080755497,0.006651700806533953,0.6869046402594524,0.03994931993734689,0.8114254639682524,0.118349211259367,0.9999999999999998
48,137,0.8896271200182191,0.006493628613271673,0.6808903972738305,0.039016064670460586,0.8077914164240827,0.11595477384477988,1.0
49,140,0.8879391932134952,0.006342422808667823,0.674952520794056,0.03814497387966653,0.8041802646277666,0.11365670501609756,1.0000000000000002
50,143,0.8862590287115901,0.006197615585395735,0.6690921796564079,0.037306999986298356,0.8005920406119594,0.1114495039362446,0.9999999999999999
51,145,0.8845820404111155,0.006100565795938728,0.6633119931002751,0.036500759266584304,0.7970268509146984,0.10932805750877113,1.0000000000000004
52,148,0.8829041012270455,0.005965568251534091,0.6576119817061914,0.03573251391573295,0.79348537338997,0.10728761127209542,1.0000000000000004
53,151,0.8812214872638986,0.005835903889164891,0.6519911660070992,0.03500454111806651,0.7899677399302728,0.10532374197153178,1.0
54,154,0.8795308272302551,0.0057112391378588,0.6464490480313974,0.03430306919350206,0.7864745845915228,0.10343233193537585,0.9999999999999999
55,157,0.8778290641285855,0.005591267924385895,0.6409840851171313,0.033652097242502704,0.7830053988139507,0.10160954526736894,0.9999999999999999
56,160,0.8761134314841209,0.005475708946775756,0.6355982761488357,0.03303180194198401,0.7795610504701342,0.09985180580487202,1.0
57,163,0.8743814377624828,0.005364303299156336,0.6302927610479414,0.03244163114959233,0.7761421748761198,0.09815577677282182,0.9999999999999998
58,166,0.8726308506155388,0.005256812353105655,0.6250672613723198,0.03187743267439073,0.7727491727480599,0.09651834205895454,0.9999999999999999
59,169,0.8708596776783768,0.00515301584425075,0.619919376379021,0.031349579033155425,0.7693822009758543,0.09493658902554268,0.9999999999999998
60,172,0.8690661452453778,0.005052710146775452,0.6148486962765555,0.030838106014104603,0.7660415396167309,0.09340779275955327,1.0
61,175,0.8672486776613713,0.0049557067294935505,0.6098576865757144,0.03034625130917315,0.7627269001891644,0.09192940165382499,0.9999999999999999
62,178,0.865405879766445,0.004861830785204747,0.6049457031542806,0.029880810422247803,0.759438611397071,0.09049902420918648,0.9999999999999999
63,181,0.8635365229616901,0.004770920016362929,0.600109730423329,0.029431254235488227,0.7561769697467596,0.08911441695167412,0.9999999999999999
64,184,0.8616395336160215,0.004682823552260987,0.5953494201091574,0.028995045386108212,0.7529416141212464,0.08777347336801554,0.9999999999999999
65,187,0.8597139821693808,0.004597400974167811,0.590664144140893,0.028571766719861568,0.7497326155315237,0.08647421377203503,0.9999999999999998
66,190,0.8577590723319803,0.004514521433326212,0.5860540580480429,0.028161005805352683,0.7465504295881197,0.08521477602176117,1.0
67,193,0.8557741308118819,0.004434062853947575,0.5815183249737929,0.027770197308376654,0.7433946568402474,0.08399340701224293,1.0
68,196,0.8537585981537467,0.004355911215070136,0.5770562963385657,0.027394491480966704,0.7402651988165502,0.08280845487418258,1.0
69,199,0.8517120207926752,0.00427995990348078,0.5726676631921934,0.02702948148742615,0.7371622210269239,0.08165836181436006,0.9999999999999999
70,202,0.8496340439754319,0.004206109128591247,0.5683508933564768,0.02667482883837182,0.7340859622415015,0.08054165754005876,0.9999999999999999
71,205,0.8475244051102462,0.004134265390781689,0.564105151423826,0.026336309624637566,0.731036905105438,0.07945695321554379,1.0000000000000004
72,208,0.8453829272745927,0.004064340996512465,0.5599294475666348,0.026010797608251465,0.7280147910010352,0.07840293590369443,0.9999999999999998
73,211,0.8432095128125654,0.003996253615225429,0.5558231039316829,0.025694189418719877,0.7250195452485609,0.07737836345020288,1.0000000000000004
74,214,0.8410041370744346,0.003929925874179601,0.551785404318038,0.02538620789037464,0.7220511741972715,0.0763820597715366,1.0000000000000004
75,218,0.838766842389581,0.0038475543228879863,0.5478150836880716,0.025086582561084664,0.7191093401264327,0.07541291051128904,0.9999999999999997
76,221,0.8364977323563543,0.003785057612472191,0.5439116220552199,0.02479768164665603,0.7161944160257127,0.07446985903269791,1.0000000000000002
77,224,0.8341969665065646,0.003724093600475735,0.5400733958893612,0.024520349375299722,0.7133064379858761,0.07355190271802896,1.0000000000000002
78,227,0.831864755372224,0.003664602446573674,0.5362991741088864,0.024253779597795445,0.7104450684554318,0.07265808954821507,1.0
79,230,0.8295013559539494,0.0036065276345823884,0.5325886979606012,0.023994088323811655,0.707610099780974,0.07178751493861983,1.0
80,234,0.8271070675676995,0.003534645587896152,0.5289413653412124,0.023741068456721207,0.7048015789275671,0.07093931880906078,0.9999999999999999
81,237,0.8246822280318793,0.0034796718482357778,0.5253559711951516,0.02349872990950017,0.7020191292014676,0.0701126828682908,0.9999999999999998
82,240,0.8222272101513315,0.003425946708963881,0.5218306523731778,0.02326689757751616,0.6992626173959289,0.06930682809500258,1.0
83,243,0.8197424184572439,0.0033734255903590284,0.5183646691563599,0.02304075868593796,0.6965321571470141,0.06852101239909705,1.0
84,247,0.8172282861695281,0.0033086165431964703,0.5149578071539067,0.02282014963862976,0.6938279448171034,0.06775452844846265,1.0000000000000002
85,250,0.8146852723572766,0.0032587410894291064,0.5116089435193777,0.022604910995046138,0.691149992311178,0.06700670164785692,1.0000000000000002
86,253,0.8121138592807914,0.003209936202690875,0.5083169111536358,0.022402664943728966,0.6884978681745564,0.06627688825769172,1.0000000000000002
87,257,0.8095145499041873,0.0031498620618839973,0.5050808546882829,0.022205472316282508,0.6858713745875439,0.06556447364160774,1.0000000000000002
88,260,0.8068878655706708,0.003103414867579503,0.5018994677582921,0.022012860148177358,0.6832706449309255,0.06486887063270491,0.9999999999999996
89,264,0.8042343438339017,0.003046342211492052,0.4987722243885076,0.02183160390275056,0.680695272150768,0.0641895180091803,0.9999999999999999
90,267,0.8015545364390815,0.0030020769155021778,0.4956981637164449,0.021654962395606606,0.6781452156776111,0.06352587907092673,1.0
91,271,0.7988490074471712,0.002947782315303215,0.492675940081061,0.021482239056581167,0.6756202351255586,0.06287744030937391,1.0000000000000002
92,274,0.7961183314952927,0.002905541355822236,0.48970511026742125,0.02131333249746973,0.6731200776377704,0.06224371016351171,1.0
93,278,0.7933630921860861,0.0028538240726118207,0.4867846308865085,0.021148143559561412,0.6706448977216473,0.06162421785563617,0.9999999999999999
94,282,0.7905838805986669,0.0028034889382931453,0.4839138258097952,0.02098657534913831,0.6681943522149402,0.061018512300900954,1.0000000000000002
95,285,0.7877812939138366,0.002764144890925742,0.48109154924611813,0.02082853325939355,0.6657684273230569,0.0604261610852521,1.0
96,289,0.784955934146342,0.00271611049877627,0.4783171756739387,0.0206739249806278,0.6633667440561253,0.05984674950677241,0.9999999999999998
97,293,0.7821084069772041,0.0026693119692054747,0.47558965429715916,0.020522660500362333,0.6609891721794251,0.05927987967587033,1.0000000000000002
98,296,0.7792393206794173,0.002632565272565599,0.47290759717677866,0.020374652094810635,0.6586355287921721,0.05872516967011965,1.0
99,300,0.7763492851306504,0.0025878309504355013,0.47027082162459316,0.020231142142483585,0.6563054954794494,0.05818225273989396,1.0000000000000002
100,304,0.7734389109069184,0.002544206943772758,0.46767823756767135,0.02009163204161074,0.6539988599369296,0.05765077656124899,1.0000000000000004
101,308,0.7705088084515364,0.002501651975492001,0.4651296410534639,0.019955054643286473,0.6517154537237685,0.05713040253278558,1.0
102,312,0.7675595873140093,0.0024601268824166965,0.4626242574968231,0.01982458940405038,0.6494550342667392,0.056620805113483115,1.0000000000000004
103,316,0.7645918554538503,0.0024195944792843363,0.46016103020148597,0.019697417804039087,0.6472174101940068,0.05612167119872692,1.0
104,319,0.7616062186046293,0.002387480309105421,0.45773890043367943,0.019573292422378853,0.6450024007712098,0.05563269953196671,0.9999999999999999
105,323,0.7586032796938702,0.002348616964996502,0.4553575283180907,0.019452546037490102,0.6428099257746828,0.055153600149638896,1.0
106,327,0.7555836383146979,0.002310653328179504,0.45301579600884834,0.01933421490759785,0.6406397677216881,0.05468409385716445,1.0000000000000002
107,331,0.7525478902454155,0.0022735585808018595,0.4507128466569463,0.019218239106176104,0.6384915735039511,0.05422391173399735,1.0000000000000002
108,335,0.7494966270134494,0.002237303364219252,0.4484477008849022,0.019104560258979764,0.6363653210158423,0.053772794665849756,1.0000000000000002
109,339,0.7464304355003456,0.0022018596917414324,0.4462203648198222,0.018993121518808765,0.6342606785775161,0.05333049290235655,1.0
110,344,0.7433498975847276,0.0021609008650718825,0.4440303626919307,0.01888638914663807,0.6321775058299021,0.05289676563856939,0.9999999999999996
111,348,0.7402555898203445,0.002127171235115932,0.4418763971611576,0.018782590313392897,0.6301153929996458,0.05247138061878613,1.0
112,352,0.7371480831465377,0.0020941706907572095,0.4397579623087045,0.018680768421050646,0.6280741846557379,0.05205411376132784,1.0000000000000002
113,356,0.734027942628644,0.0020618762433388875,0.4376744786593276,0.018580876190082227,0.6260537027091699,0.051644748802974934,1.0000000000000002
114,360,0.7308957272260326,0.0020302659089612017,0.43562494337878593,0.01848286755744675,0.6240537790591622,0.05124307696186325,1.0
115,364,0.7277519895856339,0.0019993186527077853,0.43360882989779026,0.018386697653402537,0.6220741911924005,0.050848896617724966,0.9999999999999999
116,369,0.7245972758589776,0.001963678254360373,0.4316256106372173,0.018292322777533,0.6201147181216686,0.05046201300843609,1.0000000000000002
117,373,0.7214321255408984,0.0019341343848281458,0.42967442324217847,0.018200137807073014,0.6181752220400586,0.050082237941902766,1.0000000000000002
118,377,0.7182570713282055,0.001905191170631845,0.427754660547862,0.01811117547277126,0.6162556071340375,0.04970938952238446,1.0
119,381,0.7150726389967347,0.0018768310734822433,0.4258655593024274,0.018023827210826328,0.6143556964959646,0.04934548916274861,0.9999999999999999
120,385,0.7118793472953224,0.0018490372657021363,0.42400684706777575,0.01793805572172095,0.6124753021456607,0.048989815512184634,1.0
121,390,0.7086777078553449,0.0018171223278342177,0.42217823234637214,0.017853824668531804,0.6106141338886738,0.048640468050581226,1.0000000000000002
122,394,0.7054682251145732,0.0017905284901385107,0.4203789529211579,0.017771551036718902,0.608771897735495,0.048297290333497965,1.0
123,398,0.7022513962541863,0.0017644507443572521,0.4186083347265772,0.017693003088272766,0.6069483986140521,0.047960130930984134,0.9999999999999997
124,402,0.6990277111478709,0.0017388749033529127,0.41686590355882086,0.017615812864596115,0.6051434647356119,0.047628843229200975,1.0000000000000002
125,406,0.6957976523220205,0.0017137873209901982,0.4151510946468879,0.017539950377883473,0.6033568879023273,0.047303285241399824,1.0000000000000002
126,411,0.6925616949261206,0.0016850649511584443,0.4134633511448752,0.01746538638655382,0.6015885622048589,0.04698331942774327,0.9999999999999997
127,415,0.6893203067124796,0.0016610127872589869,0.41180227773592964,0.017392092378736037,0.5998382880699505,0.0466688125234883,1.0
128,419,0.6860739480245261,0.0016374079905119956,0.41016733505795394,0.017320040555707406,0.5981058012352322,0.046359635375080366,1.0
129,423,0.6828230717929558,0.0016142389404088789,0.4085580909552673,0.01724920381534123,0.5963908265287803,0.046055662783735005,1.0
130,427,0.6795681235390691,0.0015914944345177264,0.4069742290616414,0.017180815136320603,0.594693291287938,0.04575677335610969,1.0000000000000002
131,431,0.6763095413846907,0.0015691636691060108,0.40541531158398314,0.017114782660033405,0.5930129821531616,0.04546411236973852,0.9999999999999999
132,435,0.6730477560681059,0.0015472362208462204,0.4038808259250046,0.017049820580167095,0.5913496554170681,0.04517756046698171,0.9999999999999999
133,439,0.6697831909655035,0.0015257020295341766,0.4023701933653686,0.016985906605095673,0.5897030999749531,0.04489569456588066,1.0
134,443,0.6665162621174436,0.0015045513817549517,0.4008831395532367,0.016925105595435322,0.5880730868019931,0.04461840866790503,0.9999999999999999
135,447,0.6632473782599178,0.0014837748954360575,0.39941939172061663,0.016865515540526767,0.5864595725287663,0.04434559987400679,1.0000000000000004
136,451,0.6599769408595941,0.001463363505231916,0.397978360787557,0.016806848955766358,0.5848623207647687,0.04407716827291842,1.0
137,455,0.6567053441528805,0.0014433084486876495,0.39655969357692034,0.016749087531838073,0.5832811533143332,0.04381301683424517,1.0000000000000002
138,458,0.6534329751884647,0.0014267095528132415,0.39516281146923943,0.01669221337512918,0.5817159332087996,0.043553051306112825,0.9999999999999997
139,462,0.650160213873014,0.001407273190201329,0.3937873721810079,0.016636208998962784,0.5801663895068314,0.04329718011714536,0.9999999999999999
140,466,0.6468874330197544,0.0013881704571239363,0.39243308866609333,0.016581057314838617,0.5786325016065068,0.04304531428256004,1.0
141,469,0.643614998399656,0.0013723134294235735,0.3910993960320487,0.01652674162370449,0.5771140775370815,0.04279736731417898,1.0
142,473,0.6403432687949877,0.0013537912659513482,0.3897861262243964,0.0164732456072784,0.5756109116185412,0.04255325513416787,0.9999999999999996
143,476,0.6370725960550159,0.0013383878068382686,0.38849292143974645,0.016420553319438515,0.574122782457,0.042312895992322436,1.0000000000000002
144,479,0.6338033251536401,0.0013231802195274324,0.3872194470473666,0.01636864917769625,0.5726495925727794,0.04207621038673362,0.9999999999999999
145,483,0.6305357942487797,0.0013054571309498544,0.3859653670237712,0.01631751795476549,0.5711912178437436,0.04184312098767105,0.9999999999999999
146,486,0.6272703347433366,0.0012906797011179765,0.38473033254938693,0.016267144770239397,0.5697473473700462,0.041613552564533654,0.9999999999999999
147,489,0.6240072713475755,0.0012760884894633445,0.38351382758640035,0.016217515082384424,0.5683179024895367,0.04138743191572382,1.0000000000000002
148,492,0.6207469221427752,0.0012616807360625512,0.38231564496960013,0.016168614680059718,0.5669026672591652,0.041164687801309344,0.9999999999999997
149,496,0.6174895986460152,0.0012449387069476112,0.38113539884066416,0.01612042967476899,0.5655015447268712,0.04094525087834501,0.9999999999999999
150,499,0.6142356058759784,0.0012309330779077723,0.3799727813477339,0.016072946492850355,0.5641143274619412,0.040729053638731444,0.9999999999999999
151,502,0.6109852424196482,0.0012171020765331638,0.37882742357800914,0.016026151867809105,0.562740885243239,0.04051603034949619,0.9999999999999997
152,505,0.6077388004998048,0.001203443169306544,0.377698991947477,0.01598003283279689,0.5613810550686165,0.04030611699538743,1.0
153,508,0.604496566043217,0.001189953870163813,0.3765872857003775,0.015934576713240334,0.5600346981583164,0.04009925122367634,1.0
154,511,0.601258818749445,0.0011766317392357044,0.3754919333002683,0.015889771119621206,0.5587015842772661,0.0398953722910699,1.0
155,513,0.5980258321601706,0.0011657423628853227,0.3744126358723709,0.015845603940409573,0.5573816292376542,0.03969442101264015,1.0
156,516,0.5947978737289816,0.0011527090576143055,0.37334911970032875,0.015802063335150746,0.5560747516549954,0.0394963397126815,0.9999999999999998
157,519,0.5915752048915377,0.0011398366182881266,0.3723010835966546,0.015759137727706506,0.5547806685423007,0.03930107217741147,1.0000000000000002
158,522,0.5883580811360579,0.0011271227607970457,0.37126833076229054,0.015716815799650265,0.5534992628328217,0.03910856360943471,0.9999999999999997
159,525,0.5851467520740665,0.001114565242045841,0.3702504836319792,0.0156750864838158,0.552230357588134,0.0389187605838943,1.0
160,527,0.5819414615113454,0.0011042532476496117,0.36924729786202776,0.015633938957998483,0.5509738390118407,0.03873161100623745,1.0000000000000002
161,530,0.5787424475190404,0.001091966882111397,0.36825848600563776,0.015593362638807853,0.5497295613992383,0.038547064071527165,1.0000000000000002
162,533,0.5755499425048758,0.0010798310365945137,0.3672839173117075,0.015553347175670027,0.5484974263395758,0.038365070225233916,0.9999999999999998
163,535,0.5723641732844329,0.0010698395762325848,0.36632339911212874,0.015513882444978139,0.5472772676312828,0.03818558112544507,0.9999999999999998
164,538,0.5691853611524527,0.0010579653553019566,0.36537677852304706,0.015474958544388859,0.5460689018473928,0.03800854960643265,0.9999999999999998
165,540,0.5660137219541214,0.0010481735591742988,0.36444376521103156,0.015436565787262902,0.544872154201428,0.037834510996157505,0.9999999999999997
166,543,0.5628494661563114,0.0010365551862915494,0.3635241585465008,0.015398694697247159,0.5436869400355594,0.03766449661309538,0.9999999999999998
167,545,0.559692798918736,0.0010269592640710754,0.3626177528863138,0.01536164921403515,0.5425131413232381,0.03749676526540849,1.0000000000000002
168,547,0.5565439201649931,0.0010174477516727478,0.3617243204245764,0.015325630674751057,0.541350695232848,0.037331275082417,1.0
169,550,0.5534030246534665,0.0010061873175517572,0.3608436717223507,0.015290088942833315,0.5401993983555958,0.03716798517912201,0.9999999999999997
170,552,0.5502703020480604,0.0009968664892175006,0.35997563029870955,0.0152552760100063,0.5390591280184286,0.037006855627741496,0.9999999999999998
171,554,0.5471459369887384,0.0009876280451060258,0.3591198427129704,0.015221453680909873,0.5379298140533774,0.036847847430223915,1.0
172,557,0.5440301091618454,0.0009767147381720743,0.3582760636948473,0.015188067914304255,0.5368113283326033,0.03669092249170011,1.0
173,559,0.5409229933701901,0.0009676618843831666,0.35744415178002353,0.015155111419735311,0.5357035639754317,0.036536043594836684,1.0
174,561,0.5378247596028669,0.0009586894110568038,0.356623830850992,0.015122577053198026,0.5346063274292723,0.036383174375055304,1.0
175,563,0.5347355731047955,0.0009497967550706846,0.35581495597891105,0.015090457813703427,0.5335195523982971,0.03623227929658391,1.0
176,565,0.5316555944459616,0.0009409833530017018,0.3550173991984018,0.015058746839930168,0.5324431343880653,0.03608332362930753,1.0
177,568,0.5285849795903397,0.0009306073584336966,0.35423097316000757,0.015027437406959138,0.5313770349967735,0.03593627342638769,1.0
178,570,0.5255238799644815,0.0009219717192359324,0.35345547899822166,0.014996522923089492,0.5303210242909613,0.035791095502620954,0.9999999999999999
179,572,0.5224724425257526,0.0009134133610590081,0.3526908272610268,0.014965996926734521,0.5292749769210396,0.035647757413508105,1.0000000000000004
180,574,0.5194308098302044,0.0009049317244428648,0.3519368401817704,0.01493585308339563,0.5282388370581168,0.035506227435007004,0.9999999999999997
181,576,0.5163991201000628,0.0008965262501737202,0.3511932835042842,0.014906085182712756,0.5272125404288683,0.035366474543943205,1.0000000000000002
182,578,0.513377507290826,0.0008881963793958927,0.3504600231890322,0.014876687135589622,0.5261959673177216,0.03522846839905363,0.9999999999999998
183,580,0.5103661011579492,0.0008799415537206021,0.34973685719761977,0.014848127913621157,0.5251889092604514,0.035092179322639305,0.9999999999999998
184,582,0.5073650273231147,0.0008717612153318123,0.3490237578025851,0.01482010099967631,0.524191298173737,0.03495757828280491,0.9999999999999996
185,584,0.5043744073400632,0.0008636548070891494,0.34832054149278757,0.014792414256389242,0.5232029760651062,0.03482463687626289,0.9999999999999997
186,586,0.5013943587599855,0.0008556217726279616,0.3476269323692911,0.014765062344337384,0.5222238762645135,0.03469332731168166,1.0000000000000004
187,588,0.4984249951964562,0.0008476615564565582,0.34694278547932,0.01473804002391897,0.521253901982112,0.03456362239355774,0.9999999999999999
188,589,0.49546642638990196,0.0008411993656874397,0.34626789447705875,0.01471134215314642,0.5202929116858753,0.03443549550659279,1.0000000000000002
189,591,0.4925187582715951,0.000833365073217589,0.34560214779423015,0.014684963685493954,0.519340856504647,0.0343089206005573,1.0
190,593,0.48958209302715994,0.0008256021804842494,0.34494538334206687,0.014658899667798292,0.5183975712360976,0.03418387217562294,1.0
191,595,0.4866565291595847,0.0008179101330413188,0.34429747824644913,0.014633145238211047,0.5174630405234617,0.034060325268147396,1.0000000000000004
192,597,0.48374216155173083,0.0008102883778085944,0.34365827634539764,0.01460769562420174,0.5165371616615254,0.033938255436894875,1.0
193,599,0.4808390815283288,0.0008027363631524688,0.3430276927574918,0.014582546140610119,0.5156198708770231,0.03381763874967717,1.0
194,600,0.4779473769174558,0.000796578961529093,0.3424056906740106,0.014557692187746642,0.5147110490138344,0.03369845177040023,1.0000000000000002
195,602,0.47506713211148355,0.000789148059985853,0.3417920312526296,0.0145331292495399,0.5138105308342593,0.03358067154650198,1.0000000000000007
196,604,0.47219842812749374,0.0007817854770322744,0.341186530621987,0.014508852891729826,0.5129182602426201,0.03346427559676782,0.9999999999999999
197,605,0.4693413426671497,0.0007757708143258673,0.34058907646602554,0.014484858760105569,0.512034129370757,0.03334924189951033,1.0000000000000002
198,607,0.4664959501760222,0.0007685271007842211,0.33999954402265115,0.014461142578786883,0.5111580635569686,0.03323554888110086,0.9999999999999998
199,609,0.46366232190235834,0.0007613502822698823,0.33941783715981083,0.014437700148547934,0.5102899438300393,0.03312317540484071,1.0
200,610,0.4608405259552925,0.0007554762720578565,0.33884374677864054,0.014414605370836628,0.5094296476601619,0.03301210076016014,1.0000000000000004
201,612,0.45803062736249034,0.0007484160577818469,0.33827725649327994,0.014392009927373706,0.5085771377795387,0.03290230465213431,1.0
202,614,0.45523268812722273,0.0007414213161681152,0.33771826540046207,0.014369670924088324,0.5077323378655467,0.03279376719130496,1.0
203,615,0.4524467672848642,0.0007356858004631938,0.337166543027952,0.014347584575210726,0.5068951348381333,0.03268646888379778,0.9999999999999998
204,617,0.4496729209588105,0.0007288053824291904,0.3366219968237777,0.014325747160549924,0.5060655057502287,0.03258039062172546,1.0
205,618,0.44691120241581295,0.0007231572854624805,0.3360846774342437,0.014304155024145851,0.5052433958762278,0.03247551367386668,1.0000000000000002
206,620,0.4441616621207236,0.0007163897776140704,0.33555437396253057,0.0142828045729537,0.504428764073861,0.03237181967661206,1.0000000000000002
207,621,0.4414243477906498,0.0007108282573118354,0.33503100867388114,0.014261692275559719,0.5036214377927476,0.03226929062516799,1.0000000000000002
208,623,0.4386993044485132,0.0007041722382801175,0.3345143319946627,0.014240814660927546,0.5028213510861674,0.032167908865009996,1.0000000000000002
209,624,0.43598657447601097,0.0006986964334551458,0.3340043175930779,0.01422016831717439,0.5020284461071806,0.03206765708357727,1.0
210,626,0.43328619766597665,0.000692150475504755,0.33350086875976287,0.014199749890376175,0.5012426274862802,0.031968518302200634,0.9999999999999999
211,627,0.4305982112741374,0.0006867595076142542,0.33300377402460135,0.014179556083401051,0.500463785289665,0.03187047586825616,1.0
