t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.13597475403099618,0.2719495080619923,7.35430637199053,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,1,1,0,0,0,1,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,1,0,0,1,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,1,0,0,1,0,0,6,0
15,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
22,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
23,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
24,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
25,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
26,3,7,4,2,1.3333333333333333,11.094737505048093,0.4183819091993398,0.8367638183986795,3.5852410609018923,0.0,0.0,1.0,0,0,0,0,0,0,6,0
27,4,10,6,3,1.5,15.84962500721156,0.4183819091993398,0.8367638183986795,4.780321414535856,0.0,0.0,1.0,1,1,0,0,0,1,8,0
28,5,13,8,4,1.6,20.604512509375027,0.5913751096500106,1.182750219300021,4.227435276198144,0.0,0.0,1.0,1,1,0,0,0,1,10,0
29,5,13,8,4,1.6,20.604512509375027,0.5913751096500106,1.182750219300021,4.227435276198144,0.0,0.0,1.0,0,0,0,0,0,0,10,0
30,5,13,8,4,1.6,20.604512509375027,0.5913751096500106,1.182750219300021,4.227435276198144,0.0,0.0,1.0,0,0,0,0,0,0,10,0
31,5,13,8,4,1.6,20.604512509375027,0.5913751096500106,1.182750219300021,4.227435276198144,0.0,0.0,1.0,0,0,0,0,0,0,10,0
32,6,16,10,5,1.6666666666666667,25.359400011538497,0.8420491073933738,1.6840982147867474,3.562737581050024,0.0,0.0,1.0,2,1,0,1,0,1,12,0
33,6,16,10,5,1.6666666666666667,25.359400011538497,0.8420491073933738,1.6840982147867474,3.562737581050024,0.0,0.0,1.0,0,0,0,0,0,0,12,0
34,6,18,12,6,2.0,28.52932501298081,0.8420491073933738,1.6840982147867474,3.562737581050024,0.0,0.0,1.0,1,0,0,1,0,0,12,1
35,6,18,12,6,2.0,28.52932501298081,0.8420491073933738,1.6840982147867474,3.562737581050024,0.0,0.0,1.0,0,0,0,0,0,0,12,0
36,6,18,12,6,2.0,28.52932501298081,0.8420491073933738,1.6840982147867474,3.562737581050024,0.0,0.0,1.0,0,0,0,0,0,0,12,0
37,6,18,12,6,2.0,28.52932501298081,0.8420491073933738,1.6840982147867474,3.562737581050024,0.0,0.0,1.0,0,0,0,0,0,0,12,0
38,7,19,12,6,1.7142857142857142,30.114287513701967,0.8420491073933738,1.6840982147867474,4.156527177891695,0.0,0.0,1.0,1,1,0,0,0,0,14,0
39,7,19,12,6,1.7142857142857142,30.114287513701967,0.8420491073933738,1.6840982147867474,4.156527177891695,0.0,0.0,1.0,1,0,0,1,0,0,14,0
