t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,2,4,2,1,1.0,6.339850002884624,0.15106773081434574,0.3021354616286914,6.61954736864981,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,1,1,0,0,0,1,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,1
16,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,1,0,0,1,0,0,6,0
22,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,1,0,0,1,0,0,6,0
23,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
24,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
25,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
26,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
27,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
28,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
29,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,0,0,0,0,0,0,6,0
30,3,9,6,3,2.0,14.264662506490405,0.30163278694069434,0.6032655738813886,4.972934193307451,0.0,0.0,1.0,1,0,0,1,0,0,6,0
31,4,12,8,4,2.0,19.019550008653873,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,1,1,0,0,0,1,8,0
32,4,12,8,4,2.0,19.019550008653873,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
33,4,12,8,4,2.0,19.019550008653873,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,1,0,0,1,0,0,8,0
34,4,12,8,4,2.0,19.019550008653873,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
35,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,1
36,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,1,0,0,1,0,0,8,0
37,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
38,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
39,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
40,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
41,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
42,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
43,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
44,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,1,0,0,1,0,0,8,0
45,4,14,10,5,2.5,22.189475010096185,0.5710561450333974,1.1421122900667946,3.502282599345872,0.0,0.0,1.0,0,0,0,0,0,0,8,0
46,6,20,14,7,2.3333333333333335,31.69925001442312,0.7876493389289628,1.5752986778579254,3.8088015208384083,0.0,0.0,1.0,3,2,0,1,0,2,12,0
47,6,22,16,8,2.6666666666666665,34.86917501586544,0.7876493389289628,1.5752986778579254,3.8088015208384083,0.0,0.0,1.0,0,0,0,0,0,0,12,1
48,6,22,16,8,2.6666666666666665,34.86917501586544,0.7876493389289628,1.5752986778579254,3.8088015208384083,0.0,0.0,1.0,0,0,0,0,0,0,12,0
49,7,23,16,8,2.2857142857142856,36.45413751658659,0.7876493389289628,1.5752986778579254,4.443601774311476,0.0,0.0,1.0,2,1,0,1,0,0,14,0
