t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
15,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
16,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
17,2,4,2,1,1.0,6.339850002884624,0.09940786920322131,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
18,3,7,4,2,1.3333333333333333,11.094737505048093,0.6977855477137503,1.3955710954275005,2.1496575916693232,0.0,0.0,1.0,1,1,0,0,0,1,6,0
19,3,7,4,2,1.3333333333333333,11.094737505048093,0.6977855477137503,1.3955710954275005,2.1496575916693232,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,3,7,4,2,1.3333333333333333,11.094737505048093,0.6977855477137503,1.3955710954275005,2.1496575916693232,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,3,7,4,2,1.3333333333333333,11.094737505048093,0.6977855477137503,1.3955710954275005,2.1496575916693232,0.0,0.0,1.0,0,0,0,0,0,0,6,0
22,3,7,4,2,1.3333333333333333,11.094737505048093,0.6977855477137503,1.3955710954275005,2.1496575916693232,0.0,0.0,1.0,0,0,0,0,0,0,6,0
23,3,7,4,2,1.3333333333333333,11.094737505048093,0.6977855477137503,1.3955710954275005,2.1496575916693232,0.0,0.0,1.0,0,0,0,0,0,0,6,0
24,4,10,6,3,1.5,15.84962500721156,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,1,1,0,0,0,1,8,0
25,4,10,6,3,1.5,15.84962500721156,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
26,4,10,6,3,1.5,15.84962500721156,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
27,4,10,6,3,1.5,15.84962500721156,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
28,4,10,6,3,1.5,15.84962500721156,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
29,4,10,6,3,1.5,15.84962500721156,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
30,4,12,8,4,2.0,19.019550008653873,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,1
31,4,12,8,4,2.0,19.019550008653873,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
32,4,12,8,4,2.0,19.019550008653873,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
33,4,12,8,4,2.0,19.019550008653873,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
34,4,12,8,4,2.0,19.019550008653873,0.6977855477137503,1.3955710954275005,2.8662101222257643,0.0,0.0,1.0,0,0,0,0,0,0,8,0
35,5,15,10,5,2.0,23.774437510817343,0.6977855477137503,1.3955710954275005,3.5827626527822054,0.0,0.0,1.0,1,1,0,0,0,1,10,0
36,5,15,10,5,2.0,23.774437510817343,0.6977855477137503,1.3955710954275005,3.5827626527822054,0.0,0.0,1.0,0,0,0,0,0,0,10,0
37,5,15,10,5,2.0,23.774437510817343,0.6977855477137503,1.3955710954275005,3.5827626527822054,0.0,0.0,1.0,0,0,0,0,0,0,10,0
38,5,15,10,5,2.0,23.774437510817343,0.6977855477137503,1.3955710954275005,3.5827626527822054,0.0,0.0,1.0,1,0,0,1,0,0,10,0
