t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.02987455375084699,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.02987455375084699,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.02987455375084699,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.02987455375084699,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.02987455375084699,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.02987455375084699,0.19999999999999998,10.0,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,1,1,0,0,0,1,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,3,9,6,3,2.0,14.264662506490405,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,1
14,3,9,6,3,2.0,14.264662506490405,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,3,9,6,3,2.0,14.264662506490405,0.24030169145485114,0.4806033829097022,6.242153315353697,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,4,12,8,4,2.0,19.019550008653873,0.42922795422392224,0.8584559084478444,4.6595287662849385,0.0,0.0,1.0,1,1,0,0,0,1,8,0
17,4,12,8,4,2.0,19.019550008653873,0.42922795422392224,0.8584559084478444,4.6595287662849385,0.0,0.0,1.0,0,0,0,0,0,0,8,0
18,4,12,8,4,2.0,19.019550008653873,0.42922795422392224,0.8584559084478444,4.6595287662849385,0.0,0.0,1.0,0,0,0,0,0,0,8,0
19,4,12,8,4,2.0,19.019550008653873,0.42922795422392224,0.8584559084478444,4.6595287662849385,0.0,0.0,1.0,0,0,0,0,0,0,8,0
20,5,15,10,5,2.0,23.774437510817343,0.670532236463799,1.3410644729275978,3.7283815214974703,0.0,0.0,1.0,1,1,0,0,0,1,10,0
21,6,18,12,6,2.0,28.52932501298081,0.670532236463799,1.3410644729275978,4.474057825796964,0.0,0.0,1.0,2,1,0,1,0,1,12,0
22,6,18,12,6,2.0,28.52932501298081,0.670532236463799,1.3410644729275978,4.474057825796964,0.0,0.0,1.0,0,0,0,0,0,0,12,0
23,6,18,12,6,2.0,28.52932501298081,0.670532236463799,1.3410644729275978,4.474057825796964,0.0,0.0,1.0,0,0,0,0,0,0,12,0
24,6,18,12,6,2.0,28.52932501298081,0.670532236463799,1.3410644729275978,4.474057825796964,0.0,0.0,1.0,0,0,0,0,0,0,12,0
25,6,18,12,6,2.0,28.52932501298081,0.670532236463799,1.3410644729275978,4.474057825796964,0.0,0.0,1.0,0,0,0,0,0,0,12,0
