label,score,best_time,best_W_relational,best_sv1,best_damage_sv1,best_damage_active_power,best_leakage_gain,mean_slack_occupancy,final_W_relational,final_sv1,final_damage_sv1,final_damage_active_power,final_leakage_gain,final_slack_occupancy
committed_minimal_dL2,3.1228160282150697,2.4,1.5381340436604136,0.007736760572570998,-0.0008065208518056293,-1.3084255519307277e-05,0.0,0.0,1.49208750344624,0.026219404464572077,-0.0028747004394218748,-0.0001217692319491787,0.0,0.0
committed_oversized_dL6_weakslack,18.93095902932606,4.96,1.6525247422965184,0.030848756426137575,0.026144063898591714,0.0018780069915158727,14.789289556052418,0.01963552819138627,1.6096563858360886,0.02508996558058254,0.02102411203644829,0.001415762361165365,11.881467200033033,0.05501156541305815
committed_oversized_dL6_randweak,7.668176291889659,4.96,1.5862958215187504,0.030868689258741453,0.022072639455364855,0.0017937971751285937,3.7551782334670705,0.012463237493485156,1.565325926704098,0.025963615588712855,0.018505003803081316,0.0014028636391999443,3.97696108168004,0.032135041881423715
