t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
2152,22,2,20,0,0,0,0.018235793044953347,0.017970318979682324,0.0002654740652710229,0.018044769301050704,0.019421279453741534,-0.0013765101526908297,0.15081967213114755,5.214962312246732,0.00194062580281061
2153,22,3,19,0,0,0,0.01822999470058293,0.017961418143899895,0.000268576556683036,0.018036529680365294,0.019421279453741534,-0.0013847497733762391,0.15081967213114755,5.216807643521848,0.0019306107007190266
2154,23,6,17,2,0,2,0.018218409066836135,0.018005576256612033,0.0002128328102241027,0.018024184348619663,0.019535404422054297,-0.001511220073434634,0.15081967213114755,5.218642241208928,0.001920385413293797
2155,31,9,22,0,0,0,0.018201058201058197,0.017995260293236802,0.00020579790782139507,0.018011855905152755,0.01953103139515362,-0.0015191754900008639,0.15081967213114755,5.220443753544625,0.0019067320263336516
2156,26,6,20,0,0,0,0.018189509306260572,0.017985892396991072,0.00020361690926950018,0.01800775017095965,0.019529938444320088,-0.0015221882733604392,0.15081967213114755,5.222218309769312,0.0018922962416654968
2157,18,5,13,0,0,0,0.01817989641686925,0.017979808492922564,0.00020008792394668462,0.01798724954462659,0.019535404422054297,-0.0015481548774277064,0.15081967213114755,5.223965730653499,0.001876505045586343
2158,17,3,14,0,0,0,0.01817413355874894,0.0179732611975238,0.00020087236122514132,0.01798315501934896,0.019540873460246362,-0.0015577184408974015,0.15081967213114755,5.225676924076078,0.0018585451858912933
2159,22,9,13,0,0,0,0.018156866884830567,0.01796718583426506,0.00018968105056550721,0.01796679554241528,0.01949033884066088,-0.0015235432982456006,0.15081967213114755,5.227354731797133,0.0018395344473852366
2160,17,3,14,0,0,0,0.018151118615449553,0.01796064772697736,0.00019047088847219326,0.01798724954462659,0.019438686908296456,-0.001451437363669865,0.15081967213114755,5.228983096351476,0.0018177374311076529
2161,16,2,14,0,0,0,0.018147288457480478,0.0179541143762829,0.00019317408119757726,0.01799544419134396,0.019326648367038263,-0.0013312041756943019,0.15081967213114755,5.230577485568318,0.0017960879681899068
2162,16,3,13,0,0,0,0.018141546250395525,0.01794805194805195,0.00019349430234357617,0.018003646308113033,0.019340733266061217,-0.0013370869579481838,0.15081967213114755,5.232120490747329,0.0017715593714626584
2163,24,4,20,0,0,0,0.018133895624670528,0.017938733125649014,0.0001951624990215138,0.017999544315333786,0.01933639726488062,-0.001336852949546833,0.15081967213114755,5.233617695575982,0.0017462976185914014
2164,21,4,17,0,0,0,0.01812625144904626,0.01793081973168643,0.00019543171735983064,0.01801596351197263,0.01933639726488062,-0.0013204337529079888,0.15081967213114755,5.235075328829754,0.001720381680200723
2165,14,6,8,0,0,0,0.01811479726171669,0.0179270981969127,0.00018769906480398807,0.017999544315333786,0.01934290199596322,-0.0013433576806294346,0.15081967213114755,5.236492153395367,0.0016931406462545625
2166,18,1,17,0,0,0,0.018112889637742203,0.01791919506249676,0.00019369457524544276,0.018011855905152755,0.01934615600291594,-0.0013343000977631865,0.15081967213114755,5.237857608886305,0.0016637323687912844
2167,18,3,15,1,0,1,0.018107169175702702,0.01793814967467662,0.00016901950102608115,0.01800775017095965,0.019347240915208615,-0.0013394907442489667,0.15081967213114755,5.239163401134386,0.0016323884379947059
2168,24,6,18,0,0,0,0.018095739084692263,0.01792978365073196,0.00016595543396030407,0.018003646308113033,0.019285754330885238,-0.0012821080227722048,0.15081967213114755,5.240431670999597,0.0016019498207869407
2169,21,4,17,0,0,0,0.018088127037543377,0.017921889568009945,0.0001662374695334326,0.01799134593486677,0.019228613073214485,-0.0012372671383477155,0.15081967213114755,5.24162312995376,0.0015667539563705836
2170,14,2,12,1,1,0,0.018189464830196612,0.01791632145816073,0.00027314337203588127,0.01822323462414578,0.019237240605720695,-0.0010140059815749135,0.15081967213114755,5.242766682232225,0.0015331384969169363
2171,21,5,16,0,0,0,0.018179907524169817,0.017908902691511387,0.0002710048326584301,0.018227386648439276,0.01924371633752244,-0.0010163296890831654,0.15081967213114755,5.243829357326161,0.0014954019469668879
2172,19,3,16,0,0,0,0.018174177959869732,0.017901490066225167,0.0002726878936445652,0.018231540565177753,0.019185459441265568,-0.0009539188760878149,0.15081967213114755,5.244827543220202,0.0014581402797165135
2173,19,3,16,1,0,1,0.018168452005881113,0.017919942076954902,0.0002485099289262112,0.018248175182481747,0.019254518917705174,-0.001006343735223427,0.15081967213114755,5.245760375354536,0.001419784999613062
2174,17,3,14,0,0,0,0.018162729658792648,0.01791345706457116,0.0002492725942214863,0.018248175182481747,0.019204851752021565,-0.0009566765695398181,0.15081967213114755,5.246617211676943,0.001379459856272748
2175,21,7,14,0,0,0,0.018149391523289968,0.017906976744186048,0.0002424147791039201,0.018248175182481747,0.019200538962497193,-0.0009523637800154458,0.15081967213114755,5.247391379127176,0.0013375618525272798
2176,23,9,14,0,0,0,0.018132271250393038,0.017900501110709306,0.00023177013968373253,0.01822323462414578,0.019154075155872606,-0.0009308405317268245,0.15081967213114755,5.248097719435502,0.0012961136421895288
2177,23,7,16,0,0,0,0.018118977796397148,0.017893106119287374,0.00022587167710977352,0.018214936247723128,0.019157303370786517,-0.0009423671230633889,0.15081967213114755,5.24874577332834,0.0012546567596958098
2178,20,3,17,0,0,0,0.018113286566851634,0.017885255632694143,0.00022803093415749154,0.018227386648439276,0.019161609350415824,-0.0009342227019765482,0.15081967213114755,5.249330978363527,0.0012119182787906173
2179,14,4,10,0,0,0,0.018105703819989532,0.017880640916479604,0.00022506290350992816,0.018239854081167347,0.019118308591992803,-0.0008784545108254556,0.15081967213114755,5.249825306955954,0.001165758541565801
2180,26,5,21,0,0,0,0.018096234309623427,0.017870957759554388,0.00022527655006903888,0.018235696375655343,0.018999437886453065,-0.0007637415107977219,0.15081967213114755,5.2502204550235385,0.0011180364932880538
2181,27,4,23,0,0,0,0.018088665830196568,0.01786036442359733,0.00022830140659923712,0.018020072992700725,0.018934711765366895,-0.0009146387726661695,0.15081967213114755,5.250548108778996,0.0010724892573775132
2182,24,2,22,0,0,0,0.018084883964039303,0.01785024341241017,0.0002346405516291325,0.018036529680365294,0.018870043805458835,-0.0008335141250935402,0.15081967213114755,5.250785665600383,0.0010241269386350807
2183,20,3,17,0,0,0,0.01807921412895809,0.017842430484037074,0.00023678364492101672,0.017824497257769648,0.01887216355875084,-0.001047666300981194,0.15081967213114755,5.250927080685627,0.0009745176510723174
2184,10,3,7,0,0,0,0.018073547847889674,0.017839215383427292,0.00023433246446238204,0.01781635449977158,0.018884892086330936,-0.0010685375865593545,0.15081967213114755,5.25099249922888,0.000926122758184113
2185,21,2,19,0,0,0,0.018069772299979105,0.017830494519631555,0.00023927778034755,0.017828571428571426,0.018883830719946045,-0.0010552592913746182,0.15081967213114755,5.250964656812803,0.0008755165651621891
2186,22,4,18,2,0,2,0.018062225934433074,0.01787367554778315,0.00018855038664992302,0.017836725360164642,0.018947486787360846,-0.0011107614271962038,0.15081967213114755,5.250840154433378,0.0008240198810134904
2187,27,5,22,0,0,0,0.018052801836585617,0.017863568601244023,0.0001892332353415939,0.017832647462277088,0.018945356420058467,-0.001112708957781379,0.15081967213114755,5.250658364712197,0.0007756311720685394
2188,20,5,15,0,0,0,0.01804338756779307,0.01785668405231109,0.0001867035154819799,0.017832647462277088,0.01895281480231708,-0.001120167340039991,0.15081967213114755,5.250396490296084,0.0007246345497868884
