t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.12357589752196858,0.007904782584631622,253.01138628257465,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.12357589752196858,0.007904782584631622,253.01138628257465,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,219.0,605.0,386.0,193.0,1.7625570776255708,16.259617981600368,18006.09853025754,0.012162545908098375,0.0,0.0,1.0,inf,219.0,inf,220.0,217.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,219.0,605.0,386.0,193.0,1.7625570776255708,16.259617981600368,18006.09853025754,0.012162545908098375,0.0,0.0,1.0,inf,219.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,429.0,1173.0,744.0,372.0,1.7342657342657342,17.738268420039216,23378.803284479873,0.018349955503701665,0.0,0.0,1.0,inf,429.0,inf,220.0,210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,480.0,1292.0,812.0,406.0,1.6916666666666667,17.738268420039216,23378.803284479873,0.020531418745400463,0.0,0.0,1.0,inf,480.0,inf,54.0,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,636.0,1726.0,1090.0,545.0,1.7138364779874213,18.64355512919033,27144.05978463566,0.023430540790364555,0.0,0.0,1.0,inf,636.0,inf,164.0,156.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,739.0,1989.0,1250.0,625.0,1.6914749661705006,18.64355512919033,27144.05978463566,0.027225109503269507,0.0,0.0,1.0,inf,739.0,inf,114.0,103.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,903.0,2443.0,1540.0,770.0,1.7054263565891472,19.63686374455191,31717.941174098472,0.02846969149237872,0.0,0.0,1.0,inf,903.0,inf,178.0,164.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1012.0,2738.0,1726.0,863.0,1.7055335968379446,19.63686374455191,31717.941174098472,0.031906232325899515,0.0,0.0,1.0,inf,1012.0,inf,120.0,109.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1170.0,3170.0,2000.0,1000.0,1.7094017094017093,20.19470303176866,34498.56437761499,0.03391445473479399,0.0,0.0,1.0,inf,1170.0,inf,173.0,158.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
