t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.14082763351651145,0.011699094621724145,170.95339978584187,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.14082763351651145,0.011699094621724145,170.95339978584187,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,216.0,616.0,400.0,200.0,1.8518518518518519,14.181832584571927,11947.737494015006,0.01807873667363391,0.0,0.0,1.0,inf,216.0,inf,220.0,214.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,216.0,616.0,400.0,200.0,1.8518518518518519,14.181832584571927,11947.737494015006,0.01807873667363391,0.0,0.0,1.0,inf,216.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,423.0,1197.0,774.0,387.0,1.8297872340425532,16.213366832176924,17852.877945512344,0.023693658876233398,0.0,0.0,1.0,inf,423.0,inf,220.0,207.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,444.0,1246.0,802.0,401.0,1.8063063063063063,16.213366832176924,17852.877945512344,0.024869939813351366,0.0,0.0,1.0,inf,444.0,inf,22.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,632.0,1788.0,1156.0,578.0,1.8291139240506329,18.113077417530437,24892.31793615612,0.025389359143690643,0.0,0.0,1.0,inf,632.0,inf,197.0,188.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,690.0,1956.0,1266.0,633.0,1.8347826086956522,18.113077417530437,24892.31793615612,0.027719395267636938,0.0,0.0,1.0,inf,690.0,inf,62.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,838.0,2354.0,1516.0,758.0,1.8090692124105012,18.13674064870001,24990.00468216442,0.033533407082475965,0.0,0.0,1.0,inf,838.0,inf,156.0,148.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,976.0,2744.0,1768.0,884.0,1.8114754098360655,20.7746640692292,37556.977929528024,0.025987181445519075,0.0,0.0,1.0,inf,976.0,inf,146.0,138.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1007.0,2827.0,1820.0,910.0,1.8073485600794439,20.7746640692292,37556.977929528024,0.026812593970940272,0.0,0.0,1.0,inf,1007.0,inf,33.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1206.0,3374.0,2168.0,1084.0,1.7976782752902156,21.777263998809463,43261.19952852321,0.027877174307310952,0.0,0.0,1.0,inf,1206.0,inf,206.0,199.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1281.0,3575.0,2294.0,1147.0,1.7907884465261514,21.777263998809463,43261.19952852321,0.029610829425924818,0.0,0.0,1.0,inf,1281.0,inf,80.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1439.0,4003.0,2564.0,1282.0,1.7817929117442668,21.777263998809463,43261.19952852321,0.033263062875804696,0.0,0.0,1.0,inf,1439.0,inf,178.0,158.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1576.0,4368.0,2792.0,1396.0,1.7715736040609138,22.62802898216029,48532.06697413693,0.03247337478619778,0.0,0.0,1.0,inf,1576.0,inf,145.0,137.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1725.0,4759.0,3034.0,1517.0,1.758840579710145,22.62802898216029,48532.06697413693,0.03554350983895379,0.0,0.0,1.0,inf,1725.0,inf,165.0,149.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
