t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,217.0,595.0,378.0,189.0,1.7419354838709677,16.74626964807417,19671.743322920483,0.011031050804082168,0.0,0.0,1.0,inf,217.0,inf,220.0,215.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,217.0,595.0,378.0,189.0,1.7419354838709677,16.74626964807417,19671.743322920483,0.011031050804082168,0.0,0.0,1.0,inf,217.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,424.0,1166.0,742.0,371.0,1.75,17.61013059862762,22875.80256258752,0.018534868835309647,0.0,0.0,1.0,inf,424.0,inf,220.0,207.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,464.0,1262.0,798.0,399.0,1.7198275862068966,17.84059051500896,23785.71905754033,0.01950750359396459,0.0,0.0,1.0,inf,464.0,inf,44.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,658.0,1810.0,1152.0,576.0,1.750759878419453,19.353801686393123,30365.99171423351,0.0216689777891092,0.0,0.0,1.0,inf,658.0,inf,204.0,194.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,754.0,2058.0,1304.0,652.0,1.7294429708222812,19.353801686393123,30365.99171423351,0.02483040919907042,0.0,0.0,1.0,inf,754.0,inf,97.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,901.0,2449.0,1548.0,774.0,1.7180910099889013,19.744181342489515,32240.814353625232,0.027945944234460365,0.0,0.0,1.0,inf,901.0,inf,158.0,147.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1026.0,2788.0,1762.0,881.0,1.7173489278752436,19.744181342489515,32240.814353625232,0.03182301751893045,0.0,0.0,1.0,inf,1026.0,inf,143.0,125.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1182.0,3202.0,2020.0,1010.0,1.7089678510998307,20.202123286854622,34536.60636586597,0.03422455546090429,0.0,0.0,1.0,inf,1182.0,inf,174.0,156.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1315.0,3561.0,2246.0,1123.0,1.7079847908745247,20.202123286854622,34536.60636586597,0.03807554181987237,0.0,0.0,1.0,inf,1315.0,inf,157.0,133.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1469.0,3959.0,2490.0,1245.0,1.6950306330837304,20.202123286854622,34536.60636586597,0.04253457865657225,0.0,0.0,1.0,inf,1469.0,inf,187.0,154.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1624.0,4386.0,2762.0,1381.0,1.7007389162561577,20.202123286854622,34536.60636586597,0.04702257027792603,0.0,0.0,1.0,inf,1624.0,inf,178.0,155.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1781.0,4813.0,3032.0,1516.0,1.7024143739472206,20.90660871635126,38277.13137635672,0.046529087629071916,0.0,0.0,1.0,inf,1781.0,inf,180.0,157.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1942.0,5252.0,3310.0,1655.0,1.7044284243048404,21.056619716907107,39107.006252417035,0.04965862095056109,0.0,0.0,1.0,inf,1942.0,inf,184.0,161.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,2100.0,5684.0,3584.0,1792.0,1.7066666666666668,21.310154230822146,40536.699732626264,0.05180490799328193,0.0,0.0,1.0,inf,2100.0,inf,184.0,158.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2256.0,6120.0,3864.0,1932.0,1.7127659574468086,21.310154230822146,40536.699732626264,0.05565327258706859,0.0,0.0,1.0,inf,2256.0,inf,187.0,156.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2405.0,6531.0,4126.0,2063.0,1.7155925155925156,21.397397547235688,41036.60992936988,0.058606205632954655,0.0,0.0,1.0,inf,2405.0,inf,185.0,149.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2562.0,6962.0,4400.0,2200.0,1.7174082747853239,21.61156489452551,42281.1951834038,0.06059431359229021,0.0,0.0,1.0,inf,2562.0,inf,193.0,157.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2720.0,7406.0,4686.0,2343.0,1.722794117647059,21.61156489452551,42281.1951834038,0.0643311994422441,0.0,0.0,1.0,inf,2720.0,inf,187.0,158.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2870.0,7804.0,4934.0,2467.0,1.719163763066202,21.95244196058279,44313.60907516038,0.06476565686925181,0.0,0.0,1.0,inf,2870.0,inf,190.0,150.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,3025.0,8231.0,5206.0,2603.0,1.72099173553719,21.95244196058279,44313.60907516038,0.0682634536688107,0.0,0.0,1.0,inf,3025.0,inf,191.0,155.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,3183.0,8677.0,5494.0,2747.0,1.7260446120012567,22.0708493363096,45034.54172214745,0.0706790805075438,0.0,0.0,1.0,inf,3183.0,inf,191.0,158.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,3352.0,9146.0,5794.0,2897.0,1.7285202863961815,22.307490329169045,46498.693393036185,0.07208804711278205,0.0,0.0,1.0,inf,3352.0,inf,190.0,169.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,3500.0,9558.0,6058.0,3029.0,1.7308571428571429,22.76977665072355,49449.84346878496,0.07077878825257279,0.0,0.0,1.0,inf,3500.0,inf,190.0,148.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,3651.0,9985.0,6334.0,3167.0,1.734867159682279,22.76977665072355,49449.84346878496,0.07383238740289808,0.0,0.0,1.0,inf,3651.0,inf,182.0,151.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,3821.0,10451.0,6630.0,3315.0,1.7351478670505103,22.76977665072355,49449.84346878496,0.07727021426088018,0.0,0.0,1.0,inf,3821.0,inf,203.0,170.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,3979.0,10903.0,6924.0,3462.0,1.7401357124905754,23.345592857082302,53297.06958459213,0.0746570126840577,0.0,0.0,1.0,inf,3979.0,inf,192.0,158.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,4133.0,11331.0,7198.0,3599.0,1.741592063876119,23.345592857082302,53297.06958459213,0.07754647736195286,0.0,0.0,1.0,inf,4133.0,inf,188.0,154.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4289.0,11773.0,7484.0,3742.0,1.7449288878526463,23.345592857082302,53297.06958459213,0.08047346755514537,0.0,0.0,1.0,inf,4289.0,inf,192.0,156.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,4457.0,12225.0,7768.0,3884.0,1.7428763742427642,23.39792868308767,53656.315627437565,0.08306571086518805,0.0,0.0,1.0,inf,4457.0,inf,200.0,168.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,4607.0,12635.0,8028.0,4014.0,1.7425656609507272,23.39792868308767,53656.315627437565,0.08586128112091572,0.0,0.0,1.0,inf,4607.0,inf,188.0,150.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,4775.0,13109.0,8334.0,4167.0,1.7453403141361257,23.39792868308767,53656.315627437565,0.0889923198073307,0.0,0.0,1.0,inf,4775.0,inf,199.0,168.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,4931.0,13517.0,8586.0,4293.0,1.7412289596430743,23.39792868308767,53656.315627437565,0.09189971287328748,0.0,0.0,1.0,inf,4931.0,inf,200.0,156.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,5097.0,13971.0,8874.0,4437.0,1.7410241318422601,23.39792868308767,53656.315627437565,0.0949934772896261,0.0,0.0,1.0,inf,5097.0,inf,196.0,166.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,5258.0,14400.0,9142.0,4571.0,1.7386839102320273,23.39792868308767,53656.315627437565,0.09799405603077378,0.0,0.0,1.0,inf,5258.0,inf,205.0,161.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,5422.0,14838.0,9416.0,4708.0,1.7366285503504242,23.41687277642699,53786.74941123048,0.10080549688075975,0.0,0.0,1.0,inf,5422.0,inf,206.0,164.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,5594.0,15298.0,9704.0,4852.0,1.7347157668930997,23.41687277642699,53786.74941123048,0.10400331050368315,0.0,0.0,1.0,inf,5594.0,inf,206.0,172.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,5764.0,15762.0,9998.0,4999.0,1.734559333795975,23.41687277642699,53786.74941123048,0.10716394024727023,0.0,0.0,1.0,inf,5764.0,inf,202.0,170.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,5922.0,16202.0,10280.0,5140.0,1.7359000337723742,23.890827023961965,57119.20589449239,0.10367791196080016,0.0,0.0,1.0,inf,5922.0,inf,205.0,158.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,6086.0,16662.0,10576.0,5288.0,1.7377587906671048,23.890827023961965,57119.20589449239,0.10654910033661429,0.0,0.0,1.0,inf,6086.0,inf,200.0,164.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,6259.0,17161.0,10902.0,5451.0,1.7418117910209299,23.997936163430673,57890.89855285611,0.1081171679220931,0.0,0.0,1.0,inf,6259.0,inf,205.0,173.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,6426.0,17622.0,11196.0,5598.0,1.742296918767507,23.997936163430673,57890.89855285611,0.11100190462811475,0.0,0.0,1.0,inf,6426.0,inf,200.0,167.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,6593.0,18071.0,11478.0,5739.0,1.7409373578037313,23.997936163430673,57890.89855285611,0.11388664133413641,0.0,0.0,1.0,inf,6593.0,inf,210.0,167.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,6760.0,18522.0,11762.0,5881.0,1.739940828402367,23.997936163430673,57890.89855285611,0.11677137804015807,0.0,0.0,1.0,inf,6760.0,inf,209.0,167.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,6906.0,18932.0,12026.0,6013.0,1.7413843035041991,23.997936163430673,57890.89855285611,0.11929336342386562,0.0,0.0,1.0,inf,6906.0,inf,213.0,146.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,7073.0,19395.0,12322.0,6161.0,1.742117913191008,24.062501917754577,58359.41820652354,0.12119723289512445,0.0,0.0,1.0,inf,7073.0,inf,210.0,167.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,7233.0,19843.0,12610.0,6305.0,1.7433983132863267,24.49330967332092,61550.42123675882,0.1175134118445374,0.0,0.0,1.0,inf,7233.0,inf,210.0,160.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,7392.0,20274.0,12882.0,6441.0,1.7426948051948052,24.49330967332092,61550.42123675882,0.12009665980296148,0.0,0.0,1.0,inf,7392.0,inf,203.0,159.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,7542.0,20688.0,13146.0,6573.0,1.7430389817024663,25.358315426151243,68304.57731814352,0.11041719744302764,0.0,0.0,1.0,inf,7542.0,inf,201.0,150.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,7713.0,21169.0,13456.0,6728.0,1.7445870608064307,25.55255202958543,69886.20424007802,0.11036512976872744,0.0,0.0,1.0,inf,7713.0,inf,206.0,171.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,7878.0,21648.0,13770.0,6885.0,1.7479055597867479,25.55255202958543,69886.20424007802,0.112726110763391,0.0,0.0,1.0,inf,7878.0,inf,195.0,165.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,8045.0,22117.0,14072.0,7036.0,1.749160969546302,25.55255202958543,69886.20424007802,0.11511570970950502,0.0,0.0,1.0,inf,8045.0,inf,196.0,167.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,8205.0,22561.0,14356.0,7178.0,1.7496648385131017,25.55255202958543,69886.20424007802,0.11740514582554241,0.0,0.0,1.0,inf,8205.0,inf,194.0,160.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,8374.0,23034.0,14660.0,7330.0,1.750656794841175,25.809162723800792,72012.90931278768,0.11628470617160565,0.0,0.0,1.0,inf,8374.0,inf,197.0,169.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,8543.0,23495.0,14952.0,7476.0,1.7502048460728081,25.809162723800792,72012.90931278768,0.1186315076216894,0.0,0.0,1.0,inf,8543.0,inf,191.0,169.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,8716.0,23962.0,15246.0,7623.0,1.7491968793024324,25.809162723800792,72012.90931278768,0.12103385466822485,0.0,0.0,1.0,inf,8716.0,inf,203.0,173.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,8873.0,24389.0,15516.0,7758.0,1.7486757579172771,25.809162723800792,72012.90931278768,0.12321401932895354,0.0,0.0,1.0,inf,8873.0,inf,195.0,157.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,9037.0,24833.0,15796.0,7898.0,1.7479251964147393,25.809162723800792,72012.90931278768,0.12549138878347268,0.0,0.0,1.0,inf,9037.0,inf,202.0,164.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,9209.0,25285.0,16076.0,8038.0,1.7456835704202411,25.809162723800792,72012.90931278768,0.1278798494308952,0.0,0.0,1.0,inf,9209.0,inf,202.0,172.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,9367.0,25723.0,16356.0,8178.0,1.7461300309597523,25.809162723800792,72012.90931278768,0.13007390049073683,0.0,0.0,1.0,inf,9367.0,inf,196.0,158.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,9535.0,26185.0,16650.0,8325.0,1.7461982170949135,25.809162723800792,72012.90931278768,0.13240681554170766,0.0,0.0,1.0,inf,9535.0,inf,208.0,168.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,9706.0,26650.0,16944.0,8472.0,1.7457242942509787,25.930766000703855,73035.60777473214,0.1328940813354599,0.0,0.0,1.0,inf,9706.0,inf,208.0,171.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,9873.0,27129.0,17256.0,8628.0,1.7477970221817076,25.930766000703855,73035.60777473214,0.13518063723727544,0.0,0.0,1.0,inf,9873.0,inf,202.0,167.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,10036.0,27580.0,17544.0,8772.0,1.7481068154643284,25.930766000703855,73035.60777473214,0.1374124253330595,0.0,0.0,1.0,inf,10036.0,inf,210.0,163.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,10196.0,28014.0,17818.0,8909.0,1.747548058061985,26.026954347473172,73851.38768390055,0.13806104827225482,0.0,0.0,1.0,inf,10196.0,inf,207.0,160.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,10367.0,28489.0,18122.0,9061.0,1.748046686601717,26.026954347473172,73851.38768390055,0.14037650916422773,0.0,0.0,1.0,inf,10367.0,inf,208.0,171.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
