t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,218.0,608.0,390.0,195.0,1.7889908256880733,11.430417317474364,6255.68495353456,0.034848302243358116,0.0,0.0,1.0,inf,218.0,inf,220.0,216.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,218.0,608.0,390.0,195.0,1.7889908256880733,11.430417317474364,6255.68495353456,0.034848302243358116,0.0,0.0,1.0,inf,218.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,432.0,1198.0,766.0,383.0,1.7731481481481481,14.19519112505104,11981.531727606902,0.03605549021788421,0.0,0.0,1.0,inf,432.0,inf,220.0,214.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,432.0,1198.0,766.0,383.0,1.7731481481481481,14.19519112505104,11981.531727606902,0.03605549021788421,0.0,0.0,1.0,inf,432.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,643.0,1805.0,1162.0,581.0,1.807153965785381,16.07278137455902,17392.48836258621,0.03696998305217712,0.0,0.0,1.0,inf,643.0,inf,220.0,211.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,665.0,1861.0,1196.0,598.0,1.7984962406015037,16.07278137455902,17392.48836258621,0.038234896935766385,0.0,0.0,1.0,inf,665.0,inf,24.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,846.0,2364.0,1518.0,759.0,1.7943262411347518,16.171120522732537,17713.68637083994,0.04775968041258059,0.0,0.0,1.0,inf,846.0,inf,195.0,181.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,924.0,2548.0,1624.0,812.0,1.7575757575757576,16.171120522732537,17713.68637083994,0.052163055202392984,0.0,0.0,1.0,inf,924.0,inf,85.0,78.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1106.0,3052.0,1946.0,973.0,1.759493670886076,17.606307920392705,22860.90866084253,0.04837952928329659,0.0,0.0,1.0,inf,1106.0,inf,196.0,182.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1207.0,3315.0,2108.0,1054.0,1.7464788732394365,17.606307920392705,22860.90866084253,0.052797551396870694,0.0,0.0,1.0,inf,1207.0,inf,112.0,101.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1358.0,3732.0,2374.0,1187.0,1.748159057437408,17.997588437644445,24419.207103753146,0.05561196128236613,0.0,0.0,1.0,inf,1358.0,inf,161.0,151.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1488.0,4064.0,2576.0,1288.0,1.7311827956989247,17.99950934344704,24427.02681861193,0.06091613240733143,0.0,0.0,1.0,inf,1488.0,inf,145.0,130.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1646.0,4490.0,2844.0,1422.0,1.7278250303766707,18.34618370654411,25865.794514941615,0.06363616625227471,0.0,0.0,1.0,inf,1646.0,inf,172.0,158.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1797.0,4897.0,3100.0,1550.0,1.725097384529772,18.607045955273467,26984.905407168524,0.06659278485084584,0.0,0.0,1.0,inf,1797.0,inf,165.0,151.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,1952.0,5336.0,3384.0,1692.0,1.7336065573770492,18.99733086373209,28718.80528619455,0.06796940125285603,0.0,0.0,1.0,inf,1952.0,inf,168.0,155.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,2116.0,5786.0,3670.0,1835.0,1.7344045368620038,19.27382264313579,29991.085450861847,0.07055429865874338,0.0,0.0,1.0,inf,2116.0,inf,175.0,164.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,2267.0,6185.0,3918.0,1959.0,1.7282752536391708,19.48212900139806,30974.039897981052,0.07319032349240848,0.0,0.0,1.0,inf,2267.0,inf,166.0,151.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,2415.0,6579.0,4164.0,2082.0,1.7242236024844722,19.48212900139806,30974.039897981052,0.077968518409425,0.0,0.0,1.0,inf,2415.0,inf,166.0,148.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2561.0,6987.0,4426.0,2213.0,1.728231159703241,19.48212900139806,30974.039897981052,0.08268214312486022,0.0,0.0,1.0,inf,2561.0,inf,169.0,146.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,2719.0,7421.0,4702.0,2351.0,1.7293122471496873,19.607414981595504,31575.455988123478,0.08611118715190373,0.0,0.0,1.0,inf,2719.0,inf,183.0,158.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,2880.0,7850.0,4970.0,2485.0,1.7256944444444444,19.700762881322493,32028.584161194212,0.08991967879396318,0.0,0.0,1.0,inf,2880.0,inf,184.0,161.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
