t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.1856610728405492,0.026807182833189405,74.60686982459949,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.1856610728405492,0.026807182833189405,74.60686982459949,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,216.0,600.0,384.0,192.0,1.7777777777777777,13.152780858222195,9531.063481323565,0.022662738573010155,0.0,0.0,1.0,inf,216.0,inf,220.0,214.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,216.0,600.0,384.0,192.0,1.7777777777777777,13.152780858222195,9531.063481323565,0.022662738573010155,0.0,0.0,1.0,inf,216.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,420.0,1174.0,754.0,377.0,1.7952380952380953,14.733505223767036,13396.978288587656,0.031350353113416704,0.0,0.0,1.0,inf,420.0,inf,220.0,204.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,463.0,1281.0,818.0,409.0,1.7667386609071274,14.733505223767036,13396.978288587656,0.03456003212264746,0.0,0.0,1.0,inf,463.0,inf,45.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,623.0,1727.0,1104.0,552.0,1.7720706260032102,16.599196614816933,19157.984459784577,0.03251907847131667,0.0,0.0,1.0,inf,623.0,inf,162.0,160.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,671.0,1865.0,1194.0,597.0,1.7794336810730254,16.80578910281125,19882.24115111432,0.03374871046478547,0.0,0.0,1.0,inf,671.0,inf,52.0,48.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,830.0,2306.0,1476.0,738.0,1.7783132530120482,16.91318103068161,20265.834954773924,0.04095562812251567,0.0,0.0,1.0,inf,830.0,inf,166.0,159.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,922.0,2548.0,1626.0,813.0,1.7635574837310195,17.43273651473349,22191.430964188436,0.041547568585724975,0.0,0.0,1.0,inf,922.0,inf,101.0,92.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1087.0,2989.0,1902.0,951.0,1.749770009199632,17.43273651473349,22191.430964188436,0.04898287098989485,0.0,0.0,1.0,inf,1087.0,inf,173.0,165.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
