t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
6049,21,5,16,1,0,1,0.01796276013143483,0.01737817786859594,0.0005845822628388897,0.019268666520691917,0.016662084135276325,0.0026065823854155915,0.15011037527593818,6.550661630957481,0.0014169458136880648,1.0
6050,15,4,11,1,0,1,0.017960137256333504,0.01738562211811915,0.0005745151382143543,0.019058050383351583,0.016724431974473236,0.002333618408878347,0.15011037527593818,6.5508561449075335,0.001373288903131028,1.0
6051,27,4,23,2,0,2,0.017957515147091027,0.017400345982553647,0.00055716916453738,0.0190497044011386,0.016831683168316833,0.002218021232821766,0.15011037527593818,6.5509947034179525,0.00133110676711969,1.0
6052,12,4,8,0,0,0,0.017954893803372018,0.017399065179787274,0.0005558286235847441,0.0190497044011386,0.01685114819097968,0.002198556210158919,0.15011037527593818,6.551059703694223,0.001286378723499269,1.0
6053,25,7,18,0,0,0,0.017950308292896493,0.01739618406285073,0.0005541242300457633,0.019033034346970026,0.016796079079244453,0.002236955267725573,0.15011037527593818,6.551027066378591,0.0012385384041441892,1.0
6054,25,2,23,0,0,0,0.017948998577213528,0.017392504023913544,0.0005564945532999833,0.019033034346970026,0.016680429397192404,0.0023526049497776223,0.15011037527593818,6.550924979729645,0.0011924592082861432,1.0
6055,22,4,18,1,0,1,0.017946379719131864,0.017398821073540367,0.000547558645591497,0.019045534150612956,0.016741009967509223,0.0023045241831037323,0.15011037527593818,6.5507564291952916,0.0011458445271509657,1.0
6056,20,5,15,1,1,0,0.01797957695113056,0.01739642141267769,0.000583155538452871,0.019260231998249066,0.016748388518538923,0.002511843479710143,0.15011037527593818,6.550499975051887,0.001096469316567098,1.0
6057,21,6,15,0,0,0,0.017975643549916136,0.017394022413650446,0.0005816211362656906,0.01925180485670531,0.016760392546035948,0.0024914123106693636,0.15011037527593818,6.550167469780337,0.0010474522980705777,1.0
6058,21,8,13,2,1,1,0.01800685281038128,0.017401136175610833,0.0006057166347704472,0.019445051343674892,0.016819234586963716,0.002625816756711176,0.15011037527593818,6.549747995884775,0.0009967234534084871,1.0
6059,24,7,17,0,0,0,0.018002259392879267,0.017398417323051755,0.0006038420698275121,0.019226567620712252,0.016762240846934274,0.0024643267737779785,0.15011037527593818,6.549251054970082,0.0009462113264595298,1.0
6060,16,3,13,0,0,0,0.0180002915026964,0.01739633877370975,0.0006039527289866502,0.019008083897749613,0.01671078755790867,0.0022972963398409443,0.15011037527593818,6.548648344770862,0.0008924549836806744,1.0
6061,24,5,19,1,0,1,0.01799701264162629,0.01740249000780999,0.0005945226338163016,0.019016393442622948,0.016717241379310344,0.002299152063312604,0.15011037527593818,6.547951653109528,0.0008392047028792954,1.0
6062,20,6,14,0,0,0,0.017993079584775088,0.017400251724866558,0.0005928278599085304,0.019012237762237757,0.016670346654890703,0.0023418911073470536,0.15011037527593818,6.547173108799533,0.000786532668378584,1.0
6063,16,1,15,0,0,0,0.017992424242424244,0.01739785420340976,0.0005945700390144852,0.019020550940096193,0.016572754391779913,0.00244779654831628,0.15011037527593818,6.546306766408061,0.0007328064520831504,1.0
6064,21,1,20,2,0,2,0.0179917689478093,0.017413026707321554,0.0005787422404877479,0.019028871391076112,0.016680475006904172,0.00234839638417194,0.15011037527593818,6.54536038177122,0.0006793354163260951,1.0
6065,23,6,17,0,0,0,0.017987838182281616,0.017410308445285166,0.0005775297369964502,0.019020550940096193,0.0166270783847981,0.002393472555298093,0.15011037527593818,6.544322452341721,0.0006243781510672446,1.0
6066,23,6,17,0,0,0,0.017983909133932798,0.01740759103178538,0.0005763181021474183,0.01879370629370629,0.016623405312862428,0.002170300980843861,0.15011037527593818,6.543185465464992,0.0005683453485313137,1.0
6067,18,5,13,0,0,0,0.017980636237897647,0.01740551358199227,0.000575122655905376,0.018789600174786973,0.01657550140891762,0.0022140987658693517,0.15011037527593818,6.541957640233252,0.0005127354324594836,1.0
6068,19,7,12,0,0,0,0.01797605618427277,0.01740359637608658,0.0005724598081861924,0.018773193625845883,0.016581914658412557,0.002191278967433326,0.15011037527593818,6.540619392106483,0.00045501680147795376,1.0
6069,29,7,22,0,0,0,0.017971478463329454,0.017400082595328777,0.0005713958680006771,0.018777292576419212,0.016577333259656296,0.002199959316762916,0.15011037527593818,6.539171140663294,0.00039708347259978933,1.0
6070,26,6,20,3,1,2,0.01800392812977377,0.01741524062944442,0.0005886875003293518,0.018983198778092947,0.016686926732235607,0.0022962720458573407,0.15011037527593818,6.537614547500914,0.00033909338104820536,1.0
6071,20,8,12,0,0,0,0.017998691004290596,0.017413323302476216,0.0005853677018143807,0.01874863745367342,0.016694306246545054,0.002054331207128366,0.15011037527593818,6.535960516325694,0.0002819454536224416,1.0
6072,17,2,15,1,1,0,0.018033740546829553,0.017410927237368364,0.0006228133094611892,0.018979057591623032,0.01663718770727393,0.002341869884349101,0.15011037527593818,6.53423545881972,0.00022711936400218914,1.0
6073,30,5,25,2,0,2,0.018030462757642952,0.017425277658042682,0.0006051850996002701,0.01897078063672045,0.01668416109607204,0.0022866195406484116,0.15011037527593818,6.5324036445749245,0.00016890579016398362,1.0
6074,15,1,14,0,0,0,0.01802980734278444,0.01742304059568459,0.0006067667470998524,0.01897078063672045,0.016686926732235607,0.0022838539044848435,0.15011037527593818,6.530519637427366,0.00014025490003187865,1.0
6075,21,4,17,1,0,1,0.018027186159773206,0.017429493526973996,0.0005976926327992092,0.01897078063672045,0.016744957170489086,0.0022258234662313643,0.15011037527593818,6.528727194280761,0.0001969160110208192,1.0
6076,29,6,23,0,0,0,0.01802325581395349,0.017425818811817657,0.0005974370021358325,0.018958378731749832,0.016680475006904172,0.0022779037248456604,0.15011037527593818,6.527026476428247,0.0002535418100328414,1.0
6077,28,1,27,0,0,0,0.018022600922931578,0.017421506992430214,0.0006010939305013639,0.018979057591623032,0.016671266905879105,0.0023077906857439275,0.15011037527593818,6.525426823058439,0.0003109387187970811,1.0
6078,21,6,15,0,0,0,0.018018672576016276,0.017419112459109525,0.0005995601169067506,0.018983198778092947,0.016670346654890703,0.002312852123202244,0.15011037527593818,6.523925803647434,0.0003679740786938382,1.0
6079,29,5,24,0,0,0,0.018015400261513874,0.017415282574640197,0.0006001176868736767,0.018983198778092947,0.016658392630591868,0.0023248061475010795,0.15011037527593818,6.522499664106092,0.00042263019726947117,1.0
6080,31,5,26,1,0,1,0.01801212913534517,0.017420294368170868,0.0005918347671743027,0.01897491821155943,0.016642786288989308,0.002332131922570122,0.15011037527593818,6.5211648602423695,0.000478586103583075,1.0
6081,20,1,19,1,0,1,0.018011475052654515,0.017426420761524515,0.0005850542911300001,0.018983198778092947,0.016697894852860135,0.002285303925232813,0.15011037527593818,6.51994155214284,0.0005361427430175412,1.0
6082,22,9,13,1,0,1,0.018005590445420553,0.0174335027239848,0.0005720877214357538,0.018962510897994764,0.016765014062758505,0.002197496835236259,0.15011037527593818,6.5187882095345975,0.0005895464165016222,1.0
6083,21,4,17,0,0,0,0.01800297629850096,0.017430789512230847,0.0005721867862701138,0.018962510897994764,0.016763165150261924,0.0021993457477328393,0.15011037527593818,6.517725220817753,0.0006444861311535912,1.0
6084,24,3,21,0,0,0,0.018001016186397618,0.01742743906345821,0.0005735771229394074,0.018958378731749832,0.016707101896779885,0.0022512768349699473,0.15011037527593818,6.51674926602335,0.0006987256503618312,1.0
6085,19,2,17,0,0,0,0.017999709682101902,0.017424727738629082,0.0005749819434728194,0.018983198778092947,0.01671078755790867,0.002272411220184279,0.15011037527593818,6.515869167841029,0.0007533475367530547,1.0
6086,22,5,17,1,0,1,0.01799644425093429,0.017431167476461062,0.0005652767744732286,0.018979057591623032,0.016712630998345284,0.0022664265932777483,0.15011037527593818,6.515092065778407,0.0008081551393773963,1.0
6087,22,6,16,0,0,0,0.017992527297130627,0.01742861586598721,0.0005639114311434164,0.01897491821155943,0.016711709227290275,0.002263208984269155,0.15011037527593818,6.514412215486988,0.0008619150616827175,1.0
6088,18,2,16,0,0,0,0.01799122202473793,0.017426065002424097,0.000565157022313835,0.01897491821155943,0.016714474845542806,0.002260443366016624,0.15011037527593818,6.513847242312947,0.0009167505893727784,1.0
6089,18,4,14,0,0,0,0.01798861204801799,0.017423833609248807,0.0005647784387691826,0.01897491821155943,0.016716319099635883,0.002258599111923547,0.15011037527593818,6.513362854091412,0.0009678155572640815,1.0
6090,19,4,15,0,0,0,0.017986002828443995,0.01742144346490105,0.000564559363542945,0.018991486574983625,0.016712630998345284,0.002278855576638341,0.15011037527593818,6.512944142146624,0.0010168638816119566,1.0
6091,18,4,14,0,0,0,0.017983394365686522,0.017419213255061173,0.0005641811106253496,0.018983198778092947,0.01666114972967009,0.002322049048422859,0.15011037527593818,6.51262234091051,0.0010681286944214858,1.0
6092,12,4,8,0,0,0,0.01798078665941635,0.01741793910578769,0.0005628475536286585,0.018979057591623032,0.016616064035329836,0.0023629935562931963,0.15011037527593818,6.51240406619079,0.00111929386246025,1.0
6093,25,5,20,1,0,1,0.017977528089887642,0.017423896151384954,0.0005536319385026876,0.018979057591623032,0.016674028268551237,0.002305029323071795,0.15011037527593818,6.512265850355833,0.0011675367563294872,1.0
6094,22,7,15,3,1,2,0.018009203898974525,0.01743978794387825,0.0005694159550962731,0.019193020719738274,0.016783525644564676,0.0024094950751735976,0.15011037527593818,6.512231279536144,0.0012171763660231612,1.0
6095,20,6,14,0,0,0,0.01800528928015071,0.017437556548679845,0.0005677327314708644,0.019193020719738274,0.01673108779679735,0.002461932922940925,0.15011037527593818,6.5122982294280405,0.0012657971461138527,1.0
6096,29,2,27,1,0,1,0.01800398478536497,0.017442391681742594,0.0005615931036223772,0.019222367846221052,0.016781672646977643,0.0024406951992434096,0.15011037527593818,6.512440276004647,0.0013111137264488282,1.0
6097,24,3,21,0,0,0,0.018002028397565924,0.017439045557108537,0.0005629828404573878,0.01921816990609303,0.016778893917650955,0.002439275988442076,0.15011037527593818,6.512658057090729,0.0013555960892107628,1.0
6098,25,5,20,1,0,1,0.017998768695904103,0.01744499346954433,0.0005537752263597741,0.01923076923076923,0.0168359461249724,0.002394823105796827,0.15011037527593818,6.512940574694148,0.0013981331590042475,1.0
6099,26,5,21,1,0,1,0.01799551017452386,0.01745077985170033,0.0005447303228235285,0.019234972677595625,0.016891145948332964,0.002343826729262661,0.15011037527593818,6.513296751609859,0.0014405360668740294,1.0
6100,19,3,16,1,0,1,0.01799355562796423,0.017457360943720097,0.0005361946842441338,0.019256017505470454,0.016948216848846197,0.002307800656624257,0.15011037527593818,6.513710842387737,0.0014804891189762982,1.0
6101,14,1,13,0,0,0,0.01799290420679169,0.017455289080402055,0.0005376151263896331,0.019264448336252186,0.016955705291063737,0.0023087430451884487,0.15011037527593818,6.5141903146359805,0.0015201098291910485,1.0
6102,30,6,24,1,0,1,0.01798899667004488,0.017460592729164576,0.0005284039408803044,0.01925180485670531,0.016997792494481235,0.002254012362224077,0.15011037527593818,6.514737996755447,0.001558938796339501,1.0
6103,20,8,12,0,0,0,0.017983789260385005,0.01745868051436029,0.000525108746024714,0.019020550940096193,0.017009056770488182,0.0020114941696080108,0.15011037527593818,6.515330034829918,0.0015944763267085613,1.0
6104,13,3,10,1,1,0,0.018018018018018018,0.01745708732193862,0.0005609306960793967,0.019226567620712252,0.016958515163232612,0.0022680524574796405,0.15011037527593818,6.51597083402649,0.001629309635230921,1.0
6105,28,6,22,0,0,0,0.018014107433532284,0.017453583321928746,0.0005605241116035387,0.019222367846221052,0.01695945199425478,0.0022629158519662726,0.15011037527593818,6.516673003938834,0.0016641713351391524,1.0
6106,18,3,15,0,0,0,0.018012152777777776,0.017451195037401935,0.0005609577403758413,0.01921816990609303,0.01685641649165469,0.002361753414438339,0.15011037527593818,6.517421744338113,0.0016964978310450355,1.0
6107,15,6,9,0,0,0,0.018008244738555,0.01744976238039205,0.0005584823581629532,0.01900393184796854,0.016874135546334715,0.0021297963016338253,0.15011037527593818,6.518248559936952,0.0017305507505070827,1.0
