t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.03918698419272179,0.19999999999999998,10.0,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.03918698419272179,0.19999999999999998,10.0,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,40.0,118.0,78.0,39.0,1.95,35.183205258675706,70.3664105173514,0.5684530403911472,0.0,0.0,1.0,inf,40.0,inf,220.0,38.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,40.0,118.0,78.0,39.0,1.95,35.183205258675706,70.3664105173514,0.5684530403911472,0.0,0.0,1.0,inf,40.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,54.0,160.0,106.0,53.0,1.962962962962963,48.201553734352174,96.40310746870433,0.5601479186501348,0.0,0.0,1.0,inf,54.0,inf,220.0,14.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,54.0,160.0,106.0,53.0,1.962962962962963,48.201553734352174,96.40310746870433,0.5601479186501348,0.0,0.0,1.0,inf,54.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,69.0,205.0,136.0,68.0,1.9710144927536233,62.12041204764226,124.24082409528451,0.5553730064369305,0.0,0.0,1.0,inf,69.0,inf,220.0,15.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,69.0,205.0,136.0,68.0,1.9710144927536233,62.12041204764226,124.24082409528451,0.5553730064369305,0.0,0.0,1.0,inf,69.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,78.0,232.0,154.0,77.0,1.9743589743589745,70.56929053891864,141.13858107783724,0.5526483219849248,0.0,0.0,1.0,inf,78.0,inf,220.0,9.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,78.0,232.0,154.0,77.0,1.9743589743589745,70.56929053891864,141.13858107783724,0.5526483219849248,0.0,0.0,1.0,inf,78.0,inf,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,84.0,250.0,166.0,83.0,1.9761904761904763,76.03340052708258,152.06680105416513,0.5523888147688448,0.0,0.0,1.0,inf,84.0,inf,220.0,6.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,84.0,250.0,166.0,83.0,1.9761904761904763,76.03340052708258,152.06680105416513,0.5523888147688448,0.0,0.0,1.0,inf,84.0,inf,131.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,90.0,268.0,178.0,89.0,1.9777777777777779,81.55596296058897,163.1119259211779,0.5517683608462298,0.0,0.0,1.0,inf,90.0,inf,220.0,6.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,90.0,268.0,178.0,89.0,1.9777777777777779,81.55596296058897,163.1119259211779,0.5517683608462298,0.0,0.0,1.0,inf,90.0,inf,116.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,104.0,310.0,206.0,103.0,1.9807692307692308,94.542478660269,189.08495732053797,0.5500173121846946,0.0,0.0,1.0,inf,104.0,inf,220.0,14.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,104.0,310.0,206.0,103.0,1.9807692307692308,94.542478660269,189.08495732053797,0.5500173121846946,0.0,0.0,1.0,inf,104.0,inf,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,111.0,331.0,220.0,110.0,1.981981981981982,100.83085980437237,201.6617196087447,0.5504267255845947,0.0,0.0,1.0,inf,111.0,inf,220.0,7.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,111.0,331.0,220.0,110.0,1.981981981981982,100.83085980437237,201.6617196087447,0.5504267255845947,0.0,0.0,1.0,inf,111.0,inf,125.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,112.0,334.0,222.0,111.0,1.9821428571428572,101.701643264431,203.40328652886197,0.5506302376491233,0.0,0.0,1.0,inf,112.0,inf,220.0,1.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,112.0,334.0,222.0,111.0,1.9821428571428572,101.701643264431,203.40328652886197,0.5506302376491233,0.0,0.0,1.0,inf,112.0,inf,203.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,119.0,355.0,236.0,118.0,1.9831932773109244,108.2120667443271,216.42413348865418,0.5498462582789477,0.0,0.0,1.0,inf,119.0,inf,220.0,7.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,119.0,355.0,236.0,118.0,1.9831932773109244,108.2120667443271,216.42413348865418,0.5498462582789477,0.0,0.0,1.0,inf,119.0,inf,125.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,124.0,370.0,246.0,123.0,1.9838709677419355,112.93195739178398,225.86391478356794,0.5490031469560859,0.0,0.0,1.0,inf,124.0,inf,220.0,5.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,124.0,370.0,246.0,123.0,1.9838709677419355,112.93195739178398,225.86391478356794,0.5490031469560859,0.0,0.0,1.0,inf,124.0,inf,173.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,127.0,379.0,252.0,126.0,1.984251968503937,115.61001587354588,231.22003174709172,0.5492603691833781,0.0,0.0,1.0,inf,127.0,inf,220.0,3.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,127.0,379.0,252.0,126.0,1.984251968503937,115.61001587354588,231.22003174709172,0.5492603691833781,0.0,0.0,1.0,inf,127.0,inf,190.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,132.0,394.0,262.0,131.0,1.9848484848484849,120.18228662812122,240.3645732562424,0.549165786836983,0.0,0.0,1.0,inf,132.0,inf,220.0,5.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,132.0,394.0,262.0,131.0,1.9848484848484849,120.18228662812122,240.3645732562424,0.549165786836983,0.0,0.0,1.0,inf,132.0,inf,163.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,141.0,421.0,280.0,140.0,1.9858156028368794,128.53376118375724,257.0675223675144,0.5484940248438718,0.0,0.0,1.0,inf,141.0,inf,220.0,9.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,141.0,421.0,280.0,140.0,1.9858156028368794,128.53376118375724,257.0675223675144,0.5484940248438718,0.0,0.0,1.0,inf,141.0,inf,118.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,143.0,427.0,284.0,142.0,1.986013986013986,130.43350581788573,260.8670116357714,0.5481720325744366,0.0,0.0,1.0,inf,143.0,inf,220.0,2.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,143.0,427.0,284.0,142.0,1.986013986013986,130.43350581788573,260.8670116357714,0.5481720325744366,0.0,0.0,1.0,inf,143.0,inf,204.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,148.0,442.0,294.0,147.0,1.9864864864864864,135.06349258849752,270.126985176995,0.5478904667855606,0.0,0.0,1.0,inf,148.0,inf,220.0,5.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,148.0,442.0,294.0,147.0,1.9864864864864864,135.06349258849752,270.126985176995,0.5478904667855606,0.0,0.0,1.0,inf,148.0,inf,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,152.0,454.0,302.0,151.0,1.986842105263158,138.6347131751787,277.2694263503573,0.5482032476524583,0.0,0.0,1.0,inf,152.0,inf,220.0,4.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,152.0,454.0,302.0,151.0,1.986842105263158,138.6347131751787,277.2694263503573,0.5482032476524583,0.0,0.0,1.0,inf,152.0,inf,177.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,158.0,472.0,314.0,157.0,1.9873417721518987,144.39416377115597,288.7883275423119,0.5471135254829529,0.0,0.0,1.0,inf,158.0,inf,220.0,6.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,158.0,472.0,314.0,157.0,1.9873417721518987,144.39416377115597,288.7883275423119,0.5471135254829529,0.0,0.0,1.0,inf,158.0,inf,167.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,163.0,487.0,324.0,162.0,1.9877300613496933,148.83047294708516,297.66094589417025,0.5476029094456775,0.0,0.0,1.0,inf,163.0,inf,220.0,5.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,163.0,487.0,324.0,162.0,1.9877300613496933,148.83047294708516,297.66094589417025,0.5476029094456775,0.0,0.0,1.0,inf,163.0,inf,182.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,166.0,496.0,330.0,165.0,1.9879518072289157,151.45287194930424,302.9057438986084,0.5480252631180383,0.0,0.0,1.0,inf,166.0,inf,220.0,3.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,166.0,496.0,330.0,165.0,1.9879518072289157,151.45287194930424,302.9057438986084,0.5480252631180383,0.0,0.0,1.0,inf,166.0,inf,193.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,173.0,517.0,344.0,172.0,1.9884393063583814,157.840697112725,315.68139422544994,0.5480208943719018,0.0,0.0,1.0,inf,173.0,inf,220.0,7.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
