t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.30187952306120036,0.6037590461224006,3.3125797664562664,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.30187952306120036,0.6037590461224006,3.3125797664562664,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,35.0,103.0,68.0,34.0,1.9428571428571428,31.16758053944718,62.33516107889435,0.561480862393254,0.0,0.0,1.0,inf,35.0,inf,220.0,33.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,35.0,103.0,68.0,34.0,1.9428571428571428,31.16758053944718,62.33516107889435,0.561480862393254,0.0,0.0,1.0,inf,35.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,52.0,154.0,102.0,51.0,1.9615384615384615,47.0217013761577,94.04340275231539,0.5529361813603638,0.0,0.0,1.0,inf,52.0,inf,220.0,17.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,52.0,154.0,102.0,51.0,1.9615384615384615,47.0217013761577,94.04340275231539,0.5529361813603638,0.0,0.0,1.0,inf,52.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,70.0,208.0,138.0,69.0,1.9714285714285715,63.329534880766346,126.65906976153268,0.5526647253275464,0.0,0.0,1.0,inf,70.0,inf,220.0,18.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,70.0,208.0,138.0,69.0,1.9714285714285715,63.329534880766346,126.65906976153268,0.5526647253275464,0.0,0.0,1.0,inf,70.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,80.0,238.0,158.0,79.0,1.975,72.76040634758843,145.52081269517683,0.5497495411022504,0.0,0.0,1.0,inf,80.0,inf,220.0,10.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,80.0,238.0,158.0,79.0,1.975,72.76040634758843,145.52081269517683,0.5497495411022504,0.0,0.0,1.0,inf,80.0,inf,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,90.0,268.0,178.0,89.0,1.9777777777777779,82.01127762774142,164.0225552554828,0.5487050232805805,0.0,0.0,1.0,inf,90.0,inf,220.0,10.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,90.0,268.0,178.0,89.0,1.9777777777777779,82.01127762774142,164.0225552554828,0.5487050232805805,0.0,0.0,1.0,inf,90.0,inf,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,101.0,301.0,200.0,100.0,1.9801980198019802,92.04360021659708,184.08720043319414,0.5486530283600746,0.0,0.0,1.0,inf,101.0,inf,220.0,11.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,101.0,301.0,200.0,100.0,1.9801980198019802,92.04360021659708,184.08720043319414,0.5486530283600746,0.0,0.0,1.0,inf,101.0,inf,67.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,111.0,331.0,220.0,110.0,1.981981981981982,101.23865927473115,202.47731854946227,0.548209551544828,0.0,0.0,1.0,inf,111.0,inf,220.0,10.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,111.0,331.0,220.0,110.0,1.981981981981982,101.23865927473115,202.47731854946227,0.548209551544828,0.0,0.0,1.0,inf,111.0,inf,86.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,119.0,355.0,236.0,118.0,1.9831932773109244,108.76603013434641,217.5320602686928,0.5470458002972653,0.0,0.0,1.0,inf,119.0,inf,220.0,8.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,119.0,355.0,236.0,118.0,1.9831932773109244,108.76603013434641,217.5320602686928,0.5470458002972653,0.0,0.0,1.0,inf,119.0,inf,124.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,123.0,367.0,244.0,122.0,1.983739837398374,112.29117949748986,224.5823589949797,0.5476832666217988,0.0,0.0,1.0,inf,123.0,inf,220.0,4.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,123.0,367.0,244.0,122.0,1.983739837398374,112.29117949748986,224.5823589949797,0.5476832666217988,0.0,0.0,1.0,inf,123.0,inf,165.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0
