t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.08028369359828767,0.19999999999999998,10.0,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.08028369359828767,0.19999999999999998,10.0,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,33.0,97.0,64.0,32.0,1.9393939393939394,28.830084811541152,57.6601696230823,0.5723188158431911,0.0,0.0,1.0,inf,33.0,inf,220.0,31.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,33.0,97.0,64.0,32.0,1.9393939393939394,28.830084811541152,57.6601696230823,0.5723188158431911,0.0,0.0,1.0,inf,33.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,49.0,145.0,96.0,48.0,1.9591836734693877,43.40955150782372,86.81910301564743,0.5643919171932554,0.0,0.0,1.0,inf,49.0,inf,220.0,16.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,49.0,145.0,96.0,48.0,1.9591836734693877,43.40955150782372,86.81910301564743,0.5643919171932554,0.0,0.0,1.0,inf,49.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,61.0,181.0,120.0,60.0,1.9672131147540983,54.6065628498057,109.21312569961138,0.558540922707215,0.0,0.0,1.0,inf,61.0,inf,220.0,12.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,61.0,181.0,120.0,60.0,1.9672131147540983,54.6065628498057,109.21312569961138,0.558540922707215,0.0,0.0,1.0,inf,61.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,74.0,220.0,146.0,73.0,1.972972972972973,66.58952339089387,133.17904678178772,0.5556429617734696,0.0,0.0,1.0,inf,74.0,inf,220.0,13.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,74.0,220.0,146.0,73.0,1.972972972972973,66.58952339089387,133.17904678178772,0.5556429617734696,0.0,0.0,1.0,inf,74.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,87.0,259.0,172.0,86.0,1.9770114942528736,78.60071322490911,157.2014264498182,0.553430092619243,0.0,0.0,1.0,inf,87.0,inf,220.0,13.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,87.0,259.0,172.0,86.0,1.9770114942528736,78.60071322490911,157.2014264498182,0.553430092619243,0.0,0.0,1.0,inf,87.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,95.0,283.0,188.0,94.0,1.9789473684210526,85.96169783874058,171.92339567748112,0.5525716824382343,0.0,0.0,1.0,inf,95.0,inf,220.0,8.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,95.0,283.0,188.0,94.0,1.9789473684210526,85.96169783874058,171.92339567748112,0.5525716824382343,0.0,0.0,1.0,inf,95.0,inf,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,99.0,295.0,196.0,98.0,1.97979797979798,89.65718156736945,179.31436313473887,0.5521030121028858,0.0,0.0,1.0,inf,99.0,inf,220.0,4.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,99.0,295.0,196.0,98.0,1.97979797979798,89.65718156736945,179.31436313473887,0.5521030121028858,0.0,0.0,1.0,inf,99.0,inf,159.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,105.0,313.0,208.0,104.0,1.980952380952381,95.05985934993151,190.119718699863,0.5522835859322974,0.0,0.0,1.0,inf,105.0,inf,220.0,6.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
