t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
26,20,6,14,1,1,0,0.018181818181818018,0.02263374485596703,-0.004451926674149013,0.018181818181818018,0.02263374485596703,-0.004451926674149013,0.14989939637826963,1.3176089055531368,0.0034787313647964484
27,14,5,9,0,0,0,0.017391304347825938,0.022222222222222178,-0.00483091787439624,0.017391304347825938,0.022222222222222178,-0.00483091787439624,0.14989939637826963,1.344543748643675,0.0033244729062142267
28,30,9,21,1,0,1,0.016129032258064387,0.023255813953488327,-0.007126781695423939,0.016129032258064387,0.023255813953488327,-0.007126781695423939,0.14989939637826963,1.3709129015135186,0.0033040053188157165
29,18,5,13,0,0,0,0.015503875968992128,0.022684310018903548,-0.00718043404991142,0.015503875968992128,0.022684310018903548,-0.00718043404991142,0.14989939637826963,1.3981269210764091,0.00339532068603628
30,20,3,17,0,0,0,0.015151515151515037,0.021978021978021938,-0.006826506826506901,0.015151515151515037,0.021978021978021938,-0.006826506826506901,0.14989939637826963,1.4229523117436298,0.003242463007525596
31,12,4,8,0,0,0,0.014705882352941069,0.021660649819494546,-0.006954767466553477,0.014705882352941069,0.021660649819494546,-0.006954767466553477,0.14989939637826963,1.4460449082130185,0.003119151416315671
32,21,2,19,0,0,0,0.014492753623188302,0.020942408376963314,-0.006449654753775012,0.014492753623188302,0.020942408376963314,-0.006449654753775012,0.14989939637826963,1.467875897212444,0.003035840818802529
33,25,4,21,1,0,1,0.014084507042253423,0.02188552188552185,-0.007801014843268426,0.014084507042253423,0.02188552188552185,-0.007801014843268426,0.14989939637826963,1.4893141816692814,0.003029064186394149
34,20,3,17,0,0,0,0.013793103448275768,0.021276595744680816,-0.007483492296405048,0.013793103448275768,0.021276595744680816,-0.007483492296405048,0.14989939637826963,1.5097911981343148,0.0029690233257994893
35,22,4,18,1,0,1,0.01342281879194622,0.02225755166931634,-0.008834732877370119,0.01342281879194622,0.02225755166931634,-0.008834732877370119,0.14989939637826963,1.5305134840181718,0.0030019587828001904
36,20,5,15,0,0,0,0.012987012987012903,0.021739130434782573,-0.00875211744776967,0.012987012987012903,0.021739130434782573,-0.00875211744776967,0.14989939637826963,1.5505229203172093,0.0029616560511360203
37,23,4,19,0,0,0,0.012658227848101186,0.021116138763197553,-0.008457910915096368,0.012658227848101186,0.021116138763197553,-0.008457910915096368,0.14989939637826963,1.5690834749712883,0.0028671841650064265
38,25,5,20,1,0,1,0.012269938650306674,0.021961932650073172,-0.009691993999766498,0.012269938650306674,0.021961932650073172,-0.009691993999766498,0.14989939637826963,1.5878424823397144,0.002893770869199125
39,26,3,23,1,0,1,0.012048192771084265,0.022662889518413564,-0.010614696747329299,0.012048192771084265,0.022662889518413564,-0.010614696747329299,0.14989939637826963,1.6060776825992027,0.0028707994249242696
40,16,2,14,0,0,0,0.011904761904761835,0.022222222222222192,-0.010317460317460357,0.011904761904761835,0.022222222222222192,-0.010317460317460357,0.14989939637826963,1.6235708010129497,0.0028214946264946356
41,22,14,8,0,0,0,0.01098901098901093,0.02197802197802195,-0.01098901098901102,0.01098901098901093,0.02197802197802195,-0.01098901098901102,0.14989939637826963,1.640547805789576,0.00280024252003199
42,12,5,7,1,0,1,0.010695187165775345,0.02312925170068024,-0.012434064534904895,0.010695187165775345,0.02312925170068024,-0.012434064534904895,0.14989939637826963,1.656511130177688,0.0027309496068139553
43,18,3,15,0,0,0,0.010526315789473628,0.022666666666666637,-0.012140350877193009,0.010526315789473628,0.022666666666666637,-0.012140350877193009,0.14989939637826963,1.672103042642019,0.002714687529853078
44,31,3,28,0,0,0,0.010362694300518081,0.02185089974293056,-0.01148820544241248,0.010362694300518081,0.02185089974293056,-0.01148820544241248,0.14989939637826963,1.6873681704504175,0.002698229421448929
45,21,6,15,0,0,0,0.010050251256281357,0.021437578814627968,-0.011387327558346611,0.010050251256281357,0.021437578814627968,-0.011387327558346611,0.14989939637826963,1.7029512814687684,0.002742050747257659
46,22,3,19,0,0,0,0.009900990099009853,0.02093596059113298,-0.011034970492123127,0.009900990099009853,0.02093596059113298,-0.011034970492123127,0.14989939637826963,1.7184265849072982,0.002749417751463863
47,22,9,13,0,0,0,0.009478672985781946,0.02060606060606058,-0.011127387620278633,0.009478672985781946,0.02060606060606058,-0.011127387620278633,0.14989939637826963,1.7334548052194398,0.002720432051974688
48,25,5,20,0,0,0,0.009259259259259217,0.020118343195266248,-0.01085908393600703,0.009259259259259217,0.020118343195266248,-0.01085908393600703,0.14989939637826963,1.7476138804351027,0.0026543759439127497
49,22,6,16,0,0,0,0.009009009009008969,0.019744483159117282,-0.010735474150108313,0.009009009009008969,0.019744483159117282,-0.010735474150108313,0.14989939637826963,1.7610469010233216,0.0025958327827690975
50,26,7,19,0,0,0,0.008733624454148433,0.019318181818181797,-0.010584557364033364,0.008733624454148433,0.019318181818181797,-0.010584557364033364,0.14989939637826963,1.7744998936897194,0.0026000504351801138
51,32,6,26,0,0,0,0.008510638297872304,0.01876379690949225,-0.010253158611619947,0.008510638297872304,0.01876379690949225,-0.010253158611619947,0.14989939637826963,1.7878248116240003,0.002594774907905907
52,28,9,19,1,0,1,0.008196721311475376,0.019459459459459438,-0.011262738147984062,0.008196721311475376,0.019459459459459438,-0.011262738147984062,0.14989939637826963,1.8008030774043253,0.002567852325183946
53,28,2,26,0,0,0,0.008130081300812976,0.01892744479495266,-0.010797363494139685,0.008130081300812976,0.01892744479495266,-0.010797363494139685,0.14989939637826963,1.8136557984911637,0.002554903346237008
54,23,6,17,0,0,0,0.007936507936507905,0.01859504132231403,-0.010658533385806124,0.007936507936507905,0.01859504132231403,-0.010658533385806124,0.14989939637826963,1.8258859120960456,0.0025003751668634827
55,22,3,19,0,0,0,0.00784313725490193,0.018237082066869283,-0.010393944811967353,0.00784313725490193,0.018237082066869283,-0.010393944811967353,0.14989939637826963,1.8382482810072405,0.0025087989148088845
56,24,4,20,2,0,2,0.007722007722007692,0.019860973187686176,-0.012138965465678483,0.007722007722007692,0.019860973187686176,-0.012138965465678483,0.14989939637826963,1.8503643415093358,0.0024836131196607062
57,26,6,20,1,0,1,0.007547169811320725,0.020447906523855874,-0.012900736712535148,0.007547169811320725,0.020447906523855874,-0.012900736712535148,0.14989939637826963,1.8624040040185028,0.0024713634596292204
58,23,2,21,2,0,2,0.007490636704119822,0.021946564885496164,-0.014455928181376343,0.007490636704119822,0.021946564885496164,-0.014455928181376343,0.14989939637826963,1.8744075459164382,0.002462800936686475
59,26,4,22,0,0,0,0.007380073800737979,0.02149532710280372,-0.014115253302065738,0.007380073800737979,0.02149532710280372,-0.014115253302065738,0.14989939637826963,1.8863359651989908,0.002449974270333398
60,22,4,18,0,0,0,0.007272727272727246,0.021139705882352925,-0.013866978609625678,0.007272727272727246,0.021139705882352925,-0.013866978609625678,0.14989939637826963,1.897951662873895,0.002413697438399092
61,18,3,15,0,0,0,0.00719424460431652,0.020852221214868523,-0.013657976610552004,0.00719424460431652,0.020852221214868523,-0.013657976610552004,0.14989939637826963,1.9093401462024913,0.0023845107099775783
62,28,7,21,1,0,1,0.007017543859649098,0.02135231316725977,-0.014334769307610672,0.007017543859649098,0.02135231316725977,-0.014334769307610672,0.14989939637826963,1.9206233618975634,0.00236289294039597
63,21,6,15,0,0,0,0.0068728522336769515,0.02107111501316943,-0.014198262779492477,0.0068728522336769515,0.02107111501316943,-0.014198262779492477,0.14989939637826963,1.9318191105733271,0.002346589127865836
64,21,4,17,1,1,0,0.010169491525423693,0.02076124567474047,-0.010591754149316776,0.010169491525423693,0.02076124567474047,-0.010591754149316776,0.14989939637826963,1.942813696820226,0.002316407334994755
65,18,3,15,1,0,1,0.010067114093959696,0.021349274124679744,-0.011282160030720047,0.010067114093959696,0.021349274124679744,-0.011282160030720047,0.14989939637826963,1.9536751764877054,0.0022913736197593786
66,19,3,16,0,0,0,0.00996677740863784,0.02106149957876999,-0.011094722170132151,0.00996677740863784,0.02106149957876999,-0.011094722170132151,0.14989939637826963,1.964291816359498,0.002255234130852813
67,19,4,15,1,0,1,0.009836065573770458,0.021630615640598986,-0.011794550066828528,0.009836065573770458,0.021630615640598986,-0.011794550066828528,0.14989939637826963,1.9746584340482607,0.0022175878038132907
68,22,4,18,2,0,2,0.009708737864077638,0.02295081967213113,-0.013242081808053491,0.009708737864077638,0.02295081967213113,-0.013242081808053491,0.14989939637826963,1.984663250146521,0.002169720440206611
69,21,9,12,0,0,0,0.009433962264150914,0.02272727272727271,-0.013293310463121797,0.009433962264150914,0.02272727272727271,-0.013293310463121797,0.14989939637826963,1.9944802152227374,0.002133403277066039
70,26,4,22,0,0,0,0.009316770186335374,0.0223285486443381,-0.013011778458002726,0.009316770186335374,0.0223285486443381,-0.013011778458002726,0.14989939637826963,2.0040149885891276,0.0020881964266830978
71,22,3,19,0,0,0,0.009230769230769202,0.021995286724273356,-0.012764517493504154,0.009230769230769202,0.021995286724273356,-0.012764517493504154,0.14989939637826963,2.0133400009931637,0.002051245142704094
72,23,6,17,0,0,0,0.0090634441087613,0.021705426356589133,-0.012641982247827832,0.0090634441087613,0.021705426356589133,-0.012641982247827832,0.14989939637826963,2.0225404311894204,0.002018796862704482
73,27,7,20,1,0,1,0.008875739644970387,0.022137404580152658,-0.013261664935182271,0.008875739644970387,0.022137404580152658,-0.013261664935182271,0.14989939637826963,2.031682047600817,0.0019899743726226027
74,27,8,19,2,0,2,0.008670520231213848,0.023325808878856265,-0.014655288647642418,0.008670520231213848,0.023325808878856265,-0.014655288647642418,0.14989939637826963,2.0406675615569294,0.0019518820737009584
75,17,2,15,0,0,0,0.008620689655172388,0.023065476190476174,-0.014444786535303787,0.008620689655172388,0.023065476190476174,-0.014444786535303787,0.14989939637826963,2.0496355262216,0.0019256676268123755
76,23,2,21,1,0,1,0.008571428571428546,0.02344322344322343,-0.014871794871794883,0.008571428571428546,0.02344322344322343,-0.014871794871794883,0.14989939637826963,2.058411489179288,0.001883725838906497
77,28,4,24,1,1,0,0.011299435028248555,0.02303815694744419,-0.011738721919195635,0.011299435028248555,0.02303815694744419,-0.011738721919195635,0.14989939637826963,2.066948170253525,0.0018366405236603938
78,20,7,13,1,1,0,0.013850415512465335,0.022824536376604837,-0.008974120864139502,0.013850415512465335,0.022824536376604837,-0.008974120864139502,0.14989939637826963,2.0752580755059684,0.0017901713090064594
79,17,4,13,0,0,0,0.013698630136986262,0.02261484098939928,-0.008916210852413016,0.013698630136986262,0.02261484098939928,-0.008916210852413016,0.14989939637826963,2.0832206909219435,0.0017325352362034308
80,20,5,15,0,0,0,0.013513513513513476,0.022377622377622364,-0.008864108864108888,0.013513513513513476,0.022377622377622364,-0.008864108864108888,0.14989939637826963,2.091181515397847,0.0017019934081437653
81,18,4,14,0,0,0,0.013368983957219215,0.022160664819944585,-0.00879168086272537,0.013368983957219215,0.022160664819944585,-0.00879168086272537,0.14989939637826963,2.098887942180664,0.001650259655717821
82,31,7,24,0,0,0,0.013123359580052459,0.02179836512261579,-0.00867500554256333,0.013123359580052459,0.02179836512261579,-0.00867500554256333,0.14989939637826963,2.106527675214894,0.0016119180740907732
83,26,5,21,1,1,0,0.01554404145077716,0.021490933512424433,-0.005946892061647273,0.01554404145077716,0.021490933512424433,-0.005946892061647273,0.14989939637826963,2.1141406441143933,0.001574931348864686
84,12,0,12,0,0,0,0.01554404145077716,0.021319120586275803,-0.0057750791354986425,0.01554404145077716,0.021319120586275803,-0.0057750791354986425,0.14989939637826963,2.1217200052114342,0.0015391022730299366
85,18,1,17,0,0,0,0.015503875968992206,0.02108036890645585,-0.005576492937463644,0.015503875968992206,0.02108036890645585,-0.005576492937463644,0.14989939637826963,2.129106134406803,0.001488744862044153
86,26,5,21,0,0,0,0.015306122448979552,0.0207927225471085,-0.005486600098128949,0.015306122448979552,0.0207927225471085,-0.005486600098128949,0.14989939637826963,2.136355644876261,0.0014433272783612382
87,28,6,22,1,1,0,0.017587939698492417,0.020499679692504793,-0.002911739994012376,0.017587939698492417,0.020499679692504793,-0.002911739994012376,0.14989939637826963,2.1435755341691713,0.0014061158077054256
88,27,6,21,0,0,0,0.017326732673267283,0.020227560050568888,-0.002900827377301605,0.017326732673267283,0.020227560050568888,-0.002900827377301605,0.14989939637826963,2.150805816408387,0.0013685416051430039
89,22,3,19,0,0,0,0.017199017199017157,0.019987507807620226,-0.0027884906086030684,0.017199017199017157,0.019987507807620226,-0.0027884906086030684,0.14989939637826963,2.1578072832662523,0.0013118918398064552
90,14,3,11,0,0,0,0.017073170731707273,0.019851116625310163,-0.00277794589360289,0.017073170731707273,0.019851116625310163,-0.00277794589360289,0.14989939637826963,2.164682709465731,0.0012638265605299968
91,31,3,28,1,0,1,0.01694915254237284,0.020121951219512185,-0.0031727986771393456,0.01694915254237284,0.020121951219512185,-0.0031727986771393456,0.14989939637826963,2.1713189296363185,0.001206189203940675
92,26,5,21,0,0,0,0.016746411483253548,0.019867549668874163,-0.003121138185620615,0.016746411483253548,0.019867549668874163,-0.003121138185620615,0.14989939637826963,2.177819122244291,0.0011564162557501766
93,23,2,21,1,0,1,0.016666666666666625,0.020214030915576685,-0.00354736424891006,0.016666666666666625,0.020214030915576685,-0.00354736424891006,0.14989939637826963,2.18397098729299,0.0010888551006869548
94,22,2,20,0,0,0,0.016587677725118443,0.01997649823736779,-0.003388820512249348,0.016587677725118443,0.01997649823736779,-0.003388820512249348,0.14989939637826963,2.189923725313634,0.0010320045250951555
95,30,3,27,1,0,1,0.016470588235294077,0.020242914979757075,-0.0037723267444629976,0.016470588235294077,0.020242914979757075,-0.0037723267444629976,0.14989939637826963,2.195669208960941,0.0009754684493225308
96,24,4,20,0,0,0,0.016317016317016278,0.020011435105774716,-0.0036944187887584384,0.016317016317016278,0.020011435105774716,-0.0036944187887584384,0.14989939637826963,2.201242328003247,0.0009212311231693811
97,23,8,15,0,0,0,0.01601830663615557,0.01984126984126983,-0.003822963205114261,0.01601830663615557,0.01984126984126983,-0.003822963205114261,0.14989939637826963,2.206690360940377,0.0008699582066593007
98,24,4,20,0,0,0,0.015873015873015837,0.01961883408071748,-0.003745818207701642,0.015873015873015837,0.01961883408071748,-0.003745818207701642,0.14989939637826963,2.2119269103103187,0.0008108994648705108
99,19,3,16,0,0,0,0.01576576576576573,0.019444444444444434,-0.0036786786786787047,0.01576576576576573,0.019444444444444434,-0.0036786786786787047,0.14989939637826963,2.216815245282162,0.0007403635239472225
100,26,7,19,0,0,0,0.01552106430155207,0.01924134139637162,-0.0037202770948195508,0.01552106430155207,0.01924134139637162,-0.0037202770948195508,0.14989939637826963,2.221603503819107,0.0006914021200717763
101,29,8,21,1,0,1,0.015250544662309334,0.01956521739130434,-0.004314672728995005,0.015250544662309334,0.01956521739130434,-0.004314672728995005,0.14989939637826963,2.2261662451620223,0.0006309113028615344
102,22,1,21,0,0,0,0.015217391304347792,0.019344438473938734,-0.004127047169590942,0.015217391304347792,0.019344438473938734,-0.004127047169590942,0.14989939637826963,2.230524469491718,0.0005721851805976823
103,22,2,20,2,0,2,0.015151515151515117,0.020202020202020193,-0.005050505050505076,0.015151515151515117,0.020202020202020193,-0.005050505050505076,0.14989939637826963,2.2346713278011774,0.0005126061667604315
104,16,3,13,0,0,0,0.015053763440860181,0.020063357972544868,-0.005009594531684687,0.015053763440860181,0.020063357972544868,-0.005009594531684687,0.14989939637826963,2.2386176625723606,0.0004543581771121828
105,22,4,18,0,0,0,0.014925373134328325,0.019874476987447688,-0.004949103853119363,0.014925373134328325,0.019874476987447688,-0.004949103853119363,0.14989939637826963,2.242364982301974,0.00041946958644840883
106,26,4,22,0,0,0,0.014799154334038023,0.019648397104446734,-0.004849242770408711,0.014799154334038023,0.019648397104446734,-0.004849242770408711,0.14989939637826963,2.246233411511456,0.00047184002078511425
107,35,10,25,2,1,1,0.016563146997929573,0.01990811638591117,-0.003344969387981598,0.016563146997929573,0.01990811638591117,-0.003344969387981598,0.14989939637826963,2.2500353959785526,0.0005086728054226665
108,21,5,16,1,0,1,0.016393442622950786,0.020253164556962015,-0.0038597219340112295,0.016393442622950786,0.020253164556962015,-0.0038597219340112295,0.14989939637826963,2.253978778870304,0.0005630158626648273
109,34,5,29,0,0,0,0.016227180527383332,0.01996007984031935,-0.0037328993129360187,0.016227180527383332,0.01996007984031935,-0.0037328993129360187,0.14989939637826963,2.258031164359672,0.0006134501065845648
110,19,8,11,0,0,0,0.015968063872255456,0.019851116625310163,-0.003883052753054707,0.015968063872255456,0.019851116625310163,-0.003883052753054707,0.14989939637826963,2.2620594497527655,0.0006540042608917525
111,13,3,10,0,0,0,0.01587301587301584,0.01975308641975308,-0.003880070546737238,0.01587301587301584,0.01975308641975308,-0.003880070546737238,0.14989939637826963,2.2661173181572343,0.0006980783641613202
112,24,3,21,0,0,0,0.015779092702169595,0.019550342130987282,-0.003771249428817687,0.015779092702169595,0.019550342130987282,-0.003771249428817687,0.14989939637826963,2.270293867521385,0.0007487471876224251
113,16,3,13,0,0,0,0.01568627450980389,0.019426906265177263,-0.0037406317553733727,0.01568627450980389,0.019426906265177263,-0.0037406317553733727,0.14989939637826963,2.2746539126049123,0.0008055450095403125
114,23,6,17,0,0,0,0.015503875968992217,0.01926782273603082,-0.0037639467670386034,0.015503875968992217,0.01926782273603082,-0.0037639467670386034,0.14989939637826963,2.2790225550476224,0.0008460577588449408
115,25,4,21,0,0,0,0.015384615384615354,0.019074868860276577,-0.003690253475661223,0.015384615384615354,0.019074868860276577,-0.003690253475661223,0.14989939637826963,2.2833303753760608,0.0008811559469115462
116,29,7,22,2,0,2,0.015180265654648927,0.019820670127418585,-0.0046404044727696575,0.015180265654648927,0.019820670127418585,-0.0046404044727696575,0.14989939637826963,2.2877119303519886,0.0009268418806757378
117,27,6,21,0,0,0,0.01500938086303937,0.019626168224299058,-0.004616787361259688,0.01500938086303937,0.019626168224299058,-0.004616787361259688,0.14989939637826963,2.2922916285723005,0.0009839674076716693
118,22,3,19,0,0,0,0.01492537313432833,0.01945345067160722,-0.004528077537278888,0.01492537313432833,0.01945345067160722,-0.004528077537278888,0.14989939637826963,2.2969080286781356,0.0010277151916843756
119,36,10,26,0,0,0,0.014652014652014624,0.01922196796338672,-0.004569953311372096,0.014652014652014624,0.01922196796338672,-0.004569953311372096,0.14989939637826963,2.301529383519416,0.0010667622940085317
120,28,7,21,1,0,1,0.014466546112115706,0.019492293744333627,-0.005025747632217921,0.014466546112115706,0.019492293744333627,-0.005025747632217921,0.14989939637826963,2.3061960289857955,0.0011093356491373736
121,21,7,14,0,0,0,0.01428571428571426,0.019369369369369362,-0.005083655083655103,0.01428571428571426,0.019369369369369362,-0.005083655083655103,0.14989939637826963,2.310957237703789,0.0011551556821626713
122,31,9,22,1,0,1,0.014059753954305775,0.019625334522747537,-0.005565580568441763,0.014059753954305775,0.019625334522747537,-0.005565580568441763,0.14989939637826963,2.3155515462600595,0.0011778855588184982
123,17,5,12,0,0,0,0.013937282229965132,0.019520851818988456,-0.005583569589023323,0.013937282229965132,0.019520851818988456,-0.005583569589023323,0.14989939637826963,2.3201344151941194,0.0012124283441752178
124,22,7,15,0,0,0,0.013769363166953505,0.019391802556192148,-0.005622439389238643,0.013769363166953505,0.019391802556192148,-0.005622439389238643,0.14989939637826963,2.3247353120309096,0.0012504231672402068
125,11,4,7,0,0,0,0.013675213675213651,0.019332161687170467,-0.005656948011956816,0.013675213675213651,0.019332161687170467,-0.005656948011956816,0.14989939637826963,2.32945020210814,0.0012960916849951156
126,18,4,14,1,0,1,0.01358234295415957,0.019650655021834055,-0.006068312067674485,0.01358234295415957,0.019650655021834055,-0.006068312067674485,0.14989939637826963,2.3341496344556805,0.0013293219392258254
127,14,1,13,1,0,1,0.013559322033898282,0.01997394702561875,-0.006414624991720467,0.013559322033898282,0.01997394702561875,-0.006414624991720467,0.14989939637826963,2.338723954171383,0.0013519623748411787
128,23,3,20,1,0,1,0.013490725126475525,0.02023245802841153,-0.006741732901936004,0.013490725126475525,0.02023245802841153,-0.006741732901936004,0.14989939637826963,2.3433838532191356,0.0013922632615614875
129,21,5,16,0,0,0,0.01337792642140466,0.020094057289439925,-0.006716130868035266,0.01337792642140466,0.020094057289439925,-0.006716130868035266,0.14989939637826963,2.348158840016646,0.001433800681504014
130,22,6,16,1,0,1,0.013245033112582759,0.020382165605095533,-0.0071371324925127745,0.013245033112582759,0.020382165605095533,-0.0071371324925127745,0.14989939637826963,2.352966332349157,0.0014678791374337847
131,28,1,27,0,0,0,0.013223140495867746,0.02015113350125944,-0.006927993005391693,0.013223140495867746,0.02015113350125944,-0.006927993005391693,0.14989939637826963,2.357778488317434,0.0014990491287871727
132,26,7,19,0,0,0,0.01307189542483658,0.019991670137442723,-0.006919774712606144,0.01307189542483658,0.019991670137442723,-0.006919774712606144,0.14989939637826963,2.3625679153167636,0.001526495875837488
133,23,2,21,0,0,0,0.01302931596091203,0.019818331957060273,-0.006789015996148243,0.01302931596091203,0.019818331957060273,-0.006789015996148243,0.14989939637826963,2.3675663868856796,0.001573094737689822
134,13,6,7,1,0,1,0.012903225806451592,0.0201729106628242,-0.0072696848563726085,0.012903225806451592,0.0201729106628242,-0.0072696848563726085,0.14989939637826963,2.372619850554567,0.001605644496875292
135,24,4,20,0,0,0,0.0128205128205128,0.02000816659861167,-0.007187653778098872,0.0128205128205128,0.02000816659861167,-0.007187653778098872,0.14989939637826963,2.3776446206448374,0.0016292899423512167
136,19,5,14,0,0,0,0.012718600953895052,0.019894437677628902,-0.00717583672373385,0.012718600953895052,0.019894437677628902,-0.00717583672373385,0.14989939637826963,2.3827262346486027,0.0016594163328660025
137,22,7,15,0,0,0,0.012578616352201238,0.01977401129943502,-0.007195394947233782,0.012578616352201238,0.01977401129943502,-0.007195394947233782,0.14989939637826963,2.3878109806547783,0.0016839131728002997
138,28,6,22,0,0,0,0.012461059190031133,0.019599999999999992,-0.007138940809968859,0.012461059190031133,0.019599999999999992,-0.007138940809968859,0.14989939637826963,2.3930536689046074,0.0017204896699715949
139,25,5,20,0,0,0,0.012364760432766596,0.019444444444444438,-0.007079684011677842,0.012364760432766596,0.019444444444444438,-0.007079684011677842,0.14989939637826963,2.3983417490119385,0.0017465254633374672
140,20,2,18,1,0,1,0.012326656394452986,0.019700551615445226,-0.00737389522099224,0.012326656394452986,0.019700551615445226,-0.00737389522099224,0.14989939637826963,2.403674242345332,0.0017711073147959552
141,19,4,15,0,0,0,0.012251148545176092,0.019584802193497838,-0.007333653648321746,0.012251148545176092,0.019584802193497838,-0.007333653648321746,0.14989939637826963,2.408954113817697,0.0017871716512034362
142,19,3,16,0,0,0,0.012195121951219494,0.019462826002335534,-0.00726770405111604,0.012195121951219494,0.019462826002335534,-0.00726770405111604,0.14989939637826963,2.4141506877292995,0.0017985813787844511
143,21,5,16,0,0,0,0.012102874432677742,0.019342359767891677,-0.007239485335213935,0.012102874432677742,0.019342359767891677,-0.007239485335213935,0.14989939637826963,2.419327314494103,0.001815095398464915
