t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
15,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
16,4,2,2,1,1.0,6.339850002884624,0.3241731819051221,0.1426986487783266,14.015549671439947,0.0,0.0,1.0,0,0,0,0,0,0,4,0
17,7,3,4,2,1.3333333333333333,11.094737505048093,0.48702620460497426,0.4838888298364281,6.199771135477767,0.0,0.0,1.0,1,1,0,0,0,1,6,0
18,7,3,4,2,1.3333333333333333,11.094737505048093,0.48702620460497426,0.4838888298364281,6.199771135477767,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,10,4,6,3,1.5,15.84962500721156,0.48702620460497426,0.4838888298364281,8.266361513970356,0.0,0.0,1.0,1,1,0,0,0,1,8,0
20,10,4,6,3,1.5,15.84962500721156,0.48702620460497426,0.4838888298364281,8.266361513970356,0.0,0.0,1.0,0,0,0,0,0,0,8,0
21,13,5,8,4,1.6,20.604512509375027,0.6835135411359305,1.3376114503103107,3.738006278908615,0.0,0.0,1.0,1,1,0,0,0,1,10,0
22,13,5,8,4,1.6,20.604512509375027,0.6835135411359305,1.3376114503103107,3.738006278908615,0.0,0.0,1.0,0,0,0,0,0,0,10,0
23,15,5,10,5,2.0,23.774437510817343,0.6835135411359305,1.3376114503103107,3.738006278908615,0.0,0.0,1.0,0,0,0,0,0,0,10,1
24,17,5,12,6,2.4,26.94436251225965,0.6835135411359305,1.3376114503103107,3.738006278908615,0.0,0.0,1.0,0,0,0,0,0,0,10,1
25,17,5,12,6,2.4,26.94436251225965,0.6835135411359305,1.3376114503103107,3.738006278908615,0.0,0.0,1.0,0,0,0,0,0,0,10,0
26,17,5,12,6,2.4,26.94436251225965,0.6835135411359305,1.3376114503103107,3.738006278908615,0.0,0.0,1.0,0,0,0,0,0,0,10,0
27,20,6,14,7,2.3333333333333335,31.69925001442312,0.6835135411359305,1.3376114503103107,4.485607534690338,0.0,0.0,1.0,2,1,0,1,0,1,12,0
28,23,7,16,8,2.2857142857142856,36.45413751658659,0.6835135411359305,1.3376114503103107,5.233208790472061,0.0,0.0,1.0,1,1,0,0,0,1,14,0
29,23,7,16,8,2.2857142857142856,36.45413751658659,0.6835135411359305,1.3376114503103107,5.233208790472061,0.0,0.0,1.0,0,0,0,0,0,0,14,0
30,24,8,16,8,2.0,38.039100017307746,0.6835135411359305,1.3376114503103107,5.980810046253784,0.0,0.0,1.0,1,1,0,0,0,0,16,0
31,24,8,16,8,2.0,38.039100017307746,0.6835135411359305,1.3376114503103107,5.980810046253784,0.0,0.0,1.0,0,0,0,0,0,0,16,0
32,25,9,16,8,1.7777777777777777,39.6240625180289,0.6835135411359305,1.3376114503103107,6.728411302035506,0.0,0.0,1.0,1,1,0,0,0,0,18,0
33,31,11,20,10,1.8181818181818181,49.13383752235584,0.8017744945594738,2.1589635957811453,5.09503727691158,0.0,0.0,1.0,2,2,0,0,0,1,22,1
34,32,12,20,10,1.6666666666666667,50.718800023076994,0.8017744945594738,2.1589635957811453,5.558222483903542,0.0,0.0,1.0,1,1,0,0,0,0,24,0
35,32,12,20,10,1.6666666666666667,50.718800023076994,0.8017744945594738,2.1589635957811453,5.558222483903542,0.0,0.0,1.0,1,0,0,1,0,0,24,0
36,32,12,20,10,1.6666666666666667,50.718800023076994,0.8017744945594738,2.1589635957811453,5.558222483903542,0.0,0.0,1.0,0,0,0,0,0,0,24,0
37,32,12,20,10,1.6666666666666667,50.718800023076994,0.8017744945594738,2.1589635957811453,5.558222483903542,0.0,0.0,1.0,0,0,0,0,0,0,24,0
38,35,13,22,11,1.6923076923076923,55.473687525240464,0.8017744945594738,2.1589635957811453,6.021407690895504,0.0,0.0,1.0,1,1,0,0,0,1,26,0
39,38,14,24,12,1.7142857142857142,60.228575027403934,0.8017744945594738,2.1589635957811453,6.484592897887466,0.0,0.0,1.0,1,1,0,0,0,1,28,0
40,41,15,26,13,1.7333333333333334,64.98346252956739,0.8017744945594738,2.1589635957811453,6.947778104879427,0.0,0.0,1.0,1,1,0,0,0,1,30,0
41,41,15,26,13,1.7333333333333334,64.98346252956739,0.8017744945594738,2.1589635957811453,6.947778104879427,0.0,0.0,1.0,0,0,0,0,0,0,30,0
42,43,15,28,14,1.8666666666666667,68.15338753100971,0.8017744945594738,2.1589635957811453,6.947778104879427,0.0,0.0,1.0,0,0,0,0,0,0,30,1
43,45,15,30,15,2.0,71.32331253245204,0.8017744945594738,2.1589635957811453,6.947778104879427,0.0,0.0,1.0,0,0,0,0,0,0,30,1
44,49,17,32,16,1.8823529411764706,77.66316253533665,1.0508235968077577,4.860467672320186,3.4976058161672543,0.0,0.0,1.0,3,2,0,1,0,1,34,0
45,52,18,34,17,1.8888888888888888,82.41805003750011,1.0508235968077577,4.860467672320186,3.7033473347653283,0.0,0.0,1.0,1,1,0,0,0,0,36,1
46,53,19,34,17,1.7894736842105263,84.00301253822127,1.0508235968077577,4.860467672320186,3.9090888533634023,0.0,0.0,1.0,2,1,0,1,0,0,38,0
47,59,19,40,20,2.1052631578947367,93.51278754254821,1.0508235968077577,4.860467672320186,3.9090888533634023,0.0,0.0,1.0,0,0,0,0,0,0,38,3
48,63,21,42,21,2.0,99.85263754543283,1.0508235968077577,4.860467672320186,4.32057189055955,0.0,0.0,1.0,2,2,0,0,0,1,42,0
49,77,25,52,26,2.08,122.042112555529,1.102678345254101,5.616104068563069,4.451484462323448,0.0,0.0,1.0,5,4,0,1,0,4,50,1
50,81,27,54,27,2.0,128.38196255841365,1.102678345254101,5.616104068563069,4.807603219309324,0.0,0.0,1.0,3,2,0,1,0,0,54,1
51,88,30,58,29,1.9333333333333333,139.47670006346175,1.102678345254101,5.616104068563069,5.341781354788137,0.0,0.0,1.0,3,3,0,0,0,0,60,2
52,92,30,62,31,2.066666666666667,145.81655006634637,1.102678345254101,5.616104068563069,5.341781354788137,0.0,0.0,1.0,0,0,0,0,0,0,60,2
53,96,32,64,32,2.0,152.15640006923098,1.17399529694276,6.777783319453131,4.721307615154321,0.0,0.0,1.0,3,2,0,1,0,1,64,0
54,99,33,66,33,2.0,156.91128757139444,1.2455833526671818,8.09481625193505,4.076683024412248,0.0,0.0,1.0,2,1,0,1,0,1,66,0
55,105,37,68,34,1.837837837837838,166.42106257572138,1.2455833526671818,8.09481625193505,4.570826421310702,0.0,0.0,1.0,4,4,0,0,0,1,74,0
56,111,39,72,36,1.8461538461538463,175.93083758004832,1.2455833526671818,8.09481625193505,4.8178981197599295,0.0,0.0,1.0,2,2,0,0,0,0,78,2
57,114,40,74,37,1.85,180.68572508221177,1.2455833526671818,8.09481625193505,4.941433968984543,0.0,0.0,1.0,1,1,0,0,0,0,80,1
58,114,40,74,37,1.85,180.68572508221177,1.2455833526671818,8.09481625193505,4.941433968984543,0.0,0.0,1.0,0,0,0,0,0,0,80,0
59,119,43,76,38,1.7674418604651163,188.61053758581758,1.2455833526671818,8.09481625193505,5.312041516658384,0.0,0.0,1.0,6,3,0,3,0,1,86,0
60,122,44,78,39,1.7727272727272727,193.36542508798107,1.2455833526671818,8.09481625193505,5.435577365882997,0.0,0.0,1.0,1,1,0,0,0,0,88,1
61,129,47,82,41,1.7446808510638299,204.46016259302914,1.3730736366552219,10.843515268108051,4.334387773514007,0.0,0.0,1.0,3,3,0,0,0,0,94,2
62,139,49,90,45,1.836734693877551,220.3097876002407,1.3730736366552219,10.843515268108051,4.518829806429497,0.0,0.0,1.0,2,2,0,0,0,2,98,2
63,150,52,98,49,1.8846153846153846,237.74437510817341,1.3730736366552219,10.843515268108051,4.795492855802731,0.0,0.0,1.0,3,3,0,0,0,2,104,2
64,166,58,108,54,1.8620689655172413,263.10377511971194,1.3730736366552219,10.843515268108051,5.3488189545492,0.0,0.0,1.0,9,6,0,3,0,5,116,0
65,175,63,112,56,1.7777777777777777,277.3684376262023,1.3730736366552219,10.843515268108051,5.809924036837924,0.0,0.0,1.0,5,5,0,0,0,1,126,1
66,191,69,122,61,1.7681159420289856,302.7278376377408,1.4168942226215457,11.915187961273967,5.790928370098708,0.0,0.0,1.0,7,6,0,1,0,3,138,2
67,198,70,128,64,1.8285714285714285,313.8225751427889,1.4168942226215457,11.915187961273967,5.87485486821608,0.0,0.0,1.0,2,1,0,1,0,1,140,2
