t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,4,2,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,1,1,0,0,0,1,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,7,3,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,10,4,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,1,1,0,0,0,1,8,0
21,10,4,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
22,10,4,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
23,10,4,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
24,12,4,8,4,2.0,19.019550008653873,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,1
25,12,4,8,4,2.0,19.019550008653873,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
26,15,5,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,1,1,0,0,0,1,10,0
27,15,5,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,0,0,0,0,0,0,10,0
28,15,5,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,0,0,0,0,0,0,10,0
29,15,5,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,0,0,0,0,0,0,10,0
30,21,7,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,2,2,0,0,0,2,14,0
31,21,7,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,0,0,0,0,0,0,14,0
32,21,7,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,0,0,0,0,0,0,14,0
33,21,7,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,0,0,0,0,0,0,14,0
34,24,8,16,8,2.0,38.039100017307746,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,1,1,0,0,0,1,16,0
35,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,1
36,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
37,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
38,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
39,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
40,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
41,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
42,26,8,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
43,27,9,18,9,2.0,42.793987519471216,1.2224355972402843,7.651852211300731,1.176185811156708,0.0,0.0,1.0,1,1,0,0,0,0,18,0
44,27,9,18,9,2.0,42.793987519471216,1.2224355972402843,7.651852211300731,1.176185811156708,0.0,0.0,1.0,0,0,0,0,0,0,18,0
45,32,10,22,11,2.2,50.718800023076994,1.2224355972402843,7.651852211300731,1.3068731235074533,0.0,0.0,1.0,1,1,0,0,0,1,20,1
46,32,10,22,11,2.2,50.718800023076994,1.2224355972402843,7.651852211300731,1.3068731235074533,0.0,0.0,1.0,0,0,0,0,0,0,20,0
47,42,14,28,14,2.0,66.56842503028855,1.2224355972402843,7.651852211300731,1.8296223729104348,0.0,0.0,1.0,4,4,0,0,0,3,28,0
48,44,14,30,15,2.142857142857143,69.73835003173087,1.2224355972402843,7.651852211300731,1.8296223729104348,0.0,0.0,1.0,0,0,0,0,0,0,28,1
49,50,14,36,18,2.5714285714285716,79.2481250360578,1.2224355972402843,7.651852211300731,1.8296223729104348,0.0,0.0,1.0,0,0,0,0,0,0,28,3
50,51,15,36,18,2.4,80.83308753677896,1.2224355972402843,7.651852211300731,1.96030968526118,0.0,0.0,1.0,1,1,0,0,0,0,30,0
51,57,17,40,20,2.3529411764705883,90.34286254110589,1.2224355972402843,7.651852211300731,2.221684309962671,0.0,0.0,1.0,2,2,0,0,0,2,34,0
52,59,19,40,20,2.1052631578947367,93.51278754254821,1.2224355972402843,7.651852211300731,2.4830589346641614,0.0,0.0,1.0,2,2,0,0,0,0,38,0
53,63,21,42,21,2.0,99.85263754543283,1.2224355972402843,7.651852211300731,2.744433559365652,0.0,0.0,1.0,2,2,0,0,0,0,42,1
54,70,24,46,23,1.9166666666666667,110.94737505048093,1.2224355972402843,7.651852211300731,3.136495496417888,0.0,0.0,1.0,3,3,0,0,0,1,48,1
55,71,25,46,23,1.84,112.53233755120209,1.2224355972402843,7.651852211300731,3.2671828087686334,0.0,0.0,1.0,1,1,0,0,0,0,50,0
56,71,25,46,23,1.84,112.53233755120209,1.2224355972402843,7.651852211300731,3.2671828087686334,0.0,0.0,1.0,0,0,0,0,0,0,50,0
57,73,25,48,24,1.92,115.70226255264438,1.2224355972402843,7.651852211300731,3.2671828087686334,0.0,0.0,1.0,0,0,0,0,0,0,50,1
58,83,29,54,27,1.8620689655172413,131.55188755985597,1.2224355972402843,7.651852211300731,3.789932058171615,0.0,0.0,1.0,4,4,0,0,0,1,58,2
59,89,29,60,30,2.0689655172413794,141.06166256418288,1.2224355972402843,7.651852211300731,3.789932058171615,0.0,0.0,1.0,0,0,0,0,0,0,58,3
60,95,33,62,31,1.878787878787879,150.57143756850982,1.2224355972402843,7.651852211300731,4.3126813075745964,0.0,0.0,1.0,4,4,0,0,0,1,66,0
61,103,35,68,34,1.9428571428571428,163.25113757427908,1.6192336848479323,17.783498346951596,1.9681166954419638,0.0,0.0,1.0,3,2,0,1,0,2,70,1
62,112,38,74,37,1.9473684210526316,177.51580008076948,1.6192336848479323,17.783498346951596,2.136812412194132,0.0,0.0,1.0,3,3,0,0,0,2,76,1
63,116,40,76,38,1.9,183.8556500836541,1.6192336848479323,17.783498346951596,2.2492762233622443,0.0,0.0,1.0,2,2,0,0,0,1,80,0
64,126,44,82,41,1.8636363636363635,199.70527509086568,1.6192336848479323,17.783498346951596,2.4742038456984687,0.0,0.0,1.0,4,4,0,0,0,3,88,0
65,131,47,84,42,1.7872340425531914,207.63008759447143,1.6192336848479323,17.783498346951596,2.642899562450637,0.0,0.0,1.0,4,3,0,1,0,0,94,1
66,136,48,88,44,1.8333333333333333,215.55490009807724,1.6192336848479323,17.783498346951596,2.699131468034693,0.0,0.0,1.0,2,1,0,1,0,0,96,2
67,139,51,88,44,1.7254901960784315,220.30978760024072,1.6192336848479323,17.783498346951596,2.8678271847868615,0.0,0.0,1.0,3,3,0,0,0,0,102,0
68,144,52,92,46,1.7692307692307692,228.23460010384647,1.6192336848479323,17.783498346951596,2.9240590903709176,0.0,0.0,1.0,2,1,0,1,0,1,104,1
69,156,56,100,50,1.7857142857142858,247.25415011250033,1.6192336848479323,17.783498346951596,3.148986712707142,0.0,0.0,1.0,6,4,0,2,0,2,112,2
70,162,60,102,51,1.7,256.7639251168273,1.6192336848479323,17.783498346951596,3.3739143350433665,0.0,0.0,1.0,5,4,0,1,0,0,120,1
71,170,64,106,53,1.65625,269.44362512259653,1.6192336848479323,17.783498346951596,3.598841957379591,0.0,0.0,1.0,6,4,0,2,0,0,128,2
72,177,65,112,56,1.7230769230769232,280.53836262764463,1.6192336848479323,17.783498346951596,3.655073862963647,0.0,0.0,1.0,2,1,0,1,0,0,130,3
73,196,70,126,63,1.8,310.6526501413466,1.6192336848479323,17.783498346951596,3.9362333908839275,0.0,0.0,1.0,6,5,0,1,0,2,140,5
74,201,73,128,64,1.7534246575342465,318.5774626449524,1.6192336848479323,17.783498346951596,4.104929107636096,0.0,0.0,1.0,3,3,0,0,0,1,146,0
75,204,76,128,64,1.6842105263157894,323.33235014711585,1.6192336848479323,17.783498346951596,4.273624824388264,0.0,0.0,1.0,6,3,0,3,0,0,152,0
76,219,79,140,70,1.7721518987341771,347.1067876579332,1.6192336848479323,17.783498346951596,4.4423205411404325,0.0,0.0,1.0,4,3,0,1,0,2,158,4
77,236,86,150,75,1.744186046511628,374.05115017019284,1.6192336848479323,17.783498346951596,4.835943880228825,0.0,0.0,1.0,8,7,0,1,0,3,172,2
78,251,91,160,80,1.7582417582417582,397.8255876810102,1.6192336848479323,17.783498346951596,5.117103408149106,0.0,0.0,1.0,6,5,0,1,0,3,182,2
79,273,95,178,89,1.8736842105263158,432.6947626968756,1.6192336848479323,17.783498346951596,5.34203103048533,0.0,0.0,1.0,5,4,0,1,0,2,190,7
80,282,102,180,90,1.7647058823529411,446.959425203366,1.6192336848479323,17.783498346951596,5.735654369573723,0.0,0.0,1.0,9,7,0,2,0,0,204,1
81,302,110,192,96,1.7454545454545454,478.6586752177891,1.6192336848479323,17.783498346951596,6.185509614246172,0.0,0.0,1.0,12,8,0,4,0,4,220,2
82,310,112,198,99,1.7678571428571428,491.3383752235584,1.6192336848479323,17.783498346951596,6.297973425414284,0.0,0.0,1.0,8,2,0,6,0,0,224,3
83,319,117,202,101,1.7264957264957266,505.60303773004875,1.6192336848479323,17.783498346951596,6.579132953334565,0.0,0.0,1.0,9,5,0,4,0,2,234,0
84,340,124,216,108,1.7419354838709677,538.8872502451931,1.7852524208324214,23.833482284123637,5.202764687164535,0.0,0.0,1.0,12,7,0,5,0,4,248,3
85,352,130,222,111,1.7076923076923076,557.906800253847,1.7852524208324214,23.833482284123637,5.454511365575722,0.0,0.0,1.0,10,6,0,4,0,0,260,3
