t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.21250258683475443,0.04019585517573654,49.756373916066394,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.9580838687373247,3.68382671734735,0.8143705527387674,0.0,0.0,1.0,1,1,0,0,0,1,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.9580838687373247,3.68382671734735,0.8143705527387674,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.9580838687373247,3.68382671734735,0.8143705527387674,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,10,4,6,3,1.5,15.84962500721156,0.9580838687373247,3.68382671734735,1.0858274036516897,0.0,0.0,1.0,1,1,0,0,0,1,8,0
12,13,5,8,4,1.6,20.604512509375027,0.9580838687373247,3.68382671734735,1.3572842545646122,0.0,0.0,1.0,1,1,0,0,0,1,10,0
13,13,5,8,4,1.6,20.604512509375027,0.9580838687373247,3.68382671734735,1.3572842545646122,0.0,0.0,1.0,0,0,0,0,0,0,10,0
14,16,6,10,5,1.6666666666666667,25.359400011538497,0.9580838687373247,3.68382671734735,1.6287411054775347,0.0,0.0,1.0,1,1,0,0,0,1,12,0
15,18,6,12,6,2.0,28.52932501298081,0.9580838687373247,3.68382671734735,1.6287411054775347,0.0,0.0,1.0,0,0,0,0,0,0,12,1
16,18,6,12,6,2.0,28.52932501298081,0.9580838687373247,3.68382671734735,1.6287411054775347,0.0,0.0,1.0,0,0,0,0,0,0,12,0
17,23,7,16,8,2.2857142857142856,36.45413751658659,0.9580838687373247,3.68382671734735,1.900197956390457,0.0,0.0,1.0,1,1,0,0,0,1,14,1
18,23,7,16,8,2.2857142857142856,36.45413751658659,0.9580838687373247,3.68382671734735,1.900197956390457,0.0,0.0,1.0,0,0,0,0,0,0,14,0
19,23,7,16,8,2.2857142857142856,36.45413751658659,0.9580838687373247,3.68382671734735,1.900197956390457,0.0,0.0,1.0,0,0,0,0,0,0,14,0
