t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.06658835893774567,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,1,1,0,0,0,1,6,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,1,0,0,1,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,7,3,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,10,4,6,3,1.5,15.84962500721156,0.7326696060617864,1.6474533905156696,2.4279897829145622,0.0,0.0,1.0,1,1,0,0,0,1,8,0
17,10,4,6,3,1.5,15.84962500721156,0.7326696060617864,1.6474533905156696,2.4279897829145622,0.0,0.0,1.0,0,0,0,0,0,0,8,0
18,10,4,6,3,1.5,15.84962500721156,0.7326696060617864,1.6474533905156696,2.4279897829145622,0.0,0.0,1.0,0,0,0,0,0,0,8,0
19,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,1,1,0,0,0,1,10,0
20,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
21,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
22,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
23,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
24,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
25,13,5,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
26,16,6,10,5,1.6666666666666667,25.359400011538497,0.7758161637191892,1.9559830196918624,3.0675112920689953,0.0,0.0,1.0,1,1,0,0,0,1,12,0
27,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,1,1,0,0,0,1,14,0
28,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
29,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
30,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
31,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
32,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
33,19,7,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
34,21,7,14,7,2.0,33.284212515144276,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,1
35,21,7,14,7,2.0,33.284212515144276,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
36,23,7,16,8,2.2857142857142856,36.45413751658659,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,1
37,25,7,18,9,2.5714285714285716,39.6240625180289,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,1
38,26,8,18,9,2.25,41.209025018750054,0.7758161637191892,1.9559830196918624,4.0900150560919935,0.0,0.0,1.0,1,1,0,0,0,0,16,0
39,26,8,18,9,2.25,41.209025018750054,0.7758161637191892,1.9559830196918624,4.0900150560919935,0.0,0.0,1.0,0,0,0,0,0,0,16,0
40,26,8,18,9,2.25,41.209025018750054,0.7758161637191892,1.9559830196918624,4.0900150560919935,0.0,0.0,1.0,0,0,0,0,0,0,16,0
41,29,9,20,10,2.2222222222222223,45.963912520913524,0.7758161637191892,1.9559830196918624,4.601266938103493,0.0,0.0,1.0,1,1,0,0,0,1,18,0
42,34,10,24,12,2.4,53.8887250245193,0.7758161637191892,1.9559830196918624,5.1125188201149925,0.0,0.0,1.0,1,1,0,0,0,0,20,2
43,37,11,26,13,2.3636363636363638,58.64361252668277,0.7758161637191892,1.9559830196918624,5.6237707021264915,0.0,0.0,1.0,1,1,0,0,0,1,22,0
44,39,11,28,14,2.5454545454545454,61.81353752812509,0.7758161637191892,1.9559830196918624,5.6237707021264915,0.0,0.0,1.0,0,0,0,0,0,0,22,1
45,47,13,34,17,2.6153846153846154,74.49323753389433,1.4214757179118405,12.031144566396216,1.0805289495323547,0.0,0.0,1.0,2,2,0,0,0,2,26,1
46,50,14,36,18,2.5714285714285716,79.2481250360578,1.4214757179118405,12.031144566396216,1.1636465610348434,0.0,0.0,1.0,3,1,0,2,0,0,28,1
47,50,14,36,18,2.5714285714285716,79.2481250360578,1.4214757179118405,12.031144566396216,1.1636465610348434,0.0,0.0,1.0,0,0,0,0,0,0,28,0
48,50,14,36,18,2.5714285714285716,79.2481250360578,1.4214757179118405,12.031144566396216,1.1636465610348434,0.0,0.0,1.0,1,0,0,1,0,0,28,0
49,54,16,38,19,2.375,85.58797503894243,1.4214757179118405,12.031144566396216,1.3298817840398212,0.0,0.0,1.0,2,2,0,0,0,1,32,0
50,57,19,38,19,2.0,90.3428625411059,1.4214757179118405,12.031144566396216,1.5792346185472876,0.0,0.0,1.0,3,3,0,0,0,0,38,0
51,59,21,38,19,1.8095238095238095,93.51278754254821,1.4214757179118405,12.031144566396216,1.7454698415522651,0.0,0.0,1.0,3,2,0,1,0,0,42,0
52,63,23,40,20,1.7391304347826086,99.85263754543283,1.4214757179118405,12.031144566396216,1.9117050645572429,0.0,0.0,1.0,2,2,0,0,0,0,46,1
53,67,25,42,21,1.68,106.19248754831744,1.4214757179118405,12.031144566396216,2.0779402875622206,0.0,0.0,1.0,2,2,0,0,0,0,50,1
54,70,26,44,22,1.6923076923076923,110.94737505048093,1.4214757179118405,12.031144566396216,2.1610578990647094,0.0,0.0,1.0,2,1,0,1,0,0,52,1
55,73,27,46,23,1.7037037037037037,115.7022625526444,1.4214757179118405,12.031144566396216,2.244175510567198,0.0,0.0,1.0,1,1,0,0,0,0,54,1
56,83,31,52,26,1.6774193548387097,131.55188755985594,1.4214757179118405,12.031144566396216,2.5766459565771536,0.0,0.0,1.0,4,4,0,0,0,3,62,0
