t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,79.836708939645,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.18151516723547445,0.025051132825527175,79.836708939645,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.18151516723547445,0.025051132825527175,79.836708939645,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,1,1,0,0,0,1,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,9,3,6,3,2.0,14.264662506490405,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,1
15,9,3,6,3,2.0,14.264662506490405,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,9,3,6,3,2.0,14.264662506490405,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,9,3,6,3,2.0,14.264662506490405,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,9,3,6,3,2.0,14.264662506490405,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,9,3,6,3,2.0,14.264662506490405,0.36792494160309785,0.2086249752459472,14.379869890761215,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,12,4,8,4,2.0,19.019550008653873,0.5304857579728144,0.6253307652522317,6.396614755371217,0.0,0.0,1.0,1,1,0,0,0,1,8,0
21,15,5,10,5,2.0,23.774437510817343,0.551959086966437,0.704383658716944,7.098404311519166,0.0,0.0,1.0,1,1,0,0,0,1,10,0
22,16,6,10,5,1.6666666666666667,25.359400011538497,0.6037545834564594,0.9218705294347679,6.508506138794584,0.0,0.0,1.0,1,1,0,0,0,0,12,0
23,16,6,10,5,1.6666666666666667,25.359400011538497,0.6037545834564594,0.9218705294347679,6.508506138794584,0.0,0.0,1.0,0,0,0,0,0,0,12,0
24,18,6,12,6,2.0,28.52932501298081,0.6037545834564594,0.9218705294347679,6.508506138794584,0.0,0.0,1.0,0,0,0,0,0,0,12,1
25,22,8,14,7,1.75,34.86917501586544,0.6037545834564594,0.9218705294347679,8.678008185059445,0.0,0.0,1.0,2,2,0,0,0,1,16,0
26,25,9,16,8,1.7777777777777777,39.6240625180289,0.6037545834564594,0.9218705294347679,9.762759208191875,0.0,0.0,1.0,1,1,0,0,0,1,18,0
27,28,10,18,9,1.8,44.37895002019237,0.8343713048006317,2.4331377024019343,4.1099194633038,0.0,0.0,1.0,1,1,0,0,0,1,20,0
28,28,10,18,9,1.8,44.37895002019237,0.8343713048006317,2.4331377024019343,4.1099194633038,0.0,0.0,1.0,0,0,0,0,0,0,20,0
29,28,10,18,9,1.8,44.37895002019237,0.8343713048006317,2.4331377024019343,4.1099194633038,0.0,0.0,1.0,0,0,0,0,0,0,20,0
30,28,10,18,9,1.8,44.37895002019237,0.8343713048006317,2.4331377024019343,4.1099194633038,0.0,0.0,1.0,0,0,0,0,0,0,20,0
31,28,10,18,9,1.8,44.37895002019237,0.8343713048006317,2.4331377024019343,4.1099194633038,0.0,0.0,1.0,0,0,0,0,0,0,20,0
32,30,10,20,10,2.0,47.548875021634686,0.8343713048006317,2.4331377024019343,4.1099194633038,0.0,0.0,1.0,0,0,0,0,0,0,20,1
33,31,11,20,10,1.8181818181818181,49.13383752235584,0.8343713048006317,2.4331377024019343,4.520911409634181,0.0,0.0,1.0,1,1,0,0,0,0,22,0
34,31,11,20,10,1.8181818181818181,49.13383752235584,0.8343713048006317,2.4331377024019343,4.520911409634181,0.0,0.0,1.0,0,0,0,0,0,0,22,0
35,34,12,22,11,1.8333333333333333,53.88872502451931,0.8343713048006317,2.4331377024019343,4.93190335596456,0.0,0.0,1.0,1,1,0,0,0,1,24,0
36,36,12,24,12,2.0,57.05865002596162,0.8343713048006317,2.4331377024019343,4.93190335596456,0.0,0.0,1.0,0,0,0,0,0,0,24,1
37,41,13,28,14,2.1538461538461537,64.98346252956739,0.8343713048006317,2.4331377024019343,5.342895302294941,0.0,0.0,1.0,1,1,0,0,0,1,26,1
38,48,16,32,16,2.0,76.07820003461549,1.5742687916771463,16.342754903581348,0.9790271037163852,0.0,0.0,1.0,3,3,0,0,0,2,32,0
39,50,16,34,17,2.125,79.2481250360578,1.5742687916771463,16.342754903581348,0.9790271037163852,0.0,0.0,1.0,0,0,0,0,0,0,32,1
40,54,18,36,18,2.0,85.58797503894243,1.5742687916771463,16.342754903581348,1.1014054916809335,0.0,0.0,1.0,2,2,0,0,0,1,36,0
