t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,74.60686982459949,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.1856610728405492,0.026807182833189405,74.60686982459949,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,7,3,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,1,1,0,0,0,1,6,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,7,3,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,1,1,0,0,0,1,8,0
9,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
10,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
11,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
12,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
13,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
14,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
15,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
16,10,4,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
17,13,5,8,4,1.6,20.604512509375027,0.36642802308470324,0.20608892215908392,24.261371972921502,0.0,0.0,1.0,1,1,0,0,0,1,10,0
18,13,5,8,4,1.6,20.604512509375027,0.36642802308470324,0.20608892215908392,24.261371972921502,0.0,0.0,1.0,0,0,0,0,0,0,10,0
19,13,5,8,4,1.6,20.604512509375027,0.36642802308470324,0.20608892215908392,24.261371972921502,0.0,0.0,1.0,0,0,0,0,0,0,10,0
20,16,6,10,5,1.6666666666666667,25.359400011538497,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,1,1,0,0,0,1,12,0
21,18,6,12,6,2.0,28.52932501298081,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,1
22,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,1
23,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
24,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
25,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
26,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
27,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
28,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
29,20,6,14,7,2.3333333333333335,31.69925001442312,0.7574506298673365,1.820336186441562,3.296094449305514,0.0,0.0,1.0,0,0,0,0,0,0,12,0
30,23,7,16,8,2.2857142857142856,36.45413751658659,0.7574506298673365,1.820336186441562,3.8454435241897666,0.0,0.0,1.0,1,1,0,0,0,1,14,0
31,26,8,18,9,2.25,41.209025018750054,0.7574506298673365,1.820336186441562,4.394792599074019,0.0,0.0,1.0,1,1,0,0,0,0,16,1
32,28,8,20,10,2.5,44.37895002019237,0.7574506298673365,1.820336186441562,4.394792599074019,0.0,0.0,1.0,0,0,0,0,0,0,16,1
33,29,9,20,10,2.2222222222222223,45.963912520913524,0.7574506298673365,1.820336186441562,4.9441416739582715,0.0,0.0,1.0,1,1,0,0,0,0,18,0
34,33,11,22,11,2.0,52.303762523798156,0.7574506298673365,1.820336186441562,6.042839823726776,0.0,0.0,1.0,4,2,0,2,0,0,22,1
35,33,11,22,11,2.0,52.303762523798156,0.7574506298673365,1.820336186441562,6.042839823726776,0.0,0.0,1.0,0,0,0,0,0,0,22,0
36,33,11,22,11,2.0,52.303762523798156,0.7574506298673365,1.820336186441562,6.042839823726776,0.0,0.0,1.0,1,0,0,1,0,0,22,0
37,33,11,22,11,2.0,52.303762523798156,0.7574506298673365,1.820336186441562,6.042839823726776,0.0,0.0,1.0,0,0,0,0,0,0,22,0
38,33,11,22,11,2.0,52.303762523798156,0.7574506298673365,1.820336186441562,6.042839823726776,0.0,0.0,1.0,1,0,0,1,0,0,22,0
39,33,11,22,11,2.0,52.303762523798156,0.7574506298673365,1.820336186441562,6.042839823726776,0.0,0.0,1.0,0,0,0,0,0,0,22,0
40,36,12,24,12,2.0,57.05865002596162,0.9015371275485624,3.0693008494108858,3.9096851656960414,0.0,0.0,1.0,1,1,0,0,0,1,24,0
41,36,12,24,12,2.0,57.05865002596162,0.9015371275485624,3.0693008494108858,3.9096851656960414,0.0,0.0,1.0,0,0,0,0,0,0,24,0
42,38,14,24,12,1.7142857142857142,60.228575027403934,0.9015371275485624,3.0693008494108858,4.561299359978715,0.0,0.0,1.0,2,2,0,0,0,0,28,0
43,41,15,26,13,1.7333333333333334,64.98346252956739,0.9015371275485624,3.0693008494108858,4.887106457120052,0.0,0.0,1.0,1,1,0,0,0,1,30,0
44,45,15,30,15,2.0,71.32331253245204,0.9015371275485624,3.0693008494108858,4.887106457120052,0.0,0.0,1.0,1,0,0,1,0,0,30,2
45,45,15,30,15,2.0,71.32331253245204,0.9015371275485624,3.0693008494108858,4.887106457120052,0.0,0.0,1.0,0,0,0,0,0,0,30,0
46,46,16,30,15,1.875,72.90827503317318,0.9245119900005444,3.3099867326011996,4.8338562334436235,0.0,0.0,1.0,1,1,0,0,0,0,32,0
47,48,18,30,15,1.6666666666666667,76.07820003461549,1.182784162283481,6.93114702208905,2.596972758280172,0.0,0.0,1.0,2,2,0,0,0,0,36,0
48,48,18,30,15,1.6666666666666667,76.07820003461549,1.182784162283481,6.93114702208905,2.596972758280172,0.0,0.0,1.0,2,0,0,2,0,0,36,0
49,48,18,30,15,1.6666666666666667,76.07820003461549,1.182784162283481,6.93114702208905,2.596972758280172,0.0,0.0,1.0,0,0,0,0,0,0,36,0
50,52,20,32,16,1.6,82.41805003750011,1.182784162283481,6.93114702208905,2.885525286977969,0.0,0.0,1.0,2,2,0,0,0,1,40,0
51,55,21,34,17,1.619047619047619,87.17293753966358,1.182784162283481,6.93114702208905,3.0298015513268672,0.0,0.0,1.0,1,1,0,0,0,0,42,1
52,56,22,34,17,1.5454545454545454,88.75790004038474,1.182784162283481,6.93114702208905,3.1740778156757656,0.0,0.0,1.0,1,1,0,0,0,0,44,0
53,57,23,34,17,1.4782608695652173,90.34286254110589,1.182784162283481,6.93114702208905,3.318354080024664,0.0,0.0,1.0,1,1,0,0,0,0,46,0
54,62,24,38,19,1.5833333333333333,98.26767504471168,1.182784162283481,6.93114702208905,3.4626303443735624,0.0,0.0,1.0,2,1,0,1,0,0,48,2
55,63,25,38,19,1.52,99.85263754543283,1.182784162283481,6.93114702208905,3.6069066087224613,0.0,0.0,1.0,1,1,0,0,0,0,50,0
56,65,25,40,20,1.6,103.02256254687515,1.182784162283481,6.93114702208905,3.6069066087224613,0.0,0.0,1.0,0,0,0,0,0,0,50,1
57,73,27,46,23,1.7037037037037037,115.7022625526444,1.182784162283481,6.93114702208905,3.895459137420258,0.0,0.0,1.0,2,2,0,0,0,0,54,3
58,83,31,52,26,1.6774193548387097,131.55188755985594,1.182784162283481,6.93114702208905,4.472564194815852,0.0,0.0,1.0,4,4,0,0,0,2,62,1
59,90,32,58,29,1.8125,142.64662506490404,1.182784162283481,6.93114702208905,4.6168404591647505,0.0,0.0,1.0,1,1,0,0,0,1,64,2
60,95,33,62,31,1.878787878787879,150.57143756850982,1.182784162283481,6.93114702208905,4.7611167235136485,0.0,0.0,1.0,1,1,0,0,0,1,66,1
61,97,33,64,32,1.9393939393939394,153.74136256995214,1.182784162283481,6.93114702208905,4.7611167235136485,0.0,0.0,1.0,0,0,0,0,0,0,66,1
62,100,34,66,33,1.9411764705882353,158.4962500721156,1.182784162283481,6.93114702208905,4.905392987862547,0.0,0.0,1.0,2,1,0,1,0,1,68,0
63,100,34,66,33,1.9411764705882353,158.4962500721156,1.182784162283481,6.93114702208905,4.905392987862547,0.0,0.0,1.0,3,0,0,3,0,0,68,0
64,107,37,70,35,1.8918918918918919,169.5909875771637,1.182784162283481,6.93114702208905,5.338221780909242,0.0,0.0,1.0,3,3,0,0,0,1,74,1
65,111,39,72,36,1.8461538461538463,175.93083758004832,1.182784162283481,6.93114702208905,5.62677430960704,0.0,0.0,1.0,3,2,0,1,0,1,78,0
66,121,43,78,39,1.813953488372093,191.78046258725988,1.202840263437854,7.28974741511859,5.898695462454575,0.0,0.0,1.0,5,4,0,1,0,2,86,1
67,124,44,80,40,1.8181818181818181,196.53535008942336,1.5256220890760723,14.87405947303556,2.9581702345459493,0.0,0.0,1.0,3,1,0,2,0,0,88,1
68,132,46,86,43,1.8695652173913044,209.21505009519262,1.5256220890760723,14.87405947303556,3.0926325179344016,0.0,0.0,1.0,3,2,0,1,0,1,92,2
69,141,49,92,46,1.8775510204081634,223.47971260168302,1.8589949965094341,26.910593245083778,1.8208442881113993,0.0,0.0,1.0,5,3,0,2,0,1,98,2
70,151,53,98,49,1.849056603773585,239.32933760889458,1.8589949965094341,26.910593245083778,1.9694846381613094,0.0,0.0,1.0,6,4,0,2,0,1,106,2
71,156,54,102,51,1.8888888888888888,247.25415011250035,1.8589949965094341,26.910593245083778,2.006644725673787,0.0,0.0,1.0,2,1,0,1,0,1,108,1
72,158,56,102,51,1.8214285714285714,250.42407511394265,1.8589949965094341,26.910593245083778,2.080964900698742,0.0,0.0,1.0,2,2,0,0,0,0,112,0
73,166,58,108,54,1.8620689655172413,263.10377511971194,1.8589949965094341,26.910593245083778,2.155285075723697,0.0,0.0,1.0,2,2,0,0,0,2,116,1
74,171,59,112,56,1.8983050847457628,271.02858762331766,1.8589949965094341,26.910593245083778,2.1924451632361746,0.0,0.0,1.0,3,1,0,2,0,1,118,1
75,175,61,114,57,1.8688524590163935,277.3684376262023,1.8589949965094341,26.910593245083778,2.2667653382611297,0.0,0.0,1.0,2,2,0,0,0,1,122,0
76,178,62,116,58,1.8709677419354838,282.12332512836576,1.8589949965094341,26.910593245083778,2.303925425773607,0.0,0.0,1.0,3,1,0,2,0,0,124,1
77,191,67,124,62,1.8507462686567164,302.72783763774083,1.8589949965094341,26.910593245083778,2.4897258633359947,0.0,0.0,1.0,9,5,0,4,0,3,134,1
