t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,4,2,2,1,1.0,6.339850002884624,0.18786792412628303,0.027774517244126152,72.00845229534877,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.30657956682401477,0.12070304549920784,24.85438530231359,0.0,0.0,1.0,1,1,0,0,0,1,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.30657956682401477,0.12070304549920784,24.85438530231359,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.30657956682401477,0.12070304549920784,24.85438530231359,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,7,3,4,2,1.3333333333333333,11.094737505048093,0.30657956682401477,0.12070304549920784,24.85438530231359,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,7,3,4,2,1.3333333333333333,11.094737505048093,0.30657956682401477,0.12070304549920784,24.85438530231359,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,7,3,4,2,1.3333333333333333,11.094737505048093,0.30657956682401477,0.12070304549920784,24.85438530231359,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,10,4,6,3,1.5,15.84962500721156,0.849419010898173,2.567169471324848,1.5581363227787632,0.0,0.0,1.0,1,1,0,0,0,1,8,0
18,13,5,8,4,1.6,20.604512509375027,0.849419010898173,2.567169471324848,1.947670403473454,0.0,0.0,1.0,1,1,0,0,0,1,10,0
19,14,6,8,4,1.3333333333333333,22.189475010096185,0.849419010898173,2.567169471324848,2.337204484168145,0.0,0.0,1.0,1,1,0,0,0,0,12,0
20,14,6,8,4,1.3333333333333333,22.189475010096185,0.849419010898173,2.567169471324848,2.337204484168145,0.0,0.0,1.0,0,0,0,0,0,0,12,0
21,14,6,8,4,1.3333333333333333,22.189475010096185,0.849419010898173,2.567169471324848,2.337204484168145,0.0,0.0,1.0,0,0,0,0,0,0,12,0
22,14,6,8,4,1.3333333333333333,22.189475010096185,0.849419010898173,2.567169471324848,2.337204484168145,0.0,0.0,1.0,0,0,0,0,0,0,12,0
23,14,6,8,4,1.3333333333333333,22.189475010096185,0.849419010898173,2.567169471324848,2.337204484168145,0.0,0.0,1.0,0,0,0,0,0,0,12,0
24,14,6,8,4,1.3333333333333333,22.189475010096185,0.849419010898173,2.567169471324848,2.337204484168145,0.0,0.0,1.0,0,0,0,0,0,0,12,0
25,17,7,10,5,1.4285714285714286,26.94436251225965,1.0726113536854955,5.169110050314565,1.3541982917492765,0.0,0.0,1.0,1,1,0,0,0,1,14,0
26,20,8,12,6,1.5,31.69925001442312,1.6324315098401985,18.221894028560094,0.4390322974912046,0.0,0.0,1.0,1,1,0,0,0,1,16,0
27,20,8,12,6,1.5,31.69925001442312,1.6324315098401985,18.221894028560094,0.4390322974912046,0.0,0.0,1.0,0,0,0,0,0,0,16,0
28,20,8,12,6,1.5,31.69925001442312,1.6324315098401985,18.221894028560094,0.4390322974912046,0.0,0.0,1.0,0,0,0,0,0,0,16,0
29,21,9,12,6,1.3333333333333333,33.284212515144276,1.6324315098401985,18.221894028560094,0.4939113346776052,0.0,0.0,1.0,1,1,0,0,0,0,18,0
30,21,9,12,6,1.3333333333333333,33.284212515144276,1.6324315098401985,18.221894028560094,0.4939113346776052,0.0,0.0,1.0,0,0,0,0,0,0,18,0
31,21,9,12,6,1.3333333333333333,33.284212515144276,1.6324315098401985,18.221894028560094,0.4939113346776052,0.0,0.0,1.0,0,0,0,0,0,0,18,0
32,23,9,14,7,1.5555555555555556,36.45413751658659,1.6324315098401985,18.221894028560094,0.4939113346776052,0.0,0.0,1.0,0,0,0,0,0,0,18,1
33,31,11,20,10,1.8181818181818181,49.13383752235584,1.6324315098401985,18.221894028560094,0.6036694090504063,0.0,0.0,1.0,2,2,0,0,0,2,22,1
34,36,12,24,12,2.0,57.05865002596162,1.6324315098401985,18.221894028560094,0.658548446236807,0.0,0.0,1.0,1,1,0,0,0,1,24,1
35,39,13,26,13,2.0,61.81353752812508,1.6721635799176184,19.585059253552018,0.6637712876790134,0.0,0.0,1.0,1,1,0,0,0,1,26,0
36,39,13,26,13,2.0,61.81353752812508,1.6721635799176184,19.585059253552018,0.6637712876790134,0.0,0.0,1.0,0,0,0,0,0,0,26,0
37,41,13,28,14,2.1538461538461537,64.98346252956739,1.6721635799176184,19.585059253552018,0.6637712876790134,0.0,0.0,1.0,0,0,0,0,0,0,26,1
38,42,14,28,14,2.0,66.56842503028855,1.6721635799176184,19.585059253552018,0.7148306175004759,0.0,0.0,1.0,1,1,0,0,0,0,28,0
39,46,16,30,15,1.875,72.90827503317318,1.6721635799176184,19.585059253552018,0.8169492771434012,0.0,0.0,1.0,2,2,0,0,0,1,32,0
40,46,16,30,15,1.875,72.90827503317318,1.6721635799176184,19.585059253552018,0.8169492771434012,0.0,0.0,1.0,0,0,0,0,0,0,32,0
41,49,17,32,16,1.8823529411764706,77.66316253533665,1.6721635799176184,19.585059253552018,0.8680086069648637,0.0,0.0,1.0,2,1,0,1,0,0,34,1
42,50,18,32,16,1.7777777777777777,79.2481250360578,1.6721635799176184,19.585059253552018,0.9190679367863263,0.0,0.0,1.0,1,1,0,0,0,0,36,0
