t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.24773155261985041,0.06368432982309975,31.404899848291322,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.37553894016007494,0.22184698873201564,13.522833990881471,0.0,0.0,1.0,1,1,0,0,0,1,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.37553894016007494,0.22184698873201564,13.522833990881471,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.37553894016007494,0.22184698873201564,13.522833990881471,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.37553894016007494,0.22184698873201564,13.522833990881471,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,10,4,6,3,1.5,15.84962500721156,0.37553894016007494,0.22184698873201564,18.030445321175296,0.0,0.0,1.0,1,1,0,0,0,1,8,0
13,10,4,6,3,1.5,15.84962500721156,0.37553894016007494,0.22184698873201564,18.030445321175296,0.0,0.0,1.0,0,0,0,0,0,0,8,0
14,10,4,6,3,1.5,15.84962500721156,0.37553894016007494,0.22184698873201564,18.030445321175296,0.0,0.0,1.0,0,0,0,0,0,0,8,0
15,13,5,8,4,1.6,20.604512509375027,0.6681489611176683,1.2494201384453372,4.001856418147331,0.0,0.0,1.0,1,1,0,0,0,1,10,0
16,16,6,10,5,1.6666666666666667,25.359400011538497,0.6681489611176683,1.2494201384453372,4.802227701776798,0.0,0.0,1.0,1,1,0,0,0,1,12,0
17,16,6,10,5,1.6666666666666667,25.359400011538497,0.6681489611176683,1.2494201384453372,4.802227701776798,0.0,0.0,1.0,0,0,0,0,0,0,12,0
18,16,6,10,5,1.6666666666666667,25.359400011538497,0.6681489611176683,1.2494201384453372,4.802227701776798,0.0,0.0,1.0,0,0,0,0,0,0,12,0
19,16,6,10,5,1.6666666666666667,25.359400011538497,0.6681489611176683,1.2494201384453372,4.802227701776798,0.0,0.0,1.0,0,0,0,0,0,0,12,0
20,17,7,10,5,1.4285714285714286,26.94436251225965,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,1,1,0,0,0,0,14,0
21,17,7,10,5,1.4285714285714286,26.94436251225965,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,0
22,17,7,10,5,1.4285714285714286,26.94436251225965,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,0
23,19,7,12,6,1.7142857142857142,30.114287513701967,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,1
24,19,7,12,6,1.7142857142857142,30.114287513701967,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,0
25,19,7,12,6,1.7142857142857142,30.114287513701967,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,0
26,19,7,12,6,1.7142857142857142,30.114287513701967,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,0
27,19,7,12,6,1.7142857142857142,30.114287513701967,0.6681489611176683,1.2494201384453372,5.602598985406264,0.0,0.0,1.0,0,0,0,0,0,0,14,0
28,20,8,12,6,1.5,31.69925001442312,0.6681489611176683,1.2494201384453372,6.40297026903573,0.0,0.0,1.0,1,1,0,0,0,0,16,0
29,20,8,12,6,1.5,31.69925001442312,0.6681489611176683,1.2494201384453372,6.40297026903573,0.0,0.0,1.0,0,0,0,0,0,0,16,0
30,22,8,14,7,1.75,34.86917501586544,0.6681489611176683,1.2494201384453372,6.40297026903573,0.0,0.0,1.0,0,0,0,0,0,0,16,1
31,22,8,14,7,1.75,34.86917501586544,0.6681489611176683,1.2494201384453372,6.40297026903573,0.0,0.0,1.0,0,0,0,0,0,0,16,0
32,22,8,14,7,1.75,34.86917501586544,0.6681489611176683,1.2494201384453372,6.40297026903573,0.0,0.0,1.0,0,0,0,0,0,0,16,0
33,22,8,14,7,1.75,34.86917501586544,0.6681489611176683,1.2494201384453372,6.40297026903573,0.0,0.0,1.0,0,0,0,0,0,0,16,0
34,25,9,16,8,1.7777777777777777,39.6240625180289,1.161097113352046,6.556834854636364,1.3726134940909889,0.0,0.0,1.0,1,1,0,0,0,1,18,0
35,25,9,16,8,1.7777777777777777,39.6240625180289,1.161097113352046,6.556834854636364,1.3726134940909889,0.0,0.0,1.0,0,0,0,0,0,0,18,0
36,25,9,16,8,1.7777777777777777,39.6240625180289,1.161097113352046,6.556834854636364,1.3726134940909889,0.0,0.0,1.0,0,0,0,0,0,0,18,0
37,26,10,16,8,1.6,41.209025018750054,1.161097113352046,6.556834854636364,1.525126104545543,0.0,0.0,1.0,1,1,0,0,0,0,20,0
38,29,11,18,9,1.6363636363636365,45.963912520913524,1.161097113352046,6.556834854636364,1.6776387150000975,0.0,0.0,1.0,1,1,0,0,0,1,22,0
39,30,12,18,9,1.5,47.548875021634686,1.161097113352046,6.556834854636364,1.8301513254546518,0.0,0.0,1.0,1,1,0,0,0,0,24,0
40,35,13,22,11,1.6923076923076923,55.473687525240464,1.161097113352046,6.556834854636364,1.982663935909206,0.0,0.0,1.0,1,1,0,0,0,1,26,1
41,39,15,24,12,1.6,61.81353752812509,1.161097113352046,6.556834854636364,2.2876891568183146,0.0,0.0,1.0,2,2,0,0,0,1,30,0
42,39,15,24,12,1.6,61.81353752812509,1.161097113352046,6.556834854636364,2.2876891568183146,0.0,0.0,1.0,0,0,0,0,0,0,30,0
43,43,17,26,13,1.5294117647058822,68.15338753100971,1.161097113352046,6.556834854636364,2.5927143777274235,0.0,0.0,1.0,2,2,0,0,0,1,34,0
44,48,18,30,15,1.6666666666666667,76.07820003461549,1.161097113352046,6.556834854636364,2.7452269881819777,0.0,0.0,1.0,1,1,0,0,0,1,36,1
45,56,20,36,18,1.8,88.75790004038474,1.161097113352046,6.556834854636364,3.050252209091086,0.0,0.0,1.0,2,2,0,0,0,2,40,1
46,56,20,36,18,1.8,88.75790004038474,1.161097113352046,6.556834854636364,3.050252209091086,0.0,0.0,1.0,0,0,0,0,0,0,40,0
47,58,20,38,19,1.9,91.92782504182705,1.161097113352046,6.556834854636364,3.050252209091086,0.0,0.0,1.0,0,0,0,0,0,0,40,1
48,68,22,46,23,2.090909090909091,107.77745004903862,1.2244900345319734,7.690496418759185,2.860673590112609,0.0,0.0,1.0,3,2,0,1,0,2,44,2
49,69,23,46,23,2.0,109.36241254975977,1.2244900345319734,7.690496418759185,2.9907042078450004,0.0,0.0,1.0,1,1,0,0,0,0,46,0
50,73,25,48,24,1.92,115.70226255264438,1.2244900345319734,7.690496418759185,3.250765443309783,0.0,0.0,1.0,2,2,0,0,0,1,50,0
51,78,28,50,25,1.7857142857142858,123.62707505625016,1.6248414271084424,17.968902796304,1.5582476190899803,0.0,0.0,1.0,3,3,0,0,0,1,56,0
52,80,28,52,26,1.8571428571428572,126.79700005769249,1.6248414271084424,17.968902796304,1.5582476190899803,0.0,0.0,1.0,0,0,0,0,0,0,56,1
53,84,30,54,27,1.8,133.1368500605771,1.6248414271084424,17.968902796304,1.6695510204535504,0.0,0.0,1.0,3,2,0,1,0,1,60,0
54,86,30,56,28,1.8666666666666667,136.30677506201943,1.6248414271084424,17.968902796304,1.6695510204535504,0.0,0.0,1.0,1,0,0,1,0,0,60,1
55,92,32,60,30,1.875,145.81655006634637,1.6248414271084424,17.968902796304,1.7808544218171205,0.0,0.0,1.0,2,2,0,0,0,2,64,0
56,99,33,66,33,2.0,156.91128757139444,1.6248414271084424,17.968902796304,1.8365061224989054,0.0,0.0,1.0,2,1,0,1,0,1,66,2
57,101,33,68,34,2.0606060606060606,160.08121257283676,1.6248414271084424,17.968902796304,1.8365061224989054,0.0,0.0,1.0,2,0,0,2,0,0,66,1
58,105,35,70,35,2.0,166.4210625757214,1.6248414271084424,17.968902796304,1.9478095238624755,0.0,0.0,1.0,3,2,0,1,0,0,70,1
59,107,35,72,36,2.057142857142857,169.5909875771637,1.6248414271084424,17.968902796304,1.9478095238624755,0.0,0.0,1.0,0,0,0,0,0,0,70,1
60,110,36,74,37,2.0555555555555554,174.34587507932716,1.6248414271084424,17.968902796304,2.0034612245442607,0.0,0.0,1.0,2,1,0,1,0,0,72,1
