t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,4,2,2,1,1.0,6.339850002884624,0.31756444306524223,0.13414800487287193,14.908906039231374,0.0,0.0,1.0,0,0,0,0,0,0,4,0
15,7,3,4,2,1.3333333333333333,11.094737505048093,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,1,1,0,0,0,1,6,0
16,7,3,4,2,1.3333333333333333,11.094737505048093,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,7,3,4,2,1.3333333333333333,11.094737505048093,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,7,3,4,2,1.3333333333333333,11.094737505048093,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,7,3,4,2,1.3333333333333333,11.094737505048093,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,7,3,4,2,1.3333333333333333,11.094737505048093,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,9,3,6,3,2.0,14.264662506490405,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,1
22,9,3,6,3,2.0,14.264662506490405,0.9822574833317136,3.9697636235816014,0.7557125019180208,0.0,0.0,1.0,0,0,0,0,0,0,6,0
23,12,4,8,4,2.0,19.019550008653873,1.03487044926351,4.642442857324027,0.8616153441047758,0.0,0.0,1.0,1,1,0,0,0,1,8,0
24,12,4,8,4,2.0,19.019550008653873,1.03487044926351,4.642442857324027,0.8616153441047758,0.0,0.0,1.0,0,0,0,0,0,0,8,0
25,12,4,8,4,2.0,19.019550008653873,1.03487044926351,4.642442857324027,0.8616153441047758,0.0,0.0,1.0,0,0,0,0,0,0,8,0
26,12,4,8,4,2.0,19.019550008653873,1.03487044926351,4.642442857324027,0.8616153441047758,0.0,0.0,1.0,0,0,0,0,0,0,8,0
27,12,4,8,4,2.0,19.019550008653873,1.03487044926351,4.642442857324027,0.8616153441047758,0.0,0.0,1.0,0,0,0,0,0,0,8,0
28,12,4,8,4,2.0,19.019550008653873,1.03487044926351,4.642442857324027,0.8616153441047758,0.0,0.0,1.0,0,0,0,0,0,0,8,0
29,15,5,10,5,2.0,23.774437510817343,1.3736500982048936,10.857178397608168,0.460524808278134,0.0,0.0,1.0,1,1,0,0,0,1,10,0
30,15,5,10,5,2.0,23.774437510817343,1.3736500982048936,10.857178397608168,0.460524808278134,0.0,0.0,1.0,0,0,0,0,0,0,10,0
31,18,6,12,6,2.0,28.52932501298081,1.3736500982048936,10.857178397608168,0.5526297699337608,0.0,0.0,1.0,1,1,0,0,0,1,12,0
32,18,6,12,6,2.0,28.52932501298081,1.3736500982048936,10.857178397608168,0.5526297699337608,0.0,0.0,1.0,0,0,0,0,0,0,12,0
33,18,6,12,6,2.0,28.52932501298081,1.3736500982048936,10.857178397608168,0.5526297699337608,0.0,0.0,1.0,0,0,0,0,0,0,12,0
34,18,6,12,6,2.0,28.52932501298081,1.3736500982048936,10.857178397608168,0.5526297699337608,0.0,0.0,1.0,0,0,0,0,0,0,12,0
35,21,7,14,7,2.0,33.284212515144276,1.3736500982048936,10.857178397608168,0.6447347315893877,0.0,0.0,1.0,1,1,0,0,0,1,14,0
36,24,8,16,8,2.0,38.039100017307746,1.3736500982048936,10.857178397608168,0.7368396932450144,0.0,0.0,1.0,1,1,0,0,0,1,16,0
37,24,8,16,8,2.0,38.039100017307746,1.3736500982048936,10.857178397608168,0.7368396932450144,0.0,0.0,1.0,0,0,0,0,0,0,16,0
38,24,8,16,8,2.0,38.039100017307746,1.3736500982048936,10.857178397608168,0.7368396932450144,0.0,0.0,1.0,0,0,0,0,0,0,16,0
39,24,8,16,8,2.0,38.039100017307746,1.3736500982048936,10.857178397608168,0.7368396932450144,0.0,0.0,1.0,0,0,0,0,0,0,16,0
40,24,8,16,8,2.0,38.039100017307746,1.3736500982048936,10.857178397608168,0.7368396932450144,0.0,0.0,1.0,0,0,0,0,0,0,16,0
41,27,9,18,9,2.0,42.793987519471216,1.3736500982048936,10.857178397608168,0.8289446549006413,0.0,0.0,1.0,1,1,0,0,0,1,18,0
42,27,9,18,9,2.0,42.793987519471216,1.3736500982048936,10.857178397608168,0.8289446549006413,0.0,0.0,1.0,0,0,0,0,0,0,18,0
43,27,9,18,9,2.0,42.793987519471216,1.3736500982048936,10.857178397608168,0.8289446549006413,0.0,0.0,1.0,0,0,0,0,0,0,18,0
44,27,9,18,9,2.0,42.793987519471216,1.3736500982048936,10.857178397608168,0.8289446549006413,0.0,0.0,1.0,0,0,0,0,0,0,18,0
45,36,12,24,12,2.0,57.05865002596162,1.3736500982048936,10.857178397608168,1.1052595398675216,0.0,0.0,1.0,3,3,0,0,0,3,24,0
46,39,13,26,13,2.0,61.81353752812508,1.3736500982048936,10.857178397608168,1.1973645015231484,0.0,0.0,1.0,2,1,0,1,0,1,26,0
47,39,13,26,13,2.0,61.81353752812508,1.3736500982048936,10.857178397608168,1.1973645015231484,0.0,0.0,1.0,0,0,0,0,0,0,26,0
48,42,14,28,14,2.0,66.56842503028855,1.3736500982048936,10.857178397608168,1.2894694631787753,0.0,0.0,1.0,2,1,0,1,0,1,28,0
49,45,15,30,15,2.0,71.32331253245204,1.3736500982048936,10.857178397608168,1.3815744248344022,0.0,0.0,1.0,1,1,0,0,0,1,30,0
50,47,15,32,16,2.1333333333333333,74.49323753389433,1.3736500982048936,10.857178397608168,1.3815744248344022,0.0,0.0,1.0,0,0,0,0,0,0,30,1
51,54,18,36,18,2.0,85.58797503894243,1.3736500982048936,10.857178397608168,1.6578893098012826,0.0,0.0,1.0,3,3,0,0,0,1,36,1
52,59,21,38,19,1.8095238095238095,93.51278754254821,1.3736500982048936,10.857178397608168,1.934204194768163,0.0,0.0,1.0,3,3,0,0,0,1,42,0
53,59,21,38,19,1.8095238095238095,93.51278754254821,1.3736500982048936,10.857178397608168,1.934204194768163,0.0,0.0,1.0,1,0,0,1,0,0,42,0
54,63,23,40,20,1.7391304347826086,99.85263754543283,1.3736500982048936,10.857178397608168,2.1184141180794165,0.0,0.0,1.0,2,2,0,0,0,1,46,0
55,73,27,46,23,1.7037037037037037,115.7022625526444,1.3736500982048936,10.857178397608168,2.486833964701924,0.0,0.0,1.0,4,4,0,0,0,3,54,0
56,76,28,48,24,1.7142857142857142,120.45715005480787,1.3736500982048936,10.857178397608168,2.5789389263575506,0.0,0.0,1.0,1,1,0,0,0,1,56,0
57,86,32,54,27,1.6875,136.30677506201943,1.3736500982048936,10.857178397608168,2.9473587729800577,0.0,0.0,1.0,4,4,0,0,0,3,64,0
58,92,34,58,29,1.7058823529411764,145.81655006634634,1.3736500982048936,10.857178397608168,3.1315686962913114,0.0,0.0,1.0,2,2,0,0,0,2,68,0
59,97,35,62,31,1.7714285714285714,153.74136256995214,1.3736500982048936,10.857178397608168,3.223673657946938,0.0,0.0,1.0,1,1,0,0,0,1,70,1
60,102,38,64,32,1.6842105263157894,161.66617507355792,1.3736500982048936,10.857178397608168,3.4999885429138184,0.0,0.0,1.0,3,3,0,0,0,0,76,1
61,109,41,68,34,1.6585365853658536,172.760912578606,1.3736500982048936,10.857178397608168,3.776303427880699,0.0,0.0,1.0,4,3,0,1,0,1,82,1
62,116,42,74,37,1.7619047619047619,183.8556500836541,1.4154430236162197,11.878614437149897,3.535765911270481,0.0,0.0,1.0,3,1,0,2,0,1,84,2
63,125,43,82,41,1.9069767441860466,198.12031259014452,1.4154430236162197,11.878614437149897,3.6199508139197785,0.0,0.0,1.0,2,1,0,1,0,1,86,3
64,133,47,86,43,1.8297872340425532,210.80001259591376,1.4154430236162197,11.878614437149897,3.956690424516967,0.0,0.0,1.0,5,4,0,1,0,2,94,0
65,140,50,90,45,1.8,221.89475010096186,1.910293359690566,29.200400457495938,1.7123052840586872,0.0,0.0,1.0,3,3,0,0,0,1,100,1
66,146,52,94,47,1.8076923076923077,231.40452510528877,1.910293359690566,29.200400457495938,1.7807974954210346,0.0,0.0,1.0,4,2,0,2,0,0,104,2
67,148,54,94,47,1.7407407407407407,234.5744501067311,1.910293359690566,29.200400457495938,1.849289706783382,0.0,0.0,1.0,3,2,0,1,0,0,108,0
68,154,56,98,49,1.75,244.08422511105806,1.910293359690566,29.200400457495938,1.9177819181457296,0.0,0.0,1.0,2,2,0,0,0,1,112,1
69,166,62,104,52,1.6774193548387097,263.1037751197119,1.910293359690566,29.200400457495938,2.123258552232772,0.0,0.0,1.0,6,6,0,0,0,3,124,0
70,186,68,118,59,1.7352941176470589,294.80302513413505,2.4364733491517696,60.58618480191876,1.1223680814746804,0.0,0.0,1.0,8,6,0,2,0,6,136,1
71,202,74,128,64,1.7297297297297298,320.1624251456735,2.4364733491517696,60.58618480191876,1.221400559251858,0.0,0.0,1.0,6,6,0,0,0,5,148,0
72,208,76,132,66,1.736842105263158,329.67220015000044,2.4364733491517696,60.58618480191876,1.254411385177584,0.0,0.0,1.0,4,2,0,2,0,1,152,1
73,222,80,142,71,1.775,351.86167516009664,2.4364733491517696,60.58618480191876,1.3204330370290358,0.0,0.0,1.0,5,4,0,1,0,2,160,3
74,236,82,154,77,1.8780487804878048,374.05115017019284,2.4364733491517696,60.58618480191876,1.3534438629547616,0.0,0.0,1.0,3,2,0,1,0,2,164,4
