t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,77.86987226468564,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719343956043761,0.4402846066149843,6.81377444254691,0.0,0.0,1.0,1,1,0,0,0,1,6,0
2,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719343956043761,0.4402846066149843,6.81377444254691,0.0,0.0,1.0,0,0,0,0,0,0,6,0
3,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719343956043761,0.4402846066149843,6.81377444254691,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,7,3,4,2,1.3333333333333333,11.094737505048093,0.4719343956043761,0.4402846066149843,6.81377444254691,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,10,4,6,3,1.5,15.84962500721156,0.4863690603405943,0.4819327385478609,8.299913411262802,0.0,0.0,1.0,2,1,0,1,0,1,8,0
6,13,5,8,4,1.6,20.604512509375027,0.5005622334291272,0.5253670709085718,9.517155293636849,0.0,0.0,1.0,1,1,0,0,0,1,10,0
7,16,6,10,5,1.6666666666666667,25.359400011538497,0.5342246830106966,0.6386463867561544,9.394870345192915,0.0,0.0,1.0,1,1,0,0,0,1,12,0
8,22,8,14,7,1.75,34.86917501586544,0.5342246830106966,0.6386463867561544,12.526493793590554,0.0,0.0,1.0,2,2,0,0,0,2,16,0
9,22,8,14,7,1.75,34.86917501586544,0.5342246830106966,0.6386463867561544,12.526493793590554,0.0,0.0,1.0,0,0,0,0,0,0,16,0
10,22,8,14,7,1.75,34.86917501586544,0.5342246830106966,0.6386463867561544,12.526493793590554,0.0,0.0,1.0,0,0,0,0,0,0,16,0
11,25,9,16,8,1.7777777777777777,39.6240625180289,0.8450898622661112,2.5281176756021226,3.559960870039986,0.0,0.0,1.0,1,1,0,0,0,0,18,1
12,25,9,16,8,1.7777777777777777,39.6240625180289,0.8450898622661112,2.5281176756021226,3.559960870039986,0.0,0.0,1.0,0,0,0,0,0,0,18,0
13,31,9,22,11,2.4444444444444446,49.13383752235584,0.8450898622661112,2.5281176756021226,3.559960870039986,0.0,0.0,1.0,0,0,0,0,0,0,18,3
14,34,10,24,12,2.4,53.8887250245193,0.8450898622661112,2.5281176756021226,3.955512077822207,0.0,0.0,1.0,1,1,0,0,0,1,20,0
15,38,12,26,13,2.1666666666666665,60.22857502740393,0.8450898622661112,2.5281176756021226,4.746614493386648,0.0,0.0,1.0,2,2,0,0,0,1,24,0
16,38,12,26,13,2.1666666666666665,60.22857502740393,0.8450898622661112,2.5281176756021226,4.746614493386648,0.0,0.0,1.0,0,0,0,0,0,0,24,0
