label,score,best_time,best_W_relational,best_sv1,best_damage_sv1,best_damage_active_power,best_leakage_gain,mean_slack_occupancy,final_W_relational,final_sv1,final_damage_sv1,final_damage_active_power,final_leakage_gain,final_slack_occupancy
committed_minimal_dL2,3.145681187523279,1.68,1.538399163921743,0.010909584691362342,-0.001137157600424819,-2.6021305336952676e-05,0.0,0.0,0.5064240311745906,0.028570691131566208,-0.0030774375821076803,-0.00015569869058628923,0.0,0.0
committed_oversized_dL6_weakslack,19.182710024362905,8.72,1.784803220570115,0.022700874166734025,0.01793578878741693,0.0008616586525533139,7.045473255368007,0.03732031442043045,1.0317430659791795,0.025335255154691195,0.02008832965341032,0.0013714598168277563,9.489842877041877,0.10108722801579396
committed_oversized_dL6_randweak,10.369381060773865,8.72,1.6397134061206475,0.021710208571216524,0.017542901639364564,0.0008446006303105217,6.8410622780589945,0.023129189432293952,0.9547896495853827,0.027151804810853566,0.020400486149002726,0.0014837473274226204,5.1522908147031865,0.06355044196264917
