t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,14.578015300928271,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.31994917515918486,0.13719288659771456,14.578015300928271,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,3,7,4,2,1.3333333333333333,11.094737505048093,0.31994917515918486,0.13719288659771456,21.867022951392407,0.0,0.0,1.0,1,1,0,0,0,1,6,0
3,3,7,4,2,1.3333333333333333,11.094737505048093,0.31994917515918486,0.13719288659771456,21.867022951392407,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,3,7,4,2,1.3333333333333333,11.094737505048093,0.31994917515918486,0.13719288659771456,21.867022951392407,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.31994917515918486,0.13719288659771456,21.867022951392407,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,4,10,6,3,1.5,15.84962500721156,0.37332306610948657,0.21794307865077123,18.353416060573966,0.0,0.0,1.0,1,1,0,0,0,1,8,0
7,5,13,8,4,1.6,20.604512509375027,0.47081046863279225,0.437146436211403,11.437814850632826,0.0,0.0,1.0,1,1,0,0,0,1,10,0
8,6,16,10,5,1.6666666666666667,25.359400011538497,0.4752134584054494,0.4495259881659267,13.347392938237224,0.0,0.0,1.0,1,1,0,0,0,1,12,0
9,7,19,12,6,1.7142857142857142,30.114287513701967,0.7736226954538973,1.9394394050377903,3.6092903866020003,0.0,0.0,1.0,2,1,0,1,0,1,14,0
10,7,19,12,6,1.7142857142857142,30.114287513701967,0.7736226954538973,1.9394394050377903,3.6092903866020003,0.0,0.0,1.0,0,0,0,0,0,0,14,0
