t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,9.383948147716273,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.3705543611870672,0.21312990742459828,9.383948147716273,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.3705543611870672,0.21312990742459828,9.383948147716273,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.3705543611870672,0.21312990742459828,9.383948147716273,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.3705543611870672,0.21312990742459828,9.383948147716273,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.5478556324344213,0.6887902677080477,4.3554622366871,0.0,0.0,1.0,1,1,0,0,0,1,6,0
6,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,1,1,0,0,0,1,8,0
7,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,0,0,0,0,0,0,8,0
8,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,0,0,0,0,0,0,8,0
9,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,0,0,0,0,0,0,8,0
10,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,0,0,0,0,0,0,8,0
11,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,0,0,0,0,0,0,8,0
12,4,10,6,3,1.5,15.84962500721156,0.5478556324344213,0.6887902677080477,5.8072829822494665,0.0,0.0,1.0,0,0,0,0,0,0,8,0
13,5,13,8,4,1.6,20.604512509375027,0.5478556324344213,0.6887902677080477,7.2591037278118336,0.0,0.0,1.0,1,1,0,0,0,1,10,0
14,6,14,8,4,1.3333333333333333,22.189475010096185,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,1,1,0,0,0,0,12,0
15,6,14,8,4,1.3333333333333333,22.189475010096185,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,0
16,6,14,8,4,1.3333333333333333,22.189475010096185,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,0
17,6,14,8,4,1.3333333333333333,22.189475010096185,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,0
18,6,16,10,5,1.6666666666666667,25.359400011538497,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,1
19,6,16,10,5,1.6666666666666667,25.359400011538497,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,0
20,6,18,12,6,2.0,28.52932501298081,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,1
21,6,18,12,6,2.0,28.52932501298081,0.6712677524196653,1.266998095521714,4.735603014090854,0.0,0.0,1.0,0,0,0,0,0,0,12,0
22,7,21,14,7,2.0,33.284212515144276,0.7501558623874678,1.7682478229127794,3.9587211188922145,0.0,0.0,1.0,1,1,0,0,0,1,14,0
23,8,22,14,7,1.75,34.86917501586544,0.7501558623874678,1.7682478229127794,4.524252707305388,0.0,0.0,1.0,1,1,0,0,0,0,16,0
24,8,22,14,7,1.75,34.86917501586544,0.7501558623874678,1.7682478229127794,4.524252707305388,0.0,0.0,1.0,0,0,0,0,0,0,16,0
25,10,26,16,8,1.6,41.209025018750054,0.7501558623874678,1.7682478229127794,5.655315884131735,0.0,0.0,1.0,2,2,0,0,0,1,20,0
26,10,26,16,8,1.6,41.209025018750054,0.7501558623874678,1.7682478229127794,5.655315884131735,0.0,0.0,1.0,0,0,0,0,0,0,20,0
27,10,26,16,8,1.6,41.209025018750054,0.7501558623874678,1.7682478229127794,5.655315884131735,0.0,0.0,1.0,0,0,0,0,0,0,20,0
28,10,26,16,8,1.6,41.209025018750054,0.7501558623874678,1.7682478229127794,5.655315884131735,0.0,0.0,1.0,0,0,0,0,0,0,20,0
29,10,28,18,9,1.8,44.37895002019237,0.7501558623874678,1.7682478229127794,5.655315884131735,0.0,0.0,1.0,0,0,0,0,0,0,20,1
30,11,31,20,10,1.8181818181818181,49.13383752235584,0.8996316314448789,3.049880058571705,3.6066992107064793,0.0,0.0,1.0,1,1,0,0,0,1,22,0
