t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,170.95339978584187,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,3,7,4,2,1.3333333333333333,11.094737505048093,0.34880212661949406,0.17775670104907257,16.877000879825072,0.0,0.0,1.0,1,1,0,0,0,1,6,0
2,3,7,4,2,1.3333333333333333,11.094737505048093,0.34880212661949406,0.17775670104907257,16.877000879825072,0.0,0.0,1.0,0,0,0,0,0,0,6,0
3,3,7,4,2,1.3333333333333333,11.094737505048093,0.34880212661949406,0.17775670104907257,16.877000879825072,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,4,10,6,3,1.5,15.84962500721156,0.5461153495277565,0.6822471957253754,5.862977561596483,0.0,0.0,1.0,1,1,0,0,0,1,8,0
5,4,10,6,3,1.5,15.84962500721156,0.5461153495277565,0.6822471957253754,5.862977561596483,0.0,0.0,1.0,0,0,0,0,0,0,8,0
6,4,10,6,3,1.5,15.84962500721156,0.5461153495277565,0.6822471957253754,5.862977561596483,0.0,0.0,1.0,0,0,0,0,0,0,8,0
7,4,10,6,3,1.5,15.84962500721156,0.5461153495277565,0.6822471957253754,5.862977561596483,0.0,0.0,1.0,0,0,0,0,0,0,8,0
8,5,13,8,4,1.6,20.604512509375027,0.5639148357181124,0.7511543218426532,6.6564217959027685,0.0,0.0,1.0,1,1,0,0,0,1,10,0
9,6,16,10,5,1.6666666666666667,25.359400011538497,0.7803462201531846,1.9904469289517748,3.0143983809504373,0.0,0.0,1.0,1,1,0,0,0,1,12,0
10,6,16,10,5,1.6666666666666667,25.359400011538497,0.7803462201531846,1.9904469289517748,3.0143983809504373,0.0,0.0,1.0,0,0,0,0,0,0,12,0
11,6,16,10,5,1.6666666666666667,25.359400011538497,0.7803462201531846,1.9904469289517748,3.0143983809504373,0.0,0.0,1.0,0,0,0,0,0,0,12,0
12,8,22,14,7,1.75,34.86917501586544,0.7803462201531846,1.9904469289517748,4.01919784126725,0.0,0.0,1.0,2,2,0,0,0,2,16,0
13,8,22,14,7,1.75,34.86917501586544,0.7803462201531846,1.9904469289517748,4.01919784126725,0.0,0.0,1.0,0,0,0,0,0,0,16,0
14,8,22,14,7,1.75,34.86917501586544,0.7803462201531846,1.9904469289517748,4.01919784126725,0.0,0.0,1.0,0,0,0,0,0,0,16,0
15,8,22,14,7,1.75,34.86917501586544,0.7803462201531846,1.9904469289517748,4.01919784126725,0.0,0.0,1.0,0,0,0,0,0,0,16,0
16,8,22,14,7,1.75,34.86917501586544,0.7803462201531846,1.9904469289517748,4.01919784126725,0.0,0.0,1.0,0,0,0,0,0,0,16,0
17,9,25,16,8,1.7777777777777777,39.6240625180289,0.7803462201531846,1.9904469289517748,4.521597571425656,0.0,0.0,1.0,1,1,0,0,0,1,18,0
18,9,25,16,8,1.7777777777777777,39.6240625180289,0.7803462201531846,1.9904469289517748,4.521597571425656,0.0,0.0,1.0,0,0,0,0,0,0,18,0
19,11,29,18,9,1.6363636363636365,45.963912520913524,1.0745476095961595,5.1971541268384565,2.116542964003175,0.0,0.0,1.0,2,2,0,0,0,1,22,0
20,11,29,18,9,1.6363636363636365,45.963912520913524,1.0745476095961595,5.1971541268384565,2.116542964003175,0.0,0.0,1.0,0,0,0,0,0,0,22,0
21,12,30,18,9,1.5,47.548875021634686,1.0745476095961595,5.1971541268384565,2.3089559607307364,0.0,0.0,1.0,1,1,0,0,0,0,24,0
22,13,37,24,12,1.8461538461538463,58.64361252668277,1.3142065869445694,9.507788844953856,1.367300032846185,0.0,0.0,1.0,2,1,0,1,0,1,26,2
23,13,37,24,12,1.8461538461538463,58.64361252668277,1.3142065869445694,9.507788844953856,1.367300032846185,0.0,0.0,1.0,0,0,0,0,0,0,26,0
24,15,43,28,14,1.8666666666666667,68.15338753100971,1.3142065869445694,9.507788844953856,1.5776538840532905,0.0,0.0,1.0,2,2,0,0,0,2,30,0
25,18,50,32,16,1.7777777777777777,79.2481250360578,1.6664440363912556,19.384777019765135,0.9285636859091447,0.0,0.0,1.0,3,3,0,0,0,2,36,0
26,19,59,40,20,2.1052631578947367,93.51278754254821,1.6664440363912556,19.384777019765135,0.9801505573485417,0.0,0.0,1.0,1,1,0,0,0,1,38,3
27,22,68,46,23,2.090909090909091,107.77745004903862,1.6664440363912556,19.384777019765135,1.1349111716667324,0.0,0.0,1.0,3,3,0,0,0,2,44,1
28,23,69,46,23,2.0,109.36241254975977,1.6664440363912556,19.384777019765135,1.1864980431061294,0.0,0.0,1.0,1,1,0,0,0,0,46,0
