t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,2,4,2,1,1.0,6.339850002884624,0.171363449936875,0.02107866977189062,94.88264779721027,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,1,1,0,0,0,1,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,3,7,4,2,1.3333333333333333,11.094737505048093,0.46908054984329006,0.4323454431537729,6.938895847071495,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,4,10,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,1,1,0,0,0,1,8,0
21,4,10,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
22,4,10,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
23,4,10,6,3,1.5,15.84962500721156,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
24,4,12,8,4,2.0,19.019550008653873,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,1
25,4,12,8,4,2.0,19.019550008653873,0.46908054984329006,0.4323454431537729,9.251861129428661,0.0,0.0,1.0,0,0,0,0,0,0,8,0
26,5,15,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,1,1,0,0,0,1,10,0
27,5,15,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,0,0,0,0,0,0,10,0
28,5,15,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,0,0,0,0,0,0,10,0
29,5,15,10,5,2.0,23.774437510817343,0.46908054984329006,0.4323454431537729,11.564826411785827,0.0,0.0,1.0,0,0,0,0,0,0,10,0
30,7,21,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,2,2,0,0,0,2,14,0
31,7,21,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,0,0,0,0,0,0,14,0
32,7,21,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,0,0,0,0,0,0,14,0
33,7,21,14,7,2.0,33.284212515144276,0.5566036357050912,0.7223151528995533,9.69106071207319,0.0,0.0,1.0,0,0,0,0,0,0,14,0
34,8,24,16,8,2.0,38.039100017307746,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,1,1,0,0,0,1,16,0
35,8,26,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,1
36,8,26,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
37,8,26,18,9,2.25,41.209025018750054,1.2224355972402843,7.651852211300731,1.0454984988059628,0.0,0.0,1.0,0,0,0,0,0,0,16,0
