t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,74.60686982459949,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.1856610728405492,0.026807182833189405,74.60686982459949,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,3,7,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,1,1,0,0,0,1,6,0
3,3,7,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,3,7,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.2872589269840437,0.09929084597810008,30.214265680259086,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,1,1,0,0,0,1,8,0
9,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
10,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
11,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
12,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
13,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
14,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
15,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
16,4,10,6,3,1.5,15.84962500721156,0.3645040696146165,0.2028596882690751,19.718062440746532,0.0,0.0,1.0,0,0,0,0,0,0,8,0
17,5,13,8,4,1.6,20.604512509375027,0.36642802308470324,0.20608892215908392,24.261371972921502,0.0,0.0,1.0,1,1,0,0,0,1,10,0
