t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.06658835893774567,0.004188790204786391,477.464829275686,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,1,1,0,0,0,1,6,0
3,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,1,0,0,1,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,3,7,4,2,1.3333333333333333,11.094737505048093,0.7326696060617864,1.6474533905156696,1.8209923371859216,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,4,10,6,3,1.5,15.84962500721156,0.7326696060617864,1.6474533905156696,2.4279897829145622,0.0,0.0,1.0,1,1,0,0,0,1,8,0
17,4,10,6,3,1.5,15.84962500721156,0.7326696060617864,1.6474533905156696,2.4279897829145622,0.0,0.0,1.0,0,0,0,0,0,0,8,0
18,4,10,6,3,1.5,15.84962500721156,0.7326696060617864,1.6474533905156696,2.4279897829145622,0.0,0.0,1.0,0,0,0,0,0,0,8,0
19,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,1,1,0,0,0,1,10,0
20,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
21,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
22,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
23,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
24,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
25,5,13,8,4,1.6,20.604512509375027,0.7326696060617864,1.6474533905156696,3.0349872286432027,0.0,0.0,1.0,0,0,0,0,0,0,10,0
26,6,16,10,5,1.6666666666666667,25.359400011538497,0.7758161637191892,1.9559830196918624,3.0675112920689953,0.0,0.0,1.0,1,1,0,0,0,1,12,0
27,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,1,1,0,0,0,1,14,0
28,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
29,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
30,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
31,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
32,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
33,7,19,12,6,1.7142857142857142,30.114287513701967,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
34,7,21,14,7,2.0,33.284212515144276,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,1
35,7,21,14,7,2.0,33.284212515144276,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,0
36,7,23,16,8,2.2857142857142856,36.45413751658659,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,1
37,7,25,18,9,2.5714285714285716,39.6240625180289,0.7758161637191892,1.9559830196918624,3.5787631740804944,0.0,0.0,1.0,0,0,0,0,0,0,14,1
38,8,26,18,9,2.25,41.209025018750054,0.7758161637191892,1.9559830196918624,4.0900150560919935,0.0,0.0,1.0,1,1,0,0,0,0,16,0
39,8,26,18,9,2.25,41.209025018750054,0.7758161637191892,1.9559830196918624,4.0900150560919935,0.0,0.0,1.0,0,0,0,0,0,0,16,0
40,8,26,18,9,2.25,41.209025018750054,0.7758161637191892,1.9559830196918624,4.0900150560919935,0.0,0.0,1.0,0,0,0,0,0,0,16,0
41,9,29,20,10,2.2222222222222223,45.963912520913524,0.7758161637191892,1.9559830196918624,4.601266938103493,0.0,0.0,1.0,1,1,0,0,0,1,18,0
42,10,34,24,12,2.4,53.8887250245193,0.7758161637191892,1.9559830196918624,5.1125188201149925,0.0,0.0,1.0,1,1,0,0,0,0,20,2
43,11,37,26,13,2.3636363636363638,58.64361252668277,0.7758161637191892,1.9559830196918624,5.6237707021264915,0.0,0.0,1.0,1,1,0,0,0,1,22,0
44,11,39,28,14,2.5454545454545454,61.81353752812509,0.7758161637191892,1.9559830196918624,5.6237707021264915,0.0,0.0,1.0,0,0,0,0,0,0,22,1
45,13,47,34,17,2.6153846153846154,74.49323753389433,1.4214757179118405,12.031144566396216,1.0805289495323547,0.0,0.0,1.0,2,2,0,0,0,2,26,1
46,14,50,36,18,2.5714285714285716,79.2481250360578,1.4214757179118405,12.031144566396216,1.1636465610348434,0.0,0.0,1.0,3,1,0,2,0,0,28,1
47,14,50,36,18,2.5714285714285716,79.2481250360578,1.4214757179118405,12.031144566396216,1.1636465610348434,0.0,0.0,1.0,0,0,0,0,0,0,28,0
48,14,50,36,18,2.5714285714285716,79.2481250360578,1.4214757179118405,12.031144566396216,1.1636465610348434,0.0,0.0,1.0,1,0,0,1,0,0,28,0
49,16,54,38,19,2.375,85.58797503894243,1.4214757179118405,12.031144566396216,1.3298817840398212,0.0,0.0,1.0,2,2,0,0,0,1,32,0
50,19,57,38,19,2.0,90.3428625411059,1.4214757179118405,12.031144566396216,1.5792346185472876,0.0,0.0,1.0,3,3,0,0,0,0,38,0
51,21,59,38,19,1.8095238095238095,93.51278754254821,1.4214757179118405,12.031144566396216,1.7454698415522651,0.0,0.0,1.0,3,2,0,1,0,0,42,0
52,23,63,40,20,1.7391304347826086,99.85263754543283,1.4214757179118405,12.031144566396216,1.9117050645572429,0.0,0.0,1.0,2,2,0,0,0,0,46,1
53,25,67,42,21,1.68,106.19248754831744,1.4214757179118405,12.031144566396216,2.0779402875622206,0.0,0.0,1.0,2,2,0,0,0,0,50,1
54,26,70,44,22,1.6923076923076923,110.94737505048093,1.4214757179118405,12.031144566396216,2.1610578990647094,0.0,0.0,1.0,2,1,0,1,0,0,52,1
55,27,73,46,23,1.7037037037037037,115.7022625526444,1.4214757179118405,12.031144566396216,2.244175510567198,0.0,0.0,1.0,1,1,0,0,0,0,54,1
56,31,83,52,26,1.6774193548387097,131.55188755985594,1.4214757179118405,12.031144566396216,2.5766459565771536,0.0,0.0,1.0,4,4,0,0,0,3,62,0
57,34,90,56,28,1.6470588235294117,142.64662506490404,1.4214757179118405,12.031144566396216,2.82599879108462,0.0,0.0,1.0,3,3,0,0,0,2,68,0
58,35,91,56,28,1.6,144.2315875656252,1.4214757179118405,12.031144566396216,2.9091164025871086,0.0,0.0,1.0,3,1,0,2,0,0,70,0
59,35,93,58,29,1.6571428571428573,147.40151256706753,1.4214757179118405,12.031144566396216,2.9091164025871086,0.0,0.0,1.0,1,0,0,1,0,0,70,1
60,35,99,64,32,1.8285714285714285,156.91128757139444,1.4214757179118405,12.031144566396216,2.9091164025871086,0.0,0.0,1.0,0,0,0,0,0,0,70,3
61,39,105,66,33,1.6923076923076923,166.42106257572138,1.4778024065835436,13.518786759792585,2.8848742637167217,0.0,0.0,1.0,4,4,0,0,0,1,78,0
62,40,106,66,33,1.65,168.00602507644254,1.4778024065835436,13.518786759792585,2.9588453986838172,0.0,0.0,1.0,2,1,0,1,0,0,80,0
63,41,109,68,34,1.6585365853658536,172.760912578606,1.4778024065835436,13.518786759792585,3.0328165336509127,0.0,0.0,1.0,1,1,0,0,0,0,82,1
64,44,114,70,35,1.5909090909090908,180.6857250822118,1.4778024065835436,13.518786759792585,3.254729938552199,0.0,0.0,1.0,3,3,0,0,0,1,88,0
65,45,119,74,37,1.6444444444444444,188.61053758581755,1.4778024065835436,13.518786759792585,3.3287010735192943,0.0,0.0,1.0,1,1,0,0,0,0,90,2
66,46,130,84,42,1.826086956521739,206.0451250937503,1.4778024065835436,13.518786759792585,3.40267220848639,0.0,0.0,1.0,2,1,0,1,0,1,92,4
67,49,137,88,44,1.7959183673469388,217.1398625987984,1.4778024065835436,13.518786759792585,3.624585613387676,0.0,0.0,1.0,3,3,0,0,0,2,98,0
68,50,142,92,46,1.84,225.06467510240418,1.4778024065835436,13.518786759792585,3.6985567483547714,0.0,0.0,1.0,3,1,0,2,0,1,100,1
69,52,150,98,49,1.8846153846153846,237.74437510817341,1.4778024065835436,13.518786759792585,3.8464990182889625,0.0,0.0,1.0,3,2,0,1,0,2,104,1
70,53,153,100,50,1.8867924528301887,242.49926261033687,1.4778024065835436,13.518786759792585,3.920470153256058,0.0,0.0,1.0,2,1,0,1,0,0,106,1
71,53,161,108,54,2.0377358490566038,255.17896261610613,1.4778024065835436,13.518786759792585,3.920470153256058,0.0,0.0,1.0,2,0,0,2,0,0,106,4
72,59,175,116,58,1.9661016949152543,277.3684376262023,1.4778024065835436,13.518786759792585,4.364296963058631,0.0,0.0,1.0,7,6,0,1,0,4,118,0
73,61,183,122,61,2.0,290.04813763197154,1.5740696639899796,16.336554151737857,3.733957567392565,0.0,0.0,1.0,4,2,0,2,0,2,122,1
74,62,186,124,62,2.0,294.80302513413505,1.5740696639899796,16.336554151737857,3.7951699865301483,0.0,0.0,1.0,2,1,0,1,0,1,124,0
75,66,204,138,69,2.090909090909091,323.33235014711585,1.6210740816897622,17.844204669095856,3.6986798360536928,0.0,0.0,1.0,4,4,0,0,0,4,132,3
76,73,219,146,73,2.0,347.1067876579332,1.6210740816897622,17.844204669095856,4.09096406108969,0.0,0.0,1.0,7,7,0,0,0,3,146,1
77,78,232,154,77,1.9743589743589745,367.7113001673082,1.6210740816897622,17.844204669095856,4.3711670789725465,0.0,0.0,1.0,7,5,0,2,0,2,156,2
78,80,236,156,78,1.95,374.05115017019284,1.6210740816897622,17.844204669095856,4.483248286125688,0.0,0.0,1.0,2,2,0,0,0,0,160,1
79,87,251,164,82,1.8850574712643677,397.82558768101023,1.6210740816897622,17.844204669095856,4.875532511161686,0.0,0.0,1.0,10,7,0,3,0,3,174,1
80,94,260,166,83,1.7659574468085106,412.09025018750054,1.6210740816897622,17.844204669095856,5.267816736197684,0.0,0.0,1.0,11,7,0,4,0,1,188,0
81,102,274,172,86,1.6862745098039216,434.2797251975968,1.7947591720074894,24.21626461843609,4.2120451525932845,0.0,0.0,1.0,8,8,0,0,0,3,204,0
82,109,291,182,91,1.6697247706422018,461.22408770985646,1.7947591720074894,24.21626461843609,4.501107074830079,0.0,0.0,1.0,8,7,0,1,0,3,218,2
83,112,304,192,96,1.7142857142857142,481.8286002192315,1.877939123462835,27.741704323944685,4.037242942688618,0.0,0.0,1.0,5,3,0,2,0,2,224,3
84,117,323,206,103,1.7606837606837606,511.9428877329334,1.877939123462835,27.741704323944685,4.2174770026300745,0.0,0.0,1.0,7,5,0,2,0,4,234,3
85,119,329,210,105,1.7647058823529411,521.4526627372603,1.877939123462835,27.741704323944685,4.289570626606657,0.0,0.0,1.0,7,2,0,5,0,0,238,2
86,125,347,222,111,1.776,549.9819877502412,1.877939123462835,27.741704323944685,4.505851498536404,0.0,0.0,1.0,12,6,0,6,0,3,250,3
87,134,372,238,119,1.7761194029850746,589.6060502682701,1.877939123462835,27.741704323944685,4.830272806431025,0.0,0.0,1.0,11,9,0,2,0,4,268,4
88,141,391,250,125,1.7730496453900708,619.720337781972,1.8817003338071125,27.908724923042072,5.052183515685707,0.0,0.0,1.0,8,7,0,1,0,3,282,3
89,146,406,260,130,1.7808219178082192,643.4947752927894,2.0773160619449533,37.54882459278616,3.8882708469135236,0.0,0.0,1.0,11,5,0,6,0,4,292,1
90,157,423,266,133,1.694267515923567,670.4391378050491,2.0773160619449533,37.54882459278616,4.181222760037145,0.0,0.0,1.0,14,11,0,3,0,1,314,2
91,165,441,276,138,1.6727272727272726,698.9684628180298,2.0773160619449533,37.54882459278616,4.394278696854325,0.0,0.0,1.0,10,8,0,2,0,3,330,2
92,170,456,286,143,1.6823529411764706,722.7429003288471,2.0773160619449533,37.54882459278616,4.527438657365062,0.0,0.0,1.0,12,5,0,7,0,2,340,3
93,181,483,302,151,1.6685082872928176,765.5368878483184,2.0773160619449533,37.54882459278616,4.820390570488684,0.0,0.0,1.0,16,11,0,5,0,4,362,4
94,184,498,314,157,1.7065217391304348,789.3113253591357,2.0773160619449533,37.54882459278616,4.900286546795126,0.0,0.0,1.0,8,3,0,5,0,2,368,4
95,193,529,336,168,1.7409326424870466,838.4451628814916,2.0773160619449533,37.54882459278616,5.139974475714453,0.0,0.0,1.0,10,9,0,1,0,5,386,6
96,205,561,356,178,1.7365853658536585,889.1639629045685,2.0773160619449533,37.54882459278616,5.459558380940222,0.0,0.0,1.0,16,12,0,4,0,4,410,6
97,209,573,364,182,1.7416267942583732,908.1835129132224,2.0773160619449533,37.54882459278616,5.5660863493488115,0.0,0.0,1.0,10,4,0,6,0,1,418,3
98,218,596,378,189,1.7339449541284404,944.6376504298091,2.0773160619449533,37.54882459278616,5.805774278268139,0.0,0.0,1.0,13,9,0,4,0,3,436,4
99,233,627,394,197,1.6909871244635193,993.7714879521649,2.0862984229534893,38.03801966504945,6.125450327112794,0.0,0.0,1.0,21,15,0,6,0,6,466,2
100,238,642,404,202,1.6974789915966386,1017.5459254629823,2.0862984229534893,38.03801966504945,6.256897759025085,0.0,0.0,1.0,10,5,0,5,0,1,476,4
101,243,657,414,207,1.7037037037037037,1041.3203629737995,2.0862984229534893,38.03801966504945,6.388345190937377,0.0,0.0,1.0,11,5,0,6,0,1,486,4
102,252,690,438,219,1.7380952380952381,1093.6241254975976,2.1858061894330354,43.74451073587994,5.760722791518288,0.0,0.0,1.0,20,9,0,11,0,6,500,6
103,264,724,460,230,1.7424242424242424,1147.5128505221169,2.1858061894330354,43.74451073587994,6.03504292444773,0.0,0.0,1.0,19,12,0,7,0,4,500,7
104,276,758,482,241,1.7463768115942029,1201.4015755466362,2.1858061894330354,43.74451073587994,6.309363057377172,0.0,0.0,1.0,23,12,0,11,0,7,500,4
105,288,790,502,251,1.7430555555555556,1252.1203755697134,2.1858061894330354,43.74451073587994,6.583683190306615,0.0,0.0,1.0,21,12,0,9,0,6,500,4
106,297,829,532,266,1.7912457912457913,1313.9339130978383,2.1858061894330354,43.74451073587994,6.789423290003696,0.0,0.0,1.0,17,9,0,8,0,7,500,8
107,307,859,552,276,1.798045602605863,1361.482788119473,2.1858061894330354,43.74451073587994,7.018023400778231,0.0,0.0,1.0,19,10,0,9,0,8,500,2
108,318,890,572,286,1.79874213836478,1410.616625641829,2.1858061894330354,43.74451073587994,7.26948352263022,0.0,0.0,1.0,19,11,0,8,0,6,500,4
109,335,929,594,297,1.773134328358209,1472.430163169954,2.1858061894330354,43.74451073587994,7.65810371094693,0.0,0.0,1.0,32,17,0,15,0,7,500,4
110,348,978,630,315,1.8103448275862069,1550.0933257052907,2.1858061894330354,43.74451073587994,7.955283854953826,0.0,0.0,1.0,26,13,0,13,0,10,500,8
111,368,1038,670,335,1.8206521739130435,1645.1910757485603,2.24280254066377,47.25651899296256,7.787285391351033,0.0,0.0,1.0,25,20,0,5,0,12,500,8
112,385,1081,696,348,1.8077922077922077,1713.34446327957,2.2678468803075624,48.857337395795504,7.880085582255487,0.0,0.0,1.0,34,17,0,17,0,10,500,3
113,409,1135,726,363,1.7750611246943766,1798.9324383185121,2.2678468803075624,48.857337395795504,8.371311696474011,0.0,0.0,1.0,38,24,0,14,0,11,500,4
114,428,1186,758,379,1.7710280373831775,1879.765525855291,2.2678468803075624,48.857337395795504,8.760199036897008,0.0,0.0,1.0,35,19,0,16,0,10,500,6
115,442,1222,780,390,1.7647058823529411,1936.8241758812528,2.2678468803075624,48.857337395795504,9.046747603524482,0.0,0.0,1.0,22,14,0,8,0,6,500,5
116,455,1259,804,402,1.767032967032967,1995.4677884079356,2.2678468803075624,48.857337395795504,9.312828415392849,0.0,0.0,1.0,28,13,0,15,0,10,500,2
117,465,1289,824,412,1.772043010752688,2043.0166634295701,2.4537009606743205,61.8804563938399,7.51448885639263,0.0,0.0,1.0,30,10,0,20,0,7,500,3
118,481,1319,838,419,1.7422037422037422,2090.5655384512047,2.4537009606743205,61.8804563938399,7.773051913816893,0.0,0.0,1.0,33,16,0,17,0,6,500,1
119,499,1373,874,437,1.751503006012024,2176.1535134901474,2.707625215869824,83.14846942872825,6.0013131141003635,0.0,0.0,1.0,33,18,0,15,0,14,500,4
120,525,1427,902,451,1.7180952380952381,2261.7414885290896,2.707625215869824,83.14846942872825,6.314006783372126,0.0,0.0,1.0,39,26,0,13,0,11,500,3
121,535,1455,920,460,1.719626168224299,2306.120438549282,2.707625215869824,83.14846942872825,6.434273579245881,0.0,0.0,1.0,24,10,0,14,0,4,500,5
122,560,1504,944,472,1.6857142857142857,2383.7836010846186,2.707625215869824,83.14846942872825,6.734940568930268,0.0,0.0,1.0,41,25,0,16,0,8,500,4
123,575,1551,976,488,1.6973913043478261,2458.276838618513,2.707625215869824,83.14846942872825,6.9153407627409,0.0,0.0,1.0,41,15,0,26,0,9,500,7
124,592,1598,1006,503,1.6993243243243243,2532.7700761524075,2.707625215869824,83.14846942872825,7.119794315726283,0.0,0.0,1.0,36,17,0,19,0,9,500,6
125,614,1646,1032,516,1.6807817589576548,2608.8482761870227,2.707625215869824,83.14846942872825,7.3843812666485436,0.0,0.0,1.0,52,22,0,30,0,10,500,3
126,635,1699,1064,532,1.6755905511811024,2692.851288725244,2.7676805767644757,88.80481361343205,7.150513290463728,0.0,0.0,1.0,38,21,0,17,0,11,500,5
127,662,1760,1098,549,1.6586102719033233,2789.534001269235,2.7676805767644757,88.80481361343205,7.454550863444075,0.0,0.0,1.0,48,27,0,21,0,13,500,4
128,682,1812,1130,565,1.656891495601173,2871.9520513067346,2.7676805767644757,88.80481361343205,7.679763880466554,0.0,0.0,1.0,46,20,0,26,0,12,500,4
129,695,1841,1146,573,1.6489208633093526,2917.9159638276483,2.7676805767644757,88.80481361343205,7.8261523415311665,0.0,0.0,1.0,35,13,0,22,0,6,500,2
130,713,1879,1166,583,1.6353436185133239,2978.1445388550524,2.7676805767644757,88.80481361343205,8.028844056851398,0.0,0.0,1.0,56,18,0,38,0,8,500,2
131,734,1926,1192,596,1.6239782016348774,3052.637776388947,2.7676805767644757,88.80481361343205,8.265317724725001,0.0,0.0,1.0,43,21,0,22,0,8,500,5
