t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,123.84598939178774,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.15680255914493224,0.01614908976723489,123.84598939178774,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.15680255914493224,0.01614908976723489,123.84598939178774,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.15680255914493224,0.01614908976723489,123.84598939178774,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.15680255914493224,0.01614908976723489,123.84598939178774,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.15680255914493224,0.01614908976723489,123.84598939178774,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.54797959266513,0.6892579196729431,4.352507115802917,0.0,0.0,1.0,1,1,0,0,0,1,6,0
7,3,9,6,3,2.0,14.264662506490405,0.54797959266513,0.6892579196729431,4.352507115802917,0.0,0.0,1.0,0,0,0,0,0,0,6,1
8,3,9,6,3,2.0,14.264662506490405,0.54797959266513,0.6892579196729431,4.352507115802917,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,9,6,3,2.0,14.264662506490405,0.54797959266513,0.6892579196729431,4.352507115802917,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,3,9,6,3,2.0,14.264662506490405,0.54797959266513,0.6892579196729431,4.352507115802917,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,3,9,6,3,2.0,14.264662506490405,0.54797959266513,0.6892579196729431,4.352507115802917,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,4,12,8,4,2.0,19.019550008653873,0.54797959266513,0.6892579196729431,5.803342821070555,0.0,0.0,1.0,1,1,0,0,0,1,8,0
13,4,12,8,4,2.0,19.019550008653873,0.54797959266513,0.6892579196729431,5.803342821070555,0.0,0.0,1.0,0,0,0,0,0,0,8,0
14,4,14,10,5,2.5,22.189475010096185,0.54797959266513,0.6892579196729431,5.803342821070555,0.0,0.0,1.0,0,0,0,0,0,0,8,1
15,5,17,12,6,2.4,26.94436251225965,0.54797959266513,0.6892579196729431,7.254178526338194,0.0,0.0,1.0,1,1,0,0,0,1,10,0
16,5,17,12,6,2.4,26.94436251225965,0.54797959266513,0.6892579196729431,7.254178526338194,0.0,0.0,1.0,1,0,0,1,0,0,10,0
17,7,21,14,7,2.0,33.284212515144276,0.54797959266513,0.6892579196729431,10.155849936873471,0.0,0.0,1.0,2,2,0,0,0,0,14,1
18,7,23,16,8,2.2857142857142856,36.45413751658659,0.54797959266513,0.6892579196729431,10.155849936873471,0.0,0.0,1.0,0,0,0,0,0,0,14,1
19,8,26,18,9,2.25,41.209025018750054,0.54797959266513,0.6892579196729431,11.60668564214111,0.0,0.0,1.0,1,1,0,0,0,1,16,0
20,8,26,18,9,2.25,41.209025018750054,0.54797959266513,0.6892579196729431,11.60668564214111,0.0,0.0,1.0,0,0,0,0,0,0,16,0
21,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,2,1,0,1,0,0,18,0
22,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,0,0,0,0,0,0,18,0
23,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,0,0,0,0,0,0,18,0
24,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,0,0,0,0,0,0,18,0
25,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,0,0,0,0,0,0,18,0
26,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,0,0,0,0,0,0,18,0
27,9,27,18,9,2.0,42.793987519471216,0.54797959266513,0.6892579196729431,13.057521347408748,0.0,0.0,1.0,0,0,0,0,0,0,18,0
28,11,31,20,10,1.8181818181818181,49.13383752235584,1.1527242884629643,6.416008659941366,1.7144615263191565,0.0,0.0,1.0,2,2,0,0,0,1,22,0
29,11,31,20,10,1.8181818181818181,49.13383752235584,1.1527242884629643,6.416008659941366,1.7144615263191565,0.0,0.0,1.0,0,0,0,0,0,0,22,0
30,12,32,20,10,1.6666666666666667,50.718800023076994,1.1527242884629643,6.416008659941366,1.8703216650754433,0.0,0.0,1.0,1,1,0,0,0,0,24,0
31,14,36,22,11,1.5714285714285714,57.058650025961626,1.1527242884629643,6.416008659941366,2.1820419425880173,0.0,0.0,1.0,2,2,0,0,0,1,28,0
32,16,46,30,15,1.875,72.90827503317318,1.1527242884629643,6.416008659941366,2.4937622201005913,0.0,0.0,1.0,2,2,0,0,0,2,32,2
33,17,49,32,16,1.8823529411764706,77.66316253533665,1.1527242884629643,6.416008659941366,2.649622358856878,0.0,0.0,1.0,1,1,0,0,0,1,34,0
34,18,54,36,18,2.0,85.58797503894243,1.1527242884629643,6.416008659941366,2.805482497613165,0.0,0.0,1.0,1,1,0,0,0,1,36,1
35,18,58,40,20,2.2222222222222223,91.92782504182705,1.1527242884629643,6.416008659941366,2.805482497613165,0.0,0.0,1.0,1,0,0,1,0,0,36,2
36,19,61,42,21,2.210526315789474,96.68271254399052,1.1527242884629643,6.416008659941366,2.961342636369452,0.0,0.0,1.0,1,1,0,0,0,0,38,1
37,21,65,44,22,2.0952380952380953,103.02256254687515,1.1527242884629643,6.416008659941366,3.273062913882026,0.0,0.0,1.0,2,2,0,0,0,1,42,0
38,23,69,46,23,2.0,109.36241254975977,1.511675177672568,14.46985085771702,1.5895118910457673,0.0,0.0,1.0,2,2,0,0,0,1,46,0
39,25,75,50,25,2.0,118.87218755408671,1.511675177672568,14.46985085771702,1.727730316354095,0.0,0.0,1.0,2,2,0,0,0,2,50,0
40,26,78,52,26,2.0,123.62707505625016,1.511675177672568,14.46985085771702,1.7968395290082588,0.0,0.0,1.0,1,1,0,0,0,1,52,0
41,28,86,58,29,2.0714285714285716,136.30677506201943,1.511675177672568,14.46985085771702,1.9350579543165864,0.0,0.0,1.0,2,2,0,0,0,2,56,1
42,28,88,60,30,2.142857142857143,139.47670006346175,1.511675177672568,14.46985085771702,1.9350579543165864,0.0,0.0,1.0,0,0,0,0,0,0,56,1
43,30,96,66,33,2.2,152.15640006923098,1.511675177672568,14.46985085771702,2.073276379624914,0.0,0.0,1.0,3,2,0,1,0,2,60,1
44,31,97,66,33,2.129032258064516,153.74136256995214,1.511675177672568,14.46985085771702,2.1423855922790778,0.0,0.0,1.0,1,1,0,0,0,0,62,0
45,33,101,68,34,2.0606060606060606,160.08121257283676,1.511675177672568,14.46985085771702,2.2806040175874056,0.0,0.0,1.0,3,2,0,1,0,0,66,1
