t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.004188790204786391,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
15,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
16,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
17,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
18,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
19,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
20,2,4,2,1,1.0,6.339850002884624,0.23668214079275193,0.05553734008879741,36.0118074938815,0.0,0.0,1.0,0,0,0,0,0,0,4,0
21,3,7,4,2,1.3333333333333333,11.094737505048093,0.5014237396069025,0.5280843338098763,5.680910808992254,0.0,0.0,1.0,1,1,0,0,0,1,6,0
22,4,10,6,3,1.5,15.84962500721156,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,1,1,0,0,0,1,8,0
23,4,10,6,3,1.5,15.84962500721156,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,0
24,4,10,6,3,1.5,15.84962500721156,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,0
25,4,12,8,4,2.0,19.019550008653873,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,1
26,4,12,8,4,2.0,19.019550008653873,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,0
27,4,12,8,4,2.0,19.019550008653873,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,0
28,4,12,8,4,2.0,19.019550008653873,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,0
29,4,14,10,5,2.5,22.189475010096185,0.5014237396069025,0.5280843338098763,7.574547745323006,0.0,0.0,1.0,0,0,0,0,0,0,8,1
30,5,17,12,6,2.4,26.94436251225965,0.5014237396069025,0.5280843338098763,9.468184681653756,0.0,0.0,1.0,1,1,0,0,0,1,10,0
31,5,17,12,6,2.4,26.94436251225965,0.5014237396069025,0.5280843338098763,9.468184681653756,0.0,0.0,1.0,0,0,0,0,0,0,10,0
32,7,23,16,8,2.2857142857142856,36.45413751658659,0.6723890334220739,1.2733578615296752,5.497276305021553,0.0,0.0,1.0,2,2,0,0,0,2,14,0
33,8,26,18,9,2.25,41.209025018750054,0.6723890334220739,1.2733578615296752,6.282601491453204,0.0,0.0,1.0,1,1,0,0,0,1,16,0
34,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,1,1,0,0,0,0,18,0
35,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,0,0,0,0,0,0,18,0
36,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,1,0,0,1,0,0,18,0
37,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,0,0,0,0,0,0,18,0
38,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,0,0,0,0,0,0,18,0
39,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,0,0,0,0,0,0,18,0
40,9,27,18,9,2.0,42.793987519471216,0.6723890334220739,1.2733578615296752,7.067926677884855,0.0,0.0,1.0,0,0,0,0,0,0,18,0
41,10,32,22,11,2.2,50.718800023076994,0.6723890334220739,1.2733578615296752,7.853251864316505,0.0,0.0,1.0,1,1,0,0,0,1,20,1
42,11,33,22,11,2.0,52.303762523798156,0.6723890334220739,1.2733578615296752,8.638577050748156,0.0,0.0,1.0,1,1,0,0,0,0,22,0
43,12,38,26,13,2.1666666666666665,60.22857502740393,0.6723890334220739,1.2733578615296752,9.423902237179806,0.0,0.0,1.0,1,1,0,0,0,1,24,1
44,12,40,28,14,2.3333333333333335,63.39850002884624,0.6723890334220739,1.2733578615296752,9.423902237179806,0.0,0.0,1.0,0,0,0,0,0,0,24,1
45,12,40,28,14,2.3333333333333335,63.39850002884624,0.6723890334220739,1.2733578615296752,9.423902237179806,0.0,0.0,1.0,1,0,0,1,0,0,24,0
46,13,43,30,15,2.3076923076923075,68.15338753100971,0.6723890334220739,1.2733578615296752,10.209227423611457,0.0,0.0,1.0,2,1,0,1,0,1,26,0
47,14,46,32,16,2.2857142857142856,72.90827503317318,0.6723890334220739,1.2733578615296752,10.994552610043106,0.0,0.0,1.0,1,1,0,0,0,1,28,0
48,15,49,34,17,2.2666666666666666,77.66316253533665,1.3284593725779217,9.820496402866675,1.527417697095372,0.0,0.0,1.0,1,1,0,0,0,1,30,0
49,18,54,36,18,2.0,85.58797503894243,1.3284593725779217,9.820496402866675,1.8329012365144461,0.0,0.0,1.0,3,3,0,0,0,1,36,0
50,21,63,42,21,2.0,99.85263754543283,1.3284593725779217,9.820496402866675,2.1383847759335204,0.0,0.0,1.0,3,3,0,0,0,2,42,1
51,21,63,42,21,2.0,99.85263754543283,1.3284593725779217,9.820496402866675,2.1383847759335204,0.0,0.0,1.0,0,0,0,0,0,0,42,0
52,23,71,48,24,2.0869565217391304,112.53233755120209,1.3284593725779217,9.820496402866675,2.34204046887957,0.0,0.0,1.0,3,2,0,1,0,1,46,2
53,26,78,52,26,2.0,123.62707505625016,1.3284593725779217,9.820496402866675,2.6475240082986446,0.0,0.0,1.0,3,3,0,0,0,2,52,0
54,27,81,54,27,2.0,128.38196255841365,1.3284593725779217,9.820496402866675,2.7493518547716693,0.0,0.0,1.0,1,1,0,0,0,1,54,0
55,29,89,60,30,2.0689655172413794,141.06166256418288,1.3284593725779217,9.820496402866675,2.9530075477177187,0.0,0.0,1.0,3,2,0,1,0,1,58,2
56,35,101,66,33,1.8857142857142857,160.08121257283676,1.3284593725779217,9.820496402866675,3.5639746265558676,0.0,0.0,1.0,7,6,0,1,0,1,70,2
57,38,106,68,34,1.7894736842105263,168.00602507644254,1.3284593725779217,9.820496402866675,3.869458165974942,0.0,0.0,1.0,4,3,0,1,0,1,76,0
58,38,106,68,34,1.7894736842105263,168.00602507644254,1.3284593725779217,9.820496402866675,3.869458165974942,0.0,0.0,1.0,0,0,0,0,0,0,76,0
59,41,109,68,34,1.6585365853658536,172.760912578606,1.3284593725779217,9.820496402866675,4.1749417053940165,0.0,0.0,1.0,4,3,0,1,0,0,82,0
60,43,115,72,36,1.6744186046511629,182.27068758293296,1.3284593725779217,9.820496402866675,4.378597398340066,0.0,0.0,1.0,2,2,0,0,0,1,86,1
61,44,120,76,38,1.7272727272727273,190.19550008653874,1.3284593725779217,9.820496402866675,4.480425244813091,0.0,0.0,1.0,2,1,0,1,0,1,88,1
62,45,125,80,40,1.7777777777777777,198.12031259014452,1.3284593725779217,9.820496402866675,4.582253091286115,0.0,0.0,1.0,1,1,0,0,0,0,90,2
63,46,128,82,41,1.7826086956521738,202.87520009230798,1.3284593725779217,9.820496402866675,4.68408093775914,0.0,0.0,1.0,5,1,0,4,0,0,92,1
64,51,141,90,45,1.7647058823529411,223.479712601683,1.3284593725779217,9.820496402866675,5.193220170124264,0.0,0.0,1.0,7,5,0,2,0,4,102,0
65,53,151,98,49,1.849056603773585,239.32933760889458,1.3284593725779217,9.820496402866675,5.3968758630703135,0.0,0.0,1.0,4,2,0,2,0,1,106,3
66,55,155,100,50,1.8181818181818181,245.6691876117792,1.3284593725779217,9.820496402866675,5.600531556016363,0.0,0.0,1.0,3,2,0,1,0,1,110,0
67,59,167,108,54,1.8305084745762712,264.6887376204331,1.3284593725779217,9.820496402866675,6.0078429419084625,0.0,0.0,1.0,6,4,0,2,0,3,118,1
68,63,177,114,57,1.8095238095238095,280.53836262764463,1.3284593725779217,9.820496402866675,6.415154327800561,0.0,0.0,1.0,6,4,0,2,0,2,126,1
69,64,184,120,60,1.875,291.63310013269273,1.3284593725779217,9.820496402866675,6.516982174273586,0.0,0.0,1.0,3,1,0,2,0,1,128,2
70,71,203,132,66,1.8591549295774648,321.74738764639466,1.3284593725779217,9.820496402866675,7.2297770995847594,0.0,0.0,1.0,7,7,0,0,0,6,142,0
71,76,212,136,68,1.7894736842105263,336.0120501528851,1.3284593725779217,9.820496402866675,7.738916331949884,0.0,0.0,1.0,5,5,0,0,0,2,152,0
72,79,225,146,73,1.8481012658227849,356.6165626622601,1.617347776163839,17.721433788998322,4.4578785746469425,0.0,0.0,1.0,4,3,0,1,0,2,158,3
73,82,236,154,77,1.8780487804878048,374.05115017019284,1.617347776163839,17.721433788998322,4.627165102798092,0.0,0.0,1.0,4,3,0,1,0,1,164,3
74,88,250,162,81,1.8409090909090908,396.24062518028904,1.657945273205916,19.089703456693247,4.609814929793756,0.0,0.0,1.0,8,6,0,2,0,4,176,0
75,92,260,168,84,1.826086956521739,412.0902501875006,1.657945273205916,19.089703456693247,4.819351972057109,0.0,0.0,1.0,6,4,0,2,0,1,184,2
76,98,274,176,88,1.7959183673469388,434.2797251975968,1.9256393464163934,29.9097968363337,3.2765184108824155,0.0,0.0,1.0,9,6,0,3,0,4,196,0
77,99,285,186,93,1.878787878787879,451.7143127055295,1.9256393464163934,29.9097968363337,3.3099522722179504,0.0,0.0,1.0,2,1,0,1,0,1,198,4
78,104,296,192,96,1.8461538461538463,469.1489002134622,1.9256393464163934,29.9097968363337,3.4771215788956247,0.0,0.0,1.0,7,5,0,2,0,2,208,1
79,112,312,200,100,1.7857142857142858,494.50830022500065,1.9256393464163934,29.9097968363337,3.7445924695799038,0.0,0.0,1.0,10,8,0,2,0,2,224,2
80,117,329,212,106,1.811965811965812,521.4526627372603,1.9256393464163934,29.9097968363337,3.911761776257578,0.0,0.0,1.0,7,5,0,2,0,3,234,3
81,124,346,222,111,1.7903225806451613,548.39702524952,1.97662655625304,32.34912118933422,3.833179865204,0.0,0.0,1.0,11,7,0,4,0,2,248,3
82,131,375,244,122,1.8625954198473282,594.3609377704336,1.97662655625304,32.34912118933422,4.049569051142935,0.0,0.0,1.0,11,7,0,4,0,4,262,7
83,142,404,262,131,1.8450704225352113,640.324850291347,1.97662655625304,32.34912118933422,4.389609200475548,0.0,0.0,1.0,13,11,0,2,0,8,284,1
84,147,417,270,135,1.836734693877551,660.9293628007221,1.97662655625304,32.34912118933422,4.544172904717645,0.0,0.0,1.0,9,5,0,4,0,2,294,2
85,152,442,290,145,1.9078947368421053,700.553425318751,1.97662655625304,32.34912118933422,4.6987366089597415,0.0,0.0,1.0,8,5,0,3,0,3,304,7
86,152,450,298,149,1.9605263157894737,713.2331253245202,1.97662655625304,32.34912118933422,4.6987366089597415,0.0,0.0,1.0,10,0,0,10,0,0,304,4
87,158,478,320,160,2.0253164556962027,757.6120753447126,1.97662655625304,32.34912118933422,4.8842130540502575,0.0,0.0,1.0,7,6,0,1,0,5,316,6
88,161,493,332,166,2.062111801242236,781.3865128555299,1.97662655625304,32.34912118933422,4.976951276595516,0.0,0.0,1.0,6,3,0,3,0,2,322,4
89,171,519,348,174,2.0350877192982457,822.59553787428,1.97662655625304,32.34912118933422,5.286078685079709,0.0,0.0,1.0,14,10,0,4,0,4,342,4
90,181,547,366,183,2.022099447513812,866.9744878944723,1.97662655625304,32.34912118933422,5.595206093563903,0.0,0.0,1.0,16,10,0,6,0,7,362,2
91,188,562,374,187,1.9893617021276595,890.7489254052897,1.97662655625304,32.34912118933422,5.811595279502838,0.0,0.0,1.0,14,7,0,7,0,2,376,2
92,194,586,392,196,2.020618556701031,928.7880254225975,1.97662655625304,32.34912118933422,5.997071724593354,0.0,0.0,1.0,13,6,0,7,0,5,388,4
93,201,603,402,201,2.0,955.7323879348571,1.97662655625304,32.34912118933422,6.21346091053229,0.0,0.0,1.0,11,7,0,4,0,3,402,2
94,208,630,422,211,2.0288461538461537,998.5263754543283,1.97662655625304,32.34912118933422,6.429850096471226,0.0,0.0,1.0,15,7,0,8,0,5,416,5
95,215,645,430,215,2.0,1022.3008129651456,1.97662655625304,32.34912118933422,6.6462392824101615,0.0,0.0,1.0,12,7,0,5,0,1,430,3
96,229,675,446,223,1.9475982532751093,1069.8496879867803,1.97662655625304,32.34912118933422,7.079017654288032,0.0,0.0,1.0,20,14,0,6,0,7,458,1
97,244,710,466,233,1.9098360655737705,1125.323375512021,1.97662655625304,32.34912118933422,7.5427087670143225,0.0,0.0,1.0,24,15,0,9,0,5,488,5
98,255,745,490,245,1.9215686274509804,1180.7970630372613,1.97662655625304,32.34912118933422,7.8827489163469355,0.0,0.0,1.0,18,11,0,7,0,5,500,7
99,267,775,508,254,1.902621722846442,1228.3459380588959,1.97662655625304,32.34912118933422,8.253701806527967,0.0,0.0,1.0,19,12,0,7,0,5,500,4
100,279,813,534,267,1.913978494623656,1288.5745130862997,1.97662655625304,32.34912118933422,8.624654696709,0.0,0.0,1.0,18,12,0,6,0,6,500,7
101,288,850,562,281,1.9513888888888888,1347.2181256129827,1.97662655625304,32.34912118933422,8.902869364344774,0.0,0.0,1.0,20,9,0,11,0,6,500,8
102,300,886,586,293,1.9533333333333334,1404.2767756389444,1.97662655625304,32.34912118933422,9.273822254525806,0.0,0.0,1.0,25,12,0,13,0,7,500,5
103,315,927,612,306,1.9428571428571428,1469.2602381685117,2.023200860938339,34.69010486938373,9.080399185475162,0.0,0.0,1.0,24,15,0,9,0,7,500,6
104,329,965,636,318,1.9331306990881458,1529.4888131959156,2.023200860938339,34.69010486938373,9.483972482607392,0.0,0.0,1.0,23,14,0,9,0,5,500,7
105,340,994,654,327,1.923529411764706,1575.4527257168293,2.023200860938339,34.69010486938373,9.801065787497,0.0,0.0,1.0,20,11,0,9,0,3,500,6
106,351,1021,670,335,1.9088319088319088,1618.2467132363004,2.023200860938339,34.69010486938373,10.118159092386609,0.0,0.0,1.0,21,11,0,10,0,5,500,3
107,362,1044,682,341,1.8839779005524862,1654.7008507528872,2.023200860938339,34.69010486938373,10.43525239727622,0.0,0.0,1.0,24,11,0,13,0,5,500,1
108,378,1080,702,351,1.8571428571428572,1711.7595007788486,2.0405289091908263,35.58908852214899,10.621232959218677,0.0,0.0,1.0,28,16,0,12,0,6,500,4
109,390,1116,726,363,1.8615384615384616,1768.81815080481,2.102911902287101,38.95398086120137,10.01181371910681,0.0,0.0,1.0,25,12,0,13,0,6,500,6
