t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,1,1,0,0,0,1,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,1,0,0,1,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,1,0,0,1,0,0,6,0
14,4,10,6,3,1.5,15.84962500721156,0.2944488866662409,0.2723765444373554,14.68555234175082,0.0,0.0,1.0,2,1,0,1,0,1,8,0
15,4,10,6,3,1.5,15.84962500721156,0.2944488866662409,0.2723765444373554,14.68555234175082,0.0,0.0,1.0,0,0,0,0,0,0,8,0
16,4,12,8,4,2.0,19.019550008653873,0.2944488866662409,0.2723765444373554,14.68555234175082,0.0,0.0,1.0,0,0,0,0,0,0,8,1
17,5,15,10,5,2.0,23.774437510817343,0.2944488866662409,0.2723765444373554,18.356940427188523,0.0,0.0,1.0,1,1,0,0,0,1,10,0
18,6,18,12,6,2.0,28.52932501298081,0.7136161565705952,1.5998498350897925,3.750351982042894,0.0,0.0,1.0,1,1,0,0,0,1,12,0
19,6,18,12,6,2.0,28.52932501298081,0.7136161565705952,1.5998498350897925,3.750351982042894,0.0,0.0,1.0,0,0,0,0,0,0,12,0
20,7,21,14,7,2.0,33.284212515144276,0.7136161565705952,1.5998498350897925,4.375410645716709,0.0,0.0,1.0,2,1,0,1,0,1,14,0
21,8,26,18,9,2.25,41.209025018750054,1.0613872406119937,3.539138818589761,2.2604369057181417,0.0,0.0,1.0,1,1,0,0,0,1,16,1
22,10,30,20,10,2.0,47.548875021634686,1.0613872406119937,3.539138818589761,2.8255461321476774,0.0,0.0,1.0,2,2,0,0,0,1,20,0
23,11,33,22,11,2.0,52.303762523798156,1.0613872406119937,3.539138818589761,3.108100745362445,0.0,0.0,1.0,1,1,0,0,0,1,22,0
24,11,37,26,13,2.3636363636363638,58.64361252668277,1.0613872406119937,3.539138818589761,3.108100745362445,0.0,0.0,1.0,0,0,0,0,0,0,22,2
25,12,38,26,13,2.1666666666666665,60.22857502740393,1.0613872406119937,3.539138818589761,3.3906553585772126,0.0,0.0,1.0,1,1,0,0,0,0,24,0
26,13,39,26,13,2.0,61.81353752812508,1.0613872406119937,3.539138818589761,3.6732099717919806,0.0,0.0,1.0,1,1,0,0,0,0,26,0
27,13,43,30,15,2.3076923076923075,68.15338753100971,1.0613872406119937,3.539138818589761,3.6732099717919806,0.0,0.0,1.0,1,0,0,1,0,0,26,2
28,14,44,30,15,2.142857142857143,69.73835003173087,1.0613872406119937,3.539138818589761,3.955764585006748,0.0,0.0,1.0,1,1,0,0,0,0,28,0
29,16,48,32,16,2.0,76.07820003461549,1.0613872406119937,3.539138818589761,4.520873811436283,0.0,0.0,1.0,2,2,0,0,0,0,32,1
30,16,52,36,18,2.25,82.41805003750011,1.0613872406119937,3.539138818589761,4.520873811436283,0.0,0.0,1.0,0,0,0,0,0,0,32,2
31,18,54,36,18,2.0,85.58797503894243,1.0613872406119937,3.539138818589761,5.0859830378658195,0.0,0.0,1.0,2,2,0,0,0,0,36,0
32,20,60,40,20,2.0,95.09775004326937,1.0613872406119937,3.539138818589761,5.651092264295355,0.0,0.0,1.0,4,2,0,2,0,2,40,0
33,21,61,40,20,1.9047619047619047,96.68271254399052,1.0613872406119937,3.539138818589761,5.933646877510123,0.0,0.0,1.0,1,1,0,0,0,0,42,0
34,22,62,40,20,1.8181818181818181,98.26767504471168,1.0613872406119937,3.539138818589761,6.21620149072489,0.0,0.0,1.0,4,1,0,3,0,0,44,0
35,22,62,40,20,1.8181818181818181,98.26767504471168,1.0613872406119937,3.539138818589761,6.21620149072489,0.0,0.0,1.0,1,0,0,1,0,0,44,0
36,23,67,44,22,1.9130434782608696,106.19248754831747,1.4567908955352573,6.667212692505081,3.44971745477017,0.0,0.0,1.0,1,1,0,0,0,1,46,1
37,24,68,44,22,1.8333333333333333,107.77745004903862,1.4567908955352573,6.667212692505081,3.59970517019496,0.0,0.0,1.0,1,1,0,0,0,0,48,0
38,24,68,44,22,1.8333333333333333,107.77745004903862,1.4567908955352573,6.667212692505081,3.59970517019496,0.0,0.0,1.0,1,0,0,1,0,0,48,0
39,25,73,48,24,1.92,115.70226255264438,1.4567908955352573,6.667212692505081,3.74969288561975,0.0,0.0,1.0,2,1,0,1,0,1,50,1
40,25,73,48,24,1.92,115.70226255264438,1.4567908955352573,6.667212692505081,3.74969288561975,0.0,0.0,1.0,1,0,0,1,0,0,50,0
41,26,76,50,25,1.9230769230769231,120.45715005480785,1.4567908955352573,6.667212692505081,3.89968060104454,0.0,0.0,1.0,2,1,0,1,0,0,52,1
42,27,81,54,27,2.0,128.38196255841365,1.4567908955352573,6.667212692505081,4.04966831646933,0.0,0.0,1.0,2,1,0,1,0,1,54,1
43,28,84,56,28,2.0,133.1368500605771,1.4567908955352573,6.667212692505081,4.19965603189412,0.0,0.0,1.0,3,1,0,2,0,1,56,0
44,30,88,58,29,1.9333333333333333,139.47670006346175,1.4567908955352573,6.667212692505081,4.4996314627437,0.0,0.0,1.0,2,2,0,0,0,1,60,0
45,33,93,60,30,1.8181818181818181,147.40151256706753,1.4689104046655208,6.7786074846848425,4.868256507632005,0.0,0.0,1.0,7,3,0,4,0,0,66,1
46,34,96,62,31,1.8235294117647058,152.15640006923098,1.4689104046655208,6.7786074846848425,5.015779432105702,0.0,0.0,1.0,2,1,0,1,0,0,68,1
47,36,100,64,32,1.7777777777777777,158.4962500721156,1.5134935169661665,7.196328877375796,5.00255069125297,0.0,0.0,1.0,2,2,0,0,0,0,72,1
48,37,105,68,34,1.837837837837838,166.42106257572138,1.6943563825159038,9.019021009340463,4.102440826080935,0.0,0.0,1.0,2,1,0,1,0,1,74,1
49,38,108,70,35,1.8421052631578947,171.17595007788486,1.6943563825159038,9.019021009340463,4.213317605164204,0.0,0.0,1.0,4,1,0,3,0,0,76,1
50,40,116,76,38,1.9,183.8556500836541,1.6943563825159038,9.019021009340463,4.435071163330741,0.0,0.0,1.0,2,2,0,0,0,2,80,1
51,42,124,82,41,1.9523809523809523,196.53535008942336,1.6943563825159038,9.019021009340463,4.656824721497278,0.0,0.0,1.0,5,2,0,3,0,2,84,1
52,42,128,86,43,2.0476190476190474,202.87520009230798,1.6943563825159038,9.019021009340463,4.656824721497278,0.0,0.0,1.0,4,0,0,4,0,0,84,2
53,43,129,86,43,2.0,204.46016259302914,1.6943563825159038,9.019021009340463,4.7677015005805465,0.0,0.0,1.0,4,1,0,3,0,0,86,0
54,44,134,90,45,2.0454545454545454,212.38497509663492,1.6943563825159038,9.019021009340463,4.878578279663815,0.0,0.0,1.0,4,1,0,3,0,0,88,2
55,49,145,96,48,1.9591836734693877,229.81956260456764,1.6943563825159038,9.019021009340463,5.432962175080157,0.0,0.0,1.0,8,5,0,3,0,2,98,1
56,51,149,98,49,1.9215686274509804,236.15941260745228,1.6943563825159038,9.019021009340463,5.654715733246695,0.0,0.0,1.0,5,2,0,3,0,1,102,0
57,51,153,102,51,2.0,242.49926261033687,1.6943563825159038,9.019021009340463,5.654715733246695,0.0,0.0,1.0,2,0,0,2,0,0,102,2
58,52,154,102,51,1.9615384615384615,244.08422511105803,1.6943563825159038,9.019021009340463,5.765592512329963,0.0,0.0,1.0,3,1,0,2,0,0,104,0
59,54,158,104,52,1.9259259259259258,250.42407511394265,1.6943563825159038,9.019021009340463,5.9873460704965,0.0,0.0,1.0,5,2,0,3,0,1,108,0
60,56,160,104,52,1.8571428571428572,253.59400011538497,1.6943563825159038,9.019021009340463,6.209099628663037,0.0,0.0,1.0,5,2,0,3,0,0,112,0
61,56,162,106,53,1.8928571428571428,256.7639251168273,1.6943563825159038,9.019021009340463,6.209099628663037,0.0,0.0,1.0,4,0,0,4,0,0,112,1
