t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,11.6482863269882,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,1,1,0,0,0,1,6,0
2,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
3,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
4,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,1,0,0,1,0,0,6,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,1,0,0,1,0,0,6,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
15,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
17,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
22,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
23,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
24,3,7,4,2,1.3333333333333333,11.094737505048093,0.2337809088822364,0.1716990760577503,17.472429490482302,0.0,0.0,1.0,0,0,0,0,0,0,6,0
25,4,10,6,3,1.5,15.84962500721156,0.6405242456452727,1.2889053311481404,3.1034086859093453,0.0,0.0,1.0,1,1,0,0,0,1,8,0
26,4,10,6,3,1.5,15.84962500721156,0.6405242456452727,1.2889053311481404,3.1034086859093453,0.0,0.0,1.0,0,0,0,0,0,0,8,0
27,4,10,6,3,1.5,15.84962500721156,0.6405242456452727,1.2889053311481404,3.1034086859093453,0.0,0.0,1.0,0,0,0,0,0,0,8,0
28,4,10,6,3,1.5,15.84962500721156,0.6405242456452727,1.2889053311481404,3.1034086859093453,0.0,0.0,1.0,0,0,0,0,0,0,8,0
29,4,10,6,3,1.5,15.84962500721156,0.6405242456452727,1.2889053311481404,3.1034086859093453,0.0,0.0,1.0,0,0,0,0,0,0,8,0
30,5,13,8,4,1.6,20.604512509375027,0.6405242456452727,1.2889053311481404,3.8792608573866816,0.0,0.0,1.0,1,1,0,0,0,1,10,0
31,6,18,12,6,2.0,28.52932501298081,0.6405242456452727,1.2889053311481404,4.655113028864018,0.0,0.0,1.0,1,1,0,0,0,1,12,1
32,7,21,14,7,2.0,33.284212515144276,0.6405242456452727,1.2889053311481404,5.430965200341355,0.0,0.0,1.0,1,1,0,0,0,1,14,0
33,7,23,16,8,2.2857142857142856,36.45413751658659,0.6405242456452727,1.2889053311481404,5.430965200341355,0.0,0.0,1.0,0,0,0,0,0,0,14,1
34,7,23,16,8,2.2857142857142856,36.45413751658659,0.6405242456452727,1.2889053311481404,5.430965200341355,0.0,0.0,1.0,1,0,0,1,0,0,14,0
35,7,23,16,8,2.2857142857142856,36.45413751658659,0.6405242456452727,1.2889053311481404,5.430965200341355,0.0,0.0,1.0,0,0,0,0,0,0,14,0
36,8,26,18,9,2.25,41.209025018750054,0.6405242456452727,1.2889053311481404,6.2068173718186905,0.0,0.0,1.0,1,1,0,0,0,1,16,0
37,8,26,18,9,2.25,41.209025018750054,0.6405242456452727,1.2889053311481404,6.2068173718186905,0.0,0.0,1.0,0,0,0,0,0,0,16,0
38,9,31,22,11,2.4444444444444446,49.13383752235584,0.8604591491515733,2.326003619413667,3.8692975044762385,0.0,0.0,1.0,1,1,0,0,0,0,18,2
39,9,31,22,11,2.4444444444444446,49.13383752235584,0.8604591491515733,2.326003619413667,3.8692975044762385,0.0,0.0,1.0,0,0,0,0,0,0,18,0
40,10,36,26,13,2.6,57.05865002596161,1.185628814540718,4.416186071762705,2.264397341393846,0.0,0.0,1.0,1,1,0,0,0,1,20,1
41,10,36,26,13,2.6,57.05865002596161,1.185628814540718,4.416186071762705,2.264397341393846,0.0,0.0,1.0,0,0,0,0,0,0,20,0
42,11,39,28,14,2.5454545454545454,61.81353752812509,1.185628814540718,4.416186071762705,2.4908370755332303,0.0,0.0,1.0,3,1,0,2,0,1,22,0
43,11,39,28,14,2.5454545454545454,61.81353752812509,1.185628814540718,4.416186071762705,2.4908370755332303,0.0,0.0,1.0,0,0,0,0,0,0,22,0
44,12,40,28,14,2.3333333333333335,63.39850002884624,1.185628814540718,4.416186071762705,2.7172768096726148,0.0,0.0,1.0,1,1,0,0,0,0,24,0
45,12,40,28,14,2.3333333333333335,63.39850002884624,1.185628814540718,4.416186071762705,2.7172768096726148,0.0,0.0,1.0,0,0,0,0,0,0,24,0
46,13,43,30,15,2.3076923076923075,68.15338753100971,1.185628814540718,4.416186071762705,2.9437165438119997,0.0,0.0,1.0,2,1,0,1,0,1,26,0
47,14,44,30,15,2.142857142857143,69.73835003173087,1.185628814540718,4.416186071762705,3.170156277951384,0.0,0.0,1.0,2,1,0,1,0,0,28,0
48,17,49,32,16,1.8823529411764706,77.66316253533665,1.185628814540718,4.416186071762705,3.849475480369538,0.0,0.0,1.0,4,3,0,1,0,1,34,0
49,17,49,32,16,1.8823529411764706,77.66316253533665,1.185628814540718,4.416186071762705,3.849475480369538,0.0,0.0,1.0,0,0,0,0,0,0,34,0
50,17,49,32,16,1.8823529411764706,77.66316253533665,1.185628814540718,4.416186071762705,3.849475480369538,0.0,0.0,1.0,0,0,0,0,0,0,34,0
51,17,49,32,16,1.8823529411764706,77.66316253533665,1.185628814540718,4.416186071762705,3.849475480369538,0.0,0.0,1.0,0,0,0,0,0,0,34,0
52,18,50,32,16,1.7777777777777777,79.2481250360578,1.185628814540718,4.416186071762705,4.075915214508922,0.0,0.0,1.0,1,1,0,0,0,0,36,0
53,18,54,36,18,2.0,85.58797503894243,1.185628814540718,4.416186071762705,4.075915214508922,0.0,0.0,1.0,0,0,0,0,0,0,36,2
54,18,54,36,18,2.0,85.58797503894243,1.185628814540718,4.416186071762705,4.075915214508922,0.0,0.0,1.0,1,0,0,1,0,0,36,0
