t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,9.736728258109403,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.255701653700017,0.20540780711778264,9.736728258109403,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.255701653700017,0.20540780711778264,9.736728258109403,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,1,1,0,0,0,1,6,0
4,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,1,0,0,1,0,0,6,0
11,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
14,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,1,0,0,1,0,0,6,0
15,3,7,4,2,1.3333333333333333,11.094737505048093,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
16,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,1
17,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
18,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
19,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
20,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
21,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
22,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
23,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
24,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
25,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
26,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
27,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
28,3,9,6,3,2.0,14.264662506490405,0.7451688810587365,1.744453079844699,1.719736709838637,0.0,0.0,1.0,0,0,0,0,0,0,6,0
29,4,12,8,4,2.0,19.019550008653873,0.7913168662845358,1.967209973820364,2.033336579842524,0.0,0.0,1.0,1,1,0,0,0,1,8,0
30,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,1,1,0,0,0,1,10,0
31,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,1,0,0,1,0,0,10,0
32,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
33,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
34,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
35,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
36,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
37,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
38,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
39,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
40,5,15,10,5,2.0,23.774437510817343,0.7913168662845358,1.967209973820364,2.5416707248031547,0.0,0.0,1.0,0,0,0,0,0,0,10,0
41,6,18,12,6,2.0,28.52932501298081,0.7913168662845358,1.967209973820364,3.050004869763786,0.0,0.0,1.0,1,1,0,0,0,1,12,0
42,6,18,12,6,2.0,28.52932501298081,0.7913168662845358,1.967209973820364,3.050004869763786,0.0,0.0,1.0,0,0,0,0,0,0,12,0
43,6,18,12,6,2.0,28.52932501298081,0.7913168662845358,1.967209973820364,3.050004869763786,0.0,0.0,1.0,1,0,0,1,0,0,12,0
44,8,20,12,6,1.5,31.69925001442312,0.9699284152921067,2.9554882572760124,2.7068285520353808,0.0,0.0,1.0,2,2,0,0,0,0,16,0
45,9,25,16,8,1.7777777777777777,39.6240625180289,0.9699284152921067,2.9554882572760124,3.0451821210398036,0.0,0.0,1.0,2,1,0,1,0,1,18,1
46,9,25,16,8,1.7777777777777777,39.6240625180289,0.9699284152921067,2.9554882572760124,3.0451821210398036,0.0,0.0,1.0,0,0,0,0,0,0,18,0
47,10,26,16,8,1.6,41.209025018750054,0.9699284152921067,2.9554882572760124,3.3835356900442264,0.0,0.0,1.0,1,1,0,0,0,0,20,0
48,11,31,20,10,1.8181818181818181,49.13383752235584,0.9699284152921067,2.9554882572760124,3.7218892590486488,0.0,0.0,1.0,1,1,0,0,0,1,22,1
49,11,33,22,11,2.0,52.303762523798156,0.9699284152921067,2.9554882572760124,3.7218892590486488,0.0,0.0,1.0,0,0,0,0,0,0,22,1
50,12,36,24,12,2.0,57.05865002596162,0.9699284152921067,2.9554882572760124,4.060242828053071,0.0,0.0,1.0,1,1,0,0,0,1,24,0
51,12,36,24,12,2.0,57.05865002596162,0.9699284152921067,2.9554882572760124,4.060242828053071,0.0,0.0,1.0,1,0,0,1,0,0,24,0
52,13,39,26,13,2.0,61.81353752812508,0.9699284152921067,2.9554882572760124,4.398596397057494,0.0,0.0,1.0,1,1,0,0,0,1,26,0
53,13,43,30,15,2.3076923076923075,68.15338753100971,0.9699284152921067,2.9554882572760124,4.398596397057494,0.0,0.0,1.0,0,0,0,0,0,0,26,2
54,13,43,30,15,2.3076923076923075,68.15338753100971,0.9699284152921067,2.9554882572760124,4.398596397057494,0.0,0.0,1.0,0,0,0,0,0,0,26,0
55,14,46,32,16,2.2857142857142856,72.90827503317318,1.2456846351080206,4.8749042285423725,2.8718512905403455,0.0,0.0,1.0,1,1,0,0,0,1,28,0
56,14,48,34,17,2.4285714285714284,76.07820003461549,1.2456846351080206,4.8749042285423725,2.8718512905403455,0.0,0.0,1.0,0,0,0,0,0,0,28,1
57,14,50,36,18,2.5714285714285716,79.2481250360578,1.2456846351080206,4.8749042285423725,2.8718512905403455,0.0,0.0,1.0,0,0,0,0,0,0,28,1
58,15,53,38,19,2.533333333333333,84.00301253822127,1.2456846351080206,4.8749042285423725,3.0769835255789415,0.0,0.0,1.0,2,1,0,1,0,1,30,0
59,16,54,38,19,2.375,85.58797503894243,1.2456846351080206,4.8749042285423725,3.282115760617538,0.0,0.0,1.0,1,1,0,0,0,0,32,0
60,17,57,40,20,2.3529411764705883,90.34286254110589,1.2456846351080206,4.8749042285423725,3.487247995656134,0.0,0.0,1.0,2,1,0,1,0,1,34,0
61,17,59,42,21,2.4705882352941178,93.51278754254821,1.2456846351080206,4.8749042285423725,3.487247995656134,0.0,0.0,1.0,0,0,0,0,0,0,34,1
62,18,60,42,21,2.3333333333333335,95.09775004326936,1.2456846351080206,4.8749042285423725,3.69238023069473,0.0,0.0,1.0,3,1,0,2,0,0,36,0
63,19,61,42,21,2.210526315789474,96.68271254399052,1.2456846351080206,4.8749042285423725,3.897512465733326,0.0,0.0,1.0,1,1,0,0,0,0,38,0
64,21,65,44,22,2.0952380952380953,103.02256254687515,1.2456846351080206,4.8749042285423725,4.3077769358105185,0.0,0.0,1.0,2,2,0,0,0,1,42,0
65,22,70,48,24,2.1818181818181817,110.94737505048093,1.2456846351080206,4.8749042285423725,4.512909170849114,0.0,0.0,1.0,1,1,0,0,0,1,44,1
66,23,73,50,25,2.1739130434782608,115.70226255264438,1.2456846351080206,4.8749042285423725,4.7180414058877105,0.0,0.0,1.0,2,1,0,1,0,0,46,1
67,24,76,52,26,2.1666666666666665,120.45715005480785,1.2456846351080206,4.8749042285423725,4.923173640926307,0.0,0.0,1.0,2,1,0,1,0,1,48,0
68,25,79,54,27,2.16,125.21203755697132,1.2456846351080206,4.8749042285423725,5.1283058759649025,0.0,0.0,1.0,1,1,0,0,0,1,50,0
69,27,83,56,28,2.074074074074074,131.55188755985597,1.6559209658510168,8.614480304145198,3.1342575578248035,0.0,0.0,1.0,4,2,0,2,0,0,54,1
70,30,90,60,30,2.0,142.64662506490407,1.6559209658510168,8.614480304145198,3.482508397583115,0.0,0.0,1.0,4,3,0,1,0,2,60,0
71,31,91,60,30,1.935483870967742,144.2315875656252,1.6559209658510168,8.614480304145198,3.5985920108358855,0.0,0.0,1.0,2,1,0,1,0,0,62,0
72,32,96,64,32,2.0,152.15640006923098,1.6559209658510168,8.614480304145198,3.714675624088656,0.0,0.0,1.0,2,1,0,1,0,1,64,1
73,33,99,66,33,2.0,156.91128757139444,1.6559209658510168,8.614480304145198,3.8307592373414265,0.0,0.0,1.0,2,1,0,1,0,0,66,1
74,33,105,72,36,2.1818181818181817,166.42106257572138,1.6559209658510168,8.614480304145198,3.8307592373414265,0.0,0.0,1.0,0,0,0,0,0,0,66,3
75,35,109,74,37,2.1142857142857143,172.760912578606,1.6559209658510168,8.614480304145198,4.062926463846968,0.0,0.0,1.0,5,2,0,3,0,1,70,0
76,36,110,74,37,2.0555555555555554,174.34587507932716,1.6559209658510168,8.614480304145198,4.179010077099738,0.0,0.0,1.0,1,1,0,0,0,0,72,0
77,37,115,78,39,2.108108108108108,182.27068758293296,1.6559209658510168,8.614480304145198,4.295093690352509,0.0,0.0,1.0,1,1,0,0,0,1,74,1
78,39,121,82,41,2.1025641025641026,191.7804625872599,1.6559209658510168,8.614480304145198,4.52726091685805,0.0,0.0,1.0,3,2,0,1,0,0,78,2
79,42,124,82,41,1.9523809523809523,196.53535008942336,1.6559209658510168,8.614480304145198,4.875511756616361,0.0,0.0,1.0,5,3,0,2,0,0,84,0
80,42,126,84,42,2.0,199.70527509086565,1.6559209658510168,8.614480304145198,4.875511756616361,0.0,0.0,1.0,1,0,0,1,0,0,84,1
81,45,133,88,44,1.9555555555555555,210.80001259591376,1.6559209658510168,8.614480304145198,5.223762596374673,0.0,0.0,1.0,5,3,0,2,0,1,90,1
82,46,134,88,44,1.9130434782608696,212.38497509663495,1.6559209658510168,8.614480304145198,5.339846209627443,0.0,0.0,1.0,4,1,0,3,0,0,92,0
83,48,142,94,47,1.9583333333333333,225.06467510240415,2.3161698233094983,16.853521939661128,2.84806939296423,0.0,0.0,1.0,2,2,0,0,0,2,96,1
84,50,146,96,48,1.92,231.40452510528877,2.3161698233094983,16.853521939661128,2.966738951004406,0.0,0.0,1.0,3,2,0,1,0,0,100,1
85,52,152,100,50,1.9230769230769231,240.9143001096157,2.3161698233094983,16.853521939661128,3.085408509044582,0.0,0.0,1.0,5,2,0,3,0,2,104,0
86,54,162,108,54,2.0,256.7639251168273,2.3161698233094983,16.853521939661128,3.2040780670847586,0.0,0.0,1.0,5,2,0,3,0,1,108,3
87,57,169,112,56,1.9649122807017543,267.8586626218754,2.3161698233094983,16.853521939661128,3.382082404145023,0.0,0.0,1.0,5,3,0,2,0,1,114,1
88,61,179,118,59,1.9344262295081966,283.70828762908695,2.3161698233094983,16.853521939661128,3.6194215202253757,0.0,0.0,1.0,4,4,0,0,0,2,122,1
89,63,183,120,60,1.9047619047619047,290.0481376319716,2.3161698233094983,16.853521939661128,3.7380910782655516,0.0,0.0,1.0,5,2,0,3,0,0,126,1
90,67,191,124,62,1.8507462686567164,302.72783763774083,2.3161698233094983,16.853521939661128,3.975430194345904,0.0,0.0,1.0,8,4,0,4,0,1,134,1
91,70,194,124,62,1.7714285714285714,307.4827251399043,2.3161698233094983,16.853521939661128,4.153434531406169,0.0,0.0,1.0,5,3,0,2,0,0,140,0
92,71,197,126,63,1.7746478873239437,312.23761264206775,2.3161698233094983,16.853521939661128,4.212769310426257,0.0,0.0,1.0,1,1,0,0,0,1,142,0
93,72,204,132,66,1.8333333333333333,323.33235014711585,2.3161698233094983,16.853521939661128,4.272104089446345,0.0,0.0,1.0,6,1,0,5,0,0,144,3
94,74,206,132,66,1.7837837837837838,326.50227514855817,2.3161698233094983,16.853521939661128,4.3907736474865215,0.0,0.0,1.0,5,2,0,3,0,0,148,0
95,75,215,140,70,1.8666666666666667,340.76693765504854,2.3161698233094983,16.853521939661128,4.450108426506609,0.0,0.0,1.0,3,1,0,2,0,0,150,4
96,78,224,146,73,1.8717948717948718,355.03160016153896,2.3161698233094983,16.853521939661128,4.6281127635668735,0.0,0.0,1.0,9,3,0,6,0,3,156,0
97,79,229,150,75,1.8987341772151898,362.95641266514474,2.3161698233094983,16.853521939661128,4.687447542586962,0.0,0.0,1.0,5,1,0,4,0,0,158,2
98,81,235,154,77,1.9012345679012346,372.46618766947165,2.3161698233094983,16.853521939661128,4.806117100627138,0.0,0.0,1.0,6,2,0,4,0,1,162,1
99,83,241,158,79,1.9036144578313252,381.97596267379856,2.3161698233094983,16.853521939661128,4.924786658667315,0.0,0.0,1.0,7,2,0,5,0,1,166,1
100,84,242,158,79,1.880952380952381,383.56092517451975,2.3161698233094983,16.853521939661128,4.984121437687402,0.0,0.0,1.0,5,1,0,4,0,0,168,0
101,86,248,162,81,1.8837209302325582,393.0707001788467,2.3161698233094983,16.853521939661128,5.102790995727578,0.0,0.0,1.0,8,2,0,6,0,1,172,1
102,88,254,166,83,1.8863636363636365,402.58047518317363,2.3161698233094983,16.853521939661128,5.221460553767755,0.0,0.0,1.0,6,2,0,4,0,1,176,1
103,90,262,172,86,1.9111111111111112,415.26017518894287,2.5055951803862566,19.72294132375752,4.5632139001290515,0.0,0.0,1.0,9,2,0,7,0,1,180,2
104,91,265,174,87,1.9120879120879122,420.0150626911064,2.5055951803862566,19.72294132375752,4.613916276797152,0.0,0.0,1.0,6,1,0,5,0,1,182,0
105,91,267,176,88,1.934065934065934,423.1849876925487,2.5055951803862566,19.72294132375752,4.613916276797152,0.0,0.0,1.0,3,0,0,3,0,0,182,1
106,95,281,186,93,1.9578947368421054,445.3744627026449,2.5055951803862566,19.72294132375752,4.816725783469555,0.0,0.0,1.0,9,4,0,5,0,3,190,2
107,98,286,188,94,1.9183673469387754,453.2992752062506,2.5055951803862566,19.72294132375752,4.9688329134738565,0.0,0.0,1.0,7,3,0,4,0,0,196,1
108,103,299,196,98,1.9029126213592233,473.9037877156257,2.5055951803862566,19.72294132375752,5.222344796814359,0.0,0.0,1.0,15,5,0,10,0,3,206,1
109,106,310,204,102,1.9245283018867925,491.3383752235584,2.5055951803862566,19.72294132375752,5.374451926818661,0.0,0.0,1.0,7,3,0,4,0,2,212,2
110,107,317,210,105,1.9626168224299065,502.4331127286065,2.5055951803862566,19.72294132375752,5.425154303486762,0.0,0.0,1.0,4,1,0,3,0,1,214,2
111,110,326,216,108,1.9636363636363636,516.6977752350969,2.5055951803862566,19.72294132375752,5.5772614334910635,0.0,0.0,1.0,8,3,0,5,0,2,220,1
112,111,329,218,109,1.9639639639639639,521.4526627372604,2.5055951803862566,19.72294132375752,5.627963810159164,0.0,0.0,1.0,10,1,0,9,0,0,222,1
113,113,333,220,110,1.9469026548672566,527.792512740145,3.2872561246380756,33.94821618179705,3.328599046113955,0.0,0.0,1.0,10,2,0,8,0,1,226,0
114,115,339,224,112,1.9478260869565218,537.3022877444719,3.2872561246380756,33.94821618179705,3.3875123035672994,0.0,0.0,1.0,5,2,0,3,0,1,230,1
115,118,346,228,114,1.9322033898305084,548.3970252495201,3.2872561246380756,33.94821618179705,3.475882189747316,0.0,0.0,1.0,7,3,0,4,0,2,236,0
116,120,352,232,116,1.9333333333333333,557.906800253847,3.2872561246380756,33.94821618179705,3.5347954472006604,0.0,0.0,1.0,6,2,0,4,0,1,240,1
117,123,361,238,119,1.934959349593496,572.1714627603374,3.2872561246380756,33.94821618179705,3.623165333380677,0.0,0.0,1.0,6,3,0,3,0,2,246,1
118,126,370,244,122,1.9365079365079365,586.4361252668277,3.2872561246380756,33.94821618179705,3.711535219560693,0.0,0.0,1.0,9,3,0,6,0,2,252,1
