t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
11,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
12,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
13,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
14,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
15,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
16,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
17,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
18,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
19,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
20,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
21,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
22,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
23,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
24,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
25,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
26,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
27,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
28,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
29,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
30,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
31,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
32,2,4,2,1,1.0,6.339850002884624,0.03950367318368189,0.031415926535897934,63.66197723675813,0.0,0.0,1.0,0,0,0,0,0,0,4,0
33,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,1,1,0,0,0,1,6,0
34,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
35,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
36,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
37,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
38,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
39,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
40,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
41,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
42,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
43,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
44,3,7,4,2,1.3333333333333333,11.094737505048093,0.27840354880608004,0.2435002472498335,12.320316032048922,0.0,0.0,1.0,0,0,0,0,0,0,6,0
