t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,2,4,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,26.55879260462932,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,2,4,2,1,1.0,6.339850002884624,0.15482314943541922,0.07530462810464474,26.55879260462932,0.0,0.0,1.0,1,0,0,1,0,0,4,0
2,2,4,2,1,1.0,6.339850002884624,0.15482314943541922,0.07530462810464474,26.55879260462932,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,2,4,2,1,1.0,6.339850002884624,0.15482314943541922,0.07530462810464474,26.55879260462932,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,3,7,4,2,1.3333333333333333,11.094737505048093,0.6780951185076924,1.4445451106047882,2.076778342175821,0.0,0.0,1.0,1,1,0,0,0,1,6,0
5,3,7,4,2,1.3333333333333333,11.094737505048093,0.6780951185076924,1.4445451106047882,2.076778342175821,0.0,0.0,1.0,0,0,0,0,0,0,6,0
6,3,7,4,2,1.3333333333333333,11.094737505048093,0.6780951185076924,1.4445451106047882,2.076778342175821,0.0,0.0,1.0,0,0,0,0,0,0,6,0
7,3,7,4,2,1.3333333333333333,11.094737505048093,0.6780951185076924,1.4445451106047882,2.076778342175821,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,3,7,4,2,1.3333333333333333,11.094737505048093,0.6780951185076924,1.4445451106047882,2.076778342175821,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,3,7,4,2,1.3333333333333333,11.094737505048093,0.6780951185076924,1.4445451106047882,2.076778342175821,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,4,10,6,3,1.5,15.84962500721156,0.6780951185076924,1.4445451106047882,2.7690377895677614,0.0,0.0,1.0,1,1,0,0,0,1,8,0
11,4,10,6,3,1.5,15.84962500721156,0.6780951185076924,1.4445451106047882,2.7690377895677614,0.0,0.0,1.0,0,0,0,0,0,0,8,0
12,4,10,6,3,1.5,15.84962500721156,0.6780951185076924,1.4445451106047882,2.7690377895677614,0.0,0.0,1.0,0,0,0,0,0,0,8,0
13,5,13,8,4,1.6,20.604512509375027,0.6780951185076924,1.4445451106047882,3.4612972369597017,0.0,0.0,1.0,1,1,0,0,0,1,10,0
14,6,16,10,5,1.6666666666666667,25.359400011538497,0.8375494502638694,2.2037929454452234,2.7225788213909743,0.0,0.0,1.0,1,1,0,0,0,1,12,0
15,7,19,12,6,1.7142857142857142,30.114287513701967,0.8375494502638694,2.2037929454452234,3.17634195828947,0.0,0.0,1.0,1,1,0,0,0,1,14,0
16,8,20,12,6,1.5,31.69925001442312,0.8375494502638694,2.2037929454452234,3.630105095187966,0.0,0.0,1.0,1,1,0,0,0,0,16,0
17,10,24,14,7,1.4,38.039100017307746,0.8375494502638694,2.2037929454452234,4.5376313689849574,0.0,0.0,1.0,2,2,0,0,0,1,20,0
18,10,28,18,9,1.8,44.37895002019237,0.8375494502638694,2.2037929454452234,4.5376313689849574,0.0,0.0,1.0,0,0,0,0,0,0,20,2
19,11,29,18,9,1.6363636363636365,45.963912520913524,0.8375494502638694,2.2037929454452234,4.991394505883453,0.0,0.0,1.0,1,1,0,0,0,0,22,0
20,13,31,18,9,1.3846153846153846,49.13383752235583,0.8375494502638694,2.2037929454452234,5.898920779680444,0.0,0.0,1.0,2,2,0,0,0,0,26,0
21,13,33,20,10,1.5384615384615385,52.30376252379815,0.8375494502638694,2.2037929454452234,5.898920779680444,0.0,0.0,1.0,0,0,0,0,0,0,26,1
22,15,39,24,12,1.6,61.81353752812509,1.051694822294236,3.4747962512288084,4.31679986839386,0.0,0.0,1.0,2,2,0,0,0,1,30,1
