t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
19,28,5,23,0,0,0,0.011494252873563086,0.025210084033613373,-0.013715831160050287,0.011494252873563086,0.025210084033613373,-0.013715831160050287,0.14989939637826963,1.0470205322284214,0.004420643168250475
20,27,3,24,0,0,0,0.011111111111110988,0.023622047244094425,-0.012510936132983437,0.011111111111110988,0.023622047244094425,-0.012510936132983437,0.15191146881287726,1.087446258827691,0.004515039526893798
21,18,0,18,0,0,0,0.011111111111110988,0.022556390977443552,-0.011445279866332564,0.011111111111110988,0.022556390977443552,-0.011445279866332564,0.14989939637826963,1.127007737504092,0.004481983174250954
22,24,3,21,0,0,0,0.010752688172042895,0.021428571428571377,-0.010675883256528481,0.010752688172042895,0.021428571428571377,-0.010675883256528481,0.14989939637826963,1.163547582937552,0.004247911604698815
23,16,3,13,0,0,0,0.010416666666666559,0.020785219399538056,-0.010368552732871497,0.010416666666666559,0.020785219399538056,-0.010368552732871497,0.14989939637826963,1.1987429184596285,0.004169225861639821
24,25,6,19,1,0,1,0.009803921568627355,0.022123893805309686,-0.01231997223668233,0.009803921568627355,0.022123893805309686,-0.01231997223668233,0.14989939637826963,1.230274297928347,0.0038678455232146022
25,22,2,20,1,0,1,0.009615384615384524,0.02330508474576266,-0.013689700130378136,0.009615384615384524,0.02330508474576266,-0.013689700130378136,0.14989939637826963,1.2603128276140552,0.0037708644798965765
26,20,6,14,1,1,0,0.018181818181818018,0.02263374485596703,-0.004451926674149013,0.018181818181818018,0.02263374485596703,-0.004451926674149013,0.14989939637826963,1.2887490283078231,0.003654058779280068
27,14,5,9,0,0,0,0.017391304347825938,0.022222222222222178,-0.00483091787439624,0.017391304347825938,0.022222222222222178,-0.00483091787439624,0.14989939637826963,1.314997523791442,0.003479680278213902
28,30,9,21,1,0,1,0.016129032258064387,0.023255813953488327,-0.007126781695423939,0.016129032258064387,0.023255813953488327,-0.007126781695423939,0.14989939637826963,1.340763237868951,0.003465400451885219
29,18,5,13,0,0,0,0.015503875968992128,0.022684310018903548,-0.00718043404991142,0.015503875968992128,0.022684310018903548,-0.00718043404991142,0.14989939637826963,1.3672629818850668,0.0035626718081835677
30,20,3,17,0,0,0,0.015151515151515037,0.021978021978021938,-0.006826506826506901,0.015151515151515037,0.021978021978021938,-0.006826506826506901,0.14989939637826963,1.3916392129964943,0.0033957254841921985
31,12,4,8,0,0,0,0.014705882352941069,0.021660649819494546,-0.006954767466553477,0.014705882352941069,0.021660649819494546,-0.006954767466553477,0.14989939637826963,1.4143055985044155,0.003264552522992494
32,21,2,19,0,0,0,0.014492753623188302,0.020942408376963314,-0.006449654753775012,0.014492753623188302,0.020942408376963314,-0.006449654753775012,0.14989939637826963,1.4357833650736658,0.0031793424085900237
33,25,4,21,1,0,1,0.014084507042253423,0.02188552188552185,-0.007801014843268426,0.014084507042253423,0.02188552188552185,-0.007801014843268426,0.14989939637826963,1.4567889480958016,0.0031611158935139676
34,20,3,17,0,0,0,0.013793103448275768,0.021276595744680816,-0.007483492296405048,0.013793103448275768,0.021276595744680816,-0.007483492296405048,0.14989939637826963,1.4768713832846763,0.0030980410554811693
35,22,4,18,1,0,1,0.01342281879194622,0.02225755166931634,-0.008834732877370119,0.01342281879194622,0.02225755166931634,-0.008834732877370119,0.14989939637826963,1.4970681171684848,0.003131036672608511
36,20,5,15,0,0,0,0.012987012987012903,0.021739130434782573,-0.00875211744776967,0.012987012987012903,0.021739130434782573,-0.00875211744776967,0.14989939637826963,1.51657998014772,0.0030890740846698673
37,23,4,19,0,0,0,0.012658227848101186,0.021116138763197553,-0.008457910915096368,0.012658227848101186,0.021116138763197553,-0.008457910915096368,0.14989939637826963,1.5348013228674195,0.002989975402640279
38,25,5,20,1,0,1,0.012269938650306674,0.021961932650073172,-0.009691993999766498,0.012269938650306674,0.021961932650073172,-0.009691993999766498,0.14989939637826963,1.5532100779358995,0.0030261980600825634
39,26,3,23,1,0,1,0.012048192771084265,0.022662889518413564,-0.010614696747329299,0.012048192771084265,0.022662889518413564,-0.010614696747329299,0.14989939637826963,1.571129413929253,0.0029986153321103293
40,16,2,14,0,0,0,0.011904761904761835,0.022222222222222192,-0.010317460317460357,0.011904761904761835,0.022222222222222192,-0.010317460317460357,0.14989939637826963,1.5882822062877353,0.002944152362044799
41,22,14,8,0,0,0,0.01098901098901093,0.02197802197802195,-0.01098901098901102,0.01098901098901093,0.02197802197802195,-0.01098901098901102,0.14989939637826963,1.6049190838637823,0.002912101475361581
42,12,5,7,1,0,1,0.010695187165775345,0.02312925170068024,-0.012434064534904895,0.010695187165775345,0.02312925170068024,-0.012434064534904895,0.14989939637826963,1.620643041652647,0.002841411166761086
43,18,3,15,0,0,0,0.010526315789473628,0.022666666666666637,-0.012140350877193009,0.010526315789473628,0.022666666666666637,-0.012140350877193009,0.14989939637826963,1.6359621014689567,0.0028169825774737346
44,31,3,28,0,0,0,0.010362694300518081,0.02185089974293056,-0.01148820544241248,0.010362694300518081,0.02185089974293056,-0.01148820544241248,0.14989939637826963,1.6509900710827623,0.002801613503881608
45,21,6,15,0,0,0,0.010050251256281357,0.021437578814627968,-0.011387327558346611,0.010050251256281357,0.021437578814627968,-0.011387327558346611,0.14989939637826963,1.6663703715083094,0.0028446939408744683
46,22,3,19,0,0,0,0.009900990099009853,0.02093596059113298,-0.011034970492123127,0.009900990099009853,0.02093596059113298,-0.011034970492123127,0.14989939637826963,1.6816813988225934,0.0028475341347045753
47,22,9,13,0,0,0,0.009478672985781946,0.02060606060606058,-0.011127387620278633,0.009478672985781946,0.02060606060606058,-0.011127387620278633,0.14989939637826963,1.6965665657293723,0.002816146904772626
48,25,5,20,0,0,0,0.009259259259259217,0.020118343195266248,-0.01085908393600703,0.009259259259259217,0.020118343195266248,-0.01085908393600703,0.14989939637826963,1.7105997036509324,0.0027440651894667513
49,22,6,16,0,0,0,0.009009009009008969,0.019744483159117282,-0.010735474150108313,0.009009009009008969,0.019744483159117282,-0.010735474150108313,0.14989939637826963,1.7239175329976444,0.0026832853630727152
50,26,7,19,0,0,0,0.008733624454148433,0.019318181818181797,-0.010584557364033364,0.008733624454148433,0.019318181818181797,-0.010584557364033364,0.14989939637826963,1.737252418019259,0.0026890312801504117
51,32,6,26,0,0,0,0.008510638297872304,0.01876379690949225,-0.010253158611619947,0.008510638297872304,0.01876379690949225,-0.010253158611619947,0.14989939637826963,1.7504535963597332,0.0026796072505259846
52,28,9,19,1,0,1,0.008196721311475376,0.019459459459459438,-0.011262738147984062,0.008196721311475376,0.019459459459459438,-0.011262738147984062,0.14989939637826963,1.7633217140381714,0.002650464974721055
53,28,2,26,0,0,0,0.008130081300812976,0.01892744479495266,-0.010797363494139685,0.008130081300812976,0.01892744479495266,-0.010797363494139685,0.14989939637826963,1.776075480271325,0.0026403043181539325
54,23,6,17,0,0,0,0.007936507936507905,0.01859504132231403,-0.010658533385806124,0.007936507936507905,0.01859504132231403,-0.010658533385806124,0.14989939637826963,1.7882123480578294,0.0025823664039030724
55,22,3,19,0,0,0,0.00784313725490193,0.018237082066869283,-0.010393944811967353,0.00784313725490193,0.018237082066869283,-0.010393944811967353,0.14989939637826963,1.8004867522451071,0.002593013340264552
56,24,4,20,2,0,2,0.007722007722007692,0.019860973187686176,-0.012138965465678483,0.007722007722007692,0.019860973187686176,-0.012138965465678483,0.14989939637826963,1.812518903658815,0.0025672661700493022
57,26,6,20,1,0,1,0.007547169811320725,0.020447906523855874,-0.012900736712535148,0.007547169811320725,0.020447906523855874,-0.012900736712535148,0.14989939637826963,1.8244738486500847,0.0025555649780495825
58,23,2,21,2,0,2,0.007490636704119822,0.021946564885496164,-0.014455928181376343,0.007490636704119822,0.021946564885496164,-0.014455928181376343,0.14989939637826963,1.836396408394767,0.002546779447604021
59,26,4,22,0,0,0,0.007380073800737979,0.02149532710280372,-0.014115253302065738,0.007380073800737979,0.02149532710280372,-0.014115253302065738,0.14989939637826963,1.8482461827834586,0.0025330256586530036
60,22,4,18,0,0,0,0.007272727272727246,0.021139705882352925,-0.013866978609625678,0.007272727272727246,0.021139705882352925,-0.013866978609625678,0.14989939637826963,1.859787857200363,0.0024962651085255376
61,18,3,15,0,0,0,0.00719424460431652,0.020852221214868523,-0.013657976610552004,0.00719424460431652,0.020852221214868523,-0.013657976610552004,0.14989939637826963,1.8711078282465434,0.002466277502143949
62,28,7,21,1,0,1,0.007017543859649098,0.02135231316725977,-0.014334769307610672,0.007017543859649098,0.02135231316725977,-0.014334769307610672,0.14989939637826963,1.882319262478854,0.0024455590732881728
63,21,6,15,0,0,0,0.0068728522336769515,0.02107111501316943,-0.014198262779492477,0.0068728522336769515,0.02107111501316943,-0.014198262779492477,0.14989939637826963,1.893449964692779,0.0024262243119312385
64,21,4,17,1,1,0,0.010169491525423693,0.02076124567474047,-0.010591754149316776,0.010169491525423693,0.02076124567474047,-0.010591754149316776,0.14989939637826963,1.9043821549355604,0.0023947991506734797
65,18,3,15,1,0,1,0.010067114093959696,0.021349274124679744,-0.011282160030720047,0.010067114093959696,0.021349274124679744,-0.011282160030720047,0.14989939637826963,1.9151865571757052,0.00236874872895734
66,19,3,16,0,0,0,0.00996677740863784,0.02106149957876999,-0.011094722170132151,0.00996677740863784,0.02106149957876999,-0.011094722170132151,0.14989939637826963,1.9257499949149353,0.002331060142686726
67,19,4,15,1,0,1,0.009836065573770458,0.021630615640598986,-0.011794550066828528,0.009836065573770458,0.021630615640598986,-0.011794550066828528,0.14989939637826963,1.936068273361739,0.0022918345629760984
68,22,4,18,2,0,2,0.009708737864077638,0.02295081967213113,-0.013242081808053491,0.009708737864077638,0.02295081967213113,-0.013242081808053491,0.14989939637826963,1.9460290149704778,0.00224106988512787
69,21,9,12,0,0,0,0.009433962264150914,0.02272727272727271,-0.013293310463121797,0.009433962264150914,0.02272727272727271,-0.013293310463121797,0.14989939637826963,1.9558027062569387,0.0022049676472583363
70,26,4,22,0,0,0,0.009316770186335374,0.0223285486443381,-0.013011778458002726,0.009316770186335374,0.0223285486443381,-0.013011778458002726,0.14989939637826963,1.9652966759184884,0.0021591876654464717
71,22,3,19,0,0,0,0.009230769230769202,0.021995286724273356,-0.012764517493504154,0.009230769230769202,0.021995286724273356,-0.012764517493504154,0.14989939637826963,1.9745857975200587,0.0021192566280257893
72,23,6,17,0,0,0,0.0090634441087613,0.021705426356589133,-0.012641982247827832,0.0090634441087613,0.021705426356589133,-0.012641982247827832,0.14989939637826963,1.9837515032286246,0.002085804527115829
73,27,7,20,1,0,1,0.008875739644970387,0.022137404580152658,-0.013261664935182271,0.008875739644970387,0.022137404580152658,-0.013261664935182271,0.14989939637826963,1.9928588865899677,0.002057342735117849
74,27,8,19,2,0,2,0.008670520231213848,0.023325808878856265,-0.014655288647642418,0.008670520231213848,0.023325808878856265,-0.014655288647642418,0.14989939637826963,2.0018107564307477,0.0020188691608981667
75,17,2,15,0,0,0,0.008620689655172388,0.023065476190476174,-0.014444786535303787,0.008620689655172388,0.023065476190476174,-0.014444786535303787,0.14989939637826963,2.0107461202196655,0.001992271548381239
76,23,2,21,1,0,1,0.008571428571428546,0.02344322344322343,-0.014871794871794883,0.008571428571428546,0.02344322344322343,-0.014871794871794883,0.14989939637826963,2.0194912012912116,0.001948617891363811
77,28,4,24,1,1,0,0.011299435028248555,0.02303815694744419,-0.011738721919195635,0.011299435028248555,0.02303815694744419,-0.011738721919195635,0.14989939637826963,2.027999529632689,0.001899711327507692
78,20,7,13,1,1,0,0.013850415512465335,0.022824536376604837,-0.008974120864139502,0.013850415512465335,0.022824536376604837,-0.008974120864139502,0.14989939637826963,2.0362845726249574,0.0018511242932446345
79,17,4,13,0,0,0,0.013698630136986262,0.02261484098939928,-0.008916210852413016,0.013698630136986262,0.02261484098939928,-0.008916210852413016,0.14989939637826963,2.044224120333648,0.0017903202629108179
80,20,5,15,0,0,0,0.013513513513513476,0.022377622377622364,-0.008864108864108888,0.013513513513513476,0.022377622377622364,-0.008864108864108888,0.14989939637826963,2.052161986766007,0.001760470039192813
81,18,4,14,0,0,0,0.013368983957219215,0.022160664819944585,-0.00879168086272537,0.013368983957219215,0.022160664819944585,-0.00879168086272537,0.14989939637826963,2.05984749483467,0.0017065710243006794
82,31,7,24,0,0,0,0.013123359580052459,0.02179836512261579,-0.00867500554256333,0.013123359580052459,0.02179836512261579,-0.00867500554256333,0.14989939637826963,2.0674658246201707,0.0016689970514241648
83,26,5,21,1,1,0,0.01554404145077716,0.021490933512424433,-0.005946892061647273,0.01554404145077716,0.021490933512424433,-0.005946892061647273,0.14989939637826963,2.0750540298312328,0.0016340693301768001
84,12,0,12,0,0,0,0.01554404145077716,0.021319120586275803,-0.0057750791354986425,0.01554404145077716,0.021319120586275803,-0.0057750791354986425,0.14989939637826963,2.0826102166426863,0.0015982126146303708
85,18,1,17,0,0,0,0.015503875968992206,0.02108036890645585,-0.005576492937463644,0.015503875968992206,0.02108036890645585,-0.005576492937463644,0.14989939637826963,2.0899737532810674,0.0015467590577000192
86,26,5,21,0,0,0,0.015306122448979552,0.0207927225471085,-0.005486600098128949,0.015306122448979552,0.0207927225471085,-0.005486600098128949,0.14989939637826963,2.0972034614785446,0.0015000514506017467
87,28,6,22,1,1,0,0.017587939698492417,0.020499679692504793,-0.002911739994012376,0.017587939698492417,0.020499679692504793,-0.002911739994012376,0.14989939637826963,2.104404998044188,0.0014624601808575185
88,27,6,21,0,0,0,0.017326732673267283,0.020227560050568888,-0.002900827377301605,0.017326732673267283,0.020227560050568888,-0.002900827377301605,0.14989939637826963,2.111614755732375,0.0014276086361783376
89,22,3,19,0,0,0,0.017199017199017157,0.019987507807620226,-0.0027884906086030684,0.017199017199017157,0.019987507807620226,-0.0027884906086030684,0.14989939637826963,2.11859651536987,0.0013702890104432207
90,14,3,11,0,0,0,0.017073170731707273,0.019851116625310163,-0.00277794589360289,0.017073170731707273,0.019851116625310163,-0.00277794589360289,0.14989939637826963,2.125453069109135,0.0013219131977395535
91,31,3,28,1,0,1,0.01694915254237284,0.020121951219512185,-0.0031727986771393456,0.01694915254237284,0.020121951219512185,-0.0031727986771393456,0.14989939637826963,2.1320720506194015,0.0012625972672299047
92,26,5,21,0,0,0,0.016746411483253548,0.019867549668874163,-0.003121138185620615,0.016746411483253548,0.019867549668874163,-0.003121138185620615,0.14989939637826963,2.138555999676217,0.0012122685746800063
93,23,2,21,1,0,1,0.016666666666666625,0.020214030915576685,-0.00354736424891006,0.016666666666666625,0.020214030915576685,-0.00354736424891006,0.14989939637826963,2.1446937945383997,0.0011419235111639835
94,22,2,20,0,0,0,0.016587677725118443,0.01997649823736779,-0.003388820512249348,0.016587677725118443,0.01997649823736779,-0.003388820512249348,0.14989939637826963,2.1506323355058923,0.0010847371655367808
95,30,3,27,1,0,1,0.016470588235294077,0.020242914979757075,-0.0037723267444629976,0.016470588235294077,0.020242914979757075,-0.0037723267444629976,0.14989939637826963,2.156365508472765,0.0010265834741233508
96,24,4,20,0,0,0,0.016317016317016278,0.020011435105774716,-0.0036944187887584384,0.016317016317016278,0.020011435105774716,-0.0036944187887584384,0.14989939637826963,2.161926654753216,0.000971150937274194
97,23,8,15,0,0,0,0.01601830663615557,0.01984126984126983,-0.003822963205114261,0.01601830663615557,0.01984126984126983,-0.003822963205114261,0.14989939637826963,2.167362475060852,0.0009197138360686582
98,24,4,20,0,0,0,0.015873015873015837,0.01961883408071748,-0.003745818207701642,0.015873015873015837,0.01961883408071748,-0.003745818207701642,0.14989939637826963,2.172587753135013,0.0008600959077847572
99,19,3,16,0,0,0,0.01576576576576573,0.019444444444444434,-0.0036786786786787047,0.01576576576576573,0.019444444444444434,-0.0036786786786787047,0.14989939637826963,2.177466507879994,0.0007876290447168633
100,26,7,19,0,0,0,0.01552106430155207,0.01924134139637162,-0.0037202770948195508,0.01552106430155207,0.01924134139637162,-0.0037202770948195508,0.14989939637826963,2.1822457295523856,0.0007378038460010872
101,29,8,21,1,0,1,0.015250544662309334,0.01956521739130434,-0.004314672728995005,0.015250544662309334,0.01956521739130434,-0.004314672728995005,0.14989939637826963,2.1868004729397352,0.0006762300193333733
102,22,1,21,0,0,0,0.015217391304347792,0.019344438473938734,-0.004127047169590942,0.015217391304347792,0.019344438473938734,-0.004127047169590942,0.14989939637826963,2.191151335674336,0.0006164148828599105
103,22,2,20,2,0,2,0.015151515151515117,0.020202020202020193,-0.005050505050505076,0.015151515151515117,0.020202020202020193,-0.005050505050505076,0.14989939637826963,2.1952915989199386,0.0005558671142847822
104,16,3,13,0,0,0,0.015053763440860181,0.020063357972544868,-0.005009594531684687,0.015053763440860181,0.020063357972544868,-0.005009594531684687,0.14989939637826963,2.1992326852535062,0.0004963032820213731
105,22,4,18,0,0,0,0.014925373134328325,0.019874476987447688,-0.004949103853119363,0.014925373134328325,0.019874476987447688,-0.004949103853119363,0.14989939637826963,2.2029757636341416,0.00045998333284512957
106,26,4,22,0,0,0,0.014799154334038023,0.019648397104446734,-0.004849242770408711,0.014799154334038023,0.019648397104446734,-0.004849242770408711,0.14989939637826963,2.2068396624443114,0.0005126732697834218
107,35,10,25,2,1,1,0.016563146997929573,0.01990811638591117,-0.003344969387981598,0.016563146997929573,0.01990811638591117,-0.003344969387981598,0.14989939637826963,2.2106379957373132,0.0005480632064861955
108,21,5,16,1,0,1,0.016393442622950786,0.020253164556962015,-0.0038597219340112295,0.016393442622950786,0.020253164556962015,-0.0038597219340112295,0.14989939637826963,2.214577218472862,0.0006024815111937399
109,34,5,29,0,0,0,0.016227180527383332,0.01996007984031935,-0.0037328993129360187,0.016227180527383332,0.01996007984031935,-0.0037328993129360187,0.14989939637826963,2.2186245562412363,0.0006537498478362874
110,19,8,11,0,0,0,0.015968063872255456,0.019851116625310163,-0.003883052753054707,0.015968063872255456,0.019851116625310163,-0.003883052753054707,0.14989939637826963,2.2226490050760095,0.0006927344023279703
111,13,3,10,0,0,0,0.01587301587301584,0.01975308641975308,-0.003880070546737238,0.01587301587301584,0.01975308641975308,-0.003880070546737238,0.14989939637826963,2.2267034391402762,0.0007364180156494783
112,24,3,21,0,0,0,0.015779092702169595,0.019550342130987282,-0.003771249428817687,0.015779092702169595,0.019550342130987282,-0.003771249428817687,0.14989939637826963,2.230875985995977,0.0007880306893886525
113,16,3,13,0,0,0,0.01568627450980389,0.019426906265177263,-0.0037406317553733727,0.01568627450980389,0.019426906265177263,-0.0037406317553733727,0.14989939637826963,2.2352316849565335,0.0008454022672757434
114,23,6,17,0,0,0,0.015503875968992217,0.01926782273603082,-0.0037639467670386034,0.015503875968992217,0.01926782273603082,-0.0037639467670386034,0.14989939637826963,2.2395960049536803,0.0008863171391929518
115,25,4,21,0,0,0,0.015384615384615354,0.019074868860276577,-0.003690253475661223,0.015384615384615354,0.019074868860276577,-0.003690253475661223,0.14989939637826963,2.243900294812798,0.0009205349939885293
116,29,7,22,2,0,2,0.015180265654648927,0.019820670127418585,-0.0046404044727696575,0.015180265654648927,0.019820670127418585,-0.0046404044727696575,0.14989939637826963,2.248277752400462,0.0009667067544075679
117,27,6,21,0,0,0,0.01500938086303937,0.019626168224299058,-0.004616787361259688,0.01500938086303937,0.019626168224299058,-0.004616787361259688,0.14989939637826963,2.2528533080163173,0.0010240377975414669
118,22,3,19,0,0,0,0.01492537313432833,0.01945345067160722,-0.004528077537278888,0.01492537313432833,0.01945345067160722,-0.004528077537278888,0.14989939637826963,2.2574665894446637,0.0010660821213201571
119,36,10,26,0,0,0,0.014652014652014624,0.01922196796338672,-0.004569953311372096,0.014652014652014624,0.01922196796338672,-0.004569953311372096,0.14989939637826963,2.2620854685696017,0.0011046722208614141
120,28,7,21,1,0,1,0.014466546112115706,0.019492293744333627,-0.005025747632217921,0.014466546112115706,0.019492293744333627,-0.005025747632217921,0.14989939637826963,2.266749977216642,0.0011464540242677457
121,21,7,14,0,0,0,0.01428571428571426,0.019369369369369362,-0.005083655083655103,0.01428571428571426,0.019369369369369362,-0.005083655083655103,0.14989939637826963,2.2715090195987244,0.0011922173451289137
122,31,9,22,1,0,1,0.014059753954305775,0.019625334522747537,-0.005565580568441763,0.014059753954305775,0.019625334522747537,-0.005565580568441763,0.14989939637826963,2.276102293562373,0.0012133010443603285
123,17,5,12,0,0,0,0.013937282229965132,0.019520851818988456,-0.005583569589023323,0.013937282229965132,0.019520851818988456,-0.005583569589023323,0.14989939637826963,2.280683865837596,0.0012480280008328
124,22,7,15,0,0,0,0.013769363166953505,0.019391802556192148,-0.005622439389238643,0.013769363166953505,0.019391802556192148,-0.005622439389238643,0.14989939637826963,2.285284319315831,0.0012849396192993721
125,11,4,7,0,0,0,0.013675213675213651,0.019332161687170467,-0.005656948011956816,0.013675213675213651,0.019332161687170467,-0.005656948011956816,0.14989939637826963,2.2899991927845904,0.0013300202940698049
126,18,4,14,1,0,1,0.01358234295415957,0.019650655021834055,-0.006068312067674485,0.01358234295415957,0.019650655021834055,-0.006068312067674485,0.14989939637826963,2.294699234687708,0.0013624296961875467
127,14,1,13,1,0,1,0.013559322033898282,0.01997394702561875,-0.006414624991720467,0.013559322033898282,0.01997394702561875,-0.006414624991720467,0.14989939637826963,2.299274761372505,0.0013839434693850977
128,23,3,20,1,0,1,0.013490725126475525,0.02023245802841153,-0.006741732901936004,0.013490725126475525,0.02023245802841153,-0.006741732901936004,0.14989939637826963,2.303935955916414,0.001424144292662898
129,21,5,16,0,0,0,0.01337792642140466,0.020094057289439925,-0.006716130868035266,0.01337792642140466,0.020094057289439925,-0.006716130868035266,0.14989939637826963,2.3087118811710994,0.001466242654893427
130,22,6,16,1,0,1,0.013245033112582759,0.020382165605095533,-0.0071371324925127745,0.013245033112582759,0.020382165605095533,-0.0071371324925127745,0.14989939637826963,2.3135206518996982,0.0014999387972638061
131,28,1,27,0,0,0,0.013223140495867746,0.02015113350125944,-0.006927993005391693,0.013223140495867746,0.02015113350125944,-0.006927993005391693,0.14989939637826963,2.3183347035329573,0.0015302312315025348
132,26,7,19,0,0,0,0.01307189542483658,0.019991670137442723,-0.006919774712606144,0.01307189542483658,0.019991670137442723,-0.006919774712606144,0.14989939637826963,2.32312641523083,0.0015570868462305388
133,23,2,21,0,0,0,0.01302931596091203,0.019818331957060273,-0.006789015996148243,0.01302931596091203,0.019818331957060273,-0.006789015996148243,0.14989939637826963,2.3281268455663864,0.0016044303360369303
134,13,6,7,1,0,1,0.012903225806451592,0.0201729106628242,-0.0072696848563726085,0.012903225806451592,0.0201729106628242,-0.0072696848563726085,0.14989939637826963,2.33318222463039,0.0016366151155691123
135,24,4,20,0,0,0,0.0128205128205128,0.02000816659861167,-0.007187653778098872,0.0128205128205128,0.02000816659861167,-0.007187653778098872,0.14989939637826963,2.33820888246851,0.0016601006260537137
136,19,5,14,0,0,0,0.012718600953895052,0.019894437677628902,-0.00717583672373385,0.012718600953895052,0.019894437677628902,-0.00717583672373385,0.14989939637826963,2.3432921737648034,0.0016905101048568278
137,22,7,15,0,0,0,0.012578616352201238,0.01977401129943502,-0.007195394947233782,0.012578616352201238,0.01977401129943502,-0.007195394947233782,0.14989939637826963,2.348378477217742,0.001714956917796073
138,28,6,22,0,0,0,0.012461059190031133,0.019599999999999992,-0.007138940809968859,0.012461059190031133,0.019599999999999992,-0.007138940809968859,0.14989939637826963,2.353621795702483,0.0017526415065754735
139,25,5,20,0,0,0,0.012364760432766596,0.019444444444444438,-0.007079684011677842,0.012364760432766596,0.019444444444444438,-0.007079684011677842,0.14989939637826963,2.358910293022774,0.0017789356544475902
140,20,2,18,1,0,1,0.012326656394452986,0.019700551615445226,-0.00737389522099224,0.012326656394452986,0.019700551615445226,-0.00737389522099224,0.14989939637826963,2.364242883688952,0.0018040691994342568
141,19,4,15,0,0,0,0.012251148545176092,0.019584802193497838,-0.007333653648321746,0.012251148545176092,0.019584802193497838,-0.007333653648321746,0.14989939637826963,2.369523427435874,0.0018192219987168982
142,19,3,16,0,0,0,0.012195121951219494,0.019462826002335534,-0.00726770405111604,0.012195121951219494,0.019462826002335534,-0.00726770405111604,0.14989939637826963,2.374720696313636,0.001830382248692271
143,21,5,16,0,0,0,0.012102874432677742,0.019342359767891677,-0.007239485335213935,0.012102874432677742,0.019342359767891677,-0.007239485335213935,0.14989939637826963,2.3798983726503944,0.0018463197312441222
