seed,perturb_eps,pair_scale,elapsed_sec,status,best_factorization,best_accessibility_score,runner_up_factorization,runner_up_accessibility_score,stderr_tail,fac_3x3x3x3_score,fac_3x3x3x3_mean_mi,fac_3x3x3x3_entropy,fac_3x3x3x3_anti_dom,fac_3x3x3x3_pair_count,fac_3x3x3x3_core_persist,fac_3x3x3x3_entropy_balance,fac_3x3x3x3_stability,fac_3x3x9_score,fac_3x3x9_mean_mi,fac_3x3x9_entropy,fac_3x3x9_anti_dom,fac_3x3x9_pair_count,fac_3x3x9_core_persist,fac_3x3x9_entropy_balance,fac_3x3x9_stability,fac_3x27_score,fac_3x27_mean_mi,fac_3x27_entropy,fac_3x27_anti_dom,fac_3x27_pair_count,fac_3x27_core_persist,fac_3x27_entropy_balance,fac_3x27_stability,fac_9x9_score,fac_9x9_mean_mi,fac_9x9_entropy,fac_9x9_anti_dom,fac_9x9_pair_count,fac_9x9_core_persist,fac_9x9_entropy_balance,fac_9x9_stability
3,0.02,0.25,10.120299700000032,ok,3x3x3x3,5.219322942133634,3x3x9,4.352441358627009,,5.219322942133634,0.0016645988806019577,0.9950532317780507,0.9614802904951593,1.0,0.7272727272727273,0.9324507628991473,0.9650376944443119,4.352441358627009,0.01416736705341468,0.8725007746497287,0.8128193183621376,0.6131471927654585,0.5454545454545453,0.8195741424931089,0.9475052905758882,1.930200266652819,0.02621199531557916,0.0,0.0,0.0,0.0,0.9999999999999822,0.9039882713372578,1.921036467277447,0.006143163185822398,0.0,0.0,0.0,0.0,0.9999999999999661,0.9148933040916584
3,0.02,0.5,9.482268400002795,ok,3x3x3x3,5.146765026476728,3x3x9,4.498098495873462,,5.146765026476728,0.0016622455379399837,0.9949666546564937,0.9603276958744721,1.0,0.5454545454545453,0.9539042321418374,0.9631769255387121,4.498098495873462,0.019498721647529346,0.8558656455122778,0.8005852728583978,0.6131471927654585,0.909090909090909,0.8085455614591798,0.945910647085165,1.9493282910052836,0.054896280658244076,0.0,0.0,0.0,0.0,0.9999999999999892,0.8944320103470502,1.9210375558557187,0.006144613113004744,0.0,0.0,0.0,0.0,0.9999999999999769,0.914892942742737
3,0.05,0.08,9.541377499997907,ok,3x3x3x3,5.221552354099979,3x3x9,4.7613505242487735,,5.221552354099979,0.008655999754415776,0.9935992874004387,0.9662630957467606,1.0,0.7272727272727273,0.922565387121847,0.966832220440153,4.7613505242487735,0.015578687122554348,0.9596042992331366,0.8386556873009517,0.6131471927654585,1.0,0.8746578836781335,0.9597067741485389,1.9443072588621015,0.030380900070829445,0.0,0.0,0.0,0.0,0.9999999999999946,0.9139263587912776,1.9481075087804083,0.03321449319049713,0.0,0.0,0.0,0.0,0.9999999999999937,0.9148930155899175
3,0.05,0.12,9.79083510000055,ok,3x3x3x3,5.0850004392773505,3x3x9,4.69006315085817,,5.0850004392773505,0.008643897224253974,0.9939224222383427,0.9642922153129075,1.0,0.4545454545454545,0.9241893702176168,0.9666798070115019,4.69006315085817,0.017288565339017996,0.9468096459988874,0.8371061795844188,0.6131471927654585,0.909090909090909,0.8638030253785036,0.957363087246429,1.9450805567597147,0.032591145188721866,0.0,0.0,0.0,0.0,0.9999999999999937,0.9124894115709993,1.9481085554292084,0.03321585585355544,0.0,0.0,0.0,0.0,0.9999999999999932,0.9148926995756598
3,0.05,0.25,9.961570600004052,ok,3x3x3x3,5.228099745204522,3x3x9,4.628469585505365,,5.228099745204522,0.008614034971061137,0.9949868555508157,0.9616209555468432,1.0,0.7272727272727273,0.9339343325894162,0.9653072029100225,4.628469585505365,0.02437659246389384,0.9137549668795973,0.8275852366457349,0.6131471927654585,0.909090909090909,0.8411292334342438,0.9539309087709822,1.9508792401436408,0.04524777713988218,0.0,0.0,0.0,0.0,0.9999999999999951,0.9056314630037634,1.948112085144376,0.033220484562672674,0.0,0.0,0.0,0.0,0.9999999999999947,0.9148916005817088
3,0.05,0.5,10.192208000000392,ok,3x3x3x3,5.15383840446258,3x3x9,4.61684906008579,,5.15383840446258,0.008600187449709385,0.9946826726280886,0.9592980878519984,1.0,0.5454545454545453,0.9549289793205046,0.9636012044850064,4.61684906008579,0.02977404188048541,0.8910879067747117,0.8065586584952112,0.6131471927654585,1.0,0.8255541618425041,0.9507270983274185,1.9680459320577315,0.0720458507734191,0.0,0.0,0.0,0.0,0.9999999999999961,0.8960000812843164,1.9481194471374057,0.03323026702387539,0.0,0.0,0.0,0.0,0.9999999999999969,0.9148891801135335
4,0.01,0.08,10.008745900006033,ok,3x3x3x3,5.319719030542215,3x3x9,4.551401336584364,,5.319719030542215,0.0004818811847674711,0.9965363960324299,0.9727689072075243,1.0,0.8181818181818182,0.9735025361117919,0.9673384009147917,4.551401336584364,0.0031956099671668556,0.8579498396681525,0.8229845879930232,0.6131471927654585,1.0,0.8080137617525533,0.9461103444380101,1.9180909953720846,0.0052311593090269195,0.0,0.0,0.0,0.0,0.9999999999999342,0.9128598360631235,1.916846162052126,0.0019525531912070488,0.0,0.0,0.0,0.0,0.9999999999999012,0.9148936088610179
4,0.01,0.12,10.825906900005066,ok,3x3x3x3,5.179634359684838,3x3x9,4.525563386066877,,5.179634359684838,0.00048212075754138325,0.996570094353337,0.9740961875022318,1.0,0.5454545454545453,0.9688246394830187,0.9669340448614379,4.525563386066877,0.005423868356221765,0.8446691318003251,0.81520481955991,0.6131471927654585,1.0,0.8015883610998965,0.9455300124850655,1.9199050852960489,0.009011551306886535,0.0,0.0,0.0,0.0,0.9999999999999332,0.9108935339892293,1.9168461750312416,0.0019525694778244945,0.0,0.0,0.0,0.0,0.9999999999998928,0.9148936055535244
4,0.01,0.25,9.867278500001703,ok,3x3x3x3,5.2193642795806054,3x3x9,4.500401165494792,,5.2193642795806054,0.0004846026452746191,0.9968350089863257,0.9743397615934609,1.0,0.6363636363636365,0.9631426532059065,0.9663804349678193,4.500401165494792,0.013561990815125746,0.8301314235709178,0.8049518946304826,0.6131471927654585,1.0,0.7939160623521159,0.9446926013606916,1.9287831611556567,0.025835797293223425,0.0,0.0,0.0,0.0,0.9999999999999377,0.9029473638624956,1.91684621104704,0.0019526126654138118,0.0,0.0,0.0,0.0,0.9999999999998755,0.9148935983817504
4,0.01,0.5,9.616530799998145,ok,3x3x3x3,5.130014412965121,3x3x9,4.494552772179572,,5.130014412965121,0.0004849912496951908,0.996739971326177,0.9754343661216168,1.0,0.4545454545454545,0.966928355813413,0.9631540011814915,4.494552772179572,0.019022533508394553,0.826495890669894,0.8008735547066828,0.6131471927654585,1.0,0.7908896665349796,0.9441239339941628,1.9495451051227848,0.05617097110546072,0.0,0.0,0.0,0.0,0.9999999999999879,0.8933741340173362,1.9168462515148983,0.001952653811786449,0.0,0.0,0.0,0.0,0.9999999999999176,0.9148935977031943
