t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
0,39,7,32,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,20,5,15,1,0,1,0.0,0.021276595744680396,-0.021276595744680396,0.0,0.021276595744680396,-0.021276595744680396,0.2424916573971079,0.042067270895316686,0.003946683146894661
2,17,1,16,0,0,0,0.0,0.01587301587301562,-0.01587301587301562,0.0,0.01587301587301562,-0.01587301587301562,0.22469410456062291,0.10112773296878508,0.005548064868902772
3,22,1,21,0,0,0,0.0,0.011904761904761764,-0.011904761904761764,0.0,0.011904761904761764,-0.011904761904761764,0.20578420467185762,0.17079314438799514,0.006563616352047627
4,28,9,19,2,1,1,0.04347826086956333,0.01941747572815515,0.024060785141408178,0.04347826086956333,0.01941747572815515,0.024060785141408178,0.19243604004449388,0.24321804297959507,0.0068514960302168935
5,24,3,21,0,0,0,0.038461538461536986,0.016129032258064387,0.0223325062034726,0.038461538461536986,0.016129032258064387,0.0223325062034726,0.1757508342602892,0.3228844170546117,0.007475089826770819
6,22,4,18,0,0,0,0.03333333333333222,0.014084507042253423,0.0192488262910788,0.03333333333333222,0.014084507042253423,0.0192488262910788,0.17908787541713014,0.39986812482066886,0.00724672233880799
7,31,4,27,1,0,1,0.029411764705881485,0.017751479289940725,0.01166028541594076,0.029411764705881485,0.017751479289940725,0.01166028541594076,0.18131256952169078,0.4726918728556756,0.0068836011974047805
8,34,9,25,0,0,0,0.02325581395348783,0.015463917525773117,0.007791896427714714,0.02325581395348783,0.015463917525773117,0.007791896427714714,0.19132369299221358,0.5474531286434596,0.00711027863505561
9,25,9,16,0,0,0,0.01923076923076886,0.014285714285714218,0.004945054945054643,0.01923076923076886,0.014285714285714218,0.004945054945054643,0.19577308120133483,0.6199813446216882,0.006924204317884322
10,21,5,16,0,0,0,0.017543859649122497,0.013274336283185782,0.004269523365936716,0.017543859649122497,0.013274336283185782,0.004269523365936716,0.1568409343715239,0.6882000030704122,0.006664985697137624
11,26,8,18,0,0,0,0.01538461538461515,0.012295081967213064,0.0030895334174020853,0.01538461538461515,0.012295081967213064,0.0030895334174020853,0.15016685205784205,0.752686642546587,0.006418452909213664
12,23,5,18,0,0,0,0.014285714285714082,0.011450381679389268,0.0028353326063248144,0.014285714285714082,0.011450381679389268,0.0028353326063248144,0.15016685205784205,0.8129390854139,0.0060553917517813804
13,24,4,20,1,0,1,0.013513513513513332,0.014184397163120517,-0.0006708836496071846,0.013513513513513332,0.014184397163120517,-0.0006708836496071846,0.15127919911012236,0.8676161154143308,0.005614458240462931
14,27,9,18,1,0,1,0.012048192771084192,0.01666666666666661,-0.004618473895582419,0.012048192771084192,0.01666666666666661,-0.004618473895582419,0.15127919911012236,0.9195149674739502,0.005417807044345069
15,26,3,23,1,0,1,0.011627906976744052,0.018575851393188795,-0.006947944416444743,0.011627906976744052,0.018575851393188795,-0.006947944416444743,0.15239154616240266,0.9681966716441222,0.005197144153187996
16,28,6,22,0,0,0,0.010869565217391186,0.017391304347826035,-0.006521739130434849,0.010869565217391186,0.017391304347826035,-0.006521739130434849,0.15016685205784205,1.012315318748822,0.004846720383370214
17,31,3,28,0,0,0,0.010526315789473575,0.016085790884718454,-0.005559475095244879,0.010526315789473575,0.016085790884718454,-0.005559475095244879,0.15016685205784205,1.0563098749314161,0.004895731716428746
18,19,2,17,0,0,0,0.010309278350515358,0.015384615384615344,-0.005075337034099986,0.010309278350515358,0.015384615384615344,-0.005075337034099986,0.15127919911012236,1.0971765956533779,0.004663400107275972
19,25,4,21,0,0,0,0.009900990099009804,0.014598540145985365,-0.004697550046975561,0.009900990099009804,0.014598540145985365,-0.004697550046975561,0.15016685205784205,1.1365192542115896,0.004606534919799331
20,26,4,22,1,1,0,0.019047619047618865,0.013856812933025372,0.005190806114593494,0.019047619047618865,0.013856812933025372,0.005190806114593494,0.15016685205784205,1.1741976928732294,0.00453169577196892
21,23,4,19,0,0,0,0.01834862385321084,0.013274336283185811,0.005074287570025029,0.01834862385321084,0.013274336283185811,0.005074287570025029,0.15016685205784205,1.2085869798736364,0.004304959325378716
22,23,3,20,0,0,0,0.0178571428571427,0.012711864406779634,0.005145278450363066,0.0178571428571427,0.012711864406779634,0.005145278450363066,0.15016685205784205,1.2415089125206664,0.004238984884903734
23,21,8,13,0,0,0,0.016666666666666528,0.01237113402061853,0.0042955326460479976,0.016666666666666528,0.01237113402061853,0.0042955326460479976,0.15016685205784205,1.272689888819221,0.0041274448198657665
24,23,9,14,1,0,1,0.015503875968992128,0.01402805611222442,0.0014758198567677086,0.015503875968992128,0.01402805611222442,0.0014758198567677086,0.15016685205784205,1.302904641608605,0.004086447511132229
25,20,3,17,0,0,0,0.015151515151515037,0.01356589147286819,0.0015856236786468466,0.015151515151515037,0.01356589147286819,0.0015856236786468466,0.15016685205784205,1.3303456542330372,0.003880549165508874
26,22,6,16,2,1,1,0.021739130434782452,0.015037593984962377,0.0067015364498200745,0.021739130434782452,0.015037593984962377,0.0067015364498200745,0.15016685205784205,1.3571022682113163,0.0038610868804656276
27,26,7,19,1,0,1,0.02068965517241365,0.01633393829401086,0.0043557168784027905,0.02068965517241365,0.01633393829401086,0.0043557168784027905,0.15016685205784205,1.3827168040293156,0.0038060928091963745
28,28,5,23,0,0,0,0.01999999999999987,0.015679442508710773,0.004320557491289095,0.01999999999999987,0.015679442508710773,0.004320557491289095,0.15016685205784205,1.406786154272604,0.0037054724409888587
29,17,3,14,1,0,1,0.019607843137254773,0.017006802721088406,0.0026010404161663676,0.019607843137254773,0.017006802721088406,0.0026010404161663676,0.15016685205784205,1.4308388985078315,0.003742248145724718
30,20,6,14,0,0,0,0.018867924528301768,0.016611295681063096,0.0022566288472386717,0.018867924528301768,0.016611295681063096,0.0022566288472386717,0.15016685205784205,1.4543827789101484,0.0037359924489379533
31,34,10,24,1,1,0,0.0236686390532543,0.015974440894568665,0.007694198158685633,0.0236686390532543,0.015974440894568665,0.007694198158685633,0.15016685205784205,1.4774097287660546,0.0037264329843811708
32,29,3,26,1,0,1,0.023255813953488236,0.01687116564417175,0.006384648309316485,0.023255813953488236,0.01687116564417175,0.006384648309316485,0.15016685205784205,1.5003181198226407,0.0037503871468063488
33,21,7,14,0,0,0,0.022346368715083675,0.01651651651651649,0.0058298521985671835,0.022346368715083675,0.01651651651651649,0.0058298521985671835,0.15016685205784205,1.5224724741989855,0.0037163269438805924
34,32,8,24,0,0,0,0.02139037433155069,0.01594202898550722,0.0054483453460434685,0.02139037433155069,0.01594202898550722,0.0054483453460434685,0.15016685205784205,1.5437208784149328,0.0036640888271982945
35,23,1,22,1,0,1,0.02127659574468074,0.016853932584269638,0.004422663160411101,0.02127659574468074,0.016853932584269638,0.004422663160411101,0.15016685205784205,1.564070942766139,0.0036124754727691866
36,23,2,21,0,0,0,0.021052631578947257,0.01637107776261935,0.004681553816327906,0.021052631578947257,0.01637107776261935,0.004681553816327906,0.15016685205784205,1.584043797401392,0.0036080396737705454
37,20,4,16,0,0,0,0.020618556701030823,0.016021361815754316,0.004597194885276507,0.020618556701030823,0.016021361815754316,0.004597194885276507,0.15016685205784205,1.6031391071885934,0.0035547526041972
38,27,7,20,0,0,0,0.019900497512437713,0.015604681404421306,0.0042958161080164075,0.019900497512437713,0.015604681404421306,0.0042958161080164075,0.15016685205784205,1.6216886856757375,0.0035303804180151703
39,16,3,13,0,0,0,0.019607843137254808,0.015345268542199468,0.00426257459505534,0.019607843137254808,0.015345268542199468,0.00426257459505534,0.15016685205784205,1.6402109882730636,0.003551729473993759
