label,score,best_time,best_W_relational,best_sv1,best_damage_sv1,best_damage_active_power,best_leakage_gain,mean_slack_occupancy,final_W_relational,final_sv1,final_damage_sv1,final_damage_active_power,final_leakage_gain,final_slack_occupancy
committed_minimal_dL2,3.167883565019343,1.44,1.5318928598966606,0.012853449253542405,-0.0013432746954488532,-3.566917772678804e-05,0.0,0.0,0.14769034657133817,0.036869831193189005,0.0026625046625413304,0.0001622802972781794,0.0,0.0
committed_oversized_dL6_weakslack,19.061179466272346,1.44,1.5353983922070205,0.012824813301110051,0.01053764102256087,0.00032412205717921756,11.440068915227537,0.018922065800978567,0.5380090368651227,0.034969438291522034,0.026867988714127156,0.0015144984495470556,5.366390373526117,0.053004491662368966
committed_oversized_dL6_randweak,7.209068904441075,1.44,1.5340160423877724,0.012853995434583227,0.009212897914538241,0.0003119406261425368,3.8787028651264737,0.011329409766238136,0.40134606261032313,0.03590032331756451,0.027013885770767108,0.0014816325890812875,3.0859993813921927,0.029757432210290598
