t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
2613,20,2,18,0,0,0,0.01675500085484698,0.01769556025369979,-0.000940559398852809,0.017128690556682438,0.01688586714222024,0.00024282341446219685,0.15043290043290045,5.381661515387336,0.0003773782879594161,1.0298513064011574
2614,24,5,19,1,0,1,0.01674784243356404,0.01770958811471079,-0.0009617456811467501,0.017109410175596574,0.016941596076683014,0.00016781409891356014,0.15043290043290045,5.380590663585991,0.0003271988137145988,1.0239059731567073
2615,23,7,16,1,0,1,0.01673783091374893,0.017724728002535124,-0.0009868970887861941,0.017097862767154103,0.016943484561364398,0.00015437820578970488,0.15043290043290045,5.379435071433583,0.00027507422004533605,1.017939126150021
2616,12,2,10,1,0,1,0.016734972677595626,0.017742105818988278,-0.0010071331413926514,0.01709401709401709,0.016951987955166455,0.00014202913885063423,0.15043290043290045,5.378171720839881,0.00022069473266984394,1.0119561351406543
2617,20,2,18,1,0,1,0.016732115417449202,0.017756476574541307,-0.0010243611570921046,0.01709401709401709,0.016950097574574854,0.00014391951944223505,0.15043290043290045,5.376818946015463,0.0001679281132025004,1.0059623844166787
2618,20,4,16,0,0,0,0.016726403823178013,0.01775048017053969,-0.0010240763473616764,0.017097862767154103,0.016785634619674326,0.0003122281474797761,0.15043290043290045,5.375373666469624,0.00011537689573424311,0.9999632679491743
2619,27,5,22,1,0,1,0.0167192698114817,0.01776333832619565,-0.0010440685147139507,0.017086330935251796,0.01678750697155605,0.0002988239636957449,0.15043290043290045,5.374024569750073,0.00016868343958310718,0.9939641845380363
2620,17,4,13,0,0,0,0.016713566982177876,0.017758467963048887,-0.0010449009808710108,0.01709401709401709,0.01679218967921897,0.0003018274147981205,0.15043290043290045,5.372772698931301,0.00022205075441220364,0.9879705329534086
2621,25,5,20,1,0,1,0.016706443914081142,0.017772062233840705,-0.0010656183197595634,0.01709401709401709,0.016847977684797767,0.0002460394092193216,0.15043290043290045,5.371603672216835,0.0002740106780811152,0.9819877070771582
2622,25,6,19,1,1,0,0.016783097631623785,0.017764946367985163,-0.0009818487363613786,0.017307260058440094,0.016791252928706906,0.0005160071297331884,0.15043290043290045,5.370507948619599,0.0003249708584333803,0.9760210910487451
2623,21,3,18,1,0,1,0.01677880930074099,0.017779275768363842,-0.001000466467622852,0.01731504384978637,0.01685173818425311,0.00046330566553325764,0.15043290043290045,5.369521570961478,0.00037911177551583396,0.9700760544198603
2624,22,6,16,0,0,0,0.016770239210011063,0.017773285320192896,-0.001003046110181833,0.01730337078651685,0.01679406349383474,0.0005093072926821117,0.15043290043290045,5.368617073533095,0.00043051502107167925,0.9641579473221921
2625,25,3,22,0,0,0,0.01676595744680851,0.01776505504220253,-0.0009990975953940232,0.017295597484276726,0.01679218967921897,0.0005034078050577574,0.15043290043290045,5.367827448438178,0.00048473779149172416,0.9582720956526677
2626,25,6,19,0,0,0,0.016757400476352498,0.017757953206530886,-0.0010005527301783883,0.017276194749831723,0.016793126534255746,0.0004830682155759769,0.15043290043290045,5.3671203891755805,0.0005356961845280165,0.952423796280507
2627,23,1,22,0,0,0,0.016755975163732242,0.017749737118822294,-0.0009937619550900514,0.017280071813285454,0.016784698600345732,0.0004953732129397218,0.15043290043290045,5.366477518121344,0.0005846394033180937,0.9466183122803964
2628,24,4,20,0,0,0,0.016750276337046167,0.017742274542779064,-0.0009919982057328969,0.017287831162999548,0.016780955566705693,0.000506875596293855,0.15043290043290045,5.365908970414432,0.0006341679412508565,0.9408608681960775
2629,24,5,19,0,0,0,0.016743158252592212,0.017735190905461346,-0.000992032652869134,0.017268445839874406,0.016777214202106906,0.0004912316377675002,0.15043290043290045,5.365444105266948,0.0006860238683400678,0.9351566453386133
2630,22,5,17,0,0,0,0.016736046215274827,0.01772885770701172,-0.000992811491736894,0.017256835499775882,0.016777214202106906,0.0004796212976689758,0.15043290043290045,5.36503458119074,0.0007329759835692799,0.9295107771235465
2631,17,6,11,0,0,0,0.016727519741869742,0.017724762164773086,-0.0009972424229033432,0.01724524076147816,0.016727069974909393,0.0005181707865687668,0.15043290043290045,5.36472480231562,0.0007835719444332332,0.9239283444511887
2632,21,6,15,1,0,1,0.016719001951964692,0.017740174672489083,-0.001021172720524391,0.01722980532557619,0.016780955566705693,0.0004488497588704954,0.15043290043290045,5.364493901486525,0.000831732930654727,0.9184143711341421
2633,20,5,15,1,0,1,0.016711910417373597,0.017755577476021574,-0.001043667058647977,0.017233661593554158,0.016731734523145567,0.0005019270704085914,0.15043290043290045,5.364372636921829,0.0008822013214663689,0.91297381937621
2634,33,5,28,0,0,0,0.016704824896124817,0.01774514944939696,-0.001040324553272142,0.01722980532557619,0.016713091922005572,0.0005167134035706164,0.15043290043290045,5.364355120759453,0.0009315490931666714,0.9076115853067485
2635,21,4,17,1,0,1,0.01669916080359413,0.017759791998658056,-0.0010606311950639262,0.017233661593554158,0.01670843776106934,0.0005252238324848189,0.15043290043290045,5.3644151174244685,0.000977856156019843,0.90233249457448
2636,23,4,19,0,0,0,0.016693500550800777,0.01775271949864811,-0.0010592189478473325,0.017241379310344824,0.016700996492790738,0.0005403828175540859,0.15043290043290045,5.3645466381196,0.0010229607820068953,0.8971412980047355
2637,21,4,17,0,0,0,0.01668784413384159,0.017746396245390546,-0.001058552111548955,0.017241379310344824,0.016700066800267203,0.0005413125100776212,0.15043290043290045,5.36476891778367,0.0010691635962589154,0.8920426673240327
2638,30,5,25,2,0,2,0.01668077900084674,0.017778987707578582,-0.001098208706731843,0.017241379310344824,0.016803917204540397,0.0004374621058044273,0.15043290043290045,5.36505865582484,0.0011124930029663008,0.8870411909558369
2639,19,5,14,1,0,1,0.01667371984765129,0.017794711830343125,-0.001120991982691836,0.01722980532557619,0.01687270297360508,0.00035710235197111,0.15043290043290045,5.365437638879414,0.001157089303574514,0.8821413698912901
2640,13,2,11,0,0,0,0.016670897859016667,0.017790614927372432,-0.0011197170683557647,0.01722980532557619,0.01688116329600535,0.00034864202957083854,0.15043290043290045,5.365855080444421,0.0011962010865431702,0.8773476136386221
2641,23,5,18,0,0,0,0.01666384706479445,0.01778391497196418,-0.0011200679071697306,0.01722595078299776,0.016879282491226114,0.0003466682917716464,0.15043290043290045,5.366343793602164,0.0012375347254462699,0.8726642362548918
2642,26,2,24,1,0,1,0.01666102841677943,0.017795901296528648,-0.00113487287974922,0.017233661593554158,0.016923676446027946,0.0003099851475262122,0.15043290043290045,5.366938475490463,0.0012812349477543756,0.868095452463628
2643,23,7,16,0,0,0,0.016651170653368266,0.01778994899239067,-0.001138778339022404,0.01720670391061452,0.016878342245989306,0.0003283616646252152,0.15043290043290045,5.367619730599925,0.0013222643045462932,0.8636453738618548
2644,22,4,18,0,0,0,0.016645542881284323,0.017783257407949178,-0.0011377145266648556,0.016983240223463685,0.016817017485243346,0.00016622273822033962,0.15043290043290045,5.368391206612759,0.001362725841753519,0.859318005219945
2645,17,4,13,0,0,0,0.016639918912070274,0.017778427726826414,-0.001138508814756141,0.016994633273703038,0.01676413255360624,0.0002305007200967997,0.15043290043290045,5.369237212315626,0.0014008002233489498,0.8551172408775872
2646,22,4,18,2,1,1,0.016718736806552392,0.017792628171661273,-0.001073891365108881,0.017222097964661145,0.016817954001225148,0.0004041439634359968,0.15043290043290045,5.370148404174622,0.001437046449094094,0.851046861239147
2647,24,3,21,0,0,0,0.01671450278575046,0.017784828622719493,-0.0010703258369690327,0.017237519588090437,0.016820764175114182,0.0004167554129762552,0.15043290043290045,5.371121366018835,0.00147198576418788,0.8471105293715562
2648,23,2,21,1,0,1,0.016711681296421334,0.017797900974398564,-0.0010862196779772293,0.017237519588090437,0.016824512534818942,0.0004130070532714948,0.15043290043290045,5.372160898848362,0.0015063526016926656,0.8433117877078014
2649,25,5,20,0,0,0,0.0167046317388003,0.017790476985004276,-0.0010858452462039758,0.01722980532557619,0.01682544988578751,0.00040435543978867977,0.15043290043290045,5.373265447771897,0.0015395333352824735,0.8396540548589724
2650,17,2,15,0,0,0,0.016701813580767607,0.017784913056169468,-0.0010830994754018608,0.017013655697336018,0.01683013820775747,0.00018351748957854894,0.15043290043290045,5.374413793711158,0.0015696827354106074,0.8361406225377438
2651,28,5,23,0,0,0,0.016694772344013488,0.017776388454725435,-0.001081616110711947,0.01700223713646532,0.01676973647556967,0.00023250066089565077,0.15043290043290045,5.375594971947622,0.0015977258605388083,0.8327746525960551
2652,22,2,20,0,0,0,0.01669195751138088,0.01776898239766691,-0.00107702488628603,0.017006041620049223,0.0167650662804946,0.0002409753395546249,0.15043290043290045,5.376825809796418,0.0016262130862347084,0.8295591741796577
2653,19,2,17,1,1,0,0.016773432231962235,0.017762692099454417,-0.0009892598674921815,0.017249103942652326,0.016763198930719536,0.00048590501193278984,0.15043290043290045,5.378098320544658,0.0016528261469767823,0.826497081002088
2654,15,4,11,2,0,2,0.01676777890124705,0.017800262319655237,-0.0010324834184081873,0.017264573991031387,0.016824512534818942,0.00044006145621244483,0.15043290043290045,5.379388465578213,0.0016760579596612139,0.823591128740522
2655,24,4,20,0,0,0,0.016762129380053906,0.01779285372401307,-0.0010307243439591635,0.017272319425751456,0.016773474505433268,0.000498844920318188,0.15043290043290045,5.380722821349865,0.0017005746070265415,0.8208439325558465
2656,15,3,12,0,0,0,0.016757894736842104,0.01778841152605846,-0.0010305167892163576,0.017272319425751456,0.01677627912161409,0.0004960403041373677,0.15043290043290045,5.382109779582109,0.0017246752225171767,0.8182579647391991
2657,31,6,25,1,1,0,0.0168335998653312,0.017779164067373673,-0.0009455642020424725,0.01748486886348352,0.016770670826833072,0.0007141980366504493,0.15043290043290045,5.3835254268109,0.0017453517235395198,0.8158355524870671
2658,17,2,15,0,0,0,0.016830766641420514,0.01777362020579981,-0.0009428535643792972,0.017496635262449524,0.016778149386845038,0.0007184858756044861,0.15043290043290045,5.384966674008749,0.0017645150324591937,0.8135788758069693
2659,24,5,19,0,0,0,0.016823687752355314,0.017766602942398804,-0.0009429151900434904,0.01748486886348352,0.01677627912161409,0.000708589741869433,0.15043290043290045,5.386440943782333,0.0017831232521926164,0.8114899655555969
2660,23,4,19,1,0,1,0.016818028927009752,0.017780362669546974,-0.0009623337425372219,0.017477033385615053,0.016826387341207935,0.0006506460444071181,0.15043290043290045,5.38792588839432,0.0017984062786257921,0.809570701611179
2661,23,4,19,0,0,0,0.016812373907195692,0.017773348282878618,-0.0009609743756829256,0.017480950246526218,0.016820764175114182,0.0006601860714120361,0.15043290043290045,5.389438604270368,0.0018140025116888884,0.807822811181719
2662,30,3,27,2,0,2,0.0168081351374065,0.017804893232895472,-0.0009967580954889713,0.017260703878054246,0.01687270297360508,0.0003880009044491678,0.15043290043290045,5.390973070153749,0.0018277605571460646,0.8062478672506244
2663,24,2,22,0,0,0,0.01680531047811108,0.017796768372363155,-0.0009914578942520763,0.017272319425751456,0.0168698847502923,0.0004024346754591575,0.15043290043290045,5.392540001369954,0.0018412193138515084,0.8048472871611275
2664,21,2,19,0,0,0,0.016802486768041667,0.01778975741239892,-0.0009872706443572535,0.017287831162999548,0.016865189802961148,0.0004226413600383998,0.15043290043290045,5.394147720741815,0.00185414840706131,0.8036223313407727
2665,19,0,19,0,0,0,0.016802486768041667,0.01778275197413418,-0.0009802652060925121,0.017318938371569947,0.016868006457718646,0.0004509319138513018,0.15043290043290045,5.395769629915807,0.001863306608567015,0.8025741021671162
2666,26,2,24,1,0,1,0.016799664006719863,0.017794626395707745,-0.0009949623889878821,0.01733453399369653,0.016868006457718646,0.0004665275359778849,0.15043290043290045,5.397401110904984,0.0018707209137057961,0.8017035429756612
2667,20,4,16,0,0,0,0.016794021328407086,0.01778873035266831,-0.0009947090242612248,0.01733063245554805,0.016814208562997607,0.0005164238925504418,0.15043290043290045,5.399063091767215,0.0018787506759937594,0.8010114372109189
2668,25,3,22,0,0,0,0.016789791806581595,0.017780629670261432,-0.0009908378636798373,0.017322834645669288,0.016756666481100038,0.0005661681645692494,0.15043290043290045,5.4007375808729154,0.0018837885727527363,0.8004984077213614
2669,22,4,18,0,0,0,0.016784155756965423,0.017774007324794637,-0.0009898515678292141,0.01731504384978637,0.01664347342053994,0.0006715704292464299,0.15043290043290045,5.402409648267111,0.0018861138371795859,0.8001649161989013
2670,19,3,16,2,0,2,0.016779931202282067,0.017809494260006206,-0.0010295630577241387,0.01731504384978637,0.01670378619153675,0.0006112576582496185,0.15043290043290045,5.4040926099886395,0.001888338923259477,0.8000112627633986
2671,23,5,18,0,0,0,0.016772895001677286,0.017802865827181935,-0.0010299708255046489,0.01731504384978637,0.016702856188408218,0.0006121876613781503,0.15043290043290045,5.405768400509561,0.0018875577218779081,0.8000375856925741
2672,25,4,21,1,0,1,0.016767270288397047,0.01781580687830688,-0.001048536589909832,0.01731504384978637,0.016756666481100038,0.0005583773686863303,0.15043290043290045,5.407453258311058,0.0018869458694003869,0.8002438612975682
2673,35,6,29,2,1,1,0.016842634489693312,0.01782579059343565,-0.0009831561037423366,0.017524151875982923,0.016748275094591588,0.0007758767813913353,0.15043290043290045,5.409128335897693,0.0018832567920646901,0.8006299039442597
2674,14,2,12,0,0,0,0.016839812332439676,0.01782137325761487,-0.0009815609251751928,0.017535971223021578,0.016752935938108754,0.0007830352849128239,0.15043290043290045,5.410793059836227,0.0018781842352585318,0.8011953662203235
2675,17,3,14,0,0,0,0.016835580869419546,0.017816222465368816,-0.00098064159594927,0.017547806524184473,0.016754801001948233,0.0007930055222362398,0.15043290043290045,5.412458666173321,0.0018728254148049016,0.801939739247879
2676,31,8,23,0,0,0,0.016824307357495603,0.01780776691015641,-0.0009834595526608085,0.017535971223021578,0.01674547983310153,0.0007904913899200484,0.15043290043290045,5.414117077065449,0.0018653974931877942,0.8028623531414447
2677,21,5,16,0,0,0,0.01681726907630522,0.01780188951689426,-0.000984620440589043,0.017524151875982923,0.016748275094591588,0.0007758767813913353,0.15043290043290045,5.415779248613195,0.0018576686531132677,0.8039623776107913
2678,22,1,21,0,0,0,0.01681586212666276,0.017794181323326254,-0.0009783191966634928,0.017535971223021578,0.016738961183405628,0.0007970100396159502,0.15043290043290045,5.417420342696503,0.0018463324600135635,0.8052388227081456
2679,20,4,16,1,0,1,0.01681023668144183,0.017808925074719158,-0.0009986883932773284,0.017535971223021578,0.016737099644128114,0.000798871578893464,0.15043290043290045,5.419018457350596,0.001831668144941955,0.8066905397190768
2680,17,3,14,1,0,1,0.01680602006688963,0.017824393661521977,-0.0010183735946323463,0.017539914549134245,0.016794572350127907,0.0007453421990063387,0.15043290043290045,5.420574774208614,0.00181582174801332,0.8083162221962643
2681,21,6,15,1,0,1,0.016797593180678586,0.017839485827290707,-0.0010418926466121206,0.017524151875982923,0.01679924347777716,0.0007249083982057633,0.15043290043290045,5.422095539963763,0.0017992731553582717,0.8101144071352083
2682,18,3,15,0,0,0,0.016793382905840086,0.017833975164233202,-0.0010405922583931158,0.01729948326218827,0.016743616843744785,0.0005558664184434833,0.15043290043290045,5.42357383670803,0.001780815706706664,0.8120834762908378
2683,25,4,21,1,0,1,0.016787772488098218,0.017846850555784274,-0.0010590780676860562,0.01729948326218827,0.016797374714945214,0.0005021085472430541,0.15043290043290045,5.425016552766276,0.001761740571680201,0.8142216576338206
2684,28,4,24,1,0,1,0.016782165817817482,0.017858612459879845,-0.0010764466420623633,0.017307260058440094,0.016788970424727597,0.0005182896337124973,0.15043290043290045,5.426414242219,0.0017405499022398686,0.816527026945271
2685,18,4,14,0,0,0,0.01677656289124447,0.01785346990826443,-0.0010769070170199603,0.01729948326218827,0.016796440489432702,0.0005030427727555666,0.15043290043290045,5.427778795896708,0.001719234264419802,0.8189975095484165
2686,24,1,23,2,0,2,0.01677516274411617,0.017886145432865277,-0.0011109826887491063,0.01731504384978637,0.016900155659328443,0.0004148881904579259,0.15043290043290045,5.429094701795405,0.0016952733889918634,0.821630882175667
2687,25,9,16,0,0,0,0.016762571928946708,0.017880263888032554,-0.001117691959085846,0.017291713451605656,0.016851120627328846,0.00044059282427681007,0.15043290043290045,5.4303959754339655,0.001673270005899142,0.8244247749694051
2688,24,0,24,1,0,1,0.016762571928946708,0.017891990715063373,-0.001129418786116665,0.017311151079136687,0.016899216187670242,0.000411934891466445,0.15043290043290045,5.431617618805547,0.0016440764080082942,0.8273766736146986
2689,20,1,19,1,0,1,0.016761174116077384,0.01790554414784394,-0.0011443700317665569,0.017322834645669288,0.016955748276628865,0.00036708636904042233,0.15043290043290045,5.432808328680278,0.001618236571441463,0.8304839216020139
2690,24,5,19,0,0,0,0.01675418854713678,0.017898561136312323,-0.0011443725891755428,0.017318938371569947,0.01695480571460337,0.000364132656966578,0.15043290043290045,5.43394675069752,0.0015892872622755804,0.8337437226178954
2691,22,6,16,0,0,0,0.016745813546613343,0.017892684928696008,-0.0011468713820826648,0.01731504384978637,0.016962349146321117,0.00035269470346525195,0.15043290043290045,5.435008602024244,0.0015569780820709124,0.8371531430614587
2692,15,2,13,1,0,1,0.016743023740108286,0.017908427012390253,-0.0011654032722819667,0.017318938371569947,0.01703027604630454,0.0002886623252654069,0.15043290043290045,5.436007327555534,0.0015248239578802944,0.8407091146844319
2693,21,2,19,0,0,0,0.016740234862996584,0.017901449750856113,-0.0011612148878595296,0.01735015772870662,0.01702838063439065,0.0003217770943159705,0.15043290043290045,5.436945758131932,0.0014918664500182116,0.8444084373523786
2694,25,4,21,0,0,0,0.01673465989509616,0.01789374436336804,-0.0011590844682718808,0.017346249155215133,0.017024591075998664,0.00032165807921646916,0.15043290043290045,5.437827861292256,0.0014582356163226375,0.8482477819245927
2695,28,5,23,0,0,0,0.016727696404793605,0.01788531273688308,-0.0011576163320894742,0.01735406806400721,0.017022696929238985,0.0003313711347682248,0.15043290043290045,5.438674619312335,0.001425532690067412,0.8522236932501073
2696,22,4,18,0,0,0,0.01672212978369384,0.01787871961334453,-0.001156589829650688,0.01737364620938628,0.017019856499249125,0.00035378971013715413,0.15043290043290045,5.439464955219003,0.001389890789717739,0.8563325932770953
2697,20,6,14,0,0,0,0.016713786795276898,0.017873594988022847,-0.0011598081927459494,0.017357980162308384,0.017024591075998664,0.0003333890863097197,0.15043290043290045,5.440176014540728,0.0013511717653987736,0.860570784272875
2698,26,5,21,0,0,0,0.016706840661624135,0.017865913555992142,-0.0011590728943680073,0.0173618940248027,0.017017963405817252,0.00034393061898544894,0.15043290043290045,5.440825908208782,0.0013131959234358944,0.8649344521516193
2699,15,3,12,0,0,0,0.016702675752035896,0.017861527129879696,-0.0011588513778438003,0.017365809652683802,0.017019856499249125,0.0003459531534346777,0.15043290043290045,5.441407225052899,0.0012736300533117797,0.8694196699067762
2700,24,7,17,0,0,0,0.01669296570052321,0.017855316712003765,-0.001162351011480555,0.01737364620938628,0.017020803203915896,0.0003528430054703831,0.15043290043290045,5.441936634833711,0.001234733447124194,0.8740224011451092
2701,27,3,24,0,0,0,0.016688807705081365,0.01784655641188135,-0.0011577487067999867,0.01737364620938628,0.016962349146321117,0.00041129706306516217,0.15043290043290045,5.442375758834088,0.001191440498621841,0.8787385037191787
2702,29,6,23,2,0,2,0.0166804979253112,0.01787903555373927,-0.0011985376284280695,0.01737364620938628,0.017064087599355234,0.0003095586100310445,0.15043290043290045,5.442739227531486,0.0011486891493083479,0.8835637334549956
2703,17,2,15,0,0,0,0.01667772983737139,0.017873557348585437,-0.0011958275112140468,0.01714801444043321,0.01706503613118399,8.29783092492209e-05,0.15043290043290045,5.44302918291825,0.001105355922794991,0.8884937479714907
2704,18,4,14,0,0,0,0.016672196416721963,0.017868447385080356,-0.0011962509683583929,0.017159629713253553,0.017068831313243635,9.079840000991712e-05,0.15043290043290045,5.443248229001696,0.0010615165838850338,0.8935241105883629
2705,21,8,13,1,1,0,0.016744031830238724,0.01786370503450247,-0.0011196732042637464,0.01738541431474373,0.016958576591604116,0.0004268377231396135,0.15043290043290045,5.4433824658533885,0.0010156766667955715,0.8986502943188011
2706,15,1,14,0,0,0,0.01674264401160381,0.017858600702098132,-0.0011159566904943227,0.01739326857917325,0.016958576591604116,0.00043469198756913505,0.15043290043290045,5.443438457068609,0.0009697644937783215,0.9038676859434523
2707,25,6,19,0,0,0,0.016734321928589178,0.01785167805773743,-0.001117356129148251,0.01738541431474373,0.016900155659328443,0.00048525865541528684,0.15043290043290045,5.443412236831248,0.0009228402266722173,0.909171590162018
2708,26,3,23,0,0,0,0.016730163988736124,0.017843305191892003,-0.001113141203155879,0.017389340560072263,0.016848309608540925,0.0005410309515313377,0.15043290043290045,5.443292339522068,0.0008742446362251541,0.9145572338187041
2709,17,4,13,0,0,0,0.01672462328200033,0.017838576175817005,-0.0011139528938166748,0.017377567140600313,0.01685768332035162,0.0005198838202486941,0.15043290043290045,5.44309496057118,0.0008265743257158501,0.9200197701977397
2710,10,1,9,0,0,0,0.016723238678698564,0.01783530370974317,-0.0011120650310446067,0.017389340560072263,0.016862374088708332,0.0005269664713639308,0.15043290043290045,5.44280327372161,0.0007768089200607379,0.9255542833850937
2711,20,2,18,0,0,0,0.016720470159754985,0.017828762378255023,-0.0011082922185000378,0.01741293532338308,0.016807658058771147,0.0006052772646119343,0.15043290043290045,5.44241620557534,0.0007264431571987252,0.9311557926924661
2712,17,5,12,0,0,0,0.016713552871090515,0.017824404155632512,-0.001110851284541997,0.017405063291139236,0.016814208562997607,0.0005908547281416286,0.15043290043290045,5.441943811241866,0.0006765447705868414,0.9368192571395707
2713,16,3,13,0,0,0,0.01670940524443709,0.017819685151620065,-0.0011102799071829768,0.01741687401040488,0.016817017485243346,0.0005998565251615351,0.15043290043290045,5.441403325022856,0.0006278167448257667,0.9425395799906774
2714,29,7,22,0,0,0,0.016699735449735447,0.017811704834605598,-0.0011119693848701505,0.017428700769578993,0.016698207725704108,0.0007304930438748851,0.15043290043290045,5.440767853232904,0.0005762121114256147,0.9483116133413305
2715,20,7,13,0,0,0,0.01669007684045278,0.0178069925515894,-0.0011169157111366214,0.017452402538531274,0.016646253201202537,0.0008061493373287369,0.15043290043290045,5.440041927869755,0.0005246779140827509,0.9541301627511151
2716,22,5,17,0,0,0,0.016683184671291706,0.017800834096226223,-0.0011176494249345165,0.017440543601359,0.01664347342053994,0.0007970701808190615,0.15043290043290045,5.439217307389317,0.0004720704408470471,0.9599899919183025
2717,29,4,25,0,0,0,0.016677675033025096,0.017791785278568523,-0.0011141102455434274,0.017460317460317457,0.016580426194847828,0.0008798912654696296,0.15043290043290045,5.438297954539465,0.00041955842615451136,0.9658858273921661
2718,30,4,26,1,0,1,0.01667216903268405,0.01780270698695281,-0.0011305379542687587,0.017472203312911275,0.01657673694164766,0.0008954663712636146,0.15043290043290045,5.437266317813029,0.0003651893219525956,0.9718123633187419
2719,15,3,12,0,0,0,0.016668041917649968,0.017798366451298304,-0.0011303245336483358,0.01750795816280127,0.016577659101023587,0.0009302990617776827,0.15043290043290045,5.436171289989884,0.0003151540984046443,0.9777642662157225
2720,20,2,18,0,0,0,0.016665291642603743,0.017791859614915913,-0.0011265679723121702,0.01752788527202367,0.016575814884859274,0.0009520703871643971,0.15043290043290045,5.434986634646007,0.0002625383144441002,0.9837361797722419
2721,19,4,15,2,0,2,0.016659793814432985,0.01782704919697062,-0.001167255382537636,0.01753586882259166,0.01668799020971241,0.0008478786128792506,0.15043290043290045,5.433710175650684,0.0002096083969897284,0.9897227296691915
2722,27,4,23,0,0,0,0.016654299612498966,0.017818727929536874,-0.0011644283170379084,0.017543859649122803,0.01668706196462343,0.0008567976844993733,0.15043290043290045,5.432345975364451,0.00015698181763821377,0.9957185284157437
2723,12,3,9,0,0,0,0.016650181338608634,0.01781547389566382,-0.001165292557055185,0.01755585955312357,0.016700066800267203,0.0008557927528563686,0.15043290043290045,5.430940794444585,0.00013412400243656257,1.0017181801977313
2724,22,7,15,0,0,0,0.01664057994892495,0.017810053146172258,-0.001169473197247306,0.017547857793983587,0.016652742968532443,0.0008951148254511439,0.15043290043290045,5.429627304573517,0.00018700924897164495,1.0077162857335145
2725,21,6,15,0,0,0,0.016632358995471386,0.01780463569444163,-0.0011722766989702427,0.017547857793983587,0.01660352128370849,0.000944336510275097,0.15043290043290045,5.428411930747046,0.00024044217472837478,1.013707447132971
2726,31,7,24,1,0,1,0.016622778143515468,0.017816243387315807,-0.0011934652438003387,0.017523896222121072,0.016597972596635847,0.0009259236254852247,0.15043290043290045,5.427314300254701,0.000295605546737062,1.019686272755233
2727,30,5,25,0,0,0,0.016615941432919303,0.01780722012884405,-0.0011912786959247454,0.017523896222121072,0.016594275531796415,0.0009296206903246576,0.15043290043290045,5.426318473781097,0.00034916718677077224,1.0256473820607988
2728,26,4,22,1,0,1,0.016610476112161827,0.017819536692046008,-0.0012090605798841803,0.017539863325740316,0.016655525846702317,0.0008843374790379992,0.15043290043290045,5.42541757556791,0.00040192581058417153,1.0315854104536561
2729,13,4,9,1,1,0,0.0166872174270448,0.017816289757657967,-0.0011290723306131671,0.017751479289940825,0.016672242667558828,0.0010792366223819974,0.15043290043290045,5.424600802632994,0.00045347785742540594,1.0374950141090538
2730,19,5,14,0,0,0,0.01668036154478225,0.017811241322079868,-0.00113087977729762,0.017755520145686314,0.01667131307499303,0.0010842070706932848,0.15043290043290045,5.423861171174085,0.0005041370339399829,1.0433708747825934
2731,29,8,21,0,0,0,0.016669403842995565,0.017803674030913652,-0.001134270187918087,0.017755520145686314,0.016609999442617467,0.0011455207030688468,0.15043290043290045,5.423221398657884,0.0005566139384053725,1.049207704596275
2732,21,7,14,0,0,0,0.01665982765695527,0.017798632741393955,-0.0011388050844386849,0.017519908987485774,0.01661740924552501,0.0009024997419607647,0.15043290043290045,5.422648716123963,0.0006057330548818556,1.0550002507972405
2733,24,7,17,0,0,0,0.016650262467191597,0.01779251501243454,-0.0011422525452429444,0.017499999999999995,0.01662297093769175,0.0008770290623082433,0.15043290043290045,5.4221680200954925,0.0006567936227851249,1.0607433004848938
2734,28,7,21,0,0,0,0.01664070825477498,0.01778496362166532,-0.0011442553668903413,0.017472203312911275,0.016567189156021643,0.0009050141568896324,0.15043290043290045,5.421772940798413,0.0007068634572534571,1.0664316853021607
2735,32,10,22,1,0,1,0.016627078384798096,0.01779726071673872,-0.001170182331940623,0.017233560090702944,0.016614629794826048,0.0006189302958768961,0.15043290043290045,5.42148247258704,0.0007582528484882153,1.0720602860866597
2736,19,3,16,1,0,1,0.016622993776613165,0.017811704834605598,-0.0011887110579924323,0.017253121452894433,0.016674102163729644,0.0005790192891647894,0.15043290043290045,5.421245355662866,0.0008044201152007748,1.0776240374776043
2737,18,5,13,0,0,0,0.01661619055414586,0.017807029940845126,-0.0011908393866992655,0.017241379310344824,0.016681544298147735,0.0005598350121970887,0.15043290043290045,5.421084922511262,0.0008522324632850378,1.0831179324742843
2738,22,5,17,0,0,0,0.01660939289805269,0.017800920319689998,-0.0011915274216373097,0.017229653139877576,0.016683405869880593,0.0005462472699969828,0.15043290043290045,5.421009686185542,0.0009002821553840671,1.0885370269420296
2739,23,4,19,0,0,0,0.016603958776378207,0.017794096878971898,-0.0011901381025936908,0.017260958437429023,0.016626680801205156,0.0006342776362238678,0.15043290043290045,5.421048434086105,0.0009504106910191214,1.093876444061597
2740,23,4,19,1,0,1,0.01659852820932134,0.01780744564998185,-0.0012089174406605119,0.017253121452894433,0.016681544298147735,0.0005715771547466983,0.15043290043290045,5.4211664812648355,0.0009967067161738689,1.0991313787179788
2741,18,5,13,0,0,0,0.016591744993870044,0.017802778281820197,-0.0012110332879501536,0.017257039055404176,0.016631320459872753,0.0006257185955314236,0.15043290043290045,5.421371261905261,0.0010430334907539343,1.1042971018246819
