t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
14661,22,4,18,1,0,1,0.017909129792899818,0.01784543059162512,6.369920127469869e-05,0.019379844961240306,0.017548700402847527,0.0018311445583927798,0.15043290043290045,6.442468469997345,0.00012569212607267132,1.0021085318684122
14662,15,1,14,0,0,0,0.017908882695438617,0.01784448345016093,6.439924527768676e-05,0.019403594771241827,0.017549668874172187,0.0018539258970696401,0.15043290043290045,6.4406983554952095,0.00017869193970100806,1.0111060108962384
14663,15,4,11,1,0,1,0.01790789437377556,0.01784753023238182,6.036414139374072e-05,0.01941152431548835,0.017554512834667402,0.0018570114808209477,0.15043290043290045,6.439033211450327,0.00023276987636733064,1.0200934952639085
14664,33,10,23,2,1,1,0.01791921867240523,0.017849764795518037,6.94538768871919e-05,0.019607843137254898,0.017610687865739206,0.0019971552715156923,0.15043290043290045,6.437450410169621,0.00028454270636898076,1.0290628968420943
14665,25,5,20,0,0,0,0.01791798281308192,0.017848411684664164,6.95711284177565e-05,0.019607843137254898,0.01760582813621061,0.002002015001044289,0.15043290043290045,6.435966822559218,0.00033811827071184415,1.0380061437748258
14666,20,6,14,1,1,0,0.01793029253961905,0.017847464629122182,8.282791049686947e-05,0.01961986511342734,0.017559359469906128,0.0020605056435212127,0.15043290043290045,6.434570519240314,0.0003900740239996069,1.046915187743481
14667,23,7,16,0,0,0,0.017928561577713418,0.01784638240298943,8.217917472398695e-05,0.019599836668027764,0.017505107957369263,0.0020947287106585014,0.15043290043290045,6.433276532249068,0.00044302891689148953,1.055782011209864
14668,18,4,14,0,0,0,0.017927572606669058,0.017845435562781144,8.213704388791362e-05,0.019599836668027764,0.01750897542115438,0.0020908612468733857,0.15043290043290045,6.432045308664905,0.0004925255805793466,1.0645986346313139
14669,26,7,19,0,0,0,0.01792584216985425,0.017844150726043593,8.169144381065668e-05,0.01959583588487446,0.017509942554131682,0.0020858933307427788,0.15043290043290045,6.430872946223675,0.0005413382816544431,1.0733571236418895
14670,32,3,29,1,0,1,0.017925100656334455,0.017845978971298665,7.912168503578995e-05,0.019607843137254898,0.017497378153115858,0.0021104649841390405,0.15043290043290045,6.4297942165206585,0.0005929297280203326,1.0820495961926282
