t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
15590,19,5,14,0,0,0,0.01844580403616108,0.017960765594554062,0.00048503844160701845,0.017650639074863052,0.018398087932855318,-0.0007474488579922653,0.15043290043290045,6.429466179461589,0.0007990788880841956,1.1160805079973113
15591,19,3,16,1,0,1,0.01844508218105922,0.017963303994101284,0.0004817781869579374,0.017661388550548107,0.018449569324812447,-0.0007881807742643396,0.15043290043290045,6.428609854015125,0.0007507327825902391,1.107730557642134
15592,29,6,23,0,0,0,0.018443638640336,0.0179618324417122,0.0004818061986238027,0.017650639074863052,0.018441370882630672,-0.0007907318077676195,0.15043290043290045,6.427667352097864,0.0007009726012460267,1.099283657056657
15593,23,6,17,3,0,3,0.01844219532554257,0.01797142948724798,0.00047076583829459145,0.017650639074863052,0.018564837974542826,-0.0009141988996797731,0.15043290043290045,6.426633009121386,0.0006502424060150734,1.090747407881291
15594,26,7,19,0,0,0,0.01844051174376296,0.017970213463058854,0.00047029828070410673,0.017451298701298697,0.018568966475788068,-0.0011176677744893712,0.15043290043290045,6.425517271219322,0.0006000716298066329,1.082129492164082
15595,30,4,26,1,1,0,0.01845259053505992,0.017968549696607126,0.00048404083845279486,0.017657803937487313,0.018503083847307884,-0.0008452799098205704,0.15043290043290045,6.424334221035695,0.0005508357949796584,1.073437665447516
15596,19,9,10,0,0,0,0.0184504250769311,0.01796790986846322,0.0004825152084678812,0.017650639074863052,0.018518518518518517,-0.000867879443655465,0.15043290043290045,6.423033774856738,0.0004966328775894881,1.0646797497889244
15597,22,8,14,0,0,0,0.018448500651890482,0.0179670141856093,0.0004814864662811835,0.01763275233076611,0.018518518518518517,-0.000885766187752407,0.15043290043290045,6.421641404859826,0.00044449542220317964,1.0558636267212917
15598,19,4,15,0,0,0,0.018447538589904045,0.01796605462449664,0.0004814839654074046,0.017647058823529408,0.018527791687531298,-0.0008807328640018895,0.15043290043290045,6.420159316127134,0.0003923094536875832,1.0469972301602746
15599,26,8,18,1,0,1,0.01844561476692043,0.01796846351301797,0.00047715125390246013,0.017629179331306987,0.01858032932799288,-0.0009511499966858919,0.15043290043290045,6.418597211194413,0.00034080871263163573,1.038088539264348
15600,25,6,19,0,0,0,0.018444172162986522,0.017967248131007477,0.0004769240319790445,0.017614901801984204,0.018575162671709028,-0.0009602608697248244,0.15043290043290045,6.4169413450740365,0.0002878621991726395,1.0291455712539659
15601,14,1,13,2,0,2,0.01844393175093523,0.01797353629059531,0.0004703954603399209,0.017618469015795866,0.01868950940037824,-0.0010710403845823752,0.15043290043290045,6.415206678294055,0.00023616696544600263,1.0201763741967391
15602,27,6,21,0,0,0,0.018442489410231345,0.017972192757017662,0.00047029665321368305,0.01760420882233913,0.018686391190701295,-0.0010821823683621647,0.15043290043290045,6.413394669786943,0.0001845134433326897,1.0111890197645828
15603,29,3,26,2,0,2,0.018441768324470857,0.017977648063781323,0.00046412026068953435,0.01760777170613236,0.01878195154478773,-0.0011741798386553717,0.15043290043290045,6.411493126385867,0.00013167758485743496,1.0021915959698915
15604,27,7,20,0,0,0,0.018440086010295172,0.017976368424798918,0.00046371758549625455,0.017593528816986854,0.018773605865363252,-0.0011800770483763982,0.15043290043290045,6.4096455834719075,0.00015940104625879065,1.0
15605,20,2,18,0,0,0,0.018439605405475845,0.0179752169054584,0.0004643885000174437,0.01760064738013352,0.018768393580987284,-0.001167746200853765,0.15043290043290045,6.407907673797589,0.00021390791022458158,1.0
15606,19,4,15,0,0,0,0.018438644270989433,0.017974257418695933,0.0004643868522935003,0.017618469015795866,0.01876526759937819,-0.0011467985835823258,0.15043290043290045,6.406253621049722,0.00026596288504833194,1.0
15607,15,3,12,0,0,0,0.018437923485875116,0.01797348990303354,0.0004644335828415773,0.017622037674701233,0.018768393580987284,-0.0011463559062860514,0.15043290043290045,6.404711268069593,0.00032048958308978964,1.0
15608,26,4,22,1,1,0,0.018449992182206703,0.017972082961212894,0.00047790922099380864,0.017820980153908463,0.018712865789327557,-0.0008918856354190943,0.15043290043290045,6.403252472004008,0.00037226560112432186,1.0
15609,21,5,16,0,0,0,0.018448790275298686,0.01797105986913966,0.0004777304061590257,0.017817371937639194,0.018713904931141716,-0.0008965329935025218,0.15043290043290045,6.401871683973334,0.00042334197420298975,1.0
