t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.10461655667043689,0.0343835501334676,58.16735014960769,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,1,1,0,0,0,1,6,0
6,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,1,0,0,1,0,0,6,0
7,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
8,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
9,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,7,3,4,2,1.3333333333333333,11.094737505048093,0.2944488866662409,0.2723765444373554,11.014164256313114,0.0,0.0,1.0,1,0,0,1,0,0,6,0
