t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
0,4,2,2,1,1.0,6.339850002884624,0.0,0.031415926535897934,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,0,0
1,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
2,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
3,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
4,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
5,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
6,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
7,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
8,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
9,4,2,2,1,1.0,6.339850002884624,0.2456754854886319,0.1896153616015101,10.54766862298393,0.0,0.0,1.0,0,0,0,0,0,0,4,0
10,7,3,4,2,1.3333333333333333,11.094737505048093,0.29000164143241786,0.26421093306834065,11.354564192936035,0.0,0.0,1.0,1,1,0,0,0,1,6,0
11,7,3,4,2,1.3333333333333333,11.094737505048093,0.29000164143241786,0.26421093306834065,11.354564192936035,0.0,0.0,1.0,0,0,0,0,0,0,6,0
12,7,3,4,2,1.3333333333333333,11.094737505048093,0.29000164143241786,0.26421093306834065,11.354564192936035,0.0,0.0,1.0,0,0,0,0,0,0,6,0
13,10,4,6,3,1.5,15.84962500721156,0.7931033909485854,1.9761025844197482,2.0241864119491235,0.0,0.0,1.0,1,1,0,0,0,1,8,0
14,12,4,8,4,2.0,19.019550008653873,0.7931033909485854,1.9761025844197482,2.0241864119491235,0.0,0.0,1.0,0,0,0,0,0,0,8,1
15,14,4,10,5,2.5,22.189475010096185,0.7931033909485854,1.9761025844197482,2.0241864119491235,0.0,0.0,1.0,0,0,0,0,0,0,8,1
16,14,4,10,5,2.5,22.189475010096185,0.7931033909485854,1.9761025844197482,2.0241864119491235,0.0,0.0,1.0,0,0,0,0,0,0,8,0
17,23,7,16,8,2.2857142857142856,36.45413751658659,0.7931033909485854,1.9761025844197482,3.542326220910966,0.0,0.0,1.0,3,3,0,0,0,3,14,0
18,24,8,16,8,2.0,38.039100017307746,0.7931033909485854,1.9761025844197482,4.048372823898247,0.0,0.0,1.0,1,1,0,0,0,0,16,0
19,27,9,18,9,2.0,42.793987519471216,0.7931033909485854,1.9761025844197482,4.554419426885528,0.0,0.0,1.0,1,1,0,0,0,1,18,0
20,32,10,22,11,2.2,50.718800023076994,0.7931033909485854,1.9761025844197482,5.060466029872809,0.0,0.0,1.0,1,1,0,0,0,1,20,1
21,35,11,24,12,2.1818181818181817,55.473687525240464,0.7931033909485854,1.9761025844197482,5.56651263286009,0.0,0.0,1.0,1,1,0,0,0,1,22,0
22,35,11,24,12,2.1818181818181817,55.473687525240464,0.7931033909485854,1.9761025844197482,5.56651263286009,0.0,0.0,1.0,0,0,0,0,0,0,22,0
23,35,11,24,12,2.1818181818181817,55.473687525240464,0.7931033909485854,1.9761025844197482,5.56651263286009,0.0,0.0,1.0,0,0,0,0,0,0,22,0
24,36,12,24,12,2.0,57.05865002596162,0.7931033909485854,1.9761025844197482,6.07255923584737,0.0,0.0,1.0,1,1,0,0,0,0,24,0
25,36,12,24,12,2.0,57.05865002596162,0.7931033909485854,1.9761025844197482,6.07255923584737,0.0,0.0,1.0,2,0,0,2,0,0,24,0
26,36,12,24,12,2.0,57.05865002596162,0.7931033909485854,1.9761025844197482,6.07255923584737,0.0,0.0,1.0,0,0,0,0,0,0,24,0
27,38,12,26,13,2.1666666666666665,60.22857502740393,0.7931033909485854,1.9761025844197482,6.07255923584737,0.0,0.0,1.0,2,0,0,2,0,0,24,1
28,41,13,28,14,2.1538461538461537,64.98346252956739,0.7931033909485854,1.9761025844197482,6.578605838834651,0.0,0.0,1.0,1,1,0,0,0,1,26,0
29,41,13,28,14,2.1538461538461537,64.98346252956739,0.7931033909485854,1.9761025844197482,6.578605838834651,0.0,0.0,1.0,1,0,0,1,0,0,26,0
30,44,14,30,15,2.142857142857143,69.73835003173087,0.7931033909485854,1.9761025844197482,7.084652441821932,0.0,0.0,1.0,1,1,0,0,0,1,28,0
31,44,14,30,15,2.142857142857143,69.73835003173087,0.7931033909485854,1.9761025844197482,7.084652441821932,0.0,0.0,1.0,0,0,0,0,0,0,28,0
