t,total_subsystems,site_subsystems,interface_subsystems,n_links,mean_degree,hilbert_log2_dim,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,births_attempted,births_accepted,births_reject_lightcone,births_reject_exclusion,births_reject_energy,links_added_from_births,random_links_attempts,random_links_added
12,12,4,8,4,2.0,19.019550008653873,0.712877677529258,1.5965403689223765,2.5054173874099384,0.0,0.0,1.0,0,0,0,0,0,0,8,0
13,15,5,10,5,2.0,23.774437510817343,0.9526792742746953,2.851302579739912,1.7535844969691312,0.0,0.0,1.0,1,1,0,0,0,1,10,0
14,18,6,12,6,2.0,28.52932501298081,0.9526792742746953,2.851302579739912,2.1043013963629575,0.0,0.0,1.0,1,1,0,0,0,1,12,0
15,18,6,12,6,2.0,28.52932501298081,0.9526792742746953,2.851302579739912,2.1043013963629575,0.0,0.0,1.0,0,0,0,0,0,0,12,0
16,21,7,14,7,2.0,33.284212515144276,0.9526792742746953,2.851302579739912,2.455018295756784,0.0,0.0,1.0,1,1,0,0,0,1,14,0
17,24,8,16,8,2.0,38.039100017307746,0.9526792742746953,2.851302579739912,2.80573519515061,0.0,0.0,1.0,1,1,0,0,0,1,16,0
18,27,9,18,9,2.0,42.793987519471216,0.9526792742746953,2.851302579739912,3.156452094544436,0.0,0.0,1.0,1,1,0,0,0,1,18,0
19,29,9,20,10,2.2222222222222223,45.963912520913524,0.9526792742746953,2.851302579739912,3.156452094544436,0.0,0.0,1.0,0,0,0,0,0,0,18,1
20,29,9,20,10,2.2222222222222223,45.963912520913524,0.9526792742746953,2.851302579739912,3.156452094544436,0.0,0.0,1.0,0,0,0,0,0,0,18,0
21,32,10,22,11,2.2,50.718800023076994,0.9526792742746953,2.851302579739912,3.5071689939382624,0.0,0.0,1.0,1,1,0,0,0,0,20,1
22,35,11,24,12,2.1818181818181817,55.473687525240464,0.9526792742746953,2.851302579739912,3.8578858933320888,0.0,0.0,1.0,2,1,0,1,0,1,22,0
23,39,13,26,13,2.0,61.81353752812508,0.9526792742746953,2.851302579739912,4.559319692119741,0.0,0.0,1.0,3,2,0,1,0,1,26,0
24,39,13,26,13,2.0,61.81353752812508,0.9526792742746953,2.851302579739912,4.559319692119741,0.0,0.0,1.0,0,0,0,0,0,0,26,0
25,48,16,32,16,2.0,76.07820003461549,0.9526792742746953,2.851302579739912,5.61147039030122,0.0,0.0,1.0,3,3,0,0,0,3,32,0
26,49,17,32,16,1.8823529411764706,77.66316253533665,0.9526792742746953,2.851302579739912,5.962187289695046,0.0,0.0,1.0,1,1,0,0,0,0,34,0
27,50,18,32,16,1.7777777777777777,79.2481250360578,1.0685212521223975,3.5868746645775933,5.018296339640783,0.0,0.0,1.0,2,1,0,1,0,0,36,0
28,50,18,32,16,1.7777777777777777,79.2481250360578,1.0685212521223975,3.5868746645775933,5.018296339640783,0.0,0.0,1.0,0,0,0,0,0,0,36,0
29,55,19,36,18,1.894736842105263,87.1729375396636,1.0685212521223975,3.5868746645775933,5.297090580731938,0.0,0.0,1.0,2,1,0,1,0,1,38,1
30,61,21,40,20,1.9047619047619047,96.68271254399052,1.0685212521223975,3.5868746645775933,5.854679062914248,0.0,0.0,1.0,3,2,0,1,0,2,42,0
31,61,21,40,20,1.9047619047619047,96.68271254399052,1.0685212521223975,3.5868746645775933,5.854679062914248,0.0,0.0,1.0,0,0,0,0,0,0,42,0
32,61,21,40,20,1.9047619047619047,96.68271254399052,1.0685212521223975,3.5868746645775933,5.854679062914248,0.0,0.0,1.0,2,0,0,2,0,0,42,0
33,69,23,46,23,2.0,109.36241254975977,1.0685212521223975,3.5868746645775933,6.412267545096557,0.0,0.0,1.0,2,2,0,0,0,1,46,2
34,72,24,48,24,2.0,114.11730005192324,1.2481212904516985,4.893994259353109,4.903969789938482,0.0,0.0,1.0,2,1,0,1,0,1,48,0
35,78,26,52,26,2.0,123.62707505625016,1.280915302680832,5.154549336537318,5.0440879119543105,0.0,0.0,1.0,3,2,0,1,0,1,52,1
36,83,27,56,28,2.074074074074074,131.55188755985597,1.280915302680832,5.154549336537318,5.238091293183323,0.0,0.0,1.0,3,1,0,2,0,0,54,2
37,83,27,56,28,2.074074074074074,131.55188755985597,1.280915302680832,5.154549336537318,5.238091293183323,0.0,0.0,1.0,2,0,0,2,0,0,54,0
38,89,29,60,30,2.0689655172413794,141.06166256418288,1.280915302680832,5.154549336537318,5.6260980556413465,0.0,0.0,1.0,3,2,0,1,0,2,58,0
39,90,30,60,30,2.0,142.64662506490407,1.280915302680832,5.154549336537318,5.820101436870359,0.0,0.0,1.0,4,1,0,3,0,0,60,0
40,95,31,64,32,2.064516129032258,150.57143756850982,1.280915302680832,5.154549336537318,6.014104818099371,0.0,0.0,1.0,2,1,0,1,0,0,62,2
41,97,31,66,33,2.129032258064516,153.74136256995214,1.280915302680832,5.154549336537318,6.014104818099371,0.0,0.0,1.0,0,0,0,0,0,0,62,1
42,101,33,68,34,2.0606060606060606,160.08121257283676,1.280915302680832,5.154549336537318,6.402111580557395,0.0,0.0,1.0,3,2,0,1,0,1,66,0
43,110,36,74,37,2.0555555555555554,174.34587507932716,1.280915302680832,5.154549336537318,6.984121724244431,0.0,0.0,1.0,3,3,0,0,0,3,72,0
