t,mean_deg,locked_frac,S95,peaks,L_flow,P_press,g_flow,top10_flow,g_mem,top10_mem,dim_est
288,7.0,0.024553571428571428,364,0,0.03116963915130324,8.563087678929462e-05,0.6067480534194862,0.11963319200374778,0.12711725025424836,0.018401281438788403,1.693055980755517
289,6.921875,0.024830699774266364,364,0,0.027756529231912602,7.625420118657309e-05,0.5991222986995898,0.11573399653473906,0.12358052135727976,0.01849641412895465,1.693055980755517
290,6.921875,0.024830699774266364,364,0,0.024736511512234,6.795744920943407e-05,0.5898074096745183,0.11219454121998523,0.12360147252383559,0.018488902589414723,1.904349843784979
291,6.921875,0.024830699774266364,364,0,0.022069014850465994,6.062916167710438e-05,0.5822296557108397,0.1089101914009808,0.12361838153335203,0.018482224579002005,1.904349843784979
292,6.921875,0.024830699774266364,364,0,0.0197078351154485,5.414240416332006e-05,0.5752921852616086,0.10584932782108489,0.12363161961900211,0.018477398730301266,1.904349843784979
293,6.921875,0.024830699774266364,364,0,0.017612550992295497,4.83861290997129e-05,0.5689170909001761,0.10298618675375025,0.12364178853507454,0.018474218853604864,1.904349843784979
294,6.921875,0.024830699774266364,365,0,0.015748281794700458,4.314597751972728e-05,0.5632709742566652,0.10030719835787735,0.12364939229110532,0.01847132647632923,1.904349843784979
295,6.864583333333333,0.02503793626707132,365,0,0.014044212581930764,3.847729474501579e-05,0.5586513064930915,0.09809122399626954,0.12583219212988017,0.018626041027602045,1.904349843784979
296,6.864583333333333,0.02503793626707132,365,0,0.012536433146602403,3.4346392182472335e-05,0.5536917115955851,0.09594835207635335,0.12583499935885673,0.018623624449325575,1.904349843784979
297,6.864583333333333,0.02503793626707132,365,0,0.011218059211597149,3.07344087988963e-05,0.5491681177563621,0.09371970656737144,0.12583649860633708,0.01862143563370249,1.904349843784979
298,6.864583333333333,0.02503793626707132,365,0,0.010050433772362526,2.7535434992774043e-05,0.5450640298153882,0.09163090589707344,0.12583688745384813,0.018619451486066353,1.904349843784979
299,6.864583333333333,0.02503793626707132,365,0,0.009012464640829821,2.4691683947478962e-05,0.5412305685164621,0.08962655262399853,0.12583638446642764,0.018617652121506324,1.904349843784979
300,6.864583333333333,0.025796661608497723,364,1,0.14032807982225154,0.00038551670280838335,0.9672894662033522,0.9430440414629251,0.1274278096020335,0.01857174367776891,1.7673450902588967
301,6.833333333333333,0.025914634146341462,364,1,0.1094139702385929,0.00030058783032580464,0.9380908113477374,0.49649404610249986,0.13099738196293106,0.018652964691816994,1.7673450902588967
302,6.833333333333333,0.025914634146341462,364,1,0.09974421454235768,0.0002740225674240596,0.8857785848757561,0.36125121053942155,0.1313550327961241,0.018620229647832158,1.7673450902588967
303,6.833333333333333,0.025914634146341462,364,0,0.09084269639947157,0.0002495678472512955,0.8406954593181182,0.2899296852361361,0.13162113443541978,0.018590552609003455,1.7673450902588967
304,6.833333333333333,0.025914634146341462,365,0,0.08253113528521366,0.00022611269941154427,0.7967493392658898,0.2450813794916121,0.13182444945351426,0.018563785837113166,1.7673450902588967
305,6.833333333333333,0.025914634146341462,365,0,0.07463677419111148,0.0002044843128523602,0.7584868308839778,0.21461468443762727,0.13198049057951747,0.01853978399595654,1.7673450902588967
306,6.833333333333333,0.026676829268292682,365,0,0.06724446609395193,0.00018423141395603268,0.7254494980569778,0.19267528021659983,0.13210035366913855,0.018522185751192556,1.7673450902588967
307,6.791666666666667,0.026840490797546013,365,0,0.06168979814659753,0.0001690131456071165,0.7013238128660597,0.18165500930200362,0.13077469025382346,0.018580871892818374,1.7673450902588967
308,6.791666666666667,0.029141104294478526,365,0,0.05448159541658549,0.00014926464497694655,0.672054609711011,0.16547728509915713,0.13082847659333008,0.018574260001175,1.7673450902588967
309,6.791666666666667,0.0299079754601227,365,0,0.04844703762680949,0.00013273160993646437,0.6508733896468833,0.15364659324354696,0.13087153376158298,0.01856794129261537,1.7673450902588967
310,6.791666666666667,0.03067484662576687,365,0,0.043244474882238745,0.00011847801337599656,0.6330222600800891,0.14545215433162206,0.1309052431951068,0.01856194150393974,1.7581916382300986
311,6.791666666666667,0.032208588957055216,365,0,0.03868418851902558,0.00010598407813431666,0.6176055950216158,0.13820346381711454,0.13093135422918328,0.01855626682469502,1.7581916382300986
312,6.791666666666667,0.032208588957055216,365,0,0.034662534549153544,9.496584807987272e-05,0.6038362363679546,0.13175323016799154,0.13095102512171022,0.018550938446542115,1.7581916382300986
313,6.729166666666667,0.032507739938080496,365,0,0.03135253391991834,8.589735320525571e-05,0.5980575356280995,0.1249575877346133,0.12817859422838848,0.018633709232216775,1.7581916382300986
314,6.729166666666667,0.032507739938080496,365,0,0.02776098132538364,7.605748308324285e-05,0.5848363763286817,0.12142776147648968,0.12818802461643689,0.01862907576704742,1.7581916382300986
315,6.729166666666667,0.032507739938080496,365,0,0.024764676230509083,6.784842802879201e-05,0.5754827345910513,0.11753484495458551,0.1281970096508557,0.01862484384537817,1.7581916382300986
316,6.729166666666667,0.032507739938080496,365,0,0.022169401411463285,6.073808605880352e-05,0.5677349970246371,0.11369515359919506,0.12820446705477456,0.018620966382233515,1.7581916382300986
317,6.729166666666667,0.032507739938080496,365,0,0.019885156458755604,5.447988070891946e-05,0.5611511239799839,0.11003037852185993,0.12821013925857372,0.018617412391751173,1.7581916382300986
318,6.729166666666667,0.032507739938080496,365,0,0.017860580010693215,4.893309591970744e-05,0.5554101234536708,0.10664463503039694,0.12821412874969007,0.01861415612853676,1.7581916382300986
319,6.692708333333333,0.03268482490272374,365,0,0.01660812025025639,4.550169931577093e-05,0.5590848765001531,0.10705846482164931,0.13130207985982664,0.018742220228684242,1.7581916382300986
320,6.692708333333333,0.03268482490272374,365,0,0.014697490815716682,4.026709812525118e-05,0.5496278424677159,0.10116590052306437,0.13129563556982612,0.01873933702262192,1.8433970152734804
321,6.692708333333333,0.03268482490272374,365,0,0.013135515930846421,3.598771487903129e-05,0.5435826150159987,0.09764694460768812,0.13129055262467015,0.01873673108480549,1.8433970152734804
322,6.692708333333333,0.03268482490272374,365,0,0.011780689910542267,3.227586276860895e-05,0.5389279155371229,0.0947116787903978,0.13128585047974223,0.01873436793399175,1.8433970152734804
323,6.692708333333333,0.03268482490272374,365,0,0.010591815844619153,2.901867354690179e-05,0.5345637227335942,0.09200208275311456,0.1312812088846725,0.01873221941082307,1.8433970152734804
324,6.692708333333333,0.03268482490272374,365,0,0.009539348009067476,2.61352000248424e-05,0.5305156102277935,0.08956208630134846,0.1312764906803265,0.018731108174811842,1.8433970152734804
325,6.640625,0.03294117647058824,361,1,0.11958264195528112,0.00033125385583180364,0.9616643942920198,0.930137450580204,0.12995352388576673,0.01877032435715633,1.8433970152734804
326,6.640625,0.03294117647058824,361,1,0.0854827754130782,0.00023679439172597837,0.9401356342388933,0.5984742551735831,0.13042516107473298,0.01874301095671331,1.8433970152734804
327,6.640625,0.03294117647058824,361,0,0.07812473357340169,0.00021641200435845343,0.9094691035911308,0.46183662349637844,0.1306955847937643,0.018718210306814767,1.8433970152734804
328,6.640625,0.03294117647058824,361,0,0.07303136663899035,0.0002023029546786436,0.885688711705169,0.38300832498055104,0.13089294287360306,0.018695168949520734,1.8433970152734804
329,6.640625,0.03294117647058824,361,0,0.0689225089908771,0.00019092107753705567,0.8562587296763193,0.33045035184997634,0.13105511189036478,0.018673510558782302,1.8433970152734804
330,6.640625,0.03294117647058824,361,0,0.06509151398380635,0.00018030890300223365,0.8281136477809943,0.2939816005815074,0.13119345091572468,0.018653119479190367,1.883647680345021
331,6.578125,0.03483768804433888,361,0,0.060211537084115606,0.00016679096145184378,0.8003489668784748,0.2716016994003217,0.129815293870912,0.018746515441160412,1.883647680345021
332,6.578125,0.035629453681710214,361,0,0.05606681980197571,0.00015530975014397703,0.7775276885325434,0.2532664101208852,0.1299347296343934,0.01872884803280829,1.883647680345021
333,6.578125,0.03721298495645289,361,0,0.05231655763369665,0.00014492121228170817,0.7578131600850482,0.23811325333964892,0.13004001854293826,0.018712399310313703,1.883647680345021
334,6.578125,0.03721298495645289,361,0,0.04882388511232583,0.00013524621914771698,0.7410467615504557,0.2257189319548069,0.1301339640544447,0.01869707845651488,1.883647680345021
