t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step,lambda_in_factor
11367,32,8,24,1,1,0,0.018293161655020807,0.01828780487804878,5.356776972026411e-06,0.017945266935845666,0.01932633903920486,-0.0013810721033591933,0.15043290043290045,6.439961314344595,0.0018537672999038174,1.197837211128323
11368,22,4,18,0,0,0,0.018291725545611558,0.01828619926055273,5.5262850588259915e-06,0.017945266935845666,0.019321004692243997,-0.0013757377563983313,0.15043290043290045,6.441015550453214,0.001844449696914227,1.196868326403873
11369,24,3,21,2,0,2,0.01829064861151997,0.018294080638317587,-3.432026797617338e-06,0.01795332136445242,0.019420689655172414,-0.0014673682907199934,0.15043290043290045,6.442059778207606,0.0018349856185566355,1.195722273473871
11370,20,5,15,0,0,0,0.018288854003139718,0.018292742399563043,-3.888396423325224e-06,0.01774483378256963,0.019362312444836716,-0.001617478662267087,0.15043290043290045,6.443076015765618,0.0018228918506327445,1.1944000837086017
11371,24,6,18,0,0,0,0.018286700937880155,0.018291136771475383,-4.435833595228117e-06,0.017736865738661872,0.01936124441502565,-0.0016243786763637767,0.15043290043290045,6.44406355136956,0.0018091345912854002,1.1929029469896042
11372,26,7,19,0,0,0,0.01828418966904047,0.018289442247587655,-5.252578547183112e-06,0.017728904847396764,0.01935697347377709,-0.001628068626380326,0.15043290043290045,6.44500156905847,0.0017924033676731037,1.1912322106388773
11373,23,5,18,1,0,1,0.01828239632782769,0.018292712655222344,-1.0316327394652852e-05,0.017716976900650366,0.019411051064299106,-0.0016940741636487407,0.15043290043290045,6.445934708556891,0.001778064585860153,1.189389378206359
11374,17,7,10,0,0,0,0.01827988624105129,0.01829182084546044,-1.1934604409152838e-05,0.017697132616487452,0.019420689655172414,-0.001723557038684962,0.15043290043290045,6.4468360456824945,0.0017598837764785076,1.1873761081168581
11375,28,6,22,1,1,0,0.018297346590574807,0.01828985917003427,7.487420540536888e-06,0.017921146953405014,0.019414262864706856,-0.0014931159113018427,0.15043290043290045,6.447715801459596,0.001741536957335362,1.1851942121775558
11376,24,5,19,0,0,0,0.018295552592360185,0.018288165334373174,7.3872579870112864e-06,0.017693169092945125,0.01935910870884121,-0.0016659396158960858,0.15043290043290045,6.448553973020088,0.0017201269769856233,1.1828456539475325
