t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
53,17,4,13,0,0,0,0.004739336492890973,0.009249743062692693,-0.0045104065698017195,0.004739336492890973,0.009249743062692693,-0.0045104065698017195,0.15021929824561403,1.814713860850366,0.003100481178346155
54,16,5,11,0,0,0,0.0046296296296296086,0.009146341463414625,-0.004516711833785016,0.0046296296296296086,0.009146341463414625,-0.004516711833785016,0.15021929824561403,1.8276955881972832,0.0030280486745256244
55,21,9,12,0,0,0,0.0044444444444444245,0.009036144578313244,-0.0045917001338688195,0.0044444444444444245,0.009036144578313244,-0.0045917001338688195,0.15021929824561403,1.8404128015092995,0.0030008253698440494
56,21,5,16,0,0,0,0.004347826086956503,0.008893280632411057,-0.004545454545454555,0.004347826086956503,0.008893280632411057,-0.004545454545454555,0.15021929824561403,1.8531984726660518,0.0030028563617892673
57,21,7,14,0,0,0,0.004219409282700404,0.008771929824561396,-0.004552520541860992,0.004219409282700404,0.008771929824561396,-0.004552520541860992,0.15021929824561403,1.8657717604021513,0.002977300108996539
58,28,7,21,0,0,0,0.004098360655737688,0.008595988538681942,-0.004497627882944254,0.004098360655737688,0.008595988538681942,-0.004497627882944254,0.15021929824561403,1.8780084517535591,0.0029386924245718184
59,25,7,18,2,2,0,0.011952191235059714,0.008450704225352105,0.003501487009707609,0.011952191235059714,0.008450704225352105,0.003501487009707609,0.15021929824561403,1.8900889056843608,0.0029152291292325718
60,20,3,17,0,0,0,0.011811023622047197,0.008317929759704244,0.003493093862342953,0.011811023622047197,0.008317929759704244,0.003493093862342953,0.15021929824561403,1.9020906764850527,0.0028973719595865293
61,29,7,22,0,0,0,0.011494252873563173,0.008152173913043471,0.003342078960519702,0.011494252873563173,0.008152173913043471,0.003342078960519702,0.15021929824561403,1.913641267713098,0.0028435056214646155
62,21,4,17,1,1,0,0.01509433962264145,0.00802854594112399,0.007065793681517461,0.01509433962264145,0.00802854594112399,0.007065793681517461,0.15021929824561403,1.9249223652982996,0.0028049234810720762
63,19,3,16,0,0,0,0.0149253731343283,0.007915567282321893,0.007009805852006407,0.0149253731343283,0.007915567282321893,0.007009805852006407,0.15021929824561403,1.9360453014531651,0.0027751335751197057
64,23,5,18,0,0,0,0.014652014652014596,0.007792207792207786,0.00685980685980681,0.014652014652014596,0.007792207792207786,0.00685980685980681,0.15021929824561403,1.946831393378904,0.0027272987939954136
65,26,5,21,0,0,0,0.01438848920863304,0.00765306122448979,0.006735427984143251,0.01438848920863304,0.00765306122448979,0.006735427984143251,0.15021929824561403,1.9572668059283147,0.0026766916103486502
66,13,2,11,0,0,0,0.014285714285714233,0.007582139848357197,0.006703574437357036,0.014285714285714233,0.007582139848357197,0.006703574437357036,0.15021929824561403,1.9677805558674348,0.002664333625448684
67,17,2,15,1,0,1,0.014184397163120517,0.008319467554076533,0.005864929609043983,0.014184397163120517,0.008319467554076533,0.005864929609043983,0.15021929824561403,1.9781206855071243,0.002627209269472048
68,22,5,17,0,0,0,0.013937282229965106,0.008203445447087771,0.005733836782877335,0.013937282229965106,0.008203445447087771,0.005733836782877335,0.15021929824561403,1.988316443212454,0.0025913639403613888
69,24,5,19,0,0,0,0.013698630136986254,0.00807754442649434,0.005621085710491913,0.013698630136986254,0.00807754442649434,0.005621085710491913,0.15021929824561403,1.9983228438045262,0.002549947094184609
70,16,4,12,0,0,0,0.013513513513513467,0.007999999999999995,0.0055135135135134725,0.013513513513513467,0.007999999999999995,0.0055135135135134725,0.15021929824561403,2.0082368126399843,0.0025161169885361836
71,24,3,21,0,0,0,0.013377926421404637,0.007867820613690003,0.005510105807714634,0.013377926421404637,0.007867820613690003,0.005510105807714634,0.15021929824561403,2.0180331918205168,0.002478597611149269
72,32,7,25,0,0,0,0.013071895424836558,0.007716049382716044,0.005355846042120515,0.013071895424836558,0.007716049382716044,0.005355846042120515,0.15021929824561403,2.027616731709509,0.0024309232854003273
73,27,3,24,0,0,0,0.012944983818770184,0.007575757575757571,0.005369226243012613,0.012944983818770184,0.007575757575757571,0.005369226243012613,0.15021929824561403,2.0370679473226225,0.0023893893909329076
74,34,8,26,0,0,0,0.012618296529968414,0.00742942050520059,0.005188876024767824,0.012618296529968414,0.00742942050520059,0.005188876024767824,0.15021929824561403,2.046412919452234,0.002348985402798408
75,25,3,22,1,0,1,0.01249999999999996,0.008040935672514614,0.0044590643274853466,0.01249999999999996,0.008040935672514614,0.0044590643274853466,0.15021929824561403,2.055538108388304,0.0022968130395767707
76,29,9,20,1,0,1,0.012158054711246162,0.008645533141210368,0.003512521570035794,0.012158054711246162,0.008645533141210368,0.003512521570035794,0.15021929824561403,2.0645329116683753,0.002251686368801512
77,24,3,21,0,0,0,0.0120481927710843,0.008516678495386794,0.003531514275697506,0.0120481927710843,0.008516678495386794,0.003531514275697506,0.15021929824561403,2.0731986545939223,0.0021869669000851633
78,27,8,19,0,0,0,0.011764705882352906,0.00840336134453781,0.0033613445378150968,0.011764705882352906,0.00840336134453781,0.0033613445378150968,0.15021929824561403,2.081677348546603,0.002134221474794193
79,17,3,14,1,0,1,0.011661807580174892,0.009015256588072116,0.002646550992102776,0.011661807580174892,0.009015256588072116,0.002646550992102776,0.15021929824561403,2.0898966715319656,0.0020736430454339253
80,19,3,16,1,0,1,0.011560693641618464,0.009602194787379966,0.001958498854238497,0.011560693641618464,0.009602194787379966,0.001958498854238497,0.15021929824561403,2.098048676031983,0.0020297405946062487
81,30,6,24,0,0,0,0.011363636363636331,0.009446693657219967,0.0019169427064163642,0.011363636363636331,0.009446693657219967,0.0019169427064163642,0.15021929824561403,2.1061078213893456,0.0019824098495946616
82,20,0,20,0,0,0,0.011363636363636331,0.009320905459387479,0.0020427309042488524,0.011363636363636331,0.009320905459387479,0.0020427309042488524,0.15021929824561403,2.11405931482445,0.0019326801121774687
83,22,7,15,1,0,1,0.011142061281337016,0.009887936717205004,0.0012541245641320125,0.011142061281337016,0.009887936717205004,0.0012541245641320125,0.15021929824561403,2.1218468583913657,0.001876743598262786
84,24,3,21,0,0,0,0.011049723756906046,0.009752925877763323,0.0012967978791427227,0.011049723756906046,0.009752925877763323,0.0012967978791427227,0.15021929824561403,2.129367446156505,0.0018103100087485842
85,19,6,13,0,0,0,0.010869565217391275,0.009671179883945835,0.0011983853334454394,0.010869565217391275,0.009671179883945835,0.0011983853334454394,0.15021929824561403,2.1366533481363574,0.001745937883390937
86,26,7,19,1,1,0,0.013333333333333298,0.00955414012738853,0.0037791932059447683,0.013333333333333298,0.00955414012738853,0.0037791932059447683,0.15021929824561403,2.143703658571934,0.0016805955589214456
87,20,3,17,0,0,0,0.013227513227513192,0.009451795841209825,0.0037757173863033674,0.013227513227513192,0.009451795841209825,0.0037757173863033674,0.15021929824561403,2.1506530829551576,0.0016268791458883115
88,18,1,17,3,0,3,0.01319261213720313,0.0112219451371571,0.0019706670000460298,0.01319261213720313,0.0112219451371571,0.0019706670000460298,0.15021929824561403,2.1573935915861124,0.0015623596538902372
89,29,6,23,0,0,0,0.012987012987012953,0.011063306699446829,0.0019237062875661244,0.012987012987012953,0.011063306699446829,0.0019237062875661244,0.15021929824561403,2.1639106492672866,0.0014957299039429633
90,19,5,14,0,0,0,0.012820512820512787,0.010968921389396704,0.0018515914311160835,0.012820512820512787,0.010968921389396704,0.0018515914311160835,0.15021929824561403,2.1703001383357226,0.0014372546440899038
91,18,3,15,2,1,1,0.015267175572519043,0.011473429951690815,0.0037937456208282285,0.015267175572519043,0.011473429951690815,0.0037937456208282285,0.15021929824561403,2.176409733439444,0.0013639983829759831
92,24,6,18,0,0,0,0.015037593984962367,0.011350059737156505,0.003687534247805862,0.015037593984962367,0.011350059737156505,0.003687534247805862,0.15021929824561403,2.1825536882420074,0.001319198720383612
93,13,0,13,0,0,0,0.015037593984962367,0.011262596324836983,0.0037749976601253836,0.015037593984962367,0.011262596324836983,0.0037749976601253836,0.15021929824561403,2.1886132344086726,0.0012628190556314774
94,17,4,13,1,1,0,0.017369727047146358,0.011176470588235288,0.00619325645891107,0.017369727047146358,0.011176470588235288,0.00619325645891107,0.15021929824561403,2.1944317188686733,0.0011913899641221688
95,26,6,20,0,0,0,0.01711491442542783,0.011046511627906971,0.006068402797520859,0.01711491442542783,0.011046511627906971,0.006068402797520859,0.15021929824561403,2.2001047717639897,0.0011283081740882527
96,18,4,14,1,0,1,0.01694915254237284,0.011534025374855818,0.005415127167517022,0.01694915254237284,0.011534025374855818,0.005415127167517022,0.15021929824561403,2.2055554152766543,0.0010576408339987868
97,26,8,18,0,0,0,0.016627078384798058,0.011415525114155245,0.005211553270642813,0.016627078384798058,0.011415525114155245,0.005211553270642813,0.15021929824561403,2.2108520174199855,0.0009928875940743152
98,20,2,18,1,1,0,0.018912529550827378,0.011299435028248582,0.007613094522578795,0.018912529550827378,0.011299435028248582,0.007613094522578795,0.15021929824561403,2.216066752710841,0.000934449789665261
99,18,4,14,0,0,0,0.018735362997658035,0.01121076233183856,0.007524600665819475,0.018735362997658035,0.01121076233183856,0.007524600665819475,0.15021929824561403,2.221034483480445,0.0008604033501385663
100,16,4,12,0,0,0,0.01856148491879346,0.011135857461024494,0.0074256274577689674,0.01856148491879346,0.011135857461024494,0.0074256274577689674,0.15021929824561403,2.2257439738129507,0.0007850370944239957
101,19,5,14,0,0,0,0.018348623853210965,0.011049723756906072,0.007298900096304893,0.018348623853210965,0.011049723756906072,0.007298900096304893,0.15021929824561403,2.23029978690886,0.0007191191422974339
102,21,3,18,0,0,0,0.018223234624145743,0.010940919037199119,0.007282315586946624,0.018223234624145743,0.010940919037199119,0.007282315586946624,0.15021929824561403,2.234589117790105,0.000642574355476884
103,29,6,23,0,0,0,0.0179775280898876,0.010804970286331707,0.007172557803555893,0.0179775280898876,0.010804970286331707,0.007172557803555893,0.15021929824561403,2.2386716003773164,0.0005714109483023653
104,20,3,17,1,0,1,0.017857142857142818,0.011241970021413271,0.006615172835729547,0.017857142857142818,0.011241970021413271,0.006615172835729547,0.15021929824561403,2.2425837594326326,0.0005035389564805436
105,27,5,22,0,0,0,0.017660044150110337,0.011111111111111106,0.006548933038999231,0.017660044150110337,0.011111111111111106,0.006548933038999231,0.15021929824561403,2.2463758240624454,0.00046960453544991253
106,22,5,17,1,0,1,0.017467248908296904,0.011536444677503928,0.005930804230792976,0.017467248908296904,0.011536444677503928,0.005930804230792976,0.15021929824561403,2.250172364784089,0.0005225055296129368
107,20,5,15,1,0,1,0.017278617710583116,0.011966701352757538,0.005311916357825578,0.017278617710583116,0.011966701352757538,0.005311916357825578,0.15021929824561403,2.2541708907058857,0.0005936343842486516
108,25,9,16,1,0,1,0.016949152542372843,0.012383900928792563,0.00456525161358028,0.016949152542372843,0.012383900928792563,0.00456525161358028,0.15021929824561403,2.2582439657283047,0.0006528656153071351
109,22,4,18,0,0,0,0.016806722689075595,0.012269938650306744,0.004536784038768851,0.016806722689075595,0.012269938650306744,0.004536784038768851,0.15021929824561403,2.2624097768231533,0.0007136300832528197
110,19,1,18,1,0,1,0.01677148846960164,0.012664640324214787,0.004106848145386853,0.01677148846960164,0.012664640324214787,0.004106848145386853,0.15021929824561403,2.266568344481089,0.0007649404851893831
111,33,7,26,0,0,0,0.016528925619834677,0.012499999999999994,0.004028925619834683,0.016528925619834677,0.012499999999999994,0.004028925619834683,0.15021929824561403,2.2708636117496113,0.0008293309851782579
112,25,7,18,1,0,1,0.016293279022403226,0.012884043607532205,0.0034092354148710213,0.016293279022403226,0.012884043607532205,0.0034092354148710213,0.15021929824561403,2.275188764826311,0.0008835436143112227
113,23,5,18,0,0,0,0.016129032258064484,0.012770137524557952,0.0033588947335065327,0.016129032258064484,0.012770137524557952,0.0033588947335065327,0.15021929824561403,2.279489712661291,0.0009324091245682635
114,16,1,15,1,0,1,0.016096579476861134,0.013164310092637731,0.0029322693842234026,0.016096579476861134,0.013164310092637731,0.0029322693842234026,0.15021929824561403,2.28385325178334,0.00098892429109997
115,20,8,12,0,0,0,0.01584158415841581,0.01308773630634997,0.00275384785206584,0.01584158415841581,0.01308773630634997,0.00275384785206584,0.15021929824561403,2.2883434573337413,0.0010509438649253745
116,30,9,21,0,0,0,0.01556420233463032,0.012955854126679456,0.002608348207950863,0.01556420233463032,0.012955854126679456,0.002608348207950863,0.15021929824561403,2.292885926235734,0.001105603650866034
117,14,2,12,0,0,0,0.015503875968992217,0.01288167938931297,0.002622196579679246,0.015503875968992217,0.01288167938931297,0.002622196579679246,0.15021929824561403,2.2974994919433853,0.0011614885692940804
118,20,8,12,0,0,0,0.015267175572519054,0.012808349146110051,0.0024588264264090026,0.015267175572519054,0.012808349146110051,0.0024588264264090026,0.15021929824561403,2.3021337775354302,0.001212146956468725
119,19,1,18,1,0,1,0.015238095238095209,0.013170272812793973,0.0020678224253012356,0.015238095238095209,0.013170272812793973,0.0020678224253012356,0.15021929824561403,2.306830512063328,0.0012660611411959399
120,25,2,23,0,0,0,0.015180265654648927,0.013029315960912046,0.0021509496937368814,0.015180265654648927,0.013029315960912046,0.0021509496937368814,0.15021929824561403,2.3115658204515066,0.0013171154696362192
121,22,4,18,2,0,2,0.015065913370998088,0.013844023996308255,0.0012218893746898333,0.015065913370998088,0.013844023996308255,0.0012218893746898333,0.15021929824561403,2.3162531846175494,0.0013594660277257869
122,24,4,20,0,0,0,0.014953271028037354,0.013717421124828526,0.0012358499032088278,0.014953271028037354,0.013717421124828526,0.0012358499032088278,0.15021929824561403,2.320952575979259,0.0014066307395839926
123,27,6,21,1,0,1,0.014787430683918641,0.014039855072463763,0.0007475756114548784,0.014787430683918641,0.014039855072463763,0.0007475756114548784,0.15021929824561403,2.3257653000197447,0.0014623983456078238
124,27,4,23,1,0,1,0.01467889908256878,0.014343343792021509,0.00033555529054727154,0.01467889908256878,0.014343343792021509,0.00033555529054727154,0.15021929824561403,2.3306521207997877,0.0015137199188678219
125,21,0,21,1,0,1,0.01467889908256878,0.014653641207815269,2.5257874753511697e-05,0.01467889908256878,0.014653641207815269,2.5257874753511697e-05,0.15021929824561403,2.335604324219847,0.0015633799190370055
126,26,6,20,0,0,0,0.014519056261342986,0.014524647887323938,-5.591625980952072e-06,0.014519056261342986,0.014524647887323938,-5.591625980952072e-06,0.15021929824561403,2.3405508397974955,0.0016055651702287985
127,24,2,22,1,0,1,0.014466546112115706,0.01482127288578901,-0.0003547267736733039,0.014466546112115706,0.01482127288578901,-0.0003547267736733039,0.15021929824561403,2.3454478548582602,0.0016427580211802952
128,16,2,14,0,0,0,0.014414414414414389,0.01473136915077989,-0.00031695473636550106,0.014414414414414389,0.01473136915077989,-0.00031695473636550106,0.15021929824561403,2.3504060556452724,0.0016892245003144633
129,20,5,15,1,0,1,0.01428571428571426,0.015066724063710712,-0.0007810097779964529,0.01428571428571426,0.015066724063710712,-0.0007810097779964529,0.15021929824561403,2.3553837308562597,0.0017308223374257635
130,24,4,20,1,0,1,0.014184397163120541,0.015364916773367472,-0.0011805196102469308,0.014184397163120541,0.015364916773367472,-0.0011805196102469308,0.15021929824561403,2.360526369906642,0.0017848473934706868
131,24,3,21,0,0,0,0.014109347442680751,0.01522842639593908,-0.001119078953258329,0.014109347442680751,0.01522842639593908,-0.001119078953258329,0.15021929824561403,2.3657845153523445,0.0018332211093245489
132,20,3,17,2,0,2,0.01403508771929822,0.015959680806383866,-0.0019245930870856465,0.01403508771929822,0.015959680806383866,-0.0019245930870856465,0.15021929824561403,2.3711334715381764,0.0018782002543820935
133,20,3,17,1,0,1,0.013961605584642208,0.016263552960800662,-0.0023019473761584537,0.013961605584642208,0.016263552960800662,-0.0023019473761584537,0.15021929824561403,2.376557774648393,0.0019206057939728392
134,22,3,19,0,0,0,0.013888888888888864,0.01613570541994207,-0.002246816531053207,0.013888888888888864,0.01613570541994207,-0.002246816531053207,0.15021929824561403,2.3820506494949845,0.0019612098551120183
135,26,6,20,1,0,1,0.013745704467353927,0.01641362330734509,-0.0026679188399911617,0.013745704467353927,0.01641362330734509,-0.0026679188399911617,0.15021929824561403,2.387575228307445,0.0019971951728147593
136,27,6,21,0,0,0,0.013605442176870725,0.016273393002441003,-0.0026679508255702776,0.013605442176870725,0.016273393002441003,-0.0026679508255702776,0.15021929824561403,2.393118107774268,0.0020307031623136578
137,21,2,19,0,0,0,0.013559322033898282,0.01614856681469519,-0.0025892447807969073,0.013559322033898282,0.01614856681469519,-0.0025892447807969073,0.15021929824561403,2.398736266864442,0.0020682216800826433
138,20,3,17,0,0,0,0.013490725126475525,0.01603849238171611,-0.0025477672552405867,0.013490725126475525,0.01603849238171611,-0.0025477672552405867,0.15021929824561403,2.4043200434567904,0.0020942963718017047
139,22,1,21,0,0,0,0.013468013468013445,0.01590457256461232,-0.002436559096598876,0.013468013468013445,0.01590457256461232,-0.002436559096598876,0.15021929824561403,2.4100137115229288,0.00213240866626115
140,19,3,16,1,0,1,0.013400335008375187,0.01619913077834847,-0.0027987957699732845,0.013400335008375187,0.01619913077834847,-0.0027987957699732845,0.15021929824561403,2.415789137790344,0.0021665767016354246
141,18,2,16,0,0,0,0.013355592654424018,0.016097369454259908,-0.00274177679983589,0.013355592654424018,0.016097369454259908,-0.00274177679983589,0.15021929824561403,2.4215577582325523,0.0021911800359897594
142,29,4,25,0,0,0,0.013266998341625185,0.015940902021772934,-0.002673903680147749,0.013266998341625185,0.015940902021772934,-0.002673903680147749,0.15021929824561403,2.4272627403012557,0.002209130200708874
143,16,4,12,1,0,1,0.0131795716639209,0.01625386996904024,-0.003074298305119341,0.0131795716639209,0.01625386996904024,-0.003074298305119341,0.15021929824561403,2.4329962642239837,0.0022342008273842267
144,12,3,9,0,0,0,0.013114754098360633,0.016197454685692243,-0.0030827005873316094,0.013114754098360633,0.016197454685692243,-0.0030827005873316094,0.15021929824561403,2.4386810411996507,0.0022506846608733666
145,26,6,20,0,0,0,0.012987012987012965,0.016073478760045917,-0.003086465773032952,0.012987012987012965,0.016073478760045917,-0.003086465773032952,0.15021929824561403,2.444345570742746,0.0022683546805751086
146,24,4,20,0,0,0,0.012903225806451592,0.015951386251424227,-0.0030481604449726345,0.012903225806451592,0.015951386251424227,-0.0030481604449726345,0.15021929824561403,2.4500805776763643,0.002292956455972361
147,23,2,21,0,0,0,0.012861736334405124,0.01582516955538809,-0.002963433220982966,0.012861736334405124,0.01582516955538809,-0.002963433220982966,0.15021929824561403,2.455804359793201,0.0023085126905236873
