t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
14,23,4,19,0,0,0,0.06944444444444349,0.014981273408239643,0.05446317103620385,0.06944444444444349,0.014981273408239643,0.05446317103620385,0.15043290043290045,0.9065570756597242,0.004962235320111306
15,19,4,15,0,0,0,0.06578947368420966,0.014184397163120517,0.051605076521089144,0.06578947368420966,0.014184397163120517,0.051605076521089144,0.15043290043290045,0.9524297616253384,0.004844977750682842
16,22,9,13,0,0,0,0.05882352941176402,0.013559322033898258,0.04526420737786576,0.05882352941176402,0.013559322033898258,0.04526420737786576,0.1525974025974026,0.9943335742400148,0.004515456357513539
17,20,5,15,0,0,0,0.05555555555555494,0.01290322580645157,0.04265232974910337,0.05555555555555494,0.01290322580645157,0.04265232974910337,0.15043290043290045,1.0332158825405071,0.0042949211446158845
18,22,8,14,0,0,0,0.05102040816326479,0.01234567901234564,0.03867472915091914,0.05102040816326479,0.01234567901234564,0.03867472915091914,0.15043290043290045,1.070082262680604,0.004149697063180738
19,23,3,20,1,0,1,0.049504950495049015,0.014534883720930189,0.034970066774118826,0.049504950495049015,0.014534883720930189,0.034970066774118826,0.15043290043290045,1.1050991356959836,0.004038963060364718
20,29,8,21,0,0,0,0.0458715596330271,0.013698630136986262,0.032172929496040836,0.0458715596330271,0.013698630136986262,0.032172929496040836,0.15043290043290045,1.1376674420843988,0.0038585979629934776
21,30,5,25,0,0,0,0.043859649122806633,0.012820512820512787,0.031039136302293845,0.043859649122806633,0.012820512820512787,0.031039136302293845,0.15043290043290045,1.169949829542841,0.0038715936850271452
22,26,7,19,0,0,0,0.04132231404958644,0.012224938875305593,0.029097375174280845,0.04132231404958644,0.012224938875305593,0.029097375174280845,0.15151515151515152,1.2006368493345023,0.003761848259942908
23,23,3,20,0,0,0,0.04032258064516097,0.011655011655011626,0.028667568990149342,0.04032258064516097,0.011655011655011626,0.028667568990149342,0.15043290043290045,1.2319682228136708,0.0038593442836874375
24,20,5,15,0,0,0,0.03875968992248032,0.011261261261261235,0.027498428661219085,0.03875968992248032,0.011261261261261235,0.027498428661219085,0.15043290043290045,1.2625896994130423,0.003829568405574552
25,29,2,27,0,0,0,0.03816793893129742,0.010615711252653905,0.027552227678643515,0.03816793893129742,0.010615711252653905,0.027552227678643515,0.15043290043290045,1.2910075391607947,0.0036654758117809173
26,19,1,18,1,0,1,0.037878787878787595,0.012269938650306723,0.025608849228480873,0.037878787878787595,0.012269938650306723,0.025608849228480873,0.15043290043290045,1.3173311131531613,0.0035113613024850606
27,14,1,13,0,0,0,0.037593984962405735,0.011952191235059736,0.025641793727346,0.037593984962405735,0.011952191235059736,0.025641793727346,0.15043290043290045,1.3414084673128581,0.0033424536194360662
28,20,4,16,0,0,0,0.03649635036496324,0.01158301158301156,0.024913338781951677,0.03649635036496324,0.01158301158301156,0.024913338781951677,0.15043290043290045,1.364105205276206,0.0032494837805516078
29,27,7,20,1,0,1,0.03472222222222198,0.013011152416356853,0.021711069805865128,0.03472222222222198,0.013011152416356853,0.021711069805865128,0.15043290043290045,1.3870184000585304,0.003298682615439743
30,24,2,22,0,0,0,0.03424657534246552,0.012499999999999976,0.021746575342465546,0.03424657534246552,0.012499999999999976,0.021746575342465546,0.15043290043290045,1.4096615868911333,0.003304565681339587
31,24,6,18,0,0,0,0.032894736842105046,0.012110726643598595,0.020784010198506453,0.032894736842105046,0.012110726643598595,0.020784010198506453,0.15043290043290045,1.431987957043976,0.0033062402818927325
32,22,3,19,2,2,0,0.04516129032258036,0.011725293132328288,0.03343599719025207,0.04516129032258036,0.011725293132328288,0.03343599719025207,0.15043290043290045,1.4542184741210924,0.0033244032130081615
33,25,3,22,2,0,2,0.04430379746835415,0.014539579967689798,0.029764217500664353,0.04430379746835415,0.014539579967689798,0.029764217500664353,0.15043290043290045,1.4760966820367831,0.0033203099104979947
34,24,6,18,0,0,0,0.04268292682926803,0.014128728414442678,0.028554198414825354,0.04268292682926803,0.014128728414442678,0.028554198414825354,0.15043290043290045,1.4974443078498803,0.003299144595121667
35,25,3,22,0,0,0,0.041916167664670406,0.013657056145675245,0.028259111518995163,0.041916167664670406,0.013657056145675245,0.028259111518995163,0.15043290043290045,1.5181266271996214,0.003262574090988246
36,18,5,13,0,0,0,0.04069767441860442,0.013392857142857123,0.027304817275747295,0.04069767441860442,0.013392857142857123,0.027304817275747295,0.15043290043290045,1.53781089314386,0.0031943661134941266
37,21,4,17,0,0,0,0.03977272727272705,0.013062409288824364,0.026710317983902686,0.03977272727272705,0.013062409288824364,0.026710317983902686,0.15043290043290045,1.5571857360267103,0.0031875841917324817
38,23,3,20,0,0,0,0.03910614525139643,0.012693935119887147,0.026412210131509288,0.03910614525139643,0.012693935119887147,0.026412210131509288,0.15043290043290045,1.5756811621810383,0.003127411685877667
39,14,1,13,0,0,0,0.038888888888888674,0.012465373961218818,0.026423514927669856,0.038888888888888674,0.012465373961218818,0.026423514927669856,0.15043290043290045,1.5941126563568904,0.0031411178938078946
40,20,2,18,0,0,0,0.03846153846153825,0.012162162162162145,0.026299376299376103,0.03846153846153825,0.012162162162162145,0.026299376299376103,0.15043290043290045,1.6114385475323756,0.0030569985076467025
41,27,5,22,1,0,1,0.037433155080213706,0.013123359580052476,0.02430979550016123,0.037433155080213706,0.013123359580052476,0.02430979550016123,0.15043290043290045,1.6287339916734271,0.0030711714982757446
42,19,6,13,0,0,0,0.03626943005181328,0.012903225806451596,0.023366204245361684,0.03626943005181328,0.012903225806451596,0.023366204245361684,0.15043290043290045,1.6453031411986316,0.0030194654120917
43,21,5,16,0,0,0,0.03535353535353518,0.012642225031605546,0.022711310321929634,0.03535353535353518,0.012642225031605546,0.022711310321929634,0.15043290043290045,1.6608668529914938,0.002940374910292003
44,26,6,20,1,0,1,0.03431372549019591,0.013563501849568418,0.02075022364062749,0.03431372549019591,0.013563501849568418,0.02075022364062749,0.15043290043290045,1.676313180691127,0.002942116124021147
45,24,3,21,0,0,0,0.033816425120772785,0.01322115384615383,0.020595271274618954,0.033816425120772785,0.01322115384615383,0.020595271274618954,0.15043290043290045,1.6912172352963781,0.002903235986656999
46,27,4,23,0,0,0,0.03317535545023681,0.012865497076023377,0.02030985837421343,0.03317535545023681,0.012865497076023377,0.02030985837421343,0.15043290043290045,1.7061273932055387,0.0029138328854047117
47,21,3,18,0,0,0,0.03271028037383163,0.01260022909507444,0.020110051278757188,0.03271028037383163,0.01260022909507444,0.020110051278757188,0.15043290043290045,1.7203319644141069,0.002857063190139946
48,25,4,21,0,0,0,0.03211009174311912,0.012304250559284103,0.01980584118383502,0.03211009174311912,0.012304250559284103,0.01980584118383502,0.15043290043290045,1.7344954334816522,0.0028604697616469396
49,24,7,17,1,0,1,0.031111111111110975,0.013172338090010963,0.017938773021100012,0.031111111111110975,0.013172338090010963,0.017938773021100012,0.15043290043290045,1.7485060227245728,0.002852170537342948
50,17,1,16,1,0,1,0.030973451327433493,0.014023732470334397,0.016949718857099096,0.030973451327433493,0.014023732470334397,0.016949718857099096,0.15043290043290045,1.762107365736659,0.0028188280779434067
51,20,5,15,0,0,0,0.030303030303030172,0.013800424628450091,0.016502605674580083,0.030303030303030172,0.013800424628450091,0.016502605674580083,0.15043290043290045,1.7757236018131373,0.0028233731797503545
52,21,5,16,0,0,0,0.029661016949152418,0.013569937369519818,0.0160910795796326,0.029661016949152418,0.013569937369519818,0.0160910795796326,0.15043290043290045,1.7890713823225157,0.00280033295464255
53,23,3,20,1,0,1,0.02928870292887017,0.014314928425357858,0.014973774503512314,0.02928870292887017,0.014314928425357858,0.014973774503512314,0.15043290043290045,1.8023871159177107,0.00279782839472814
54,18,2,16,1,0,1,0.02904564315352685,0.015090543259557328,0.013955099893969522,0.02904564315352685,0.015090543259557328,0.013955099893969522,0.15043290043290045,1.8152569070988274,0.002755661255343135
55,30,7,23,0,0,0,0.02822580645161279,0.014749262536873142,0.01347654391473965,0.02822580645161279,0.014749262536873142,0.01347654391473965,0.15043290043290045,1.828016652149206,0.002743236673260032
56,24,5,19,1,0,1,0.027667984189723212,0.01544401544401543,0.012223968745707782,0.027667984189723212,0.01544401544401543,0.012223968745707782,0.15043290043290045,1.8403152678331585,0.002696954850288582
57,17,5,12,1,0,1,0.027131782945736326,0.016221374045801512,0.010910408899934814,0.027131782945736326,0.016221374045801512,0.010910408899934814,0.15043290043290045,1.8524019441627795,0.002672407309372667
58,22,5,17,1,0,1,0.026615969581748947,0.01690140845070421,0.009714561131044738,0.026615969581748947,0.01690140845070421,0.009714561131044738,0.15043290043290045,1.864082194055104,0.0026285164625981005
59,22,4,18,0,0,0,0.026217228464419377,0.016620498614958436,0.00959672984946094,0.026217228464419377,0.016620498614958436,0.00959672984946094,0.15043290043290045,1.8756434015704169,0.002609900631830137
60,24,6,18,0,0,0,0.025641025641025546,0.01634877384196184,0.009292251799063705,0.025641025641025546,0.01634877384196184,0.009292251799063705,0.15043290043290045,1.8871369843235521,0.002594728691299607
61,20,4,16,0,0,0,0.02527075812274359,0.016114592658907776,0.009156165463835814,0.02527075812274359,0.016114592658907776,0.009156165463835814,0.15043290043290045,1.8987011321639315,0.0025910493560442273
62,20,7,13,1,1,0,0.028169014084506942,0.015929203539822995,0.012239810544683948,0.028169014084506942,0.015929203539822995,0.012239810544683948,0.15043290043290045,1.909721967939209,0.002529242294924994
63,14,2,12,0,0,0,0.02797202797202787,0.015761821366024505,0.012210206606003367,0.02797202797202787,0.015761821366024505,0.012210206606003367,0.15043290043290045,1.9204533932528003,0.002489638372868573
64,18,4,14,0,0,0,0.027586206896551627,0.01557093425605535,0.012015272640496276,0.027586206896551627,0.01557093425605535,0.012015272640496276,0.15043290043290045,1.931218542910926,0.0024786716868355468
65,25,2,23,0,0,0,0.027397260273972508,0.015267175572519073,0.012130084701453435,0.027397260273972508,0.015267175572519073,0.012130084701453435,0.15043290043290045,1.9417177261910206,0.0024387054027098756
66,23,7,16,0,0,0,0.026755852842809274,0.01506276150627614,0.011693091336533134,0.026755852842809274,0.01506276150627614,0.011693091336533134,0.15043290043290045,1.9517776113762262,0.002381438162169431
67,22,3,19,1,0,1,0.026490066225165473,0.015650741350906085,0.010839324874259388,0.026490066225165473,0.015650741350906085,0.010839324874259388,0.15043290043290045,1.9618213350667049,0.002362106100498082
68,23,3,20,1,0,1,0.026229508196721225,0.016207455429497558,0.010022052767223667,0.026229508196721225,0.016207455429497558,0.010022052767223667,0.15043290043290045,1.971428422848775,0.0023026303777296314
69,23,3,20,0,0,0,0.02597402597402589,0.01594896331738436,0.01002506265664153,0.02597402597402589,0.01594896331738436,0.01002506265664153,0.15043290043290045,1.9807039424451356,0.0022516741936361427
70,17,3,14,0,0,0,0.025723472668810206,0.015772870662460556,0.00995060200634965,0.025723472668810206,0.015772870662460556,0.00995060200634965,0.15043290043290045,1.9897932438060553,0.0022129880287915195
71,20,4,16,1,0,1,0.025396825396825314,0.016355140186915876,0.009041685209909438,0.025396825396825314,0.016355140186915876,0.009041685209909438,0.15043290043290045,1.9988766489357794,0.002189838062623956
72,21,3,18,0,0,0,0.025157232704402434,0.016129032258064505,0.009028200446337929,0.025157232704402434,0.016129032258064505,0.009028200446337929,0.15043290043290045,2.007651707498945,0.0021375530460123735
73,17,6,11,0,0,0,0.02469135802469128,0.01599390708301598,0.0086974509416753,0.02469135802469128,0.01599390708301598,0.0086974509416753,0.15043290043290045,2.016329608858846,0.0021036985021508576
74,22,4,18,0,0,0,0.02439024390243895,0.015777610818933124,0.008612633083505825,0.02439024390243895,0.015777610818933124,0.008612633083505825,0.15043290043290045,2.024930539392247,0.0020706221103605335
75,34,9,25,1,0,1,0.02373887240356076,0.01622418879056046,0.0075146836130002975,0.02373887240356076,0.01622418879056046,0.0075146836130002975,0.15043290043290045,2.033392436679093,0.0020307329301620476
76,20,6,14,0,0,0,0.023323615160349784,0.01605839416058393,0.007265220999765853,0.023323615160349784,0.01605839416058393,0.007265220999765853,0.15043290043290045,2.041890832005765,0.0020060518889845253
77,30,7,23,0,0,0,0.02285714285714279,0.015793251974156486,0.007063890882986305,0.02285714285714279,0.015793251974156486,0.007063890882986305,0.15043290043290045,2.0503553350355546,0.001973842444518904
78,14,3,11,2,1,1,0.025495750708215224,0.01638176638176637,0.009113984326448853,0.025495750708215224,0.01638176638176637,0.009113984326448853,0.15043290043290045,2.058817281204246,0.0019435469699394454
79,26,3,23,1,1,0,0.028089887640449358,0.016117729502452688,0.01197215813799667,0.028089887640449358,0.016117729502452688,0.01197215813799667,0.15043290043290045,2.0669608326945617,0.001883048484047262
80,21,6,15,0,0,0,0.027624309392265116,0.01595006934812759,0.011674240044137526,0.027624309392265116,0.01595006934812759,0.011674240044137526,0.15043290043290045,2.0749428060719306,0.001836124881932976
81,18,3,15,0,0,0,0.027397260273972525,0.01578586135895675,0.011611398915015773,0.027397260273972525,0.01578586135895675,0.011611398915015773,0.15043290043290045,2.082695324004204,0.001782007810910164
82,25,5,20,0,0,0,0.027027027027026952,0.015572105619498976,0.011454921407527976,0.027027027027026952,0.015572105619498976,0.011454921407527976,0.15043290043290045,2.0901665271216485,0.001722207010204119
83,28,5,23,2,0,2,0.026666666666666596,0.016666666666666656,0.00999999999999994,0.026666666666666596,0.016666666666666656,0.00999999999999994,0.15043290043290045,2.0974655481197453,0.0016716575833112435
84,23,5,18,1,0,1,0.02631578947368414,0.017127799736495378,0.009187989737188762,0.02631578947368414,0.017127799736495378,0.009187989737188762,0.15043290043290045,2.1044788728980723,0.0016097804681518611
85,22,5,17,1,0,1,0.025974025974025906,0.01758957654723126,0.008384449426794647,0.025974025974025906,0.01758957654723126,0.008384449426794647,0.15043290043290045,2.1113157424751674,0.001557228124294183
86,28,6,22,0,0,0,0.025575447570332414,0.017341040462427737,0.008234407107904677,0.025575447570332414,0.017341040462427737,0.008234407107904677,0.15043290043290045,2.118009323550545,0.0015069946113160312
87,18,2,16,1,0,1,0.025445292620865072,0.017800381436745064,0.007644911184120008,0.025445292620865072,0.017800381436745064,0.007644911184120008,0.15043290043290045,2.124805064774911,0.0014787706670354153
88,17,1,16,0,0,0,0.02538071065989841,0.01762114537444933,0.0077595652854490806,0.02538071065989841,0.01762114537444933,0.0077595652854490806,0.15043290043290045,2.131342303560692,0.0014164805566694468
89,23,5,18,0,0,0,0.025062656641603946,0.017423771001866824,0.007638885639737122,0.025062656641603946,0.017423771001866824,0.007638885639737122,0.15043290043290045,2.1377456285588115,0.0013650729460830994
90,18,5,13,0,0,0,0.02475247524752469,0.017283950617283942,0.007468524630240749,0.02475247524752469,0.017283950617283942,0.007468524630240749,0.15043290043290045,2.1440212528712954,0.0013136283077237007
91,13,6,7,0,0,0,0.024390243902438963,0.017209588199139512,0.007180655703299451,0.024390243902438963,0.017209588199139512,0.007180655703299451,0.15043290043290045,2.149984958123364,0.0012445502952023533
92,26,3,23,0,0,0,0.024213075060532628,0.01696969696969696,0.007243378090835667,0.024213075060532628,0.01696969696969696,0.007243378090835667,0.15043290043290045,2.1558023254568472,0.0011902557417679156
93,23,3,20,1,0,1,0.02403846153846148,0.017365269461077835,0.006673192077383646,0.02403846153846148,0.017365269461077835,0.006673192077383646,0.15043290043290045,2.161459308663057,0.001134156958050825
94,30,3,27,1,0,1,0.02386634844868729,0.017678255745433108,0.006188092703254183,0.02386634844868729,0.017678255745433108,0.006188092703254183,0.15043290043290045,2.166998869122081,0.001081569204104636
95,18,3,15,1,0,1,0.02369668246445492,0.01810747663551401,0.005589205828940909,0.02369668246445492,0.01810747663551401,0.005589205828940909,0.15043290043290045,2.172334939478192,0.0010205851139003389
96,31,1,30,0,0,0,0.023640661938534223,0.017795637198622264,0.005845024739911959,0.023640661938534223,0.017795637198622264,0.005845024739911959,0.15043290043290045,2.177606565243694,0.0009720826353852475
97,21,4,17,0,0,0,0.023419203747072542,0.017623649801023298,0.005795553946049244,0.023419203747072542,0.017623649801023298,0.005795553946049244,0.15043290043290045,2.1826107046648056,0.0009044319979199958
98,25,3,22,0,0,0,0.023255813953488316,0.017405951712521045,0.005849862240967271,0.023255813953488316,0.017405951712521045,0.005849862240967271,0.15043290043290045,2.1874618247408923,0.0008470615464341376
99,21,5,16,0,0,0,0.022988505747126384,0.01725097384529771,0.005737531901828675,0.022988505747126384,0.01725097384529771,0.005737531901828675,0.15043290043290045,2.192348544233256,0.0008068815829667321
100,19,2,17,0,0,0,0.022883295194507956,0.01708930540242557,0.005793989792082385,0.022883295194507956,0.01708930540242557,0.005793989792082385,0.15043290043290045,2.1971445850106144,0.0007547830388495523
101,24,4,20,0,0,0,0.022675736961451195,0.016902944383860405,0.00577279257759079,0.022675736961451195,0.016902944383860405,0.00577279257759079,0.15043290043290045,2.2018502330001763,0.0007025185092026994
102,26,5,21,1,1,0,0.024663677130044786,0.016711590296495948,0.007952086833548838,0.024663677130044786,0.016711590296495948,0.007952086833548838,0.15043290043290045,2.2064674026758024,0.0006502784803653425
103,22,3,19,0,0,0,0.02449888641425384,0.016542155816435426,0.007956730597818415,0.02449888641425384,0.016542155816435426,0.007956730597818415,0.15043290043290045,2.2109053587060123,0.0005895241863840737
104,32,9,23,0,0,0,0.024017467248908242,0.016341591987348438,0.007675875261559804,0.024017467248908242,0.016341591987348438,0.007675875261559804,0.15043290043290045,2.2151937664017347,0.000531439586558549
105,15,4,11,0,0,0,0.023809523809523756,0.016247379454926617,0.00756214435459714,0.023809523809523756,0.016247379454926617,0.00756214435459714,0.15043290043290045,2.2193925351460884,0.0005037936225810671
106,24,6,18,2,1,1,0.025641025641025585,0.016614745586708196,0.009026280054317389,0.025641025641025585,0.016614745586708196,0.009026280054317389,0.15043290043290045,2.223604696906983,0.0005496886827084786
107,23,5,18,0,0,0,0.025369978858350895,0.01646090534979423,0.008909073508556666,0.025369978858350895,0.01646090534979423,0.008909073508556666,0.15043290043290045,2.227836598106733,0.0005961207667618196
108,26,3,23,2,0,2,0.02521008403361339,0.017285205897305533,0.007924878136307857,0.02521008403361339,0.017285205897305533,0.007924878136307857,0.15043290043290045,2.2321529566777913,0.0006484549706060776
109,26,5,21,1,0,1,0.024948024948024894,0.017605633802816892,0.007342391145208002,0.024948024948024894,0.017605633802816892,0.007342391145208002,0.15043290043290045,2.2364173371594505,0.0006880291093176578
110,24,2,22,0,0,0,0.024844720496894356,0.017412935323383078,0.007431785173511278,0.024844720496894356,0.017412935323383078,0.007431785173511278,0.15043290043290045,2.2407053105031247,0.0007344273169083718
111,14,2,12,1,0,1,0.02474226804123706,0.017804154302670617,0.006938113738566443,0.02474226804123706,0.017804154302670617,0.006938113738566443,0.15043290043290045,2.2450295234805666,0.0007817871419115059
112,19,2,17,1,0,1,0.02464065708418886,0.018146150073565466,0.006494507010623395,0.02464065708418886,0.018146150073565466,0.006494507010623395,0.15043290043290045,2.249447746640812,0.0008342478950619595
113,20,5,15,1,0,1,0.024390243902438973,0.018500486854917227,0.005889757047521746,0.024390243902438973,0.018500486854917227,0.005889757047521746,0.15043290043290045,2.2539413181874073,0.0008846959991686777
114,20,2,18,1,0,1,0.02429149797570845,0.018822393822393813,0.005469104153314638,0.02429149797570845,0.018822393822393813,0.005469104153314638,0.15043290043290045,2.2585099578207357,0.0009347936120995516
115,22,4,18,0,0,0,0.024096385542168624,0.018660287081339703,0.0054360984608289205,0.024096385542168624,0.018660287081339703,0.0054360984608289205,0.15043290043290045,2.263123818782442,0.0009817644561952263
116,16,2,14,1,0,1,0.023999999999999952,0.019011406844106456,0.0049885931558934955,0.023999999999999952,0.019011406844106456,0.0049885931558934955,0.15043290043290045,2.2677703768174267,0.0010271727681784434
117,28,8,20,0,0,0,0.02362204724409444,0.018832391713747638,0.0047896555303468015,0.02362204724409444,0.018832391713747638,0.0047896555303468015,0.15043290043290045,2.272389838002284,0.001066603233504992
118,18,3,15,1,0,1,0.023483365949119327,0.01916783543712014,0.0043155305119991876,0.023483365949119327,0.01916783543712014,0.0043155305119991876,0.15043290043290045,2.2771905859654167,0.0011248467481756342
119,24,3,21,0,0,0,0.02334630350194548,0.018981481481481474,0.004364822020464006,0.02334630350194548,0.018981481481481474,0.004364822020464006,0.15043290043290045,2.28201363985131,0.0011678606346030404
120,24,6,18,0,0,0,0.023076923076923033,0.018824609733700634,0.004252313343222399,0.023076923076923033,0.018824609733700634,0.004252313343222399,0.15043290043290045,2.2868684652614646,0.0012111977704208064
121,13,5,8,0,0,0,0.022857142857142812,0.01875571820677035,0.0041014246503724636,0.022857142857142812,0.01875571820677035,0.0041014246503724636,0.15043290043290045,2.291887773366324,0.0012662340625393394
122,24,6,18,0,0,0,0.02259887005649713,0.018602540834845728,0.003996329221651402,0.02259887005649713,0.018602540834845728,0.003996329221651402,0.15043290043290045,2.2969158731132397,0.001306236129050666
123,26,6,20,0,0,0,0.022346368715083758,0.018435251798561144,0.003911116916522614,0.022346368715083758,0.018435251798561144,0.003911116916522614,0.15043290043290045,2.3019158533131856,0.0013421598412284579
124,23,2,21,0,0,0,0.022263450834879364,0.018262806236080172,0.004000644598799192,0.022263450834879364,0.018262806236080172,0.004000644598799192,0.15043290043290045,2.306931916467685,0.001381479554958962
125,33,10,23,1,1,0,0.02367941712204003,0.018077601410934736,0.005601815711105292,0.02367941712204003,0.018077601410934736,0.005601815711105292,0.15043290043290045,2.3120323697518406,0.0014263953904154274
126,28,6,22,1,0,1,0.023423423423423382,0.018340611353711782,0.0050828120697116,0.023423423423423382,0.018340611353711782,0.0050828120697116,0.15043290043290045,2.3171638827364145,0.0014656145949979687
127,20,2,18,0,0,0,0.02333931777378811,0.018197573656845746,0.005141744116942362,0.02333931777378811,0.018197573656845746,0.005141744116942362,0.15043290043290045,2.3223391221731906,0.0015052130491924305
128,27,9,18,0,0,0,0.022968197879858616,0.018056749785038687,0.0049114480948199285,0.022968197879858616,0.018056749785038687,0.0049114480948199285,0.15043290043290045,2.3275379751717744,0.0015421244124075952
129,29,8,21,0,0,0,0.02264808362369334,0.017895185342991046,0.004752898280702293,0.02264808362369334,0.017895185342991046,0.004752898280702293,0.15043290043290045,2.332687682171565,0.0015714420270860304
130,24,6,18,0,0,0,0.022413793103448237,0.017758985200845658,0.00465480790260258,0.022413793103448237,0.017758985200845658,0.00465480790260258,0.15043290043290045,2.337928954723539,0.001612898105498513
131,15,2,13,0,0,0,0.022336769759450134,0.017661900756938596,0.004674869002511538,0.022336769759450134,0.017661900756938596,0.004674869002511538,0.15043290043290045,2.3432532836314204,0.0016526529593685318
132,19,1,18,1,0,1,0.022298456260720374,0.017946577629382298,0.0043518786313380756,0.022298456260720374,0.017946577629382298,0.0043518786313380756,0.15043290043290045,2.348535179738387,0.0016798460841525142
133,30,1,29,2,0,2,0.0222602739726027,0.018556701030927828,0.0037035729416748722,0.0222602739726027,0.018556701030927828,0.0037035729416748722,0.15043290043290045,2.3537801056406296,0.0017065690452852844
134,20,6,14,0,0,0,0.022033898305084707,0.01845018450184501,0.0035837138032396958,0.022033898305084707,0.01845018450184501,0.0035837138032396958,0.15043290043290045,2.35907013377356,0.0017398886905069405
135,24,5,19,0,0,0,0.021848739495798283,0.01830756712774613,0.0035411723680521534,0.021848739495798283,0.01830756712774613,0.0035411723680521534,0.15043290043290045,2.364381391598571,0.0017699730898295245
136,22,5,17,0,0,0,0.02166666666666663,0.018181818181818174,0.0034848484848484552,0.02166666666666663,0.018181818181818174,0.0034848484848484552,0.15043290043290045,2.3697393484602234,0.001801364748125916
137,23,6,17,0,0,0,0.021452145214521417,0.01805778491171749,0.003394360302803927,0.021452145214521417,0.01805778491171749,0.003394360302803927,0.15043290043290045,2.37508210042694,0.001825950586377767
138,22,7,15,1,1,0,0.022838499184339278,0.017949740725967285,0.004888758458371993,0.022838499184339278,0.017949740725967285,0.004888758458371993,0.15043290043290045,2.3803211985553165,0.001841246699766883
139,23,7,16,0,0,0,0.022580645161290287,0.017835909631391193,0.004744735529899093,0.022580645161290287,0.017835909631391193,0.004744735529899093,0.15043290043290045,2.3856209746109536,0.0018706324327693968
140,20,3,17,0,0,0,0.022471910112359515,0.01771653543307086,0.004755374679288656,0.022471910112359515,0.01771653543307086,0.004755374679288656,0.15043290043290045,2.3908232596801917,0.001884233050057672
141,20,3,17,0,0,0,0.02236421725239613,0.017598748533437614,0.004765468718958516,0.02236421725239613,0.017598748533437614,0.004765468718958516,0.15043290043290045,2.396004914510568,0.0019037830917592474
142,18,4,14,0,0,0,0.022222222222222185,0.017502917152858805,0.00471930506936338,0.022222222222222185,0.017502917152858805,0.00471930506936338,0.15043290043290045,2.401175865900931,0.0019230694323914546
143,22,6,16,0,0,0,0.022012578616352165,0.01739466563587166,0.004617912980480504,0.022012578616352165,0.01739466563587166,0.004617912980480504,0.15043290043290045,2.406438904990572,0.0019506730490576438
144,20,1,19,0,0,0,0.02197802197802194,0.017267843438219486,0.004710178539802455,0.02197802197802194,0.017267843438219486,0.004710178539802455,0.15043290043290045,2.411628919020043,0.0019617758318602194
