t,captures_total,captures_in,captures_out,M_total,M_in,M_out,frac_M_in_cum,frac_M_out_cum,delta_cum,frac_M_in_roll,frac_M_out_roll,delta_roll,locked_like,mean_edge_mem,mean_theta_step
13,24,5,19,0,0,0,0.0,0.01612903225806445,-0.01612903225806445,0.0,0.01612903225806445,-0.01612903225806445,0.15562913907284767,0.8395697743551094,0.005683048671122325
14,29,9,20,0,0,0,0.0,0.0149253731343283,-0.0149253731343283,0.0,0.0149253731343283,-0.0149253731343283,0.15562913907284767,0.892378135088213,0.005421355546784797
15,22,4,18,0,0,0,0.0,0.013986013986013936,-0.013986013986013936,0.0,0.013986013986013936,-0.013986013986013936,0.15011037527593818,0.9439724748958971,0.005362815787225926
16,14,1,13,0,0,0,0.0,0.013377926421404637,-0.013377926421404637,0.0,0.013377926421404637,-0.013377926421404637,0.15011037527593818,0.9917711680884143,0.005083096559741422
17,21,2,19,2,0,2,0.0,0.018867924528301827,-0.018867924528301827,0.0,0.018867924528301827,-0.018867924528301827,0.1534216335540839,1.0341431474073983,0.00465170575519407
18,20,3,17,1,0,1,0.0,0.020895522388059636,-0.020895522388059636,0.0,0.020895522388059636,-0.020895522388059636,0.15011037527593818,1.073476335889545,0.004437339443919398
19,22,4,18,0,0,0,0.0,0.019830028328611842,-0.019830028328611842,0.0,0.019830028328611842,-0.019830028328611842,0.15011037527593818,1.1101712589556407,0.004248697633356057
20,28,4,24,1,0,1,0.0,0.021220159151193577,-0.021220159151193577,0.0,0.021220159151193577,-0.021220159151193577,0.15011037527593818,1.1447481887484838,0.004103339770341572
21,21,7,14,0,0,0,0.0,0.02046035805626593,-0.02046035805626593,0.0,0.02046035805626593,-0.02046035805626593,0.15121412803532008,1.178516968016359,0.004081948882972791
22,26,9,17,0,0,0,0.0,0.019607843137254853,-0.019607843137254853,0.0,0.019607843137254853,-0.019607843137254853,0.15011037527593818,1.2100072558739827,0.003906140749647076
23,21,3,18,0,0,0,0.0,0.01877934272300465,-0.01877934272300465,0.0,0.01877934272300465,-0.01877934272300465,0.15121412803532008,1.2398679091751712,0.003795507113120838
24,24,5,19,2,0,2,0.0,0.022471910112359498,-0.022471910112359498,0.0,0.022471910112359498,-0.022471910112359498,0.15011037527593818,1.2675719026925159,0.003645866703248527
25,18,3,15,0,0,0,0.0,0.02173913043478256,-0.02173913043478256,0.0,0.02173913043478256,-0.02173913043478256,0.15011037527593818,1.2942839110749436,0.003603401725064028
26,20,2,18,0,0,0,0.0,0.020920502092050163,-0.020920502092050163,0.0,0.020920502092050163,-0.020920502092050163,0.15011037527593818,1.3210300952746712,0.0036496117505903313
27,27,9,18,0,0,0,0.0,0.020161290322580603,-0.020161290322580603,0.0,0.020161290322580603,-0.020161290322580603,0.15011037527593818,1.3463472631814453,0.0035522687178929863
28,21,6,15,0,0,0,0.0,0.019569471624266106,-0.019569471624266106,0.0,0.019569471624266106,-0.019569471624266106,0.15121412803532008,1.3707802080318512,0.0035061288690132367
29,23,8,15,0,0,0,0.0,0.019011406844106425,-0.019011406844106425,0.0,0.019011406844106425,-0.019011406844106425,0.15121412803532008,1.3943841781657744,0.0034628189251792747
30,17,2,15,0,0,0,0.0,0.0184842883548983,-0.0184842883548983,0.0,0.0184842883548983,-0.0184842883548983,0.15011037527593818,1.4165355049936244,0.0033639155460646994
31,26,5,21,1,1,0,0.006993006993006944,0.01779359430604979,-0.010800587313042845,0.006993006993006944,0.01779359430604979,-0.010800587313042845,0.15011037527593818,1.4374154655239215,0.0032784823759590075
32,27,4,23,0,0,0,0.006802721088435328,0.017094017094017065,-0.010291296005581737,0.006802721088435328,0.017094017094017065,-0.010291296005581737,0.15121412803532008,1.4588074249848069,0.0033556878333157853
33,31,3,28,0,0,0,0.006666666666666623,0.016313213703099485,-0.009646547036432862,0.006666666666666623,0.016313213703099485,-0.009646547036432862,0.15121412803532008,1.4801050404831433,0.0033767687438834093
34,17,4,13,1,0,1,0.0064935064935064514,0.01757188498402553,-0.01107837849051908,0.0064935064935064514,0.01757188498402553,-0.01107837849051908,0.15121412803532008,1.5008579754478242,0.0033546475906648045
35,22,5,17,1,0,1,0.006289308176100589,0.018662519440124387,-0.012373211264023798,0.006289308176100589,0.018662519440124387,-0.012373211264023798,0.15011037527593818,1.5207267940832603,0.00329757984433978
36,15,5,10,0,0,0,0.006097560975609719,0.018376722817764136,-0.012279161842154416,0.006097560975609719,0.018376722817764136,-0.012279161842154416,0.15011037527593818,1.540272440063374,0.0032933572726260812
37,21,3,18,0,0,0,0.005988023952095772,0.017883755588673594,-0.011895731636577821,0.005988023952095772,0.017883755588673594,-0.011895731636577821,0.15011037527593818,1.5587006395680352,0.003213879757520391
38,19,3,16,0,0,0,0.005882352941176436,0.017467248908296918,-0.011584895967120482,0.005882352941176436,0.017467248908296918,-0.011584895967120482,0.15011037527593818,1.5770825198239797,0.00323259632203506
39,17,4,13,0,0,0,0.005747126436781576,0.01714285714285712,-0.011395730706075543,0.005747126436781576,0.01714285714285712,-0.011395730706075543,0.15011037527593818,1.594760337578753,0.003188528405216394
40,22,3,19,1,0,1,0.005649717514124262,0.018080667593880363,-0.0124309500797561,0.005649717514124262,0.018080667593880363,-0.0124309500797561,0.15011037527593818,1.6116146014820318,0.0031318617827255212
41,23,3,20,0,0,0,0.0055555555555555245,0.017591339648173183,-0.012035784092617657,0.0055555555555555245,0.017591339648173183,-0.012035784092617657,0.15011037527593818,1.6279326850646718,0.003100393534502997
42,26,5,21,1,0,1,0.005405405405405376,0.01842105263157892,-0.013015647226173545,0.005405405405405376,0.01842105263157892,-0.013015647226173545,0.15011037527593818,1.6441823090769552,0.003110693745433391
43,25,3,22,0,0,0,0.005319148936170185,0.01790281329923271,-0.012583664363062526,0.005319148936170185,0.01790281329923271,-0.012583664363062526,0.15011037527593818,1.6602142594889957,0.0031056216419843552
44,18,3,15,0,0,0,0.00523560209424081,0.01756587202007526,-0.01233026992583445,0.00523560209424081,0.01756587202007526,-0.01233026992583445,0.15011037527593818,1.675976943205914,0.003094423317361328
45,19,6,13,1,1,0,0.01015228426395934,0.017283950617283928,-0.007131666353324588,0.01015228426395934,0.017283950617283928,-0.007131666353324588,0.15011037527593818,1.6917191468197605,0.003104768652411151
46,19,4,15,0,0,0,0.009950248756218857,0.016969696969696947,-0.00701944821347809,0.009950248756218857,0.016969696969696947,-0.00701944821347809,0.15011037527593818,1.7072977313802091,0.0031003345684184882
47,22,4,18,0,0,0,0.009756097560975563,0.016607354685646482,-0.006851257124670919,0.009756097560975563,0.016607354685646482,-0.006851257124670919,0.15011037527593818,1.722153554316385,0.0030427458856834323
48,17,4,13,0,0,0,0.009569377990430577,0.01635514018691587,-0.006785762196485292,0.009569377990430577,0.01635514018691587,-0.006785762196485292,0.15011037527593818,1.736758235110493,0.003027296608885555
49,29,5,24,0,0,0,0.00934579439252332,0.01590909090909089,-0.00656329651656757,0.00934579439252332,0.01590909090909089,-0.00656329651656757,0.15011037527593818,1.7510393734720422,0.0030037222475531034
50,30,6,24,1,0,1,0.00909090909090905,0.01659292035398228,-0.007502011263073231,0.00909090909090905,0.01659292035398228,-0.007502011263073231,0.15011037527593818,1.7649629856431204,0.00297548486297283
51,20,3,17,2,1,1,0.013452914798206218,0.01737242128121605,-0.0039195064830098315,0.013452914798206218,0.01737242128121605,-0.0039195064830098315,0.15011037527593818,1.7790118278233853,0.002990466196477726
52,19,5,14,1,0,1,0.013157894736842047,0.018181818181818164,-0.005023923444976116,0.013157894736842047,0.018181818181818164,-0.005023923444976116,0.15011037527593818,1.7921432364747703,0.0029074622452556595
53,26,6,20,2,0,2,0.012820512820512766,0.01989528795811516,-0.007074775137602395,0.012820512820512766,0.01989528795811516,-0.007074775137602395,0.15011037527593818,1.8050886712957235,0.0028906558447718065
54,29,7,22,1,0,1,0.012448132780082936,0.020470829068577254,-0.008022696288494318,0.012448132780082936,0.020470829068577254,-0.008022696288494318,0.15011037527593818,1.8175855325709065,0.0028481301217511404
55,25,4,21,0,0,0,0.012244897959183624,0.02004008016032062,-0.007795182201136995,0.012244897959183624,0.02004008016032062,-0.007795182201136995,0.15011037527593818,1.829842194549777,0.002823403244078048
56,27,6,21,0,0,0,0.011952191235059714,0.019627085377821374,-0.00767489414276166,0.011952191235059714,0.019627085377821374,-0.00767489414276166,0.15011037527593818,1.8420263431102153,0.002812707499030816
57,24,5,19,1,0,1,0.011718749999999953,0.020231213872832353,-0.0085124638728324,0.011718749999999953,0.020231213872832353,-0.0085124638728324,0.15011037527593818,1.853836728005632,0.002772705992052118
58,19,3,16,0,0,0,0.011583011583011537,0.019924098671726738,-0.0083410870887152,0.011583011583011537,0.019924098671726738,-0.0083410870887152,0.15011037527593818,1.8655990989920452,0.00276140014471389
59,17,3,14,0,0,0,0.011450381679389268,0.01966292134831459,-0.008212539668925321,0.011450381679389268,0.01966292134831459,-0.008212539668925321,0.15011037527593818,1.8769985577715709,0.0027194996410749113
60,21,1,20,0,0,0,0.011406844106463834,0.019301470588235278,-0.007894626481771444,0.011406844106463834,0.019301470588235278,-0.007894626481771444,0.15011037527593818,1.8882478798117046,0.002695868877281773
61,21,5,16,0,0,0,0.011194029850746226,0.019021739130434766,-0.00782770927968854,0.011194029850746226,0.019021739130434766,-0.00782770927968854,0.15011037527593818,1.8991700113785401,0.002654421059372399
62,26,2,24,0,0,0,0.011111111111111068,0.01861702127659573,-0.007505910165484662,0.011111111111111068,0.01861702127659573,-0.007505910165484662,0.15011037527593818,1.9100511691394952,0.0026380631530801626
63,24,6,18,0,0,0,0.010869565217391264,0.018324607329842917,-0.007455042112451652,0.010869565217391264,0.018324607329842917,-0.007455042112451652,0.15011037527593818,1.9208110151287026,0.0026128733411984375
64,25,2,23,0,0,0,0.01079136690647478,0.01796407185628741,-0.00717270494981263,0.01079136690647478,0.01796407185628741,-0.00717270494981263,0.15011037527593818,1.9315549817388786,0.002596067460523875
65,22,3,19,1,0,1,0.010676156583629854,0.018518518518518504,-0.00784236193488865,0.010676156583629854,0.018518518518518504,-0.00784236193488865,0.15011037527593818,1.9420603976881372,0.0025572801524668936
66,34,5,29,1,0,1,0.010489510489510452,0.018898931799506972,-0.00840942130999652,0.010489510489510452,0.018898931799506972,-0.00840942130999652,0.15011037527593818,1.9523863628606002,0.0025226088278039725
67,22,5,17,0,0,0,0.010309278350515427,0.01863857374392219,-0.008329295393406762,0.010309278350515427,0.01863857374392219,-0.008329295393406762,0.15011037527593818,1.9625889402775094,0.002491790284011542
68,18,4,14,0,0,0,0.010169491525423693,0.018429487179487166,-0.008259995654063473,0.010169491525423693,0.018429487179487166,-0.008259995654063473,0.15011037527593818,1.9724809100447316,0.0024423203369265023
69,29,9,20,0,0,0,0.009868421052631545,0.01813880126182964,-0.008270380209198095,0.009868421052631545,0.01813880126182964,-0.008270380209198095,0.15011037527593818,1.9820195797925733,0.002387590858506513
70,21,2,19,0,0,0,0.009803921568627418,0.017871017871017858,-0.00806709630239044,0.009803921568627418,0.017871017871017858,-0.00806709630239044,0.15011037527593818,1.9915399746354108,0.002362593888227325
71,18,5,13,1,0,1,0.009646302250803826,0.01846153846153845,-0.008815236210734623,0.009646302250803826,0.01846153846153845,-0.008815236210734623,0.15011037527593818,2.0010212666046514,0.0023344164707666468
72,16,3,13,0,0,0,0.009554140127388503,0.018278750952018266,-0.008724610824629763,0.009554140127388503,0.018278750952018266,-0.008724610824629763,0.15011037527593818,2.0100645777384343,0.0022680759681211514
73,29,6,23,0,0,0,0.00937499999999997,0.017964071856287414,-0.008589071856287444,0.00937499999999997,0.017964071856287414,-0.008589071856287444,0.15011037527593818,2.0188613478438473,0.0022182373104282904
74,31,5,26,0,0,0,0.009230769230769202,0.017621145374449327,-0.008390376143680125,0.009230769230769202,0.017621145374449327,-0.008390376143680125,0.15011037527593818,2.027479632422813,0.0021735090308644804
75,18,6,12,0,0,0,0.0090634441087613,0.017467248908296932,-0.008403804799535631,0.0090634441087613,0.017467248908296932,-0.008403804799535631,0.15011037527593818,2.035949978058807,0.00213044726666298
76,20,2,18,0,0,0,0.009009009009008981,0.017241379310344817,-0.008232370301335836,0.009009009009008981,0.017241379310344817,-0.008232370301335836,0.15011037527593818,2.044431076009858,0.002100945148010667
77,15,3,12,1,0,1,0.008928571428571402,0.017806267806267796,-0.008877696377696394,0.008928571428571402,0.017806267806267796,-0.008877696377696394,0.15011037527593818,2.052729185583357,0.0020524054575175275
78,26,3,23,0,0,0,0.008849557522123868,0.01751927119831814,-0.008669713676194271,0.008849557522123868,0.01751927119831814,-0.008669713676194271,0.15011037527593818,2.0606654545725056,0.00198622645276182
79,25,7,18,1,0,1,0.008670520231213848,0.017993079584775074,-0.009322559353561227,0.008670520231213848,0.017993079584775074,-0.009322559353561227,0.15011037527593818,2.06858597162861,0.001951035219253505
80,34,12,22,0,0,0,0.0083798882681564,0.017723244717109735,-0.009343356448953335,0.0083798882681564,0.017723244717109735,-0.009343356448953335,0.15011037527593818,2.076308031199338,0.00189791625420196
81,21,3,18,0,0,0,0.0083102493074792,0.017508417508417497,-0.009198168200938297,0.0083102493074792,0.017508417508417497,-0.009198168200938297,0.15011037527593818,2.0839787463201955,0.0018574311384956924
82,19,2,17,1,0,1,0.008264462809917331,0.017976031957390136,-0.009711569147472805,0.008264462809917331,0.017976031957390136,-0.009711569147472805,0.15011037527593818,2.09158070978205,0.0018143861220125323
83,14,3,11,0,0,0,0.008196721311475388,0.017845340383344337,-0.009648619071868949,0.008196721311475388,0.017845340383344337,-0.009648619071868949,0.15011037527593818,2.099027586282113,0.0017624313909857254
84,23,3,20,0,0,0,0.008130081300812986,0.01761252446183952,-0.009482443161026533,0.008130081300812986,0.01761252446183952,-0.009482443161026533,0.15011037527593818,2.106310864861524,0.0017088030356815472
85,15,2,13,1,0,1,0.008086253369272215,0.018111254851228966,-0.010025001481956751,0.008086253369272215,0.018111254851228966,-0.010025001481956751,0.15011037527593818,2.113353721844615,0.0016472103176371246
86,24,7,17,0,0,0,0.007936507936507915,0.017914267434420976,-0.00997775949791306,0.007936507936507915,0.017914267434420976,-0.00997775949791306,0.15011037527593818,2.1201422406166968,0.0015835101310249225
87,12,3,9,0,0,0,0.007874015748031475,0.017811704834605587,-0.009937689086574112,0.007874015748031475,0.017811704834605587,-0.009937689086574112,0.15011037527593818,2.1270091921823155,0.001549838918660248
88,33,5,28,0,0,0,0.00777202072538858,0.01749999999999999,-0.009727979274611411,0.00777202072538858,0.01749999999999999,-0.009727979274611411,0.15011037527593818,2.1336332115147956,0.0014856811208585408
89,23,4,19,0,0,0,0.007692307692307672,0.017294626312538593,-0.00960231862023092,0.007692307692307672,0.017294626312538593,-0.00960231862023092,0.15011037527593818,2.1403635653151536,0.0014531551570867043
90,22,4,18,0,0,0,0.0076142131979695235,0.01710445937690897,-0.009490246178939447,0.0076142131979695235,0.01710445937690897,-0.009490246178939447,0.15011037527593818,2.1468449225633552,0.001387075069400244
91,24,6,18,0,0,0,0.007499999999999981,0.016918429003021138,-0.009418429003021157,0.007499999999999981,0.016918429003021138,-0.009418429003021157,0.15011037527593818,2.1531325641745798,0.0013254830371793654
92,17,3,14,0,0,0,0.007444168734491296,0.01677651288196524,-0.009332344147473946,0.007444168734491296,0.01677651288196524,-0.009332344147473946,0.15011037527593818,2.1591620442750554,0.0012573353571967106
93,24,3,21,0,0,0,0.007389162561576336,0.016568047337278097,-0.009178884775701762,0.007389162561576336,0.016568047337278097,-0.009178884775701762,0.15011037527593818,2.1651515923565525,0.0012088427283970663
94,32,4,28,0,0,0,0.007317073170731689,0.016298020954598362,-0.008980947783866673,0.007317073170731689,0.016298020954598362,-0.008980947783866673,0.15011037527593818,2.170808928413067,0.0011327864733993917
95,24,7,17,2,1,1,0.009592326139088706,0.01671469740634005,-0.007122371267251343,0.009592326139088706,0.01671469740634005,-0.007122371267251343,0.15011037527593818,2.176323399447475,0.001073789126979975
96,21,4,17,0,0,0,0.009501187648456033,0.016552511415525106,-0.007051323767069073,0.009501187648456033,0.016552511415525106,-0.007051323767069073,0.15011037527593818,2.181837093997646,0.0010275251265467772
97,31,7,24,1,1,0,0.011682242990654177,0.01632882882882882,-0.004646585838174644,0.011682242990654177,0.01632882882882882,-0.004646585838174644,0.15011037527593818,2.1870635957286337,0.0009543664816830267
98,25,8,17,0,0,0,0.011467889908256854,0.016174010039040707,-0.004706120130783854,0.011467889908256854,0.016174010039040707,-0.004706120130783854,0.15011037527593818,2.192158332571634,0.0008952535597549502
99,23,4,19,0,0,0,0.011363636363636338,0.01600441501103752,-0.004640778647401181,0.011363636363636338,0.01600441501103752,-0.004640778647401181,0.15011037527593818,2.197101961063147,0.0008340534589882833
100,19,6,13,0,0,0,0.01121076233183854,0.015890410958904103,-0.0046796486270655625,0.01121076233183854,0.015890410958904103,-0.0046796486270655625,0.15011037527593818,2.2019275721044145,0.0007756630182450211
101,20,5,15,0,0,0,0.011086474501108622,0.015760869565217384,-0.004674395064108761,0.011086474501108622,0.015760869565217384,-0.004674395064108761,0.15011037527593818,2.2064313184680593,0.0006981879708267049
102,16,3,13,0,0,0,0.011013215859030812,0.015650296815974088,-0.004637080956943276,0.011013215859030812,0.015650296815974088,-0.004637080956943276,0.15011037527593818,2.210857058196211,0.0006431161623837114
103,16,3,13,0,0,0,0.0109409190371991,0.015541264737406208,-0.004600345700207108,0.0109409190371991,0.015541264737406208,-0.004600345700207108,0.15011037527593818,2.2151337410559058,0.0005813439812345065
104,30,2,28,0,0,0,0.01089324618736381,0.01531151003167898,-0.0044182638443151685,0.01089324618736381,0.01531151003167898,-0.0044182638443151685,0.15011037527593818,2.219196555899367,0.0005134891546672278
105,20,6,14,1,1,0,0.012903225806451585,0.015199161425576512,-0.0022959356191249274,0.012903225806451585,0.015199161425576512,-0.0022959356191249274,0.15011037527593818,2.2231877062256067,0.000485822717520935
106,18,4,14,1,0,1,0.012793176972281422,0.015608740894901137,-0.002815563922619715,0.012793176972281422,0.015608740894901137,-0.002815563922619715,0.15011037527593818,2.2272549035818114,0.0005413181751123359
107,18,3,15,0,0,0,0.012711864406779634,0.015487867836861118,-0.0027760034300814834,0.012711864406779634,0.015487867836861118,-0.0027760034300814834,0.15011037527593818,2.231370795772881,0.0005942289601327605
108,23,6,17,0,0,0,0.0125523012552301,0.01535312180143295,-0.002800820546202851,0.0125523012552301,0.01535312180143295,-0.002800820546202851,0.15011037527593818,2.235456037428401,0.000639696182539939
109,21,8,13,0,0,0,0.012345679012345652,0.015251652262328412,-0.0029059732499827594,0.012345679012345652,0.015251652262328412,-0.0029059732499827594,0.15011037527593818,2.239653766213804,0.0006982731504953685
110,26,4,22,2,1,1,0.014285714285714256,0.015585721468074402,-0.0013000071823601467,0.014285714285714256,0.015585721468074402,-0.0013000071823601467,0.15011037527593818,2.24413648058519,0.000772641952822182
111,24,5,19,0,0,0,0.014141414141414113,0.015438247011952184,-0.0012968328705380717,0.014141414141414113,0.015438247011952184,-0.0012968328705380717,0.15011037527593818,2.2485813000204367,0.0008168991155154238
112,17,6,11,0,0,0,0.013972055888223525,0.015354135710747887,-0.0013820798225243625,0.013972055888223525,0.015354135710747887,-0.0013820798225243625,0.15011037527593818,2.2530518790624967,0.0008667771943630478
113,20,1,19,2,0,2,0.013944223107569693,0.016192345436702643,-0.00224812232913295,0.013944223107569693,0.016192345436702643,-0.00224812232913295,0.15011037527593818,2.2575710476929935,0.0009184565302087374
114,29,9,20,0,0,0,0.013698630136986275,0.016034985422740518,-0.002336355285754243,0.013698630136986275,0.016034985422740518,-0.002336355285754243,0.15011037527593818,2.262186037138234,0.00097415525732311
115,27,6,21,1,0,1,0.01353965183752415,0.016354016354016346,-0.002814364516492196,0.01353965183752415,0.016354016354016346,-0.002814364516492196,0.15011037527593818,2.26689045729133,0.0010288686805425854
116,29,6,23,0,0,0,0.013384321223709342,0.016175071360608938,-0.0027907501368995957,0.013384321223709342,0.016175071360608938,-0.0027907501368995957,0.15011037527593818,2.271691367522336,0.001083800236109296
117,14,3,11,0,0,0,0.013307984790874498,0.016090866067203023,-0.0027828812763285252,0.013307984790874498,0.016090866067203023,-0.0027828812763285252,0.15011037527593818,2.276650509802607,0.0011439722579608858
118,19,1,18,1,0,1,0.01328273244781781,0.016424213984045043,-0.0031414815362272325,0.01328273244781781,0.016424213984045043,-0.0031414815362272325,0.15011037527593818,2.2816369805675523,0.0011915092828370772
119,19,3,16,0,0,0,0.013207547169811295,0.016301816488122955,-0.00309426931831166,0.013207547169811295,0.016301816488122955,-0.00309426931831166,0.15011037527593818,2.2867053609781522,0.001243539461363098
120,22,1,21,0,0,0,0.013182674199623327,0.016143911439114384,-0.0029612372394910574,0.013182674199623327,0.016143911439114384,-0.0029612372394910574,0.15011037527593818,2.2918823988529304,0.0012974483674760432
121,14,5,9,0,0,0,0.013059701492537289,0.016077170418006423,-0.003017468925469134,0.013059701492537289,0.016077170418006423,-0.003017468925469134,0.15011037527593818,2.2970503039531525,0.0013398148572508805
122,21,2,19,0,0,0,0.013011152416356853,0.015938069216757736,-0.0029269168004008826,0.013011152416356853,0.015938069216757736,-0.0029269168004008826,0.15011037527593818,2.302174229543816,0.0013782747440301937
123,19,3,16,0,0,0,0.01293900184842881,0.015822784810126576,-0.0028837829616977662,0.01293900184842881,0.015822784810126576,-0.0028837829616977662,0.15011037527593818,2.30736368208756,0.0014261543925230059
124,22,6,16,1,0,1,0.012797074954296137,0.016157989228007173,-0.003360914273711036,0.012797074954296137,0.016157989228007173,-0.003360914273711036,0.15011037527593818,2.312462795486724,0.001458849920945685
125,16,4,12,0,0,0,0.012704174228675112,0.016071428571428566,-0.003367254342753454,0.012704174228675112,0.016071428571428566,-0.003367254342753454,0.15011037527593818,2.3175889445994358,0.0015016174707906129
126,18,4,14,1,0,1,0.01261261261261259,0.016415261756876656,-0.003802649144264066,0.01261261261261259,0.016415261756876656,-0.003802649144264066,0.15011037527593818,2.3227504554306226,0.0015443293469741414
127,20,4,16,0,0,0,0.01252236135957064,0.016299559471365632,-0.0037771981117949924,0.01252236135957064,0.016299559471365632,-0.0037771981117949924,0.15011037527593818,2.3280081004019624,0.0015918067766778792
128,19,6,13,0,0,0,0.012389380530973429,0.01620674551029347,-0.00381736497932004,0.012389380530973429,0.01620674551029347,-0.00381736497932004,0.15011037527593818,2.33331893288911,0.0016344144864486715
129,19,4,15,0,0,0,0.012302284710017552,0.016100957354221054,-0.0037986726442035025,0.012302284710017552,0.016100957354221054,-0.0037986726442035025,0.15011037527593818,2.338633138967661,0.0016714809297341676
130,27,5,22,0,0,0,0.01219512195121949,0.01594827586206896,-0.003753153910849469,0.01219512195121949,0.01594827586206896,-0.003753153910849469,0.15011037527593818,2.343968684964599,0.0017092468816231458
131,22,7,15,0,0,0,0.012048192771084315,0.0158458244111349,-0.003797631640050583,0.012048192771084315,0.0158458244111349,-0.003797631640050583,0.15011037527593818,2.3493051949161385,0.0017441309823246754
132,21,3,18,0,0,0,0.011986301369862992,0.015724606884827873,-0.0037383055149648806,0.011986301369862992,0.015724606884827873,-0.0037383055149648806,0.15011037527593818,2.3546621623839856,0.001779792826025643
133,29,6,23,0,0,0,0.011864406779660996,0.015572390572390566,-0.0037079837927295693,0.011864406779660996,0.015572390572390566,-0.0037079837927295693,0.15011037527593818,2.360096236852197,0.0018196434985735465
134,20,7,13,0,0,0,0.011725293132328288,0.0154876517371285,-0.003762358604800212,0.011725293132328288,0.0154876517371285,-0.003762358604800212,0.15011037527593818,2.365616453668539,0.0018592477048375326
135,24,6,18,0,0,0,0.011608623548922037,0.015371832156211046,-0.0037632086072890095,0.011608623548922037,0.015371832156211046,-0.0037632086072890095,0.15011037527593818,2.3711112161453594,0.0018874079882710137
136,23,4,19,0,0,0,0.011532125205930787,0.015251442704039565,-0.003719317498108778,0.011532125205930787,0.015251442704039565,-0.003719317498108778,0.15011037527593818,2.3765410617581755,0.0019107710390593058
137,32,7,25,0,0,0,0.011400651465798026,0.01509587923296613,-0.003695227767168104,0.011400651465798026,0.01509587923296613,-0.003695227767168104,0.15011037527593818,2.381931688148889,0.001935342171354888
138,25,5,20,0,0,0,0.011308562197092066,0.014973694860380407,-0.0036651326632883407,0.011308562197092066,0.014973694860380407,-0.0036651326632883407,0.15011037527593818,2.3873628472752335,0.0019661024507079657
139,16,3,13,0,0,0,0.011254019292604483,0.014895330112721412,-0.0036413108201169293,0.011254019292604483,0.014895330112721412,-0.0036413108201169293,0.15011037527593818,2.39279003535303,0.0019915263281476267
140,24,4,20,0,0,0,0.011182108626198065,0.014776357827476033,-0.0035942492012779673,0.011182108626198065,0.014776357827476033,-0.0035942492012779673,0.15011037527593818,2.3981627522237043,0.002011033539445102
141,28,4,24,1,0,1,0.011111111111111092,0.015031645569620248,-0.003920534458509156,0.011111111111111092,0.015031645569620248,-0.003920534458509156,0.15011037527593818,2.4035563711691594,0.002036254826638407
142,27,7,20,0,0,0,0.01098901098901097,0.014913657770800623,-0.0039246467817896525,0.01098901098901097,0.014913657770800623,-0.0039246467817896525,0.15011037527593818,2.4089569619757403,0.0020589041054858027
143,30,3,27,0,0,0,0.010937499999999982,0.014757281553398054,-0.0038197815533980717,0.010937499999999982,0.014757281553398054,-0.0038197815533980717,0.15011037527593818,2.4143894871139113,0.002082562328216055
144,12,2,10,0,0,0,0.01090342679127724,0.014700193423597675,-0.003796766632320434,0.01090342679127724,0.014700193423597675,-0.003796766632320434,0.15011037527593818,2.419925671733043,0.0021115421241102495
