t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.12036751014877108,0.24073502029754212,8.307889718446667,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.12036751014877108,0.24073502029754212,8.307889718446667,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,7.0,4.0,2.0,1.3333333333333333,0.8332454027920683,1.6664908055841363,1.8001899500120215,0.0,0.0,1.0,inf,3.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,7.0,4.0,2.0,1.3333333333333333,0.8332454027920683,1.6664908055841363,1.8001899500120215,0.0,0.0,1.0,inf,3.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,10.0,6.0,3.0,1.5,1.7990399393246266,3.5980798786492527,1.1117040574156545,0.0,0.0,1.0,inf,4.0,inf,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,10.0,6.0,3.0,1.5,1.7990399393246266,3.5980798786492527,1.1117040574156545,0.0,0.0,1.0,inf,4.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,5.0,13.0,8.0,4.0,1.6,2.7828668503303677,5.565733700660735,0.8983541557883782,0.0,0.0,1.0,inf,5.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,5.0,13.0,8.0,4.0,1.6,2.7828668503303677,5.565733700660735,0.8983541557883782,0.0,0.0,1.0,inf,5.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,16.0,10.0,5.0,1.6666666666666667,3.755304039579079,7.510608079158157,0.7988700697417463,0.0,0.0,1.0,inf,6.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,6.0,16.0,10.0,5.0,1.6666666666666667,3.755304039579079,7.510608079158157,0.7988700697417463,0.0,0.0,1.0,inf,6.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,7.0,19.0,12.0,6.0,1.7142857142857142,4.661844088148434,9.323688176296866,0.7507758590421053,0.0,0.0,1.0,inf,7.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,7.0,19.0,12.0,6.0,1.7142857142857142,4.661844088148434,9.323688176296866,0.7507758590421053,0.0,0.0,1.0,inf,7.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8.0,22.0,14.0,7.0,1.75,5.639198052775877,11.278396105551753,0.7093207159182879,0.0,0.0,1.0,inf,8.0,inf,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8.0,22.0,14.0,7.0,1.75,5.639198052775877,11.278396105551753,0.7093207159182879,0.0,0.0,1.0,inf,8.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,9.0,25.0,16.0,8.0,1.7777777777777777,6.638601410377491,13.27720282075498,0.6778536203371964,0.0,0.0,1.0,inf,9.0,inf,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,9.0,25.0,16.0,8.0,1.7777777777777777,6.638601410377491,13.27720282075498,0.6778536203371964,0.0,0.0,1.0,inf,9.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,10.0,28.0,18.0,9.0,1.8,7.625367085206009,15.250734170412017,0.655706137701949,0.0,0.0,1.0,inf,10.0,inf,111.0,1.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,28.0,18.0,9.0,1.8,7.625367085206009,15.250734170412017,0.655706137701949,0.0,0.0,1.0,inf,10.0,inf,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,31.0,20.0,10.0,1.8181818181818181,8.524563915877032,17.04912783175406,0.6451942943094404,0.0,0.0,1.0,inf,11.0,inf,116.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,11.0,31.0,20.0,10.0,1.8181818181818181,8.524563915877032,17.04912783175406,0.6451942943094404,0.0,0.0,1.0,inf,11.0,inf,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.0,34.0,22.0,11.0,1.8333333333333333,9.43108740275174,18.862174805503475,0.6361938707353472,0.0,0.0,1.0,inf,12.0,inf,108.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,12.0,34.0,22.0,11.0,1.8333333333333333,9.43108740275174,18.862174805503475,0.6361938707353472,0.0,0.0,1.0,inf,12.0,inf,111.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,13.0,37.0,24.0,12.0,1.8461538461538463,10.424994904522235,20.849989809044466,0.6235015037926187,0.0,0.0,1.0,inf,13.0,inf,112.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,13.0,37.0,24.0,12.0,1.8461538461538463,10.424994904522235,20.849989809044466,0.6235015037926187,0.0,0.0,1.0,inf,13.0,inf,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,14.0,40.0,26.0,13.0,1.8571428571428572,11.360710384684419,22.721420769368834,0.6161586523178013,0.0,0.0,1.0,inf,14.0,inf,106.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,14.0,40.0,26.0,13.0,1.8571428571428572,11.360710384684419,22.721420769368834,0.6161586523178013,0.0,0.0,1.0,inf,14.0,inf,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,15.0,43.0,28.0,14.0,1.8666666666666667,12.272256877688552,24.5445137553771,0.6111345349717457,0.0,0.0,1.0,inf,15.0,inf,103.0,1.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,15.0,43.0,28.0,14.0,1.8666666666666667,12.272256877688552,24.5445137553771,0.6111345349717457,0.0,0.0,1.0,inf,15.0,inf,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,16.0,46.0,30.0,15.0,1.875,13.192665770160177,26.38533154032035,0.6063975347647172,0.0,0.0,1.0,inf,16.0,inf,139.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,16.0,46.0,30.0,15.0,1.875,13.192665770160177,26.38533154032035,0.6063975347647172,0.0,0.0,1.0,inf,16.0,inf,142.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
