t,site_subsystems,total_subsystems,interface_subsystems,n_links,mean_degree,frontier_radius,volume_proxy,density,energy_remaining,energy_density,creation_rate_modifier,memory_total,memory_bound,memory_free,birth_attempts,births_accepted,births_reject_exclusion,births_reject_memory,births_reject_energy,deaths_attempted,deaths_executed,links_attempted_random,links_added_random
0.0,2.0,4.0,2.0,1.0,1.0,0.2555665031314182,0.5111330062628363,3.9128758571532245,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,4.0,2.0,1.0,1.0,0.2555665031314182,0.5111330062628363,3.9128758571532245,0.0,0.0,1.0,inf,2.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,7.0,4.0,2.0,1.3333333333333333,0.6598033523142297,1.3196067046284592,2.273404636000741,0.0,0.0,1.0,inf,3.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,7.0,4.0,2.0,1.3333333333333333,0.6598033523142297,1.3196067046284592,2.273404636000741,0.0,0.0,1.0,inf,3.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,4.0,10.0,6.0,3.0,1.5,1.5289132037857867,3.057826407571573,1.3081187310357067,0.0,0.0,1.0,inf,4.0,inf,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,10.0,6.0,3.0,1.5,1.5289132037857867,3.057826407571573,1.3081187310357067,0.0,0.0,1.0,inf,4.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,5.0,13.0,8.0,4.0,1.6,2.438064884345386,4.876129768690771,1.025403391046848,0.0,0.0,1.0,inf,5.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,5.0,13.0,8.0,4.0,1.6,2.438064884345386,4.876129768690771,1.025403391046848,0.0,0.0,1.0,inf,5.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,16.0,10.0,5.0,1.6666666666666667,3.3866087235379188,6.773217447075837,0.8858419276927757,0.0,0.0,1.0,inf,6.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,6.0,16.0,10.0,5.0,1.6666666666666667,3.3866087235379188,6.773217447075837,0.8858419276927757,0.0,0.0,1.0,inf,6.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,7.0,19.0,12.0,6.0,1.7142857142857142,4.294578645770876,8.589157291541751,0.8149810001609019,0.0,0.0,1.0,inf,7.0,inf,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,7.0,19.0,12.0,6.0,1.7142857142857142,4.294578645770876,8.589157291541751,0.8149810001609019,0.0,0.0,1.0,inf,7.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,8.0,22.0,14.0,7.0,1.75,5.2137074472167395,10.427414894433477,0.7672083714891486,0.0,0.0,1.0,inf,8.0,inf,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,8.0,22.0,14.0,7.0,1.75,5.2137074472167395,10.427414894433477,0.7672083714891486,0.0,0.0,1.0,inf,8.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,9.0,25.0,16.0,8.0,1.7777777777777777,6.211513046184664,12.423026092369327,0.7244611685656949,0.0,0.0,1.0,inf,9.0,inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,9.0,25.0,16.0,8.0,1.7777777777777777,6.211513046184664,12.423026092369327,0.7244611685656949,0.0,0.0,1.0,inf,9.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,10.0,28.0,18.0,9.0,1.8,7.082029268600865,14.164058537201727,0.7060123321105404,0.0,0.0,1.0,inf,10.0,inf,104.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,28.0,18.0,9.0,1.8,7.082029268600865,14.164058537201727,0.7060123321105404,0.0,0.0,1.0,inf,10.0,inf,126.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,11.0,31.0,20.0,10.0,1.8181818181818181,8.022219499819933,16.044438999639862,0.6855958005291996,0.0,0.0,1.0,inf,11.0,inf,114.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,11.0,31.0,20.0,10.0,1.8181818181818181,8.022219499819933,16.044438999639862,0.6855958005291996,0.0,0.0,1.0,inf,11.0,inf,105.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,12.0,34.0,22.0,11.0,1.8333333333333333,9.012215481561123,18.024430963122242,0.6657630426476069,0.0,0.0,1.0,inf,12.0,inf,116.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,12.0,34.0,22.0,11.0,1.8333333333333333,9.012215481561123,18.024430963122242,0.6657630426476069,0.0,0.0,1.0,inf,12.0,inf,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,13.0,37.0,24.0,12.0,1.8461538461538463,9.947399830317877,19.89479966063575,0.6534370901820168,0.0,0.0,1.0,inf,13.0,inf,104.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,13.0,37.0,24.0,12.0,1.8461538461538463,9.947399830317877,19.89479966063575,0.6534370901820168,0.0,0.0,1.0,inf,13.0,inf,108.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,14.0,40.0,26.0,13.0,1.8571428571428572,10.816719082323495,21.633438164646986,0.6471463247519561,0.0,0.0,1.0,inf,14.0,inf,104.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,14.0,40.0,26.0,13.0,1.8571428571428572,10.816719082323495,21.633438164646986,0.6471463247519561,0.0,0.0,1.0,inf,14.0,inf,115.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,15.0,43.0,28.0,14.0,1.8666666666666667,11.788577940678016,23.577155881356028,0.6362090523336389,0.0,0.0,1.0,inf,15.0,inf,109.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,15.0,43.0,28.0,14.0,1.8666666666666667,11.788577940678016,23.577155881356028,0.6362090523336389,0.0,0.0,1.0,inf,15.0,inf,96.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,16.0,46.0,30.0,15.0,1.875,12.678261179710512,25.35652235942102,0.6310013563060758,0.0,0.0,1.0,inf,16.0,inf,151.0,1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,16.0,46.0,30.0,15.0,1.875,12.678261179710512,25.35652235942102,0.6310013563060758,0.0,0.0,1.0,inf,16.0,inf,151.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,17.0,49.0,32.0,16.0,1.8823529411764706,13.673491702726496,27.34698340545299,0.6216407765329686,0.0,0.0,1.0,inf,17.0,inf,152.0,1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,17.0,49.0,32.0,16.0,1.8823529411764706,13.673491702726496,27.34698340545299,0.6216407765329686,0.0,0.0,1.0,inf,17.0,inf,138.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,18.0,52.0,34.0,17.0,1.8888888888888888,14.637874699884069,29.275749399768134,0.6148433556458357,0.0,0.0,1.0,inf,18.0,inf,138.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,18.0,52.0,34.0,17.0,1.8888888888888888,14.637874699884069,29.275749399768134,0.6148433556458357,0.0,0.0,1.0,inf,18.0,inf,156.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,19.0,55.0,36.0,18.0,1.894736842105263,15.607079998288857,31.21415999657771,0.6086981037478869,0.0,0.0,1.0,inf,19.0,inf,150.0,1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,19.0,55.0,36.0,18.0,1.894736842105263,15.607079998288857,31.21415999657771,0.6086981037478869,0.0,0.0,1.0,inf,19.0,inf,158.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,20.0,58.0,38.0,19.0,1.9,16.581147513432473,33.16229502686494,0.6030945682075954,0.0,0.0,1.0,inf,20.0,inf,143.0,1.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,20.0,58.0,38.0,19.0,1.9,16.581147513432473,33.16229502686494,0.6030945682075954,0.0,0.0,1.0,inf,20.0,inf,143.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,21.0,61.0,40.0,20.0,1.9047619047619047,17.46727326256256,34.934546525125114,0.6011241618635779,0.0,0.0,1.0,inf,21.0,inf,142.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,21.0,61.0,40.0,20.0,1.9047619047619047,17.46727326256256,34.934546525125114,0.6011241618635779,0.0,0.0,1.0,inf,21.0,inf,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,22.0,64.0,42.0,21.0,1.9090909090909092,18.35265221624592,36.705304432491836,0.5993684111914195,0.0,0.0,1.0,inf,22.0,inf,178.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,22.0,64.0,42.0,21.0,1.9090909090909092,18.35265221624592,36.705304432491836,0.5993684111914195,0.0,0.0,1.0,inf,22.0,inf,173.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,23.0,67.0,44.0,22.0,1.9130434782608696,19.216404300588877,38.43280860117775,0.5984470257865875,0.0,0.0,1.0,inf,23.0,inf,167.0,1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,23.0,67.0,44.0,22.0,1.9130434782608696,19.216404300588877,38.43280860117775,0.5984470257865875,0.0,0.0,1.0,inf,23.0,inf,180.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,24.0,70.0,46.0,23.0,1.9166666666666667,20.206088484744406,40.412176969488804,0.5938804043672282,0.0,0.0,1.0,inf,24.0,inf,159.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,24.0,70.0,46.0,23.0,1.9166666666666667,20.206088484744406,40.412176969488804,0.5938804043672282,0.0,0.0,1.0,inf,24.0,inf,170.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,25.0,73.0,48.0,24.0,1.92,21.110497595740558,42.22099519148111,0.5921224709796568,0.0,0.0,1.0,inf,25.0,inf,173.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
